,APD,drug concentration,qNet
0,266.3,0.1,0.1480991768066135
1,267.1,0.1528306732658769,0.14804655953213153
2,268.3,0.23357214690901226,0.1479677559813326
3,270.1,0.35696988468260643,0.14785070812181558
4,272.70000000000005,0.5455594781168519,0.14767769813407144
5,276.6,0.8337822234717891,0.14742808547927932
6,282.3,1.2742749857031335,0.14707494499913146
7,290.20000000000005,1.9474830399087562,0.14659110251307933
8,301.20000000000005,2.9763514416313175,0.1459546218154191
9,315.5,4.548777947003775,0.14516442881710787
10,333.6,6.951927961775605,0.14424581488476937
11,355.2,10.624678308940409,0.1432554983899636
12,379.6,16.23776739188721,0.14226516850320034
13,405.8,24.816289228368237,0.1413379797793732
14,432.40000000000003,37.926901907322495,0.1405122643181615
15,458.3,57.963939533849675,0.13979638866569125
16,482.20000000000005,88.58667904100822,0.13917331065474126
17,503.3,135.38761800225433,0.13861780502320523
18,521.0,206.9138081114788,0.13809575554817033
19,535.1,316.22776601683796,0.1375772962787017
