,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,ME,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance
0,0,4.19704502242877E-11,1.32722217131474E-10,4.19704502242877E-10,1.32722217131474E-09,4.19704502242877E-09,1.32722217131474E-08,4.19704502242877E-08,1.32722217131474E-07,4.19704502242877E-07,1.32722217131474E-06,4.19704502242877E-06,1.32722217131474E-05,4.19704502242877E-05,,,,,,1,0.998311278391464,0.994993495404775,0.985299180385588,0.958008076340552,0.88862961247415,0.750091550170271,0.567709481792337,0.40602631635398,0.267882048156113,0.138432506031076,0.0463729437691283,0.0090921527011287,0,,,,,,0.672513239864082,1.61032080477565E-05,-54.93,37350000,0.0001765,0.95978947368421,1000000000,4.19704502242878E-11,8.68426568406066E-11,1.79689448334083E-10,3.71802280322559E-10,7.69310256860724E-10,1.59180914866272E-09,3.29367292736496E-09,6.81506408074764E-09,1.41013086147125E-08,2.91775546482537E-08,6.03723894365096E-08,1.24918810030974E-07,2.58474266882633E-07,5.34818948595083E-07,1.10661425303986E-06,2.28973769206917E-06,4.73778345442422E-06,9.80312816562472E-06,2.02840258015431E-05,4.19704502242878E-05,233.548950873709,233.807977956596,234.324696993866,235.346996249118,237.339525705529,241.115158655779,247.902995309982,259.06910227826,275.116245771102,294.392472389727,313.24549812145,328.290559380015,338.394861159893,344.358365357352,347.505321845569,348.933513369269,349.507292487601,349.738912880577,349.838588770774,349.883840791179,233.979485078686,234.409363568524,235.10383913572,236.218329779661,237.98968039713,240.762116567747,244.997029091268,251.232537727347,259.932170883899,271.202464162052,284.490781718497,298.541209378318,311.805183719622,323.059174702708,331.77149379065,338.043949004737,342.323566785603,345.136144411413,346.93838026302,348.074578357722,11.7823342890164,6.57434754004499,0.0001327222171314,0.0004197045022428,0.0013272221713147,0.0041970450224287,0.0132722217131474,0.0419704502242877,0.132722217131474,0.419704502242878,1.32722217131474,4.19704502242878,349.912572962406,349.922001005774,349.92497126685,349.926080852622,349.926306236921,349.926438269599,349.926438508388,349.926583748595,349.926671772817,349.926538491861,349.064938351125,349.527672158933,349.742346455923,349.841713387649,349.887179605792,349.908354336372,349.918192676608,349.922642262587,349.924742791737,349.925792710778
0,0,8.86321568979499E-11,2.80279489730926E-10,8.86321568979499E-10,2.80279489730926E-09,8.86321568979499E-09,2.80279489730926E-08,8.863215689795E-08,2.80279489730926E-07,8.863215689795E-07,2.80279489730926E-06,8.863215689795E-06,2.80279489730926E-05,8.863215689795E-05,,,,,,1,0.998439952698052,0.995189210789436,0.985313825044139,0.956482849077145,0.881279592183287,0.731615471839895,0.542771083878866,0.380967678100406,0.239703726115253,0.111079022654824,0.0317891838723572,0.0055108028665529,0,,,,,,0.695574150441706,1.64225749869562E-05,-54.93,37350000,0.0001765,0.99421052631579,1000000000,8.86321568979499E-11,1.83392171048889E-10,3.79463724895574E-10,7.85162843583098E-10,1.62461033953416E-09,3.36154312050297E-09,6.95549688194213E-09,1.43918834715016E-08,2.97787941498505E-08,6.16164369851341E-08,1.27492916188551E-07,2.63800447958106E-07,5.45839552685257E-07,1.12941740463973E-06,2.33692056141389E-06,4.83541132616165E-06,1.00051337128148E-05,2.07020031718306E-05,4.28353031181938E-05,8.86321568979499E-05,233.529403613925,233.780761793819,234.295051702821,235.338437081239,237.421515297707,241.453461916507,248.817717455509,260.995906642356,278.311306434944,298.507348805815,317.371805187368,331.617557670648,340.667866615071,345.726820539491,348.211539419208,349.242116326975,349.639000036144,349.798123185108,349.866721492163,349.89791430458,233.945807239011,234.372538821027,235.07369576188,236.217317077493,238.064357874934,240.997058322203,245.532840116219,252.26615879289,261.679382785687,273.793485010327,287.840809570573,302.309643089573,315.522971087142,326.331322015157,334.39884345969,340.012330171117,343.726732508164,346.101800837427,347.587704751396,348.504009722411,11.6170033312756,6.37888636817524,0.0002802794897309,0.0008863215689794,0.0028027948973092,0.0088632156897949,0.0280279489730925,0.0886321568979499,0.280279489730926,0.8863215689795,2.80279489730926,8.863215689795,349.917318118619,349.92382614728,349.925671191781,349.926173739519,349.926428064372,349.926493161555,349.92646294033,349.926460032196,349.926505327286,349.926596244805,349.283196361897,349.636750955796,349.796287770953,349.868355104569,349.900189286482,349.914898156436,349.921578340457,349.924237526701,349.925424151798,349.925992774473
0,0,1.78037573252526E-10,5.63004240567053E-10,1.78037573252526E-09,5.63004240567053E-09,1.78037573252526E-08,5.63004240567053E-08,1.78037573252526E-07,5.63004240567053E-07,1.78037573252526E-06,5.63004240567053E-06,1.78037573252526E-05,5.63004240567054E-05,0.0001780375732525,,,,,,1,0.998558130190909,0.995375254441518,0.985321946923778,0.954886350180186,0.873502195112816,0.712574092750187,0.518379182505002,0.356265614328151,0.211533037537936,0.0865185434570646,0.0211196252359595,0.0033059161299986,0,,,,,,0.719046710041177,1.66032845586881E-05,-54.93,37350000,0.0001765,1.02863157894737,1000000000,1.78037573252526E-10,3.68384322686065E-10,7.62238030555417E-10,1.57717573589615E-09,3.26339437575297E-09,6.7524135765663E-09,1.39716760707098E-08,2.8909327014906E-08,5.98173894259425E-08,1.23770438374091E-07,2.56098127356103E-07,5.29902387814696E-07,1.09644120990105E-06,2.26868826110983E-06,4.69422927524044E-06,9.71300855488388E-06,2.0097555883104E-05,4.1584618215063E-05,8.60443171374066E-05,0.0001780375732525,233.511195263744,233.75506872261,234.266389987883,235.330048246571,237.505089264991,241.805020204071,249.779735110423,263.017320283857,281.592286128098,302.564307088686,321.225849270859,334.552112296258,342.567570608474,346.800736151406,348.715156539561,349.450485495268,349.726953232996,349.837993616306,349.885686611005,349.907496820995,233.912205967568,234.334747242219,235.041252909078,236.212906504786,238.135895551635,241.235114337985,246.087261943442,253.348144386307,263.509878304121,276.481363848178,291.242195537469,306.021416834069,319.056995268331,329.33008642818,336.724223098992,341.700357526864,344.896644271662,346.887861095687,348.104528137539,348.839029777578,11.4433143791735,6.18451441417422,0.000563004240567,0.0017803757325252,0.0056300424056705,0.0178037573252525,0.0563004240567053,0.178037573252526,0.563004240567054,1.78037573252526,5.63004240567054,17.8037573252526,349.920548622998,349.924688900443,349.92604401477,349.926503694176,349.926487850591,349.926472238996,349.926656066888,349.926394524553,349.926540460957,349.926640237428,349.448591830845,349.717107082294,349.835071843911,349.886527508834,349.908766317639,349.919118099567,349.923219264117,349.925231817127,349.925959691712,349.926342702899
0,0,3.41833978162662E-10,1.08097395263027E-09,3.41833978162662E-09,1.08097395263027E-08,3.41833978162662E-08,1.08097395263027E-07,3.41833978162662E-07,1.08097395263027E-06,3.41833978162662E-06,1.08097395263027E-05,3.41833978162662E-05,0.000108097395263,0.0003418339781626,,,,,,1,0.998666577099512,0.995553207945806,0.98532644733533,0.953224195559711,0.865307342117327,0.693109110346544,0.494654317776202,0.331825650146225,0.183776731202424,0.065405786662826,0.013693454909279,0.0019735955010696,0,,,,,,0.742761535319204,1.67037094594255E-05,-54.93,37350000,0.0001765,1.06305263157895,1000000000,3.41833978162662E-10,7.07301701635325E-10,1.46350488569094E-09,3.02819369088068E-09,6.26575088279276E-09,1.29647037583651E-08,2.68257622568052E-08,5.55062062404875E-08,1.14850005070404E-07,2.376405191074E-07,4.91711047701008E-07,1.01741805370301E-06,2.10517843933058E-06,4.35590487636071E-06,9.01296865739155E-06,1.86490766729029E-05,3.85875147215329E-05,7.98428961659013E-05,0.0001652059769633,0.0003418339781626,233.494354502006,233.730598605806,234.238555927726,235.321756391021,237.590071297783,242.170512493499,250.789813869267,265.131735253876,284.940885811858,306.526599917328,324.786225122761,337.113879177224,344.139090831434,347.625665749942,349.068617513451,349.591751976964,349.786849812531,349.864856707799,349.898502885763,349.913813353947,233.879462504195,234.29749587833,235.008016728965,236.206773763943,238.206414351829,241.477782837986,246.662452751568,254.479561301343,265.420880905137,279.249865025199,294.66172003534,309.633033993877,322.37061547099,332.039839787694,338.754400982365,343.129686145395,345.861021991828,347.520401196815,348.511344062668,349.097331322203,11.2687141382697,5.99557498154593,0.0010809739526302,0.0034183397816266,0.0108097395263027,0.0341833978162662,0.108097395263027,0.341833978162662,1.08097395263027,3.41833978162662,10.8097395263027,34.1833978162662,349.922743328458,349.925330893566,349.926124798758,349.92638740392,349.926498387258,349.926671475613,349.926607893112,349.926663306193,349.926697594708,349.926664329122,349.572398735475,349.775801143793,349.862444152735,349.899205220973,349.914997136053,349.921739604993,349.924369466201,349.925449645283,349.926278330491,349.926492692649
0,0,6.30010495286195E-10,1.99226811491515E-09,6.30010495286195E-09,1.99226811491515E-08,6.30010495286195E-08,1.99226811491515E-07,6.30010495286195E-07,1.99226811491515E-06,6.30010495286195E-06,1.99226811491515E-05,6.30010495286195E-05,0.0001992268114915,,,,,,,1,0.998765612928137,0.995718537639576,0.985311676922996,0.951442737851066,0.856536905574914,0.67297096301514,0.471031267891209,0.306736944728641,0.155916896113631,0.0469236776368217,0.0075643800350758,0,,,,,,,0.768080801740248,1.63541985756052E-05,-54.93,37350000,0.0001765,1.09747368421053,1000000000,6.30010495286193E-10,1.22693475453438E-09,2.38943462553031E-09,4.65338340819101E-09,9.06238526564482E-09,1.76488416059623E-08,3.43708197016476E-08,6.69365884367204E-08,1.30357870729865E-07,2.53869742365031E-07,4.94407017601903E-07,9.62849281591577E-07,1.87513264588793E-06,3.65178902544596E-06,7.11179719238094E-06,1.38501044154326E-05,2.69728434500204E-05,5.25291551570287E-05,0.000102299638769,0.0001992268114915,233.479020024442,233.680927412014,234.097806007043,234.953756838272,236.686423401821,240.104014672158,246.512469835122,257.503420366456,273.872954840737,293.981681216693,313.719197267725,329.224897654851,339.329907993382,345.065364663929,347.933383031146,349.142489421261,349.603230241928,349.784805483913,349.861428098096,349.895799766735,233.84500598217,234.212347439626,234.820514979886,235.820683065412,237.451109873711,240.069578596732,244.174872586501,250.37454268306,259.225720741097,270.901158318578,284.806476527842,299.506979785455,313.237158704192,324.660876005,333.281819287986,339.314161360994,343.31159807637,345.864005211423,347.455055621818,348.431853674632,11.5422400223263,6.29056962338547,0.0006300104952861,0.0019922681149151,0.0063001049528619,0.0199226811491515,0.0630010495286195,0.199226811491515,0.630010495286195,1.99226811491515,6.30010495286195,19.9226811491515,349.91792207136,349.923961237761,349.925732991135,349.926459441455,349.926399277269,349.926482827093,349.926553718445,349.926470703013,349.92656534594,349.926528090002,349.30416002121,349.668553613219,349.819693658777,349.882458606095,349.908359979243,349.918951213692,349.923364985746,349.92528480621,349.926170268089,349.926449564872
0,0,1.11874365912364E-09,3.53777808070173E-09,1.11874365912364E-08,3.53777808070173E-08,1.11874365912364E-07,3.53777808070173E-07,1.11874365912364E-06,3.53777808070173E-06,1.11874365912364E-05,3.53777808070173E-05,0.0001118743659123,0.0003537778080701,,,,,,,1,0.99885905068046,0.995884446921711,0.985320078643885,0.949677864958638,0.847592009388572,0.653195455996483,0.448983157176211,0.282870736416223,0.13084078800681,0.0336908516824471,0.0048161628598913,0,,,,,,,0.791450498708956,1.65465176417894E-05,-54.93,37350000,0.0001765,1.13189473684211,1000000000,1.11874365912365E-09,2.17873430214876E-09,4.24304810190216E-09,8.26326421597149E-09,1.60925669148894E-08,3.13400011353439E-08,6.10341206818033E-08,1.18862914883556E-07,2.31483510809844E-07,4.50810211320706E-07,8.77945240764758E-07,1.70978346635798E-06,3.32977430264856E-06,6.48467898113207E-06,1.26288023350075E-05,2.45943783617872E-05,4.78971347366795E-05,9.32788575599078E-05,0.0001816589930799,0.0003537778080701,233.464651145046,233.659471958297,234.071460466027,234.936731611483,236.727792297139,240.333025344522,247.201659210868,259.061599247078,276.587872651827,297.573159171338,317.331139325531,332.08845005331,341.230287841431,346.163918462695,348.464785457817,349.362060869074,349.694452453162,349.825165321861,349.88057187759,349.904947189854,233.816923076455,234.179462388989,234.788577056815,235.806673976502,237.491271202571,240.234590076966,244.587373768936,251.216709600381,260.707349966718,273.160186634095,287.770107142263,302.846777376114,316.499893339884,327.481198459786,335.49508776326,340.930996609653,344.434796122048,346.618249045679,347.949939831645,348.751655179633,11.3885190481524,6.1194447362918,0.0011187436591236,0.0035377780807017,0.0111874365912364,0.0353777808070172,0.111874365912364,0.353777808070173,1.11874365912364,3.53777808070173,11.1874365912364,35.3777808070173,349.920669962508,349.924977089592,349.926199943199,349.926444246412,349.926507532124,349.926613949082,349.926667277225,349.92644184249,349.926593543775,349.92660179121,349.451016777021,349.734834171224,349.849555744193,349.895668093963,349.914046587362,349.921533690352,349.924624331896,349.925807039088,349.926267194318,349.926404797003
0,0,1.92040797934205E-09,6.07286325148246E-09,1.92040797934205E-08,6.07286325148246E-08,1.92040797934205E-07,6.07286325148246E-07,1.92040797934205E-06,6.07286325148246E-06,1.92040797934205E-05,6.07286325148246E-05,0.0001920407979342,0.0006072863251482,,,,,,,1,0.998945309079434,0.996042149067273,0.98532500500166,0.947840622837308,0.838225571398889,0.633322325627555,0.427514658884512,0.25895889355083,0.1075349607186,0.0236154567352965,0.0030482080169183,0,,,,,,,0.815075902244807,1.6662045352132E-05,-54.93,37350000,0.0001765,1.16631578947368,1000000000,1.92040797934205E-09,3.73996196947408E-09,7.28351250545454E-09,1.4184517075336E-08,2.76241064335131E-08,5.37974787719011E-08,1.04769677498129E-07,2.04037170024316E-07,3.97358928133334E-07,7.73849773295991E-07,1.50705930893118E-06,2.93497244428008E-06,5.715809057835E-06,1.11314411994905E-05,2.16782929457493E-05,4.22181078460205E-05,8.22190490071636E-05,0.0001601202034988,0.0003118313806608,0.0006072863251482,233.451488220819,233.639614962987,234.046295299676,234.919821075562,236.769691546896,240.569362868398,247.921238430216,260.688532393185,279.373585469431,301.126899668751,320.732930563681,334.647715580647,342.846925571295,347.043433644094,348.854179139195,349.516502949626,349.758331928957,349.853524468053,349.89359579912,349.911375400544,233.789603460265,234.146824464918,234.756747030251,235.791348089206,237.530126684105,240.40101452115,245.012091807134,252.092433894179,262.250162720311,275.490553442301,290.767668824349,306.129939131862,319.602670391392,330.073737363172,337.465332115787,342.329857590508,345.382423668462,347.240441187611,348.350239794638,349.005243183717,11.2326375414213,5.95155326470171,0.001920407979342,0.0060728632514824,0.0192040797934205,0.0607286325148246,0.192040797934205,0.607286325148246,1.92040797934205,6.07286325148247,19.2040797934205,60.7286325148247,349.922564585483,349.925659628735,349.926382491355,349.92641870843,349.926605657285,349.926500450534,349.926458676264,349.926446230686,349.926497563721,349.926493890498,349.564126490245,349.784510822707,349.871063611376,349.904768272271,349.918065889795,349.9232457744,349.925269564996,349.926128553884,349.92633310965,349.926503468431
0,0,3.19596810935558E-09,1.01065385548257E-08,3.19596810935558E-08,1.01065385548257E-07,3.19596810935558E-07,1.01065385548257E-06,3.19596810935558E-06,1.01065385548257E-05,3.19596810935558E-05,0.0001010653855482,0.0003195968109355,0.0010106538554825,,,,,,,1,0.999024677559945,0.996193966852627,0.985327889547869,0.945936035645595,0.828453231703557,0.613480106801137,0.406582541181888,0.235086098961948,0.0865018109875403,0.0162316710319418,0.0019225641826819,0,,,,,,,0.838863064244581,1.67302195917246E-05,-54.93,37350000,0.0001765,1.20073684210526,1000000000,3.19596810935558E-09,6.22409368905923E-09,1.2121316898246E-08,2.36060590806935E-08,4.59723996987347E-08,8.95304687171922E-08,1.74359069381813E-07,3.39561330475355E-07,6.61289932109607E-07,1.28785092724587E-06,2.5080678387421E-06,4.88441957889085E-06,9.5123242896882E-06,1.85250902242799E-05,3.60772990245645E-05,7.02599279760561E-05,0.0001368300181185,0.0002664741396363,0.000518953867516,0.0010106538554825,233.43936159676,233.620578791739,234.021553904489,234.903085674226,236.811877550073,240.81270326924,248.671967688286,262.383956477367,282.218657278282,304.61872495572,323.909938460149,336.916910139371,344.210848084136,347.735394592345,349.136841347678,349.626240842881,349.803699828906,349.873543291061,349.903149891058,349.915854036195,233.763306275269,234.114792831203,234.724446206833,235.775358283336,237.567653313276,240.570302488308,245.449850617946,253.002746526832,263.852317755382,277.883149059408,293.778192706398,309.329168811301,322.525165197518,332.433655776574,339.203398628902,343.53009750043,346.17597588902,347.750677717365,348.671721894222,349.205522940727,11.0781551638885,5.78896925489083,0.0031959681093555,0.0101065385548257,0.0319596810935558,0.101065385548257,0.319596810935558,1.01065385548257,3.19596810935558,10.1065385548257,31.9596810935558,101.065385548257,349.923902928019,349.925888693596,349.926431903829,349.926559186383,349.92655375088,349.926472185299,349.926611951357,349.926458452877,349.92637233541,349.926549180566,349.651065878739,349.821499653207,349.886430762534,349.911232443578,349.920752566631,349.924283614237,349.925650087648,349.926334833043,349.926297509827,349.92656285176
0,0,5.16990054496452E-09,1.63486609986336E-08,5.16990054496452E-08,1.63486609986336E-07,5.16990054496452E-07,1.63486609986336E-06,5.16990054496452E-06,1.63486609986336E-05,5.16990054496452E-05,0.0001634866099863,0.0005169900544964,0.0016348660998633,,,,,,,1,0.999098248078451,0.996340113224782,0.985329574032313,0.943963252961323,0.81828670190895,0.593781352754603,0.386111341564948,0.211393748715261,0.0680934732443674,0.0109922920449761,0.0012085654279756,0,,,,,,,0.862749727217884,1.67699951535552E-05,-54.93,37350000,0.0001765,1.23515789473684,1000000000,5.16990054496452E-09,1.00682936293334E-08,1.96078310839483E-08,3.81859184853849E-08,7.43664286136254E-08,1.44827358463621E-07,2.82048824322687E-07,5.49285301794637E-07,1.06972380931622E-06,2.08326897602993E-06,4.05713099838636E-06,7.90119381004551E-06,1.53874409400957E-05,2.9966780258434E-05,5.83597963139727E-05,0.0001136547135339,0.0002213406270131,0.0004310571171508,0.0008394764248832,0.0016348660998633,233.42800593203,233.602479381246,233.997549679245,234.886748037704,236.854797226389,241.063697902569,249.454618839986,264.146560290052,285.111228222357,308.02516052675,326.853464589636,338.914606230069,345.351559372787,348.269698060805,349.341905546352,349.704771090749,349.836243134891,349.888005002564,349.90973163395,349.919122129625,233.738346793485,234.083726881633,234.692311306644,235.758258873462,237.604811840242,240.742012876511,245.901311646433,253.947666652543,265.511794822761,280.328744777395,296.78211898649,312.422246398451,325.254223824538,334.564485946427,340.725721387254,344.553107653498,346.83681977923,348.166355374277,348.92917750665,349.363120688357,10.9270842470928,5.63282922672121,0.0051699005449645,0.0163486609986336,0.0516990054496452,0.163486609986336,0.516990054496452,1.63486609986336,5.16990054496453,16.3486609986336,51.6990054496453,163.486609986337,349.924916493683,349.92616094396,349.926539775762,349.926601853954,349.926641893819,349.926545017685,349.926638972933,349.926696381047,349.926522304061,349.926635549766,349.717147354289,349.848801662776,349.897809561759,349.916025073206,349.922662280827,349.925015128802,349.925934667763,349.926265441566,349.926458274392,349.926491753132
0,0,8.14771011919427E-09,2.57653216914559E-08,8.14771011919427E-08,2.57653216914559E-07,8.14771011919427E-07,2.57653216914559E-06,8.14771011919427E-06,2.57653216914559E-05,8.14771011919427E-05,0.0002576532169145,0.0008147710119194,0.0025765321691455,,,,,,,1,0.999166219629388,0.996479963187307,0.985330540232516,0.941922610571357,0.807740299107168,0.574315446725373,0.36601628586971,0.188076171737208,0.0524839306509409,0.0073696172902489,0.0007567596687119,0,,,,,,,0.886700046545688,1.67923074053213E-05,-54.93,37350000,0.0001765,1.26957894736842,1000000000,8.14771011919427E-09,1.58675272712238E-08,3.0901740245998E-08,6.01806150327469E-08,1.17200727107553E-07,2.28246428306933E-07,4.44506048047502E-07,8.65667989709377E-07,1.68587372815092E-06,3.28321049300166E-06,6.39399675157121E-06,1.24522002309166E-05,2.4250448759258E-05,4.72273376688312E-05,9.19744391300926E-05,0.0001791186603109,0.0003488305530868,0.0006793415859385,0.00132300621692,0.0025765321691455,233.417620227377,233.585434643183,233.974704419319,234.870417628286,236.897952610845,241.322525933911,250.269851222564,265.974371374488,288.0383050952,311.325828194005,329.560301209442,340.661551885892,346.29586938793,348.675564671331,349.490621602,349.761608367072,349.85991529612,349.898472860387,349.914548014206,349.92146994909,233.714271449552,234.053520414949,234.66084605026,235.741520975919,237.641929869393,240.917281027999,246.367328157611,254.928028307424,267.226633857177,282.817506890373,299.7617460267,315.391242261358,327.784269224608,336.475314485387,342.050910363722,345.421209969116,347.385245907947,348.504335272045,349.134331256859,349.486432660541,10.7803931774382,5.48334155807939,0.0081477101191942,0.0257653216914558,0.0814771011919427,0.257653216914559,0.814771011919427,2.57653216914559,8.14771011919427,25.7653216914559,81.4771011919428,257.653216914559,349.925304302054,349.926280543056,349.92655885881,349.926544338465,349.926617289045,349.926564243126,349.926723187613,349.926595347461,349.926396584283,349.926670986595,349.767691319675,349.869205591955,349.905825482819,349.919065000868,349.923904387134,349.925674719232,349.926216616568,349.926279854429,349.926639798549,349.926536330597
0,0,1.25360151756584E-08,3.96423607375163E-08,1.25360151756584E-07,3.96423607375163E-07,1.25360151756584E-06,3.96423607375163E-06,1.25360151756584E-05,3.96423607375163E-05,0.0001253601517565,0.0003964236073751,0.0012536015175658,,,,,,,,1,0.999228173096162,0.99661324687171,0.98532417886478,0.939785409349291,0.796734282003058,0.554949889680846,0.345895334891815,0.164983111185656,0.0392005372311932,0.0044410873233489,0,,,,,,,,0.911437560276977,1.66299038315937E-05,-54.93,37350000,0.0001765,1.304,1000000000,1.25360151756584E-08,2.29782740076846E-08,4.21187330243081E-08,7.72028251982579E-08,1.41511289410175E-07,2.59387463853877E-07,4.75452217875902E-07,8.7149474428903E-07,1.59743305587364E-06,2.92806397826249E-06,5.36708479223843E-06,9.83776289757515E-06,1.80324296289983E-05,3.30530956793972E-05,6.05856868136339E-05,0.0001110523952819,0.0002035568984435,0.0003731158684038,0.0006839141896897,0.0012536015175658,233.407750676646,233.54833402228,233.856440570613,234.528591412042,235.978752028308,239.032069185064,245.149392077071,256.307024611535,273.708731388965,295.459587088057,316.405520843552,332.032145770409,341.513588851157,346.458397049051,348.646240070652,349.449785676815,349.736022861987,349.845390510622,349.890764083492,349.910485097838,233.690587278084,233.983472572979,234.488579199026,235.355954915817,236.831759667594,239.306400888702,243.355751939698,249.719770081424,259.11722067226,271.79097797555,286.959608849816,302.750580629117,316.999835693144,328.296492658955,336.360888168783,341.689341008253,345.029438946439,347.053125429311,348.253713317697,348.957340723673,11.1384515806236,5.84651221464905,0.0039642360737516,0.0125360151756584,0.0396423607375163,0.125360151756584,0.396423607375164,1.25360151756584,3.96423607375164,12.5360151756584,39.6423607375164,125.360151756584,349.922933223008,349.92584888286,349.926350820849,349.926477836695,349.926563338611,349.926531048365,349.92652098464,349.926704396676,349.926641620618,349.926569699756,349.5850895206,349.806689722114,349.88459269058,349.911889307741,349.921469218645,349.924759391547,349.925899943014,349.926434920167,349.926541964775,349.926581993262
