,APD,drug concentration,qNet
0,203.16890148346846,0.1,0.344346768458837
1,204.60740268843935,0.16237767391887217,0.3429996732746985
2,206.90312814912278,0.26366508987303583,0.3408586666680327
3,210.54478450860773,0.42813323987193935,0.3374843966058936
4,216.26683366464687,0.6951927961775606,0.3322362495264428
5,225.12557387752315,1.1288378916846888,0.3242336731513402
6,238.5335488019914,1.8329807108324356,0.3123937201259146
7,258.16281899550086,2.9763514416313175,0.29564350198556294
8,285.6151200189555,4.832930238571752,0.27335768655966153
9,322.23798500055665,7.847599703514611,0.24569141409047132
10,371.8566892968438,12.742749857031335,0.21291864530700672
11,431.4354952047382,20.6913808111479,0.17331646637426196
12,501.814794640777,33.59818286283781,0.11468759831230387
13,573.3038906075332,54.555947811685144,-0.05681879894581407
14,880.799288238942,88.58667904100822,-0.062214426028068086
15,875.8736507391211,143.8449888287663,-0.10051009211535153
16,910.6746600896198,233.57214690901213,-0.300431557831916
17,,379.2690190732246,-0.3043640142432636
18,,615.8482110660261,-0.3209137990170409
19,,1000.0,-0.3347981784546557
