,APD,drug concentration,qNet
0,260.9,0.1,0.5266732175709542
1,261.0,0.20691380811147897,0.5266603986658476
2,261.0,0.42813323987193935,0.5266357507820675
3,261.0,0.8858667904100825,0.5265883669246778
4,261.1,1.8329807108324356,0.5264972651135036
5,261.20000000000005,3.79269019073225,0.5263224290043507
6,261.5,7.847599703514611,0.5259876223401141
7,262.1,16.23776739188721,0.5253492732264032
8,263.1,33.59818286283781,0.5241412850789628
9,264.9,69.51927961775606,0.5218976758184017
10,268.3,143.8449888287663,0.5178475706309439
11,273.9,297.6351441631316,0.5109116962705272
12,282.70000000000005,615.8482110660261,0.5000221096896458
13,294.6,1274.2749857031322,0.48501759613058976
14,307.8,2636.6508987303555,0.4676160084406428
15,320.1,5455.594781168515,0.4510252850066642
16,329.40000000000003,11288.378916846883,0.43793172971042293
17,335.6,23357.21469090121,0.42907674439284793
18,339.3,48329.30238571752,0.423705743611046
19,341.3,100000.0,0.42066540938990227
