,pulse 0,pulse 1,drug concentration
0,260.935753573251,260.8355422519727,0.0
1,260.9438125371908,260.84392569634826,0.1
2,261.02508899769833,260.9246483872969,1.0
3,263.93847778838966,263.83853629812984,30.0
4,286.06336467627307,285.96354261776713,300.0
5,312.55287136193414,312.45286292495757,1000.0
6,340.5819707033041,340.48111178914684,10000.0
7,343.4176517511648,343.3182447390616,100000.0
