,APD,drug concentration,qNet
0,260.9,0.1,0.526679610093788
1,261.0,0.20691380811147897,0.526672580256915
2,261.0,0.42813323987193935,0.5266552652571298
3,261.0,0.8858667904100825,0.5266198877699497
4,261.1,1.8329807108324356,0.526543417990396
5,261.3,3.79269019073225,0.5263803950162317
6,261.70000000000005,7.847599703514611,0.5260339616368802
7,262.5,16.23776739188721,0.525300254401787
8,264.3,33.59818286283781,0.5237552491999025
9,267.9,69.51927961775606,0.5205610440083325
10,274.6,143.8449888287663,0.5141899302459615
11,285.9,297.6351441631316,0.5024079709711258
12,301.5,615.8482110660261,0.4836336688117348
13,317.7,1274.2749857031322,0.46032807392731284
14,330.3,2636.6508987303555,0.4398162219359712
15,337.6,5455.594781168515,0.42745014860782854
16,341.0,11288.378916846883,0.4216375928298829
17,342.5,23357.21469090121,0.4191222942653093
18,343.1,48329.30238571752,0.4180407312775916
19,343.40000000000003,100000.0,0.4175653459001806
