"environment.time","0.I_Kr.I_kr","0.membrane_potential.V_m","1.I_Kr.I_kr","1.membrane_potential.V_m"
 0.00000000000000000e+00, 8.80897475220431595e-06,-8.13956363328733516e+01, 8.80893481085292524e-06,-8.13956363184943257e+01
 1.00000000000000006e-01, 8.80889837502270831e-06,-8.13956443006081400e+01, 8.80885913673758322e-06,-8.13956442895250234e+01
 2.00000000000000011e-01, 8.80882233167739179e-06,-8.13956522547024548e+01, 8.80878352831663597e-06,-8.13956522561960867e+01
 3.00000000000000044e-01, 8.80874628863491157e-06,-8.13956602087967696e+01, 8.80870798565303667e-06,-8.13956602185106419e+01
 4.00000000000000022e-01, 8.80867024589517957e-06,-8.13956681628910985e+01, 8.80863250881052118e-06,-8.13956681764718297e+01
 5.00000000000000000e-01, 8.80859454466136115e-06,-8.13956760984838752e+01, 8.80855709785362154e-06,-8.13956761300828049e+01
 6.00000000000000089e-01, 8.80851903053292796e-06,-8.13956840239471688e+01, 8.80848175284792012e-06,-8.13956840793466938e+01
 7.00000000000000067e-01, 8.80844351670235560e-06,-8.13956919494104625e+01, 8.80840647385961763e-06,-8.13956920242666655e+01
 8.00000000000000044e-01, 8.80836800316964915e-06,-8.13956998748737561e+01, 8.80833126095588040e-06,-8.13956999648458748e+01
 9.00000000000000022e-01, 8.80829248993471545e-06,-8.13957078003370640e+01, 8.80825611420467943e-06,-8.13957079010874907e+01
 1.00000000000000000e+00, 8.80821697699773405e-06,-8.13957157258003576e+01, 8.80818103367477855e-06,-8.13957158329946964e+01
 1.10000000000000009e+00, 8.80814146435861518e-06,-8.13957236512636513e+01, 8.80810601943591568e-06,-8.13957237605706609e+01
 1.20000000000000018e+00, 8.80806638675189446e-06,-8.13957315486062924e+01, 8.80803107155863511e-06,-8.13957316838185676e+01
 1.30000000000000004e+00, 8.80799131616705484e-06,-8.13957394455137404e+01, 8.80795619011419602e-06,-8.13957396027416280e+01
 1.40000000000000013e+00, 8.80791624587616785e-06,-8.13957473424211742e+01, 8.80788137517483509e-06,-8.13957475173430396e+01
 1.50000000000000000e+00, 8.80784117587905561e-06,-8.13957552393286221e+01, 8.80780662681377661e-06,-8.13957554276259856e+01
 1.60000000000000009e+00, 8.80776610617581127e-06,-8.13957631362360701e+01, 8.80773189067458194e-06,-8.13957633334254211e+01
 1.70000000000000018e+00, 8.80769103676642978e-06,-8.13957710331435180e+01, 8.80765689922502532e-06,-8.13957712339172446e+01
 1.80000000000000004e+00, 8.80761608936433130e-06,-8.13957789210143261e+01, 8.80758196409244472e-06,-8.13957791300678224e+01
 1.90000000000000013e+00, 8.80754142233254563e-06,-8.13957867880906463e+01, 8.80750708520622810e-06,-8.13957870218799684e+01
 2.00000000000000000e+00, 8.80746679388237379e-06,-8.13957946523239997e+01, 8.80743226249587858e-06,-8.13957949093564395e+01
 2.10000000000000009e+00, 8.80739220401331265e-06,-8.13958025137143864e+01, 8.80735749589048597e-06,-8.13958027925000209e+01
 2.20000000000000018e+00, 8.80731765272486752e-06,-8.13958103722618063e+01, 8.80728278531890458e-06,-8.13958106713134981e+01
 2.30000000000000027e+00, 8.80724314001653698e-06,-8.13958182279662594e+01, 8.80720813070966007e-06,-8.13958185457996706e+01
 2.40000000000000036e+00, 8.80716866588781957e-06,-8.13958260808277458e+01, 8.80713353199112395e-06,-8.13958264159613236e+01
 2.50000000000000000e+00, 8.80709423033813254e-06,-8.13958339308462797e+01, 8.80705898909142378e-06,-8.13958342818012426e+01
 2.60000000000000009e+00, 8.80701983336715233e-06,-8.13958417780218326e+01, 8.80698450193818060e-06,-8.13958421433222554e+01
 2.70000000000000018e+00, 8.80694547497420130e-06,-8.13958496223544330e+01, 8.80691007045910860e-06,-8.13958500005271333e+01
 2.80000000000000027e+00, 8.80687115515887626e-06,-8.13958574638440666e+01, 8.80683569458142395e-06,-8.13958578534186898e+01
 2.90000000000000036e+00, 8.80679687392067240e-06,-8.13958653024907335e+01, 8.80676137423207683e-06,-8.13958657019997389e+01
 3.00000000000000000e+00, 8.80672263125909842e-06,-8.13958731382944336e+01, 8.80668710933777518e-06,-8.13958735462730942e+01
 3.10000000000000009e+00, 8.80664842717356479e-06,-8.13958809712551812e+01, 8.80661289982504904e-06,-8.13958813862415553e+01
 3.20000000000000018e+00, 8.80657426166375303e-06,-8.13958888013729478e+01, 8.80653874562000665e-06,-8.13958892219079502e+01
 3.30000000000000027e+00, 8.80650013472898889e-06,-8.13958966286477619e+01, 8.80646464664848521e-06,-8.13958970532751067e+01
 3.40000000000000036e+00, 8.80642604636886582e-06,-8.13959044530796092e+01, 8.80639060283615416e-06,-8.13959048803458387e+01
 3.50000000000000000e+00, 8.80635199658297044e-06,-8.13959122746684756e+01, 8.80631661410833063e-06,-8.13959127031229741e+01
 3.60000000000000009e+00, 8.80627798537055229e-06,-8.13959200934144036e+01, 8.80624268039006745e-06,-8.13959205216093409e+01
 3.70000000000000018e+00, 8.80620401273136913e-06,-8.13959279093173507e+01, 8.80616880160606168e-06,-8.13959283358077812e+01
 3.80000000000000027e+00, 8.80613017612750010e-06,-8.13959357130752608e+01, 8.80609497768074275e-06,-8.13959361457211372e+01
 3.90000000000000036e+00, 8.80605638934786239e-06,-8.13959435129162046e+01, 8.80602120853835202e-06,-8.13959439513522369e+01
 4.00000000000000000e+00, 8.80598265088602993e-06,-8.13959513089838964e+01, 8.80594749410277004e-06,-8.13959517527039225e+01
 4.10000000000000053e+00, 8.80590896074138776e-06,-8.13959591012783363e+01, 8.80587383429752328e-06,-8.13959595497790502e+01
