"environment.time","0.I_Kr.I_kr","0.membrane_potential.V_m","1.I_Kr.I_kr","1.membrane_potential.V_m"
 0.00000000000000000e+00, 9.11297661841207340e-06,-8.13970030871978310e+01, 9.11223105911661514e-06,-8.13970039168687549e+01
 1.00000000000000006e-01, 9.11289905164934951e-06,-8.13970109869689935e+01, 9.11215210467091498e-06,-8.13970118347023543e+01
 2.00000000000000011e-01, 9.11282148518932640e-06,-8.13970188867401419e+01, 9.11207320743958498e-06,-8.13970197481952908e+01
 3.00000000000000044e-01, 9.11274391903182110e-06,-8.13970267865113044e+01, 9.11199436739819502e-06,-8.13970276573498808e+01
 4.00000000000000022e-01, 9.11266635317692510e-06,-8.13970346862824670e+01, 9.11191558452260805e-06,-8.13970355621684405e+01
 5.00000000000000000e-01, 9.11258900563971447e-06,-8.13970425680485761e+01, 9.11183685878898178e-06,-8.13970434626532864e+01
 6.00000000000000089e-01, 9.11251178919900095e-06,-8.13970504390127161e+01, 9.11175819017377040e-06,-8.13970513588067348e+01
 7.00000000000000067e-01, 9.11243457305788638e-06,-8.13970583099768703e+01, 9.11167957865380586e-06,-8.13970592506310879e+01
 8.00000000000000044e-01, 9.11235735721654693e-06,-8.13970661809410103e+01, 9.11160102420613864e-06,-8.13970671381286621e+01
 9.00000000000000022e-01, 9.11228014167489112e-06,-8.13970740519051503e+01, 9.11152252680809707e-06,-8.13970750213017737e+01
 1.00000000000000000e+00, 9.11220292643292066e-06,-8.13970819228692903e+01, 9.11144408643759052e-06,-8.13970829001526965e+01
 1.10000000000000009e+00, 9.11212571149054744e-06,-8.13970897938334446e+01, 9.11136570307236575e-06,-8.13970907746837753e+01
 1.20000000000000018e+00, 9.11204892260826915e-06,-8.13970976306405873e+01, 9.11128737669091489e-06,-8.13970986448972837e+01
 1.30000000000000004e+00, 9.11197218945975591e-06,-8.13971054630001873e+01, 9.11120910727176058e-06,-8.13971065107955383e+01
 1.40000000000000013e+00, 9.11189549217111263e-06,-8.13971132925065888e+01, 9.11113089479389809e-06,-8.13971143723808268e+01
 1.50000000000000000e+00, 9.11181883074180060e-06,-8.13971211191598059e+01, 9.11105273923644128e-06,-8.13971222296554657e+01
 1.60000000000000009e+00, 9.11174220517146238e-06,-8.13971289429598244e+01, 9.11097464057897837e-06,-8.13971300826217430e+01
 1.70000000000000018e+00, 9.11166561545956433e-06,-8.13971367639066585e+01, 9.11089659880139230e-06,-8.13971379312819465e+01
 1.80000000000000004e+00, 9.11158906160574731e-06,-8.13971445820002941e+01, 9.11081861388378459e-06,-8.13971457756383785e+01
 1.90000000000000013e+00, 9.11151254360947769e-06,-8.13971523972407454e+01, 9.11074068580653626e-06,-8.13971536156933411e+01
 2.00000000000000000e+00, 9.11143606147039632e-06,-8.13971602096279980e+01, 9.11066281455051791e-06,-8.13971614514491080e+01
 2.10000000000000009e+00, 9.11135961518797128e-06,-8.13971680191620663e+01, 9.11058500009671366e-06,-8.13971692829079814e+01
 2.20000000000000018e+00, 9.11128320476184342e-06,-8.13971758258429361e+01, 9.11050724242658704e-06,-8.13971771100722350e+01
 2.30000000000000027e+00, 9.11120683019147911e-06,-8.13971836296706215e+01, 9.11042954152171847e-06,-8.13971849329441710e+01
 2.40000000000000036e+00, 9.11113049147652090e-06,-8.13971914306451083e+01, 9.11035189736407122e-06,-8.13971927515260774e+01
 2.50000000000000000e+00, 9.11105418861643685e-06,-8.13971992287664108e+01, 9.11027430993609817e-06,-8.13972005658202136e+01
 2.60000000000000009e+00, 9.11097792161087291e-06,-8.13972070240345147e+01, 9.11019677922026912e-06,-8.13972083758288818e+01
 2.70000000000000018e+00, 9.11090169045938183e-06,-8.13972148164494200e+01, 9.11011930519954007e-06,-8.13972161815543558e+01
 2.80000000000000027e+00, 9.11082549516133852e-06,-8.13972226060111552e+01, 9.11004188785716180e-06,-8.13972239829989093e+01
 2.90000000000000036e+00, 9.11074933571657018e-06,-8.13972303927196776e+01, 9.10996452717659175e-06,-8.13972317801648302e+01
 3.00000000000000000e+00, 9.11067321212445338e-06,-8.13972381765750157e+01, 9.10988722314168547e-06,-8.13972395730543923e+01
 3.10000000000000009e+00, 9.11059712438454598e-06,-8.13972459575771694e+01, 9.10980997573658650e-06,-8.13972473616698693e+01
 3.20000000000000018e+00, 9.11052107249649053e-06,-8.13972537357261245e+01, 9.10973278494575011e-06,-8.13972551460135350e+01
 3.30000000000000027e+00, 9.11044505645975849e-06,-8.13972615110218953e+01, 9.10965565075400930e-06,-8.13972629260876488e+01
 3.40000000000000036e+00, 9.11036907627399070e-06,-8.13972692834644675e+01, 9.10957857314641227e-06,-8.13972707018944845e+01
 3.50000000000000000e+00, 9.11029313193874841e-06,-8.13972770530538412e+01, 9.10950155210821894e-06,-8.13972784734363302e+01
 3.60000000000000009e+00, 9.11021734258737251e-06,-8.13972848105784834e+01, 9.10942458762525507e-06,-8.13972862407154309e+01
 3.70000000000000018e+00, 9.11014162954960448e-06,-8.13972925621211090e+01, 9.10934767968347176e-06,-8.13972940037340607e+01
 3.80000000000000027e+00, 9.11006596429031548e-06,-8.13973003098880525e+01, 9.10927082826920976e-06,-8.13973017624944788e+01
 3.90000000000000036e+00, 9.10999034680909894e-06,-8.13973080538792857e+01, 9.10919403336901310e-06,-8.13973095169989591e+01
 4.00000000000000000e+00, 9.10991477710527046e-06,-8.13973157940948226e+01, 9.10911729497000859e-06,-8.13973172672497327e+01
 4.10000000000000053e+00, 9.10983925517824389e-06,-8.13973235305346634e+01, 9.10904061305916546e-06,-8.13973250132491017e+01
 4.20000000000000018e+00, 9.10976378102742970e-06,-8.13973312631988080e+01, 9.10896398762420681e-06,-8.13973327549992973e+01
 4.29999999999999982e+00, 9.10968835465232305e-06,-8.13973389920872421e+01, 9.10888741865306752e-06,-8.13973404925025648e+01
 4.40000000000000036e+00, 9.10961297605225140e-06,-8.13973467171999800e+01, 9.10881090613371294e-06,-8.13973482257611920e+01
 4.50000000000000000e+00, 9.10953764522662352e-06,-8.13973544385370218e+01, 9.10873445005477249e-06,-8.13973559547774101e+01
 4.60000000000000053e+00, 9.10946236217485157e-06,-8.13973621560983673e+01, 9.10865805040508907e-06,-8.13973636795534645e+01
 4.70000000000000018e+00, 9.10938712689634770e-06,-8.13973698698840167e+01, 9.10858170717362074e-06,-8.13973714000916289e+01
 4.80000000000000071e+00, 9.10931193939061557e-06,-8.13973775798939556e+01, 9.10850542034990495e-06,-8.13973791163941343e+01
 4.90000000000000036e+00, 9.10923679965697754e-06,-8.13973852861281983e+01, 9.10842918992368753e-06,-8.13973868284632260e+01
 5.00000000000000000e+00, 9.10916170769484576e-06,-8.13973929885867449e+01, 9.10835301588492945e-06,-8.13973945363011637e+01
 5.10000000000000053e+00, 9.10908666350363749e-06,-8.13974006872695952e+01, 9.10827689822407447e-06,-8.13974022399101784e+01
 5.20000000000000018e+00, 9.10901166708285467e-06,-8.13974083821767351e+01, 9.10820083693168665e-06,-8.13974099392925297e+01
 5.30000000000000071e+00, 9.10893671843172988e-06,-8.13974160733081931e+01, 9.10812483199890940e-06,-8.13974176344504343e+01
 5.40000000000000036e+00, 9.10886181754986332e-06,-8.13974237606639406e+01, 9.10804888341691328e-06,-8.13974253253861519e+01
 5.50000000000000000e+00, 9.10878696443657568e-06,-8.13974314442439919e+01, 9.10797299117735498e-06,-8.13974330121019136e+01
 5.60000000000000053e+00, 9.10871215909137398e-06,-8.13974391240483328e+01, 9.10789715527219618e-06,-8.13974406945999505e+01
 5.70000000000000018e+00, 9.10863740151349251e-06,-8.13974468000769917e+01, 9.10782137569361029e-06,-8.13974483728825078e+01
 5.80000000000000071e+00, 9.10856269170253315e-06,-8.13974544723299402e+01, 9.10774565243416883e-06,-8.13974560469518167e+01
 5.90000000000000036e+00, 9.10848802965781828e-06,-8.13974621408071926e+01, 9.10766998548674147e-06,-8.13974637168101083e+01
 6.00000000000000000e+00, 9.10841344196271293e-06,-8.13974698033217976e+01, 9.10759437484450792e-06,-8.13974713824596137e+01
 6.10000000000000053e+00, 9.10833891926611905e-06,-8.13974774606429605e+01, 9.10751882050104087e-06,-8.13974790439025497e+01
 6.20000000000000018e+00, 9.10826444764730257e-06,-8.13974851139158204e+01, 9.10744332245003841e-06,-8.13974867011411618e+01
 6.30000000000000071e+00, 9.10819002710546219e-06,-8.13974927631404057e+01, 9.10736788068568481e-06,-8.13974943541776668e+01
 6.40000000000000036e+00, 9.10811565764024725e-06,-8.13975004083166738e+01, 9.10729249520237440e-06,-8.13975020030142957e+01
 6.50000000000000000e+00, 9.10804133925076496e-06,-8.13975080494446672e+01, 9.10721716599490302e-06,-8.13975096476532656e+01
 6.60000000000000053e+00, 9.10796707193666805e-06,-8.13975156865243434e+01, 9.10714189305828332e-06,-8.13975172880968074e+01
 6.70000000000000018e+00, 9.10789285569706374e-06,-8.13975233195557450e+01, 9.10706667638800234e-06,-8.13975249243471239e+01
 6.80000000000000071e+00, 9.10781869053151328e-06,-8.13975309485388436e+01, 9.10699151597969105e-06,-8.13975325564064462e+01
