,qNet,drug concentration
0,0.5266732146032733,0.1
1,0.5266604721655972,0.20691380811147897
2,0.5266363647876232,0.42813323987193935
3,0.5265885289643311,0.8858667904100825
4,0.5264974257367768,1.8329807108324356
5,0.5263220304119797,3.79269019073225
6,0.5259879455761198,7.847599703514611
7,0.5253488894482481,16.23776739188721
8,0.524141316835852,33.59818286283781
9,0.5218979657599107,69.51927961775606
10,0.5178465843839396,143.8449888287663
11,0.5109112534954688,297.6351441631316
12,0.5000222929241861,615.8482110660261
13,0.48501730278085803,1274.2749857031322
14,0.4676163488881662,2636.6508987303555
15,0.45102568249948966,5455.594781168515
16,0.43793163215383696,11288.378916846883
17,0.4290770082434967,23357.21469090121
18,0.4237066199320371,48329.30238571752
19,0.42066531609639707,100000.0
