"environment.time","0.I_Kr.I_kr","0.membrane_potential.V_m","1.I_Kr.I_kr","1.membrane_potential.V_m"
 0.00000000000000000e+00, 6.29626212447248133e-06,-8.13455953305177673e+01, 6.29618810354123680e-06,-8.13455956958897701e+01
 1.00000000000000006e-01, 6.29620403891602843e-06,-8.13456061238278068e+01, 6.29613054458683755e-06,-8.13456064927009237e+01
 2.00000000000000011e-01, 6.29614602358197805e-06,-8.13456169006855134e+01, 6.29607321244490954e-06,-8.13456172835595765e+01
 3.00000000000000044e-01, 6.29608808108205210e-06,-8.13456276604773052e+01, 6.29601611435689495e-06,-8.13456280684761310e+01
 4.00000000000000022e-01, 6.29603013876289484e-06,-8.13456384202690970e+01, 6.29595925767677028e-06,-8.13456388474611600e+01
 5.00000000000000000e-01, 6.29597219662456555e-06,-8.13456491800608745e+01, 6.29590264987179671e-06,-8.13456496205253927e+01
 6.00000000000000089e-01, 6.29591425466694313e-06,-8.13456599398526663e+01, 6.29584629852316816e-06,-8.13456603876797288e+01
 7.00000000000000067e-01, 6.29585631289014953e-06,-8.13456706996444439e+01, 6.29579021132659229e-06,-8.13456711489352671e+01
 8.00000000000000044e-01, 6.29579848847795904e-06,-8.13456814318995072e+01, 6.29573439609323077e-06,-8.13456819043032482e+01
 9.00000000000000022e-01, 6.29574068925404914e-06,-8.13456921582779984e+01, 6.29567886075027690e-06,-8.13456926537950835e+01
 1.00000000000000000e+00, 6.29568289021039124e-06,-8.13457028846564754e+01, 6.29562361334141899e-06,-8.13457033974224117e+01
 1.10000000000000009e+00, 6.29562509134692181e-06,-8.13457136110349524e+01, 6.29556866202808460e-06,-8.13457141351969710e+01
 1.20000000000000018e+00, 6.29556729266364339e-06,-8.13457243374134293e+01, 6.29551401508947275e-06,-8.13457248671307553e+01
 1.30000000000000004e+00, 6.29550951646570498e-06,-8.13457350585489536e+01, 6.29545572299251701e-06,-8.13457355906630823e+01
 1.40000000000000013e+00, 6.29545185985163496e-06,-8.13457457516178835e+01, 6.29539738675206483e-06,-8.13457463081415000e+01
 1.50000000000000000e+00, 6.29539420341711899e-06,-8.13457564446868275e+01, 6.29533911296907102e-06,-8.13457570196421784e+01
 1.60000000000000009e+00, 6.29533654716221550e-06,-8.13457671377557716e+01, 6.29528090198432996e-06,-8.13457677251723226e+01
 1.70000000000000018e+00, 6.29527889108692790e-06,-8.13457778308247157e+01, 6.29522275411612954e-06,-8.13457784247392368e+01
 1.80000000000000004e+00, 6.29522123519131546e-06,-8.13457885238936456e+01, 6.29516466965994872e-06,-8.13457891183503108e+01
