,APD,drug concentration,qNet
0,131.3,0.1,0.15874693655799643
1,131.9,0.1528306732658769,0.15870023167841613
2,132.8,0.23357214690901226,0.15862928336017842
3,134.10000000000002,0.35696988468260643,0.15852292117623748
4,136.10000000000002,0.5455594781168519,0.1583627054827387
5,139.10000000000002,0.8337822234717891,0.1581226052906173
6,143.5,1.2742749857031335,0.15776614508948839
7,149.8,1.9474830399087562,0.15724318075187774
8,158.8,2.9763514416313175,0.15649362155254692
9,171.10000000000002,4.548777947003775,0.1554530643029689
10,187.3,6.951927961775605,0.15407994113792028
11,208.0,10.624678308940409,0.1523834647241622
12,233.0,16.23776739188721,0.15044165327974912
13,262.0,24.816289228368237,0.1483860784876091
14,294.0,37.926901907322495,0.14636900764795271
15,327.8,57.963939533849675,0.14453224924034377
16,362.0,88.58667904100822,0.14296549345848097
17,395.5,135.38761800225433,0.14168749989405321
18,427.1,206.9138081114788,0.14066720668212784
19,456.20000000000005,316.22776601683796,0.13985005913246473
