,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,ME,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr
,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,Hill_coef,IC50,Kmax,Ku,halfmax,n,Vhalf,Kt,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,RMSE,ME,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22
1000,0.0,1e-06,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,0.820718823,0.000349678,48320.14429,1.79e-05,1.0,1.0,-178.6207368,3.5e-05,1e-06,2.335721469090121e-06,5.455594781168515e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775604e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514606,1.8329807108324336,4.281332398719386,10.0,31.6227766016838,100.0,316.227766016838,1000.0000000000005,3162.2776601683804,10000.000000000004,31622.776601683807,100000.00000000004,316227.7660168381,1000000.0000000006,301.6038587640981,302.492509160968,304.4490368790304,308.45681266013645,315.5591909952367,325.3825423266312,335.1340328311509,342.1001434773204,346.0051471168769,347.9061474996992,348.7683455887129,349.1405773584846,349.2823241337583,349.328277704843,349.34368225392154,349.3495688865852,349.351975788825,349.35285457544427,349.35314390618004,349.3533957388149,349.3534750655279,349.3535351115222,349.35354476879434,349.3536218582225,349.3535983644087,349.35359015650346,349.35359462230105,349.3536474473703,349.35372625410366,349.3535607969752,302.43013410785966,303.8591107985961,306.47613406733274,310.90669156366573,317.4966517887027,325.6318716698461,333.6559267375735,339.996705645899,344.1840326689913,346.62966860813907,347.95649353288576,348.6474263704767,348.9995628152553,349.1770925056763,349.266086206222,349.3108293842472,349.33269276926296,349.3438688549753,349.34946466365494,349.3521163549276,349.35388278540626,349.3543941010485,349.35490452544656,349.3547656366528,349.3549059347717,349.3549078076876,349.3549547405691,349.355057254716,349.3550208333859,349.3551092111732,0.9839631134385872,-0.0100333950866797,,,,,,,
1001,0.0,1e-06,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,0.737575904,0.000913248,48320.14429,2.98e-05,1.0,1.0,-178.6207368,3.5e-05,1e-06,2.335721469090121e-06,5.455594781168515e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775604e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514606,1.8329807108324336,4.281332398719386,10.0,31.6227766016838,100.0,316.227766016838,1000.0000000000005,3162.2776601683804,10000.000000000004,31622.776601683807,100000.00000000004,316227.7660168381,1000000.0000000006,301.59894586194764,302.48178909392607,304.426126913887,308.4126967874206,315.49056933762046,325.309006491991,335.0882418076415,342.09392944903624,346.0280211175508,347.94536680517217,348.8114929668437,349.1683033885508,349.2903848940115,349.32987941874217,349.34413503876675,349.3497242857476,349.35203481837425,349.35272259846664,349.3534403202807,349.35329520284256,349.35346211764585,349.3534913472948,349.3535348259198,349.353738982531,349.35371980840347,349.3536154430618,349.3536513333841,349.3535148856584,349.3536150507087,349.3535114103121,302.73245833994264,304.20254801835614,306.7144850888474,310.72658185422,316.4953217719278,323.6545347093807,331.08121341133955,337.48397971982985,342.1800173440049,345.22984029610376,347.0560301388192,348.09701801354345,348.6740361610986,348.9880302353897,349.15799282463763,349.2492967949702,349.29808799828123,349.3246568685727,349.33864417565707,349.3461471558216,349.3511217610828,349.35325450222234,349.3541187321722,349.35445252359665,349.3546816835047,349.354761649614,349.3547910676632,349.3549209343058,349.35476706480216,349.354927054396,1.661798325544218,0.4181081303212011,,,,,,,
1002,0.0,1e-06,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,0.675424661,0.002031357,48320.14429,4.95e-05,1.0,1.0,-178.6207368,3.5e-05,1e-06,2.335721469090121e-06,5.455594781168515e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775604e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514606,1.8329807108324336,4.281332398719386,10.0,31.6227766016838,100.0,316.227766016838,1000.0000000000005,3162.2776601683804,10000.000000000004,31622.776601683807,100000.00000000004,316227.7660168381,1000000.0000000006,301.5945635233589,302.4719241151969,304.4053487985793,308.37339325894834,315.43165715990153,325.2518222974933,335.06528069766404,342.1154877318,346.08226381522707,348.0155829021606,348.87116774976994,349.1924248690677,349.2958552130925,349.33111764170525,349.3444527818499,349.3496412134683,349.3519674829122,349.35282626289654,349.3533297549412,349.35340976430587,349.3536276821169,349.3535652936393,349.35351839600884,349.35357409204744,349.3536175603157,349.3535727262639,349.35353479421474,349.3533843479673,349.35365821361273,349.3534290830762,302.83859016411134,304.22247973337227,306.48284936699014,309.9763766256404,314.9414088897244,321.21956450186525,328.0863998817057,334.5036087928336,339.6767053504554,343.37105736822014,345.7866352396863,347.27525228557886,348.1596149496862,348.6735577035647,348.9682260114636,349.1360878872758,349.23130129602464,349.285169058204,349.3154813413239,349.3327449263263,349.3447024071882,349.35016702688057,349.35269899516004,349.3539553848795,349.35442609526746,349.35473480001303,349.3548141970164,349.35484647209057,349.3549099300299,349.3547548211839,2.6606196118648846,1.0375292573279975,,,,,,,
1003,0.0,1e-06,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,0.656938885,0.003070456,48320.14429,8.23e-05,1.0,1.0,-178.6207368,3.5e-05,1e-06,2.335721469090121e-06,5.455594781168515e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775604e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514606,1.8329807108324336,4.281332398719386,10.0,31.6227766016838,100.0,316.227766016838,1000.0000000000005,3162.2776601683804,10000.000000000004,31622.776601683807,100000.00000000004,316227.7660168381,1000000.0000000006,301.59137063124547,302.4649711181217,304.39050331317105,308.34639193972794,315.39541488109745,325.2298848450902,335.0884602105119,342.18965013555123,346.191822128238,348.1284223487571,348.935680108417,349.2096063226461,349.2994313731556,349.331807690087,349.34439690262,349.34970633485915,349.35191752703145,349.3528223063892,349.3533827326566,349.35357855232746,349.35370010501225,349.35359064586913,349.35345199719177,349.3537376182325,349.3535934827396,349.35354104570746,349.3535332481899,349.3536627258823,349.35363376129544,349.353546501721,302.56799666234133,303.7273314268696,305.61802299225906,308.5659133689149,312.85497810603243,318.50726195448004,325.0615900816269,331.6260400839779,337.30343234626446,341.62320599352427,344.5983766384779,346.5097967110847,347.68287833781966,348.3825681860585,348.7930320144584,349.0314474192005,349.1690762526585,349.2482919981399,349.2936901553777,349.31988237598534,349.33829488511054,349.3472891906639,349.3512894274121,349.3532338396336,349.3541352728351,349.35443952025366,349.35470326464326,349.3548030268345,349.3548960188024,349.35495437301165,3.7384008545365006,1.7477453536263416,,,,,,,
1004,0.0,1e-06,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,0.686510674,0.002973016,48320.14429,0.000136894,1.0,1.0,-178.6207368,3.5e-05,1e-06,2.335721469090121e-06,5.455594781168515e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775604e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514606,1.8329807108324336,4.281332398719386,10.0,31.6227766016838,100.0,316.227766016838,1000.0000000000005,3162.2776601683804,10000.000000000004,31622.776601683807,100000.00000000004,316227.7660168381,1000000.0000000006,301.5902437339029,302.4619172359376,304.3847277506827,308.3390949228305,315.3964291580264,325.267028085122,335.18958405140705,342.35318342924154,346.38500825514285,348.2769269752016,348.9888098602456,349.2214665564806,349.30153732223044,349.33215848135444,349.344631962095,349.3498274073156,349.3520539989468,349.3529101159599,349.35350384563424,349.3535075999748,349.35350253645646,349.3536835570033,349.3537485180428,349.3536140341979,349.35354404079544,349.3535973934333,349.3534999501176,349.3535812582952,349.3535556156863,349.3536260313901,302.0628541158961,302.9300941431491,304.4047394138235,306.821991089795,310.5527259667889,315.81096773526406,322.34863393585346,329.323324548266,335.64972738108844,340.596451129814,344.03335179513874,346.2290291536984,347.5569948543114,348.33381789607586,348.77897080312425,349.03145351503696,349.1738044786568,349.25375725580034,349.2981278295134,349.3233486010703,349.34057330836947,349.34843267670044,349.3520204536752,349.3535489679283,349.35414700263624,349.3545047121771,349.35469540218355,349.3548877735546,349.3550183072724,349.35491612862234,4.699449467057248,2.3697864435955447,,,,,,,
1005,0.0,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,,0.746601442,0.002045373,48320.14429,0.000227651,1.0,1.0,-178.6207368,3.5e-05,3.1599999999999973e-06,6.947184216857877e-06,1.527321789334153e-05,3.357780325609294e-05,7.381999519540748e-05,0.0001622914890854,0.0003567939466787,0.0007844029351383,0.0017244910413449,0.0037912521976406,0.0083349770346761,0.0183242471212579,0.0402854178438628,0.0885665250045597,0.1947113812195016,0.4280683020413672,0.9410978961009304,2.0689811551615644,4.548605451302156,10.0,31.6227766016838,100.0,316.227766016838,1000.0000000000005,3162.2776601683804,10000.000000000004,31622.776601683807,100000.00000000004,316227.7660168381,1000000.0000000006,302.9888293468083,305.26175838516014,309.585257735008,316.73008375618593,326.1443520127502,335.4107886862239,342.25101733973673,346.2661389381185,348.1809390621237,348.915800651361,349.1793597940431,349.2796580213018,349.3209970402248,349.33900648200284,349.3468548332728,349.3504274805983,349.35210567199977,349.3530132526109,349.3533792356047,349.35343069350927,349.35339173790146,349.35349589538384,349.35362912913007,349.35359128040795,349.35362319724607,349.3537456707543,349.35372536648816,349.353543790638,349.35360632785705,349.3534801559459,302.61084859650657,303.882939349827,306.00544850377594,309.36317611359715,314.25090494784183,320.57189760545623,327.6074901216886,334.2456813054065,339.6006497846535,343.39879782281,345.8534635719588,347.3448657791226,348.21728573016225,348.7162434039207,348.9980391197116,349.1560583731027,349.24430803521886,349.2933230285111,349.32078908062454,349.335908053308,349.34688462968944,349.3514990461221,349.35355333618327,349.35424957311903,349.3546247950956,349.35483932059736,349.3548527330368,349.35485145119253,349.35482985564494,349.3548916500954,5.508621120608884,2.93152787508054,,,,,,,
1006,0.0,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,,0.804453025,0.001248821,48320.14429,0.000378575,1.0,1.0,-178.6207368,3.5e-05,3.1599999999999973e-06,6.947184216857877e-06,1.527321789334153e-05,3.357780325609294e-05,7.381999519540748e-05,0.0001622914890854,0.0003567939466787,0.0007844029351383,0.0017244910413449,0.0037912521976406,0.0083349770346761,0.0183242471212579,0.0402854178438628,0.0885665250045597,0.1947113812195016,0.4280683020413672,0.9410978961009304,2.0689811551615644,4.548605451302156,10.0,31.6227766016838,100.0,316.227766016838,1000.0000000000005,3162.2776601683804,10000.000000000004,31622.776601683807,100000.00000000004,316227.7660168381,1000000.0000000006,303.00367031625615,305.2949052893132,309.6587950765478,316.88446980322465,326.42901406003705,335.83878247099614,342.74656769062653,346.6425049585528,348.3310642794746,348.9551853593168,349.1881211302749,349.28136006166494,349.3213218646609,349.33902965800337,349.3468614386653,349.3505365133235,349.3523763292765,349.35289136821524,349.3535330881344,349.35345066359207,349.3535353812271,349.35355238137714,349.353656669612,349.353492783318,349.3536215573779,349.3535493367272,349.353532134247,349.35367349347075,349.35360196932555,349.35353838177474,302.2603417227682,303.38739585762625,305.36974876856243,308.6726519428645,313.708320207566,320.4388321281599,328.0144169307755,335.0593282681164,340.5379841922505,344.23434013611507,346.49406381728875,347.7928286597144,348.5132009616751,348.90443789345653,349.1148708337304,349.22713150087685,349.28702622473327,349.3187941712403,349.3358729556719,349.3446843418609,349.3506855288741,349.3532977181367,349.3542558310368,349.35455512251264,349.3548596572759,349.3548083518877,349.35495900748737,349.35494226986054,349.3549621226804,349.35486908224453,5.578562355481938,2.933390976718816,,,,,,,
1007,0.0,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,,0.836386153,0.000821467,48320.14429,0.000629557,1.0,1.0,-178.6207368,3.5e-05,3.1599999999999973e-06,6.947184216857877e-06,1.527321789334153e-05,3.357780325609294e-05,7.381999519540748e-05,0.0001622914890854,0.0003567939466787,0.0007844029351383,0.0017244910413449,0.0037912521976406,0.0083349770346761,0.0183242471212579,0.0402854178438628,0.0885665250045597,0.1947113812195016,0.4280683020413672,0.9410978961009304,2.0689811551615644,4.548605451302156,10.0,31.6227766016838,100.0,316.227766016838,1000.0000000000005,3162.2776601683804,10000.000000000004,31622.776601683807,100000.00000000004,316227.7660168381,1000000.0000000006,303.0367415706239,305.3668909478392,309.81219621112365,317.19115319473315,326.9584780168431,336.5580147209951,343.4203851665424,346.9928726548097,348.4378918759276,348.98040576008657,349.19323850328965,349.2822463193929,349.3212880808673,349.3389014016386,349.3469657619623,349.35066240688167,349.35217457670353,349.3529681675628,349.353344988849,349.3535189901226,349.3535388382353,349.35360048378755,349.35347065267905,349.35360190366583,349.3534631850572,349.3536354618993,349.3535282898539,349.3536062581348,349.3535777096293,349.3535254053303,302.2794484148438,303.4817029394077,305.63844570612264,309.275253685452,314.8176441268826,322.08746473340136,329.95894551110774,336.8965405684641,341.9855992677487,345.2359765834713,347.1312333071597,348.1778044852616,348.7384101886005,349.0339523419056,349.1882081657909,349.2685253736419,349.31018899739104,349.33163822446056,349.3429492753555,349.348609532679,349.352650567721,349.35393748373724,349.3546187922946,349.3547412873085,349.35484905002915,349.35499521583125,349.35484342140825,349.3550063598177,349.35486012966373,349.35499194029427,5.117758530976276,2.648728394260441,,,,,,,
1008,0.0,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,,0.851488417,0.000567445,48320.14429,0.001046931,1.0,1.0,-178.6207368,3.5e-05,3.1599999999999973e-06,6.947184216857877e-06,1.527321789334153e-05,3.357780325609294e-05,7.381999519540748e-05,0.0001622914890854,0.0003567939466787,0.0007844029351383,0.0017244910413449,0.0037912521976406,0.0083349770346761,0.0183242471212579,0.0402854178438628,0.0885665250045597,0.1947113812195016,0.4280683020413672,0.9410978961009304,2.0689811551615644,4.548605451302156,10.0,31.6227766016838,100.0,316.227766016838,1000.0000000000005,3162.2776601683804,10000.000000000004,31622.776601683807,100000.00000000004,316227.7660168381,1000000.0000000006,303.1008323040199,305.50519544843434,310.1006128006189,317.7437880048793,327.84069797127813,337.5749236762234,344.1182822802278,347.25907795602353,348.5084973636035,348.995654076515,349.1958319384864,349.2825379116825,349.3213165992077,349.33881776318253,349.34690812452493,349.3504787986033,349.3522529236532,349.35289693147325,349.3534004517463,349.3535030491984,349.35350266202835,349.3535299245978,349.35342490828754,349.3536643767392,349.35362380882685,349.35354339792013,349.3535381632923,349.3535249710401,349.35357922995377,349.3535026183844,302.5368938727374,303.9858978440068,306.5730430096207,310.8601814146891,317.15712509051224,324.9460053792902,332.7731965075305,339.15828553698634,343.53668143871295,346.1920050663699,347.683549951971,348.48543953307694,348.9063490596873,349.12444821537656,349.2370283354098,349.29427965671107,349.3240149859634,349.3390671044947,349.3468083153461,349.35079130104947,349.3533231040814,349.35429806143406,349.3546004284856,349.35487874530475,349.3547580522583,349.3549505417998,349.35490426251624,349.3549420313336,349.354772749085,349.35491432091425,4.344162357693478,2.2057835505965784,,,,,,,
