,APD,drug concentration,qNet
0,264.70000000000005,0.1,0.14820246068001494
1,264.70000000000005,0.20691380811147897,0.14820210863550534
2,264.70000000000005,0.42813323987193935,0.14820204149035024
3,264.8,0.8858667904100825,0.14820064661598523
4,264.9,1.8329807108324356,0.1481991084010737
5,265.0,3.79269019073225,0.1481941211325211
6,265.4,7.847599703514611,0.14818369505630047
7,266.20000000000005,16.23776739188721,0.148163153630248
8,267.9,33.59818286283781,0.14811778519791513
9,271.4,69.51927961775606,0.1480210000380118
10,278.4,143.8449888287663,0.14781906161989797
11,292.1,297.6351441631316,0.14740326632026934
12,316.0,615.8482110660261,0.1465977971146772
13,351.7,1274.2749857031322,0.14524896718377686
14,396.5,2636.6508987303555,0.1435392914604128
15,446.8,5455.594781168515,0.14200241748095221
16,499.8,11288.378916846883,0.1405465644187177
17,539.7,23357.21469090121,0.1384080307822495
18,558.3,48329.30238571752,0.12257491182064215
19,565.5,100000.0,0.1219168144118877
