,APD,drug concentration,qNet
0,264.70000000000005,0.1,0.1482013687302472
1,264.70000000000005,0.20691380811147897,0.14820040744730195
2,264.8,0.42813323987193935,0.1481980489762137
3,264.8,0.8858667904100825,0.14819306653699876
4,265.0,1.8329807108324356,0.1481850576293582
5,265.20000000000005,3.79269019073225,0.1481684905318916
6,265.70000000000005,7.847599703514611,0.148137153112087
7,266.6,16.23776739188721,0.148077415282174
8,268.3,33.59818286283781,0.14796399055854376
9,271.5,69.51927961775606,0.14775372053580435
10,277.5,143.8449888287663,0.1473753611589661
11,287.9,297.6351441631316,0.14673068348908047
12,305.20000000000005,615.8482110660261,0.14572756918155363
13,331.1,1274.2749857031322,0.14436605351893175
14,365.70000000000005,2636.6508987303555,0.14281354675807248
15,406.0,5455.594781168515,0.1413295225937214
16,447.5,11288.378916846883,0.14008646930632912
17,485.40000000000003,23357.21469090121,0.13909013706227444
18,516.3,48329.30238571752,0.13824466540747993
19,538.4000000000001,100000.0,0.1374286423966483
