,pulse 0,pulse 1,APD,drug concentration,qNet
0,210.5534967449762,210.553509732284,210.553509732284,0.10000000000000014,0.10657313899043465
1,210.5621947638769,210.56223675128786,210.56223675128786,0.14857474906624646,0.10657109222121526
2,210.57586346739072,210.57578056294284,210.57586346739072,0.2207445606016003,0.10656829543426137
3,210.5963354663723,210.59622141708007,210.5963354663723,0.3279706769935272,0.10656399835965079
4,210.6280403705358,210.62805505442435,210.62805505442435,0.4872816103605598,0.10655676745026951
5,210.67605876793817,210.67601999060366,210.67605876793817,0.7239774298559226,0.10654680503654783
6,210.74873046191698,210.74880598409078,210.74880598409078,1.0756476497453564,0.10653108722815573
7,210.85980586999904,210.859879533786,210.859879533786,1.5981407965419392,0.10650688527649076
8,211.02814619095057,211.02832274396866,211.02832274396866,2.3744336784093454,0.10647160968175143
9,211.28444427586504,211.28450053691046,211.28450053691046,3.5278088799493377,0.10641697110923665
10,211.67407953872998,211.6739905153555,211.67407953872998,5.241433192077678,0.1063340599472396
11,212.26412778708004,212.26414626320678,212.26414626320678,7.787446215223269,0.10620935900137933
12,213.15644673184602,213.1565094795664,213.1565094795664,11.570178678851827,0.10602106244936234
13,214.49995807256863,214.49999123513425,214.49999123513425,17.190363951954616,0.10573712829745552
14,216.5132478277804,216.5133077228973,216.5133077228973,25.540540135213853,0.10531659770586294
15,219.5042001912505,219.50426786262358,219.50426786262358,37.94679348360083,0.10469743562778597
16,223.89566633337716,223.89563404757024,223.89566633337716,56.379353348818256,0.10380255079382746
17,230.23698862315314,230.23699739977314,230.23699739977314,83.76548310454554,0.10253936117177671
18,239.18486981821707,239.184859711974,239.18486981821707,124.45435709382784,0.10081529238416252
19,251.4302455471792,251.43012812185304,251.4302455471792,184.90775047777575,0.0985638326502714
20,267.5552534357272,267.55530095565473,267.55530095565473,274.72623014870936,0.0957806497535843
21,287.8422232030597,287.84215125923066,287.8422232030597,408.1738157616704,0.09255836940817899
22,312.07395110975494,312.0740228822799,312.0740228822799,606.4432420634182,0.08907741136981256
23,339.4882756956542,339.4882320017513,339.4882756956542,901.0215690209928,0.08555673127026214
24,368.9127285964387,368.9128256115295,368.9128256115295,1338.6906338080157,0.08218094411730062
25,399.0475845288744,399.04761378173936,399.04761378173936,1988.956471438012,0.07906170788102573
26,428.629956496069,428.63004595161317,428.63004595161317,2955.0875839786786,0.07624212604073156
27,456.51053743144405,456.5109406523816,456.5109406523816,4390.515080078886,0.07371872626549221
28,481.7306981974565,481.7304357870951,481.7306981974565,6523.199273059816,0.07145915612307373
29,503.5629083190014,503.56318353200845,503.56318353200845,9691.832589252796,0.06941577843439913
30,521.5950746828514,521.596048800016,521.596048800016,14399.628613916651,0.06753551923975384
31,535.8038650552378,535.8037025381797,535.8038650552378,21394.240526528865,0.06576286400041786
32,546.5173667617669,546.5174083635661,546.5174083635661,31786.503074219847,0.06405980715420607
33,554.3036715759405,554.3045524874428,554.3045524874428,47226.86070531662,0.06243371089070523
34,559.7968557154146,559.7972312103914,559.7972312103914,70167.51217275098,0.060970815944204115
35,563.5861603572671,563.5861429677872,563.5861603572671,104251.92928766565,0.056858170281185366
36,566.1597405826885,566.1595659348856,566.1597405826885,154893.66894042393,0.05691512681774897
37,567.8896948088502,567.8889973648664,567.8896948088502,230136.53369727603,0.056950247628902696
38,569.0407144180805,569.0406666641798,569.0407144180805,341932.98477356473,0.056974966671785525
39,569.8060649527458,569.8059143532862,569.8060649527458,508044.51038346003,0.056992615536367065
40,570.311548569503,570.3113328996029,570.311548569503,754867.2715565715,0.057005894119450125
41,570.644884048315,570.6445468942034,570.644884048315,1121635.1934917516,0.057015108122426654
42,570.8648834300383,570.8645545214387,570.8648834300383,1666675.701224564,0.057020383157714
43,571.009286569895,571.0093868420051,571.0093868420051,2476728.904931535,0.05702505194895558
44,571.1036021504888,571.1027003889775,571.1036021504888,3680849.220521358,0.05702722714849405
45,571.1637657308725,571.1656175547693,571.1656175547693,5471185.006017066,0.057029180570805124
46,571.2065666911427,571.2062466213317,571.2065666911427,8134134.42940138,0.05703044352225256
47,571.2335317283622,571.2336204209315,571.2336204209315,12097273.490312062,0.057030909622469594
48,571.2505079905866,571.2515400685608,571.2515400685608,18000525.02328684,0.057031539442810336
49,571.2632049937314,571.263221517709,571.263221517709,26805187.055562943,0.057032078681002886
50,571.2706804290729,571.2705455651111,571.2706804290729,39963452.94883911,0.05703237993090191
51,571.2757374623679,571.2753758448434,571.2757374623679,59687690.409970395,0.0570329760678497
52,571.2785481921286,571.2789177356732,571.2789177356732,89391385.6431285,0.05703271748233949
53,571.2807069414378,571.2806783309778,571.2807069414378,134442295.74065784,0.05703255150718016
54,571.2823629334331,571.2821771482523,571.2823629334331,203524446.25588956,0.05703201797549448
55,571.283874334842,571.2834227047103,571.283874334842,311294524.14298296,0.05703250779964843
56,571.2836614428074,571.2832358705707,571.2836614428074,484102124.93763506,0.0570332049452975
57,571.2848670108001,571.2848891651416,571.2848891651416,774039829.9075837,0.05703248484009476
58,571.2839149700926,571.284918935306,571.284918935306,1300422141.7405689,0.05703289954135401
59,571.2847579583187,571.2843199363806,571.2847579583187,2412670097.052933,0.057032361110306073
60,571.284772090587,571.2849646342013,571.2849646342013,5796861621.421907,0.057032860942308625
