,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,ME,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current
,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,Hill_coef,IC50,Kmax,Ku,halfmax,n,Vhalf,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,RMSE,ME,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13
dofetilide,0.0,1.1359430134723382e-15,3.592167214727924e-15,1.1359430134723382e-14,3.5921672147279235e-14,1.1359430134723385e-13,3.592167214727924e-13,1.1359430134723385e-12,3.592167214727924e-12,1.1359430134723384e-11,3.592167214727925e-11,1.1359430134723388e-10,3.592167214727925e-10,1.1359430134723384e-09,0.6535741959836681,1.0094468086913756e-08,100000000.0,1.79e-05,548300000.0,0.65,-1.147,1.1359430134723396e-15,2.350422947151909e-15,4.863349626678071e-15,1.0062941914334996e-14,2.0821616322996705e-14,4.30827992442738e-14,8.91442605573504e-14,1.8445178423203291e-13,3.816562108840662e-13,7.896993998342017e-13,1.6339971008304349e-12,3.3809656257594162e-12,6.995684727198904e-12,1.4475037672520384e-11,2.9950851673783126e-11,6.197244776004532e-11,1.2822955164020668e-10,2.6532464842302726e-10,5.489933339104788e-10,1.1359430134723395e-09,3.592167214727928e-09,1.1359430134723398e-08,3.5921672147279293e-08,1.13594301347234e-07,3.592167214727929e-07,1.13594301347234e-06,3.592167214727929e-06,1.13594301347234e-05,3.59216721472793e-05,0.0001135943013472,261.8806660090786,262.4414489084802,263.3261335365321,264.7072172605773,266.8289103422232,270.006188679336,274.5874382951279,280.8343215204169,288.7406055430492,297.88351592962925,307.4650670345726,316.5255985730026,324.2848200122908,330.373721822415,334.8300418699939,337.92349982233475,339.9928906052507,341.3450311261379,342.2119259401432,342.7644461986312,343.25666101508165,343.4923999947833,343.5989818788637,343.6424593689905,343.6605636431947,343.6678028775733,343.67056272014975,343.6731363930331,343.67365052219054,343.6760109809524,261.85004636898026,262.3961961828249,263.2586275748607,264.60646005862515,266.67955622802947,269.7870495804135,274.2767814729225,280.43174942089985,288.2900576868618,297.4739289128148,307.163477533416,316.34708277765526,324.2040978594223,330.35551692590104,334.8405284616516,337.9436621670229,340.0115852275772,341.3568784291034,342.2179788661477,342.76234220039225,343.24343684250834,343.4697686862811,343.5789204844936,343.62906528673767,343.6535096745443,343.66468415204776,343.6699088909473,343.67253213293145,343.673788673212,343.67466322192644,0.1682656548745763,0.09272788142945,1.0,0.98310859994059,0.9649655914317,0.9287325964201744,0.860408829048821,0.7444599153368109,0.5789756703768769,0.3930792256407853,0.233239731183966,0.1251298912312436,0.0641026451586282,0.0323886228997226,0.0138081655058903,0.0
dofetilide,0.0,5.389115374338476e-15,1.7041879156340517e-14,5.3891153743384764e-14,1.7041879156340518e-13,5.389115374338477e-13,1.7041879156340517e-12,5.389115374338477e-12,1.7041879156340518e-11,5.389115374338477e-11,1.7041879156340522e-10,5.389115374338476e-10,1.7041879156340523e-09,,0.6991695162947787,7.3551920946221055e-09,100000000.0,1.79e-05,548300000.0,0.6844210526315789,-1.147,5.389115374338479e-15,1.04952107916357e-14,2.0439245016977927e-14,3.9805083019104007e-14,7.75197240818653e-14,1.5096834790783876e-13,2.940082971135601e-13,5.725761722211143e-13,1.1150823844564934e-12,2.171604031830033e-12,4.229162021386474e-12,8.236221309676378e-12,1.6039901313529804e-11,3.1237435769909554e-11,6.083437637213789e-11,1.1847391622816432e-10,2.3072594252592126e-10,4.4933485993619535e-10,8.750720189655154e-10,1.7041879156340523e-09,5.389115374338479e-09,1.7041879156340526e-08,5.38911537433848e-08,1.7041879156340528e-07,5.38911537433848e-07,1.7041879156340529e-06,5.38911537433848e-06,1.704187915634053e-05,5.389115374338481e-05,0.0001704187915634,261.77555670322585,262.25395544509126,262.99756061585924,264.1451024939943,265.89260076295454,268.502398241148,272.2837295592507,277.5251944319939,284.3597535105525,292.61018768248573,301.7234636529231,310.8880172459223,319.26533262399266,326.2674383350168,331.6885821629053,335.63803107459694,338.3900114228373,340.24556678117244,341.47386339689274,342.27161619289586,343.04309125669783,343.4029990471782,343.5645734567239,343.63094362370714,343.6559914521874,343.666542859689,343.6712864914464,343.6731998555404,343.673972359129,343.6740024221155,261.7129546966389,262.1673744770758,262.88160110956466,263.9914014297548,265.6967280297269,268.26428583969954,272.0138345335355,277.2556422357584,284.16105172461675,292.5816274510784,301.94283648080864,311.34158295422554,319.86189937201004,326.8945590180544,332.2609452944696,336.1121851488248,338.7566714009279,340.5164081941531,341.6629814874309,342.4005204987077,343.0999350322883,343.4168287169354,343.5591510035595,343.62302879986635,343.65183920406605,343.6647574723944,343.6698278638081,343.672835032766,343.673490622797,343.6737159347077,0.2676131296574602,-0.0775978633374942,1.0,0.9848571345309332,0.9672971233448302,0.9307826893371184,0.859331394295856,0.7348022246686602,0.5560571203573843,0.3599780402899483,0.1996888196472201,0.0981319125982968,0.044443862979101,0.0170512028967788,0.0,
dofetilide,0.0,2.202540003307701e-14,6.965043048087134e-14,2.2025400033077014e-13,6.965043048087133e-13,2.2025400033077014e-12,6.965043048087133e-12,2.202540003307701e-11,6.965043048087133e-11,2.202540003307701e-10,6.965043048087131e-10,2.202540003307702e-09,6.965043048087134e-09,,0.7258325127425339,9.288390723035318e-09,100000000.0,1.79e-05,548300000.0,0.718842105263158,-1.147,2.2025400033077048e-14,4.289409301162324e-14,8.353551865240517e-14,1.626840058055404e-13,3.1682434217070697e-13,6.17010033007702e-13,1.2016165747360396e-12,2.340127899771686e-12,4.5573593960226676e-12,8.875380130522979e-12,1.7284652276936642e-11,3.366156716005432e-11,6.555533114095551e-11,1.2766789557261298e-10,2.486310613685056e-10,4.84204775209679e-10,9.429805875636803e-10,1.836438701243458e-09,3.576433224503707e-09,6.9650430480871435e-09,2.202540003307705e-08,6.965043048087143e-08,2.202540003307705e-07,6.965043048087144e-07,2.202540003307705e-06,6.965043048087144e-06,2.202540003307705e-05,6.965043048087145e-05,0.0002202540003307,0.0006965043048087,261.6821305390451,262.13487102143847,262.8558496931973,263.99405112348,265.7678096620925,268.4738844688003,272.4691380390772,278.0843637047959,285.4519476069939,294.3144553875169,303.97274071523105,313.45383872092776,321.84018941587533,328.5863788006137,333.606930453977,337.1276389677614,339.4925926710886,341.0364062284166,342.0263853090814,342.6535657496429,343.2398240554186,343.50070079430986,343.60878772630093,343.64888883636024,343.663361221114,343.6702601360818,343.6735911993669,343.6735804377777,343.6739244074422,343.6743139726544,261.64852302059126,262.0857729709346,262.7844948720885,263.8925705268192,265.6243080813422,268.2731308117561,272.1971489220307,277.74119276513545,285.0774413336211,293.99590902666824,303.78986922411167,313.4239639901621,321.92153501700113,328.7221658870325,333.7515127053082,337.2524791843662,339.59020274609367,341.1067325000484,342.07144639658065,342.6791789183424,343.24008584621555,343.4853784096798,343.5923415246326,343.63932015655666,343.6592075842036,343.66781954658603,343.67120340546245,343.6734298654168,343.6740536515519,343.6742065314328,0.1445637651007988,0.0481925214702471,1.0,0.9866077456025112,0.96988637477532,0.9336742810998314,0.8601315795878546,0.7285223313989544,0.5388301091269679,0.3362410667229455,0.17924046009359,0.0861765122402752,0.039838947154256,0.0159957474439672,0.0,
dofetilide,0.0,7.915030272246236e-14,2.502952340948072e-13,7.915030272246236e-13,2.5029523409480718e-12,7.915030272246236e-12,2.502952340948072e-11,7.915030272246235e-11,2.502952340948072e-10,7.915030272246235e-10,2.5029523409480722e-09,7.915030272246237e-09,2.5029523409480724e-08,,0.7519089376762926,1.1654475101922516e-08,100000000.0,1.79e-05,548300000.0,0.7532631578947369,-1.147,7.915030272246227e-14,1.541438721556389e-13,3.0019257672897114e-13,5.846199518861781e-13,1.138537441090608e-12,2.2172823568250706e-12,4.31811978460575e-12,8.409465044814136e-12,1.6377290549481032e-11,3.1894495584772345e-11,6.211398921778876e-11,1.2096594054271876e-10,2.3557911761355636e-10,4.5878633610907046e-10,8.934786085142914e-10,1.740034436602862e-09,3.388687554141271e-09,6.5994115392399996e-09,1.2852242046048044e-08,2.502952340948074e-08,7.915030272246243e-08,2.502952340948074e-07,7.915030272246244e-07,2.5029523409480746e-06,7.915030272246245e-06,2.502952340948075e-05,7.915030272246247e-05,0.0002502952340948,0.0007915030272246,0.002502952340948,261.599249062431,262.026535658347,262.7233023365642,263.8494916493994,265.64567102338793,268.44553525572616,272.65673721040605,278.6564034939084,286.5718626545984,296.0473106662252,306.2136956067533,315.9326041884522,324.23616215201946,330.6607624414638,335.2579018771688,338.3616284729193,340.3764432077251,341.6511128975014,342.44430689516514,342.9346106003539,343.3790334168268,343.56605454186933,343.6349066951295,343.65928240000375,343.6681730788358,343.6713853436711,343.6740017166811,343.67339507208465,343.6744402207402,343.6742343597892,261.59058429490426,262.0114379936005,262.6959198714329,263.7999986629661,265.5556840535857,268.2851814321795,272.38403389886173,278.2324221947351,286.0014610835234,295.406726755575,305.5991353951573,315.41120617270985,323.82760238397566,330.36245817565833,335.0481451750466,338.2166342776309,340.27686509764743,341.58076727239154,342.3920650514884,342.8929239481551,343.3441872542788,343.5349783644592,343.61534635564163,343.6501119355188,343.6641335151121,343.6698436861503,343.6722463882635,343.6742396792289,343.6737383861995,343.6743911262752,0.2594619533054892,0.1607254771264744,1.0,0.9881551840270276,0.972266987047746,0.9364320858100802,0.8608861238070206,0.7220972182444151,0.5215413298937099,0.3136147655285444,0.1612455464473118,0.0768015126098747,0.0367963877348286,0.0155029337453726,0.0,
dofetilide,0.0,2.543485081784072e-13,8.043206053097311e-13,2.543485081784071e-12,8.043206053097311e-12,2.5434850817840707e-11,8.043206053097312e-11,2.5434850817840714e-10,8.04320605309731e-10,2.5434850817840717e-09,8.043206053097313e-09,2.5434850817840722e-08,8.043206053097317e-08,,0.7773046815805594,1.457648720176881e-08,100000000.0,1.79e-05,548300000.0,0.7876842105263158,-1.147,2.5434850817840733e-13,4.95339405903541e-13,9.646650919956276e-13,1.8786689058535023e-12,3.658675831753645e-12,7.1252091308642735e-12,1.387622393816116e-11,2.7023710777544816e-11,5.262821841466792e-11,1.0249256278317928e-10,1.9960252773702558e-10,3.8872253749077374e-10,7.570305489935764e-10,1.474304154857808e-09,2.87118233725259e-09,5.591578906284992e-09,1.0889505086301602e-08,2.120712646857252e-08,4.130051912274508e-08,8.043206053097317e-08,2.543485081784073e-07,8.043206053097317e-07,2.5434850817840733e-06,8.043206053097318e-06,2.543485081784073e-05,8.04320605309732e-05,0.0002543485081784,0.0008043206053097,0.002543485081784,0.0080432060530973,261.52541777983737,261.9279505397295,262.59978705840183,263.71205419502604,265.5267009936954,268.417107625582,272.84694203129686,279.242260644542,287.7182989709616,297.8024738786836,308.4314745086049,318.30751602149763,326.4455143936593,332.4984815945739,336.6648222043101,339.3770304247039,341.0807561078688,342.12640125006027,342.7600646786022,343.14246434011864,343.4774128502544,343.6055255750906,343.65018002412825,343.665807611501,343.67072854316507,343.6731057361092,343.67415997167853,343.674424050245,343.6742039643872,343.6746664886914,261.5393263704742,261.94405418629066,262.6139818111717,263.7138018245438,265.4918682345839,268.29949586437016,272.57313618954373,278.7271591750313,286.9286880616367,296.8053865639518,307.3598216359631,317.2926403129662,325.5804635313674,331.8219555469731,336.1670587672323,339.0266015879032,340.8396569640502,341.96124598033583,342.64489076896893,343.0598215800321,343.4211830696801,343.5710468013361,343.6327202734965,343.65714893239266,343.66688341063616,343.6716987073928,343.6732848031684,343.67413439496295,343.6743255117103,343.6741960135552,0.4411689347151272,0.262868572709497,1.0,0.9895214433392,0.9744585256130506,0.9390698304605708,0.8616115276059655,0.7155561670893624,0.5042917941766326,0.2922657515042887,0.1456651436056357,0.0696947756554196,0.0349366032573268,0.0154013580412069,0.0,
dofetilide,0.0,7.412286506309017e-13,2.343970802966853e-12,7.412286506309017e-12,2.343970802966853e-11,7.412286506309017e-11,2.343970802966853e-10,7.412286506309015e-10,2.3439708029668524e-09,7.412286506309018e-09,2.3439708029668533e-08,7.41228650630902e-08,,,0.8300215671655046,9.306551029622551e-09,100000000.0,1.79e-05,548300000.0,0.8221052631578948,-1.147,7.412286506309031e-13,1.3586578189228013e-12,2.490393574707156e-12,4.564843384819257e-12,8.367269872344751e-12,1.5337044278337318e-11,2.811250632337531e-11,5.152968182390165e-11,9.44529128185446e-11,1.7313036727833008e-10,3.1734462368051327e-10,5.816865738927593e-10,1.0662202696956352e-09,1.9543611878506593e-09,3.582306359329828e-09,6.566298456943924e-09,1.203589841314701e-08,2.206156962883721e-08,4.043843158034528e-08,7.412286506309017e-08,2.343970802966853e-07,7.412286506309017e-07,2.343970802966853e-06,7.412286506309018e-06,2.3439708029668536e-05,7.412286506309019e-05,0.0002343970802966,0.0007412286506309,0.0023439708029668,0.007412286506309,261.4596870836936,261.7944122946157,262.3400406631947,263.22318346880326,264.6370262072161,266.860449389832,270.2626738766781,275.2470622081027,282.09766816369205,290.7413245905899,300.5836226639218,310.6147995055424,319.73788903002,327.200528540313,332.7839151296336,336.6845919612787,339.27916680594524,340.9495012603528,342.00251770888883,342.6576216367168,343.2928265510585,343.54416162152035,343.6312539789872,343.6590243935582,343.6690616429576,343.6720711711308,343.6738870031626,343.6741261950679,343.6743009397477,343.6747513753729,261.43459471352406,261.7571013418828,262.28512628228907,263.14223710592694,264.5195376652731,266.69255732897466,270.02785497921946,274.9343413687333,281.72654068982905,290.3847660295611,300.3429027029004,310.53321547644265,319.78889504328174,327.3238249986235,332.9242014693041,336.81038716164204,339.37802013083126,341.0207429545178,342.0482377497901,342.6828529685896,343.2898397508392,343.52551238073994,343.6175878108675,343.6523639809063,343.66617430576423,343.67133568356303,343.67338269457883,343.6742071334045,343.6742808886807,343.6745055358901,0.1422985710681954,0.0482006245074671,1.0,0.9905871852087408,0.9761092925416024,0.940674312825037,0.8601428252507973,0.7043249413193725,0.4790694617709347,0.2608107017322675,0.1186937628938582,0.0497416064394914,0.0186964320909092,0.0,,
dofetilide,0.0,1.982165047340416e-12,6.268156247971195e-12,1.9821650473404158e-11,6.268156247971194e-11,1.982165047340416e-10,6.268156247971192e-10,1.982165047340416e-09,6.268156247971195e-09,1.982165047340416e-08,6.268156247971198e-08,1.9821650473404165e-07,,,0.8561307356671765,1.1352992399710474e-08,100000000.0,1.79e-05,548300000.0,0.8565263157894737,-1.147,1.982165047340418e-12,3.6332702974612523e-12,6.659714372486907e-12,1.2207127984422e-11,2.237543013010838e-11,4.10137318250676e-11,7.517737931460337e-11,1.3779868617460088e-10,2.5258233373609587e-10,4.629785456353051e-10,8.486307436787694e-10,1.5555237837825711e-09,2.8512450909145403e-09,5.22627725350201e-09,9.579665395131514e-09,1.7559341885505066e-08,3.2185934971042806e-08,5.8996197962028656e-08,1.0813889287685029e-07,1.982165047340418e-07,6.268156247971203e-07,1.9821650473404185e-06,6.268156247971204e-06,1.9821650473404187e-05,6.268156247971205e-05,0.000198216504734,0.0006268156247971,0.0019821650473404,0.0062681562479712,0.0198216504734041,261.40122351721527,261.7149286555726,262.23898592777294,263.10120095050456,264.51315673479104,266.7803768049809,270.3145915316729,275.5703153456168,282.8578730542615,292.0492396640433,302.4100360060296,312.7516133178383,321.8865931451117,329.1041056525624,334.3123489939401,337.8274746201281,340.0931390660227,341.5095820255672,342.38029958183387,342.90817365016574,343.40495298461866,343.58897285424564,343.64772164224047,343.66435181974214,343.6714018377374,343.6732576941927,343.6739898416393,343.67483622756515,343.6747937915748,343.67466692397346,261.39395572937616,261.7016581566486,262.2146783603777,263.061295463968,264.4428522135754,266.6566498403648,270.10110200942063,275.2242093682896,282.3616388287382,291.4554585769275,301.82279781351434,312.25269522115786,321.5029006455631,328.8301073044298,334.1259309474264,337.7028276571239,340.0097784312186,341.4520923745585,342.3364133773099,342.8736053109979,343.3729376584213,343.56209390627134,343.63232415979354,343.65935380902243,343.6688713037354,343.673524344804,343.6738264634302,343.6742471295988,343.6744014288512,343.67455477392826,0.2358387821516288,0.1428473751439279,1.0,0.9916724746510104,0.97799342269571,0.9431183100863691,0.8608044809995967,0.6974148591984142,0.4617224083924477,0.2417937505865212,0.1071472305761883,0.0458058739008731,0.0180626799548538,0.0,,
dofetilide,0.0,1.553528814520953e-11,4.912689464587476e-11,1.553528814520953e-10,4.912689464587473e-10,1.553528814520953e-09,4.912689464587476e-09,1.5535288145209534e-08,4.912689464587477e-08,1.553528814520954e-07,4.912689464587477e-07,,,,0.8815977314122777,1.3827849213309366e-08,100000000.0,1.79e-05,548300000.0,0.8909473684210527,-1.147,1.553528814520954e-11,2.6801643004505e-11,4.623847726715227e-11,7.977110879454656e-11,1.3762195847292588e-10,2.3742685466117697e-10,4.096113145010177e-10,7.066657611527821e-10,1.2191472264236062e-09,2.1032856569585816e-09,3.6286106049267164e-09,6.260117297251138e-09,1.0800020405092328e-08,1.863230914245462e-08,3.2144656302344225e-08,5.54563001770651e-08,9.56737941262253e-08,1.650574389795469e-07,2.8475883507392864e-07,4.912689464587479e-07,1.5535288145209542e-06,4.91268946458748e-06,1.5535288145209542e-05,4.91268946458748e-05,0.000155352881452,0.0004912689464587,0.0015535288145209,0.0049126894645874,0.0155352881452095,0.0491268946458748,262.07957962594975,262.7803248978479,263.89441915249853,265.6433794586692,268.3320968249454,272.3294255819795,277.9846820051222,285.44079379701304,294.4346329025141,304.2344440923855,313.82419850435014,322.2561753678236,328.98760149724745,333.95201047828044,337.401966208975,339.6989665450213,341.1862964831347,342.1323014867936,342.72613492375626,343.0985046939634,343.48685908264287,343.6176508406522,343.6559957393924,343.6686644635042,343.67214340238166,343.67384132524404,343.6761626722195,343.6747864495325,343.67452002861324,343.67465095815976,262.0880820183911,262.7833400926879,263.8812289343483,265.5936027909623,268.2077642748337,272.07279341622126,277.52955556745104,284.75666060574287,293.56304081118486,303.2777395522749,312.8876692547063,321.42477304471595,328.30333224335504,333.4234460584744,337.0109630680542,339.4199983150822,340.98945430416654,341.99308468919577,342.62638271538793,343.023153211458,343.4373396855954,343.588689761679,343.64342453275486,343.6639927515175,343.67058039802413,343.6727416972841,343.6737693248188,343.67539884023967,343.6747248400151,343.6748428385956,0.4106114077063111,0.2553879950464799,1.0,0.9797276554081812,0.945458770045957,0.8614429925431079,0.6904019902028289,0.4445884009677591,0.2242176146569764,0.097532108997053,0.0430638465009417,0.0178131639393301,0.0,,,
dofetilide,0.0,3.598935946377844e-11,1.1380834743607597e-10,3.5989359463778435e-10,1.1380834743607601e-09,3.5989359463778434e-09,1.13808347436076e-08,3.598935946377844e-08,1.1380834743607601e-07,3.598935946377845e-07,1.1380834743607604e-06,,,,0.9064956425798733,1.67948666994216e-08,100000000.0,1.79e-05,548300000.0,0.9253684210526316,-1.147,3.598935946377851e-11,6.208922263256706e-11,1.0711698192340472e-10,1.8479934729220924e-10,3.188177835709222e-10,5.500278037256928e-10,9.489137697490142e-10,1.6370760465562702e-09,2.8243008665762827e-09,4.872513651227866e-09,8.40611195583492e-09,1.4502313030200311e-08,2.501954343826348e-08,4.3163980294425366e-08,7.446695418143294e-08,1.2847117497585878e-07,2.216398264318013e-07,3.82375366847466e-07,6.596780169232071e-07,1.13808347436076e-06,3.598935946377844e-06,1.13808347436076e-05,3.598935946377844e-05,0.000113808347436,0.0003598935946377,0.0011380834743607,0.0035989359463778,0.0113808347436076,0.0359893594637784,0.113808347436076,261.99380563996687,262.6741214509461,263.7775912796167,265.54258916222904,268.3039722747513,272.4738910980205,278.4391655223207,286.3418097014776,295.8367543085485,306.05147032975,315.833816869207,324.19275444744045,330.65729598972683,335.27442562783483,338.3847957097847,340.40067448120925,341.67037890838947,342.4597352002098,342.945861413996,343.2445002940621,343.54488998022407,343.6366553012815,343.66203100581595,343.6713360206573,343.6731857078306,343.673599224281,343.67462298512885,343.6752394448962,343.67526723421776,343.67471211306724,262.0301127795685,262.7145709935152,263.810412843496,265.5420235636058,268.21901486058755,272.2206097652532,277.9146195473492,285.4788181820812,294.6695018281939,304.70322034729526,314.46635211867283,322.95208841897147,329.6306509550927,334.482339706181,337.80521815253405,339.9899900932059,341.3854798331788,342.262541018096,342.80712853357784,343.1434533633961,343.48732960417607,343.6081338988134,343.65262109121613,343.6664478078587,343.6707295834522,343.6733454076384,343.67403193318944,343.67411223035646,343.67489541960344,343.6742473503293,0.5780571436998477,0.345896916546737,1.0,0.9813268296403864,0.9476991101527136,0.8620616673650101,0.6832931858296023,0.4277292465240983,0.2080955193821221,0.0896569968527767,0.0412355956170587,0.0178069181359206,0.0,,,
