,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,ME,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current
,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,Hill_coef,IC50,Kmax,Ku,halfmax,n,Vhalf,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,RMSE,ME,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15
quinidine,0.0,1.0399928063469811e-09,3.2887460182468783e-09,1.0399928063469812e-08,3.288746018246878e-08,1.0399928063469813e-07,3.288746018246878e-07,1.0399928063469813e-06,3.2887460182468786e-06,1.0399928063469814e-05,3.288746018246879e-05,0.0001039992806346,0.0003288746018246,0.0010399928063469,0.0032887460182468,0.0103999280634698,0.7572258477791682,0.0002885688152831,5770.0,0.01,1000000.0,0.7516,-64.87,1.0399928063469801e-09,2.429133525483926e-09,5.673779326759382e-09,1.3252368184391611e-08,3.095384088457035e-08,7.229955070489052e-08,1.6887161278698297e-07,3.9443705150643e-07,9.212950894081744e-07,2.151888719697976e-06,5.026212681691416e-06,1.1739832868839697e-05,2.742097967527875e-05,6.404777093103244e-05,0.0001495977536109,0.0003494186848368,0.0008161447238745,0.0019062867534385,0.0044525548962484,0.0103999280634698,0.0328874601824688,0.1039992806346982,0.3288746018246882,1.0399928063469823,3.2887460182468824,10.399928063469826,32.88746018246883,103.99928063469828,328.87460182468834,1039.992806346983,289.3910211471993,289.417183169168,289.4654579373632,289.55663376988986,289.7285739834492,290.05156709115613,290.65327882970024,291.7555502363913,293.73071942526,297.1080981325226,302.4583192680548,309.9703861920096,318.87713648105506,327.4552625775165,334.107747993445,338.4000434239378,340.8559528051136,342.1799761365949,342.87991895561544,343.2479022476555,343.487784958157,343.58866102339346,343.63066141555754,343.64857693158467,343.6559678694092,343.65880511584044,343.6605336747061,343.6608435202793,343.66103261473125,343.6611865206327,289.3853813209232,289.4054164085417,289.4439653413319,289.51766146743904,289.65807467804,289.91957644737903,290.4119776039156,291.3228379353636,292.96935488107925,295.8275140131586,300.4491327657917,307.140191099507,315.4271320930557,323.9221953704166,331.0989850450391,336.2342801878526,339.4851101019926,341.3855059319839,342.4456550714242,343.02088422734545,343.39958756899654,343.5590438671479,343.6270092207576,343.6541867551637,343.6662235507163,343.6718170988341,343.6728495812948,343.67375846288195,343.67478581897905,343.6741370639436,1.3592260030383914,0.7620184155697795,1.0,0.999403547564194,0.9985853641246376,0.9966483893174388,0.9920854618496392,0.9814430597279272,0.9571772437076984,0.9045004986982133,0.8010615675984597,0.6317715425678981,0.4212169545788843,0.232448069067463,0.1087128239327906,0.0449144849816527,0.0145687473766454,0.0
quinidine,0.0,2.062198197369227e-09,6.521243290380209e-09,2.062198197369227e-08,6.52124329038021e-08,2.062198197369227e-07,6.521243290380209e-07,2.0621981973692272e-06,6.52124329038021e-06,2.062198197369228e-05,6.52124329038021e-05,0.0002062198197369,0.000652124329038,0.0020621981973692,0.0065212432903802,0.0206219819736922,0.7808307595406362,0.0003093020315636,5770.0,0.01,1000000.0,0.7806736842105264,-64.87,2.062198197369231e-09,4.81672060311426e-09,1.1250517723302696e-08,2.6278075784697023e-08,6.137826577669418e-08,1.4336253311014405e-07,3.348549464485069e-07,7.821278874508019e-07,1.82683289829294e-06,4.26697282098295e-06,9.966460025993916e-06,2.327887465354248e-05,5.437296730453702e-05,0.0001270001070713,0.0002966368766632,0.0006928611213462,0.0016183305962263,0.0037799695176912,0.0088289559549776,0.0206219819736922,0.0652124329038021,0.2062198197369229,0.6521243290380216,2.0621981973692294,6.521243290380217,20.621981973692296,65.21243290380218,206.219819736923,652.1243290380219,2062.1981973692305,289.3892826831208,289.41426282354007,289.463791159587,289.5589729591254,289.7402888011652,290.0908956581129,290.75839195756146,292.0099186462526,294.28755089282333,298.208885223215,304.36750171526273,312.7419178432758,322.095870409698,330.38603217357905,336.2547797440705,339.7511903043745,341.64085370336187,342.62137112729727,343.125616386656,343.38507076864414,343.5498373006215,343.6162191545165,343.64243328317326,343.65392387519574,343.65800671508816,343.659963912906,343.6611442236467,343.66095330422706,343.6620592724594,343.66103045934403,289.3844550272819,289.40533934654934,289.4456064875417,289.523480545915,289.6750814907268,289.9639140551528,290.51684031560103,291.5566765082946,293.45941045860303,296.7758185268312,302.09023073775813,309.5644125655622,318.36064170615384,326.78705270767074,333.40671257217986,337.84028691514,340.49839025890486,341.98858293810343,342.79192032778167,343.21559294482,343.4866678121896,343.59804095715293,343.64341690109046,343.661548276413,343.6694245395345,343.6727369640904,343.67416508944456,343.67455460945587,343.6743582606826,343.67437961587814,1.4003159978011053,0.767942567313266,1.0,0.9994442610061766,0.9986366917596868,0.9966603703820486,0.9918482055746848,0.9802592540609094,0.953063156841734,0.8928049498434313,0.7742572750955514,0.5860671768392071,0.3675453558891823,0.1895196519493346,0.0842974472593136,0.0339870998973194,0.0105474607171391,0.0
quinidine,0.0,3.892974592464496e-09,1.2310666585353576e-08,3.892974592464496e-08,1.2310666585353577e-07,3.892974592464496e-07,1.2310666585353578e-06,3.892974592464497e-06,1.231066658535358e-05,3.8929745924644974e-05,0.0001231066658535,0.0003892974592464,0.0012310666585353,0.0038929745924644,0.0123106665853535,0.0389297459246449,0.8060272762649628,0.0003236919120882,5770.0,0.01,1000000.0,0.8097473684210527,-64.87,3.892974592464488e-09,9.092904334241673e-09,2.1238491869870933e-08,4.960720143155352e-08,1.1586860540515779e-07,2.706367892383592e-07,6.321321589496539e-07,1.4764846549609955e-06,3.448656907374517e-06,8.05510197808062e-06,1.8814474625913207e-05,4.39453723133968e-05,0.0001026441495795,0.0002397481438494,0.0005599848867637,0.00130796872238,0.0030550506257614,0.0071357473357481,0.0166671182501097,0.038929745924645,0.1231066658535359,0.38929745924645,1.2310666585353591,3.8929745924645007,12.310666585353593,38.92974592464501,123.10666585353592,389.29745924645016,1231.0666585353597,3892.974592464502,289.3874817734779,289.4122932092784,289.461571705686,289.5594557489829,289.7522101059208,290.13240918189035,290.8743417315864,292.2906319724688,294.908027840366,299.4355400724878,306.44843129991483,315.6172523470653,325.18198506076175,332.9468531259141,337.97410218957776,340.7668235642963,342.20626979677627,342.9297481419709,343.29440063748086,343.47624894987905,343.58928133272434,343.6326499505001,343.6502446661078,343.6572900015924,343.6600566308094,343.6603903681801,343.66112762360103,343.6613081386984,343.6617105939308,343.661106902478,289.38420413851065,289.4046122805823,289.44645363512734,289.5286383104983,289.6895969735317,290.0064323370204,290.6241716413289,291.80549684933885,293.9953361632217,297.8230153080742,303.8838406041221,312.1214000018658,321.2795115194353,329.4452524039245,335.4095704321641,339.1579108991669,341.2961855607838,342.4471657535126,343.04721339064525,343.3563009860106,343.5485366720498,343.6249220561203,343.6544827961345,343.6664578975656,343.67200894577053,343.6738226684684,343.6742644929202,343.6741255405988,343.67582117428924,343.67477373489567,1.418282499982897,0.7619906498908809,1.0,0.9994811885025288,0.998684438554154,0.9966680115881262,0.991593426442203,0.9789754253924912,0.948512824303042,0.879732159944974,0.7447436681763607,0.5384166829551502,0.3163931956708745,0.1526288409369777,0.065058805417176,0.0254063395561723,0.007363295341025,0.0
quinidine,0.0,7.032402253842333e-09,2.223840854464337e-08,7.032402253842332e-08,2.223840854464337e-07,7.032402253842333e-07,2.223840854464337e-06,7.032402253842334e-06,2.2238408544643373e-05,7.032402253842334e-05,0.0002223840854464,0.0007032402253842,0.0022238408544643,0.0070324022538423,0.0222384085446433,,0.8412087174779884,0.000301633963438,5770.0,0.01,1000000.0,0.838821052631579,-64.87,7.0324022538423265e-09,1.5459981418689562e-08,3.398710950239472e-08,7.471701168614235e-08,1.6425732923577277e-07,3.611021051136764e-07,7.938442133706038e-07,1.7451812830158018e-06,3.836593703513997e-06,8.434339394476516e-06,1.8541989722826783e-05,4.076257390194252e-05,8.96121428147364e-05,0.0001970026760127,0.0004330892347525,0.0009521001899814,0.0020930900586354,0.004601433798311,0.0101157582364334,0.0222384085446433,0.0703240225384233,0.2223840854464338,0.7032402253842337,2.2238408544643384,7.032402253842338,22.238408544643384,70.32402253842338,222.38408544643383,703.2402253842339,2223.840854464339,289.3865536043138,289.4078338706391,289.4505417029398,289.53261472791496,289.69147389503206,289.99602915956746,290.57671777857126,291.66869797593296,293.6678741361398,297.15920286764634,302.77286353319414,310.6895931592749,319.9715852998033,328.6560155373677,335.11520087550656,339.10092560329497,341.2939556502903,342.4402766394975,343.0311722117049,343.33626578438435,343.537776567959,343.6143061572864,343.6424726907835,343.65479373101266,343.65848857623297,343.66085164203383,343.66061088150184,343.661027214218,343.6613351020383,343.6608234323688,289.3815293589458,289.3995566456715,289.4340606943873,289.5012706668618,289.63135310241904,289.8815169424309,290.35986991394395,291.26412579876165,292.932048610284,295.8781178565524,300.7081190859358,307.7346846353568,316.3689369713963,325.03397685340275,332.12970536044185,337.0318980938486,340.0317841949174,341.7326574157119,342.6561864181127,343.1442580623095,343.47140427053625,343.59759003566273,343.6446166457749,343.6631092687414,343.67004066278673,343.67305562433035,343.67426503426634,343.6741666391856,343.6742460307132,343.6739288274027,1.3781070107842737,0.7568600095786432,1.0,0.9995129610677832,0.9987230803662612,0.9966561336047992,0.9912789493164368,0.9774784139653676,0.943218420147246,0.8645374250419023,0.7111915256597288,0.4871748261921128,0.2652284869364317,0.1173554698602496,0.0452617306130901,0.0137228900744885,0.0,
quinidine,0.0,1.2210100083396992e-08,3.8611726722146384e-08,1.2210100083396994e-07,3.861172672214638e-07,1.221010008339699e-06,3.861172672214638e-06,1.2210100083396994e-05,3.861172672214638e-05,0.0001221010008339,0.0003861172672214,0.0012210100083396,0.0038611726722146,0.012210100083397,0.0386117267221464,,0.8657266726666848,0.0003173363246539,5770.0,0.01,1000000.0,0.8678947368421053,-64.87,1.2210100083396992e-08,2.6842594265212773e-08,5.90105619090368e-08,1.2972838550605952e-07,2.851939290452944e-07,6.269682371133284e-07,1.378322363540093e-06,3.030093751769029e-06,6.661335829252602e-06,1.4644231718631873e-05,3.2193771358476335e-05,7.077455029362754e-05,0.000155590251092,0.0003420484642353,0.0007519568293297,0.0016530963658602,0.0036341548985681,0.007989299413839,0.0175636171009435,0.0386117267221464,0.12210100083397,0.386117267221464,1.2210100083397002,3.8611726722146407,12.210100083397004,38.611726722146415,122.10100083397006,386.1172672214642,1221.0100083397008,3861.172672214642,289.3845199148416,289.40612728528,289.44920172678457,289.5333877749886,289.69960835604155,290.0262269974211,290.66316121361064,291.8844387192276,294.15504079432554,298.14742249560453,304.5146326270677,313.2234298193316,322.8670078629437,331.2079459553409,336.9110650184444,340.1890963005214,341.90727795755924,342.7779030806326,343.215705487882,343.4363988737015,343.5784445228579,343.63102417097684,343.64984798886854,343.6587121801492,343.6599474949318,343.6606296162737,343.66140247305515,343.6613486564431,343.6629554505749,343.66105475595657,289.38132065977504,289.39928468937967,289.43458402129016,289.5045844161341,289.64315732525984,289.91489285863764,290.4446659464884,291.4596900799021,293.3571995612262,296.7262311824065,302.20485780592503,309.96194232244864,319.0442350254608,327.59346053911565,334.1344049335837,338.3861671018164,340.8630080038763,342.2148047835606,342.9270716261266,343.2947112644556,343.53290372044705,343.62179017054154,343.6554035890408,343.66680818356207,343.6721804508962,343.6735676557427,343.67405830163153,343.6741889087806,343.6744890887686,343.67418808199375,1.4026901442196331,0.7558371091121633,1.0,0.9995461202806086,0.9987682883543336,0.9966647316077628,0.9910086748167254,0.9760243034772976,0.9377989401099278,0.8486775843569562,0.6770378677046506,0.4391188239818906,0.2232787960076071,0.0934953830053319,0.035065234476866,0.0100867553253621,0.0,
quinidine,0.0,2.0455085332842577e-08,6.468465938488595e-08,2.045508533284258e-07,6.468465938488596e-07,2.0455085332842576e-06,6.468465938488596e-06,2.045508533284257e-05,6.468465938488597e-05,0.0002045508533284,0.0006468465938488,0.0020455085332842,0.0064684659384885,0.0204550853328425,0.064684659384886,,0.8915243538306551,0.0003282429275099,5770.0,0.01,1000000.0,0.8969684210526316,-64.87,2.0455085332842577e-08,4.4968309227571963e-08,9.885800043766041e-08,2.1732870144337762e-07,4.777738196399085e-07,1.0503344529152322e-06,2.3090475401356404e-06,5.076193138107754e-06,1.1159465679021258e-05,2.45328873139914e-05,5.393291912644549e-05,0.0001185657329392,0.0002606540357006,0.0005730199159805,0.0012597227709434,0.0027693652792464,0.0060881522719097,0.0133841491997206,0.029423615211942,0.064684659384886,0.2045508533284259,0.6468465938488602,2.04550853328426,6.4684659384886025,20.4550853328426,64.68465938488603,204.550853328426,646.8465938488604,2045.50853328426,6468.4659384886045,289.3829920240592,289.40390807867743,289.4474284191171,289.5333452633572,289.7079414051722,290.05996406440204,290.7559041542189,292.12018734974504,294.69217021940545,299.2362375604312,306.3949390305221,315.83133556864504,325.6338067383658,333.44416516801925,338.3662683213483,341.025357709204,342.36275140209347,343.02113128179866,343.345842151152,343.50605877436203,343.6064289173587,343.6418040929672,343.65463531948177,343.6587589146825,343.6601457321617,343.66082610874804,343.6614170984469,343.6608333882673,343.6616209091272,343.6609332498493,289.3798200080175,289.39762072469847,289.43466957095217,289.50710876642,289.6544101213735,289.94732598594646,290.5297185754172,291.6672869433958,293.8187845874488,297.6551182101824,303.8271617478024,312.2943758486508,321.6927293629007,329.9650104743516,335.8784634616927,339.506398373592,341.5248493287926,342.5872804843241,343.130468923137,343.4032711126834,343.57715923625693,343.6396750653653,343.66222583114074,343.66953307857443,343.672918003832,343.67416333099044,343.6743420050177,343.6747676474758,343.67426307106496,343.6748626321274,1.41092646348827,0.746778530052067,1.0,0.999576146013253,0.9988107539901336,0.9966703232663496,0.9907220084272684,0.974456789721111,0.9318442767104634,0.8312022849137264,0.6406578447263758,0.391775256457788,0.1859580967169101,0.0741541287317553,0.0268886705131711,0.0071924404726954,0.0,
quinidine,0.0,3.317515552160645e-08,1.0490905317858779e-07,3.317515552160645e-07,1.0490905317858777e-06,3.3175155521606454e-06,1.0490905317858777e-05,3.317515552160646e-05,0.0001049090531785,0.000331751555216,0.0010490905317858,0.0033175155521606,0.0104909053178587,0.0331751555216064,0.1049090531785878,,0.9185516405954164,0.0003345588041472,5770.0,0.01,1000000.0,0.926042105263158,-64.87,3.317515552160645e-08,7.293201802356282e-08,1.603332122896925e-07,3.524753552661368e-07,7.748792299221988e-07,1.7034888028170337e-06,3.7449372615321953e-06,8.232842546202833e-06,1.809902053281304e-05,3.978875369094373e-05,8.747130362156316e-05,0.000192296270868,0.0004227427082799,0.0009293544622427,0.0020430860179818,0.0044915052829246,0.0098740921963076,0.0217071316985512,0.0477207987539806,0.1049090531785878,0.3317515552160647,1.049090531785878,3.317515552160648,10.490905317858784,33.17515552160648,104.90905317858784,331.7515552160648,1049.0905317858785,3317.515552160648,10490.905317858784,289.3818578329364,289.4024891845466,289.4450817003013,289.5338647240843,289.71656947417074,290.09174427453763,290.8551073839078,292.37576183384886,295.2825660871576,300.43133335798296,308.4032993511599,318.470084413561,328.21807167665327,335.3603800085395,339.52949446374765,341.66242015061,342.69844803269564,343.19719971666166,343.437851156111,343.55339382776106,343.6245847344198,343.6488454388366,343.6571200270118,343.65950081862434,343.65993951146146,343.66082268973554,343.6625330543302,343.6614817470228,343.6624924195902,343.6610589657121,289.37949935650346,289.39645809399593,289.4339211263185,289.50886522882337,289.6632348759827,289.9789902670822,290.618105153828,291.887328011495,294.3201888465908,298.67098529965125,305.57486964317746,314.7069566414621,324.2687780135432,332.11901944093995,337.37156306465283,340.4207096858123,342.04471496726137,342.87203790979913,343.28238165138384,343.48372537707485,343.60809546789835,343.6514032959951,343.6671072987473,343.6720014642616,343.6732313138818,343.6735238648576,343.674108110149,343.6740182784131,343.67467755974445,343.6741514928389,1.4066826730894793,0.7320249085184685,1.0,0.9996038426174748,0.9988510697867872,0.9966734291567952,0.9904188665814564,0.9727705918987916,0.9253134244241172,0.8120443939578749,0.6023565033415476,0.3459582176617577,0.1533525756828194,0.0584928740338262,0.0201702067603123,0.004853029055012,0.0,
quinidine,0.0,5.224432789881517e-08,1.652110709849348e-07,5.224432789881515e-07,1.6521107098493477e-06,5.224432789881515e-06,1.6521107098493478e-05,5.224432789881516e-05,0.0001652110709849,0.0005224432789881,0.0016521107098493,0.0052244327898815,0.0165211070984934,0.0522443278988151,,,0.9527056499549548,0.0003174231051191,5770.0,0.01,1000000.0,0.9551157894736844,-64.87,5.22443278988152e-08,1.081007283776864e-07,2.2367533368251722e-07,4.6281515072855394e-07,9.576284528893323e-07,1.9814654994323585e-06,4.099925721290621e-06,8.483312439664447e-06,1.7553144822904523e-05,3.631988039639468e-05,7.515084762971477e-05,0.0001554974806586,0.0003217457587483,0.0006657364018633,0.0013775005410797,0.0028502388263043,0.0058975376957782,0.0122028198311446,0.0252493192096041,0.0522443278988151,0.1652110709849348,0.5224432789881519,1.6521107098493488,5.22443278988152,16.52110709849349,52.2443278988152,165.2110709849349,522.4432789881521,1652.1107098493494,5224.432789881521,289.38117033291155,289.3985408533706,289.4349450163372,289.506835371816,289.65101660340525,289.93701819017826,290.50142803981896,291.5993715426539,293.6765180947103,297.4041749724552,303.5027551244222,312.0930260790877,321.89072597258775,330.5746468823924,336.5903963579469,340.0553872044055,341.86014321300667,342.7621936734865,343.2128977186828,343.43841622297373,343.5868613628692,343.6363334374244,343.6531038942481,343.65985802057764,343.6598614154759,343.66108565215904,343.6609300165481,343.6616073459217,343.6612000263725,343.6613523398667,289.3777337696662,289.3925954810207,289.42267635982535,289.4829398197702,289.6024174894022,289.8404580480603,290.30954937991817,291.2224075785106,292.9559246283498,296.09573852742875,301.3236410982299,308.9334475896835,318.09241726236166,326.90902685068585,333.7415277471087,338.19971452056177,340.78879372647765,342.1911080925581,342.9221256897488,343.2962277353073,343.5472412363716,343.6321171693356,343.6604227331634,343.67000640786733,343.6730574524611,343.67419983979664,343.6746486353,343.67428798806304,343.6747534067469,343.67423397966127,1.3923491502541772,0.7439453578223378,1.0,0.9996285726481968,0.998885549237282,0.9966648245679408,0.9900706789641984,0.9708744406497593,0.9179286837047838,0.7905485973790483,0.5612511582024419,0.3003524946125165,0.1227739457520183,0.0429418137791444,0.011694662110817,0.0,,
quinidine,0.0,8.00963842707444e-08,2.5328700663963694e-07,8.009638427074439e-07,2.532870066396369e-06,8.009638427074438e-06,2.5328700663963693e-05,8.009638427074439e-05,0.0002532870066396,0.0008009638427074,0.0025328700663963,0.0080096384270744,0.0253287006639637,0.0800963842707444,,,0.9784693665924988,0.000327457912887,5770.0,0.01,1000000.0,0.9841894736842106,-64.87,8.009638427074448e-08,1.657304788542011e-07,3.429192449986169e-07,7.095472685737707e-07,1.4681512737569723e-06,3.037807709367737e-06,6.285643614556863e-06,1.300586456719562e-05,2.6910929653805988e-05,5.568242934489122e-05,0.0001152146350064,0.0002383949887936,0.0004932721496599,0.0010206481892147,0.0021118620357251,0.0043697341601794,0.0090415833551753,0.018708284433767,0.0387100237542343,0.0800963842707444,0.253287006639637,0.8009638427074443,2.5328700663963706,8.009638427074442,25.32870066396371,80.09638427074444,253.28700663963716,800.9638427074445,2532.870066396372,8009.638427074447,289.37955902544974,289.3970476413498,289.4323826211542,289.5057680799948,289.6558325014255,289.959110843874,290.5701949987974,291.7806148930945,294.10316570332265,298.2980133362625,305.10269497160766,314.40035621764105,324.4291276099945,332.6775140413803,337.97601970732006,340.8496033329837,342.28839510874286,342.99056410020864,343.3340341031506,343.50126978010843,343.60984704275364,343.6459926080557,343.6563223875106,343.65959078520007,343.6610027199228,343.6609750632324,343.66054565415027,343.66216360739065,343.6614570392358,343.66131671973665,289.37681188665346,289.39187953769124,289.422269068558,289.4849083139149,289.60994346655696,289.86368302340327,290.3739005811987,291.3831832504669,293.323981242632,296.8574566266417,302.7005532625832,310.9837968161032,320.4973183711581,329.1115222052169,335.3824129981787,339.2562489587754,341.410352457416,342.5387738426072,343.11036924047187,343.3967068070989,343.5838193420778,343.64513703547783,343.66512099291026,343.671633621566,343.67300857752537,343.67395543159626,343.6741235060272,343.67449979698563,343.6744238656499,343.6751443070535,1.4001511797290322,0.7361181270285007,1.0,0.9996528332449116,0.9989241346845208,0.9966699736239232,0.989753308178927,0.9689783312854794,0.9102560337858024,0.7682389267018946,0.5210507714921793,0.2607482242632596,0.1004614672126264,0.0340151663635538,0.0086734217147348,0.0,,
