,pulse 0,pulse 1,APD,drug concentration,qNet
0,301.41833736204455,301.41861454922184,301.41861454922184,0.06440196756747793,0.23466429066627767
1,301.66659490086505,301.6664090543893,301.66659490086505,0.09736818793501816,0.23447611318156772
2,302.03416551554835,302.0341206916171,302.03416551554835,0.1472092294712491,0.23419813048282886
3,302.57604632788116,302.57599214737047,302.57604632788116,0.22256301264423303,0.23378733359474682
4,303.36714149549675,303.36680958969595,303.36714149549675,0.33648905560256215,0.2331886703108911
5,304.5058806125021,304.50572461421854,304.5058806125021,0.5087318113065681,0.23232414759913247
6,306.11377905522943,306.113529676817,306.11377905522943,0.7691425666532296,0.23110430939247828
7,308.32219815386065,308.3221621439557,308.32219815386065,1.1628529508748142,0.229425408332903
8,311.2436867128644,311.2435033275708,311.2436867128644,1.7580966708671073,0.22720336274434108
9,314.9223227733055,314.92181931168545,314.9223227733055,2.65803505379255,0.22440357230067895
10,319.2772411762232,319.2771034550872,319.2772411762232,4.018635874920405,0.22108951678131325
11,324.0742925695204,324.0741727008945,324.0742925695204,6.075704040344933,0.217445427894439
12,328.95538646009777,328.95490427616295,328.95538646009777,9.185748797772339,0.21374741000252426
13,333.5378139184952,333.53777705749326,333.5378139184952,13.887770151473058,0.21028949445763018
14,337.5266596513497,337.52645702873673,337.5266596513497,20.996672658112914,0.20729494215119362
15,340.7753357611828,340.7752729429514,340.7753357611828,31.744496116237027,0.2048681710164856
16,343.2812502572933,343.2808719550452,343.2812502572933,47.99393981080288,0.20300400557903603
17,345.13313902518223,345.1330725725832,345.13313902518223,72.56118619916933,0.20163112941294534
18,346.459688079877,346.4594264304233,346.459688079877,109.70397271156256,0.20065058756615156
19,347.3878844828429,347.38767485497016,347.3878844828429,165.8594997709656,0.1999659485950406
20,348.027351976619,348.02723051801723,348.027351976619,250.76006297344347,0.1994949184021255
21,348.4632037852724,348.4629068493139,348.4632037852724,379.11976250998623,0.19917455006216647
22,348.75760175974176,348.757380280588,348.75760175974176,573.184620522422,0.198957909132336
23,348.95568662952365,348.955469820606,348.95568662952365,866.5880842186427,0.19881287981701243
24,349.0885452268757,349.0882297297193,349.0885452268757,1310.1801520233591,0.19871501467192362
25,349.17733716421856,349.1769267961878,349.17733716421856,1980.8404619404973,0.19864968623453239
26,349.2365388630704,349.23641684903487,349.2365388630704,2994.8029545372005,0.1986067054706605
27,349.27599336255105,349.27602300278426,349.27602300278426,4527.801905926898,0.19857740221552092
28,349.3022556568075,349.30213203660327,349.3022556568075,6845.531984413514,0.198558404741453
29,349.3199531628779,349.3197242410052,349.3199531628779,10349.703989241489,0.19854480439193492
