,qNet,drug concentration
0,0.21836523538668656,5.483933243568516
1,0.2100169017371277,14.380645406353167
2,0.2040259392808658,37.71070116281335
3,0.20086522071865384,98.88965620990153
4,0.19946457020684824,259.320711971849
5,0.19889096680221208,680.0232312959253
6,0.19866386312432577,1783.2442567860273
7,0.19857550022219375,4676.267374769349
8,0.19854121606063516,12262.85377589556
9,0.19852826835082948,32158.33116799151
10,0.19852322431666386,84337.55274660117
11,0.19852135967081933,221215.45458219422
12,0.19851986174052838,580477.8668052685
13,0.19851957640283602,1524815.856235449
14,0.19851960825026788,4016654.9315958912
15,0.19851965459556262,10659450.681855628
16,0.1985196654830566,28861268.639476493
17,0.19851938211524695,82736324.77833676
18,0.19851969371454167,287114857.6900154
19,0.19851963636493586,4945727436.687763
