"environment.time","0.I_Kr.I_kr","0.membrane_potential.V_m","1.I_Kr.I_kr","1.membrane_potential.V_m"
 0.00000000000000000e+00, 9.13743583148894810e-06,-8.13970065274373695e+01, 9.13821783043279033e-06,-8.13970062884625776e+01
 1.00000000000000006e-01, 9.13735632946107926e-06,-8.13970144424994828e+01, 9.13814028271864988e-06,-8.13970142035068847e+01
 2.00000000000000011e-01, 9.13727694984160927e-06,-8.13970223407276308e+01, 9.13806278495296491e-06,-8.13970221142069903e+01
 3.00000000000000044e-01, 9.13719757054321221e-06,-8.13970302389557787e+01, 9.13798533702352049e-06,-8.13970300205651824e+01
 4.00000000000000022e-01, 9.13711819156588298e-06,-8.13970381371839267e+01, 9.13790793881760363e-06,-8.13970379225838059e+01
 5.00000000000000000e-01, 9.13703883022930238e-06,-8.13970460337100690e+01, 9.13783059022273006e-06,-8.13970458202651486e+01
 6.00000000000000089e-01, 9.13695974587175013e-06,-8.13970539030488425e+01, 9.13775329112600723e-06,-8.13970537136115411e+01
 7.00000000000000067e-01, 9.13688066183297196e-06,-8.13970617723876018e+01, 9.13767604141449684e-06,-8.13970616026252998e+01
 8.00000000000000044e-01, 9.13680157811278998e-06,-8.13970696417263753e+01, 9.13759884097530805e-06,-8.13970694873087126e+01
 9.00000000000000022e-01, 9.13672249471129399e-06,-8.13970775110651488e+01, 9.13752168969513154e-06,-8.13970773676641102e+01
 1.00000000000000000e+00, 9.13664341162857546e-06,-8.13970853804039081e+01, 9.13744458746080204e-06,-8.13970852436937804e+01
 1.10000000000000009e+00, 9.13656432886444974e-06,-8.13970932497426816e+01, 9.13736753415873073e-06,-8.13970931154000539e+01
 1.20000000000000018e+00, 9.13648537587669487e-06,-8.13971011079366065e+01, 9.13729052967537961e-06,-8.13971009827852328e+01
 1.30000000000000004e+00, 9.13640662811030000e-06,-8.13971089484905548e+01, 9.13721357389724120e-06,-8.13971088458515908e+01
 1.40000000000000013e+00, 9.13632788065977387e-06,-8.13971167890445031e+01, 9.13713666671022523e-06,-8.13971167046014727e+01
 1.50000000000000000e+00, 9.13624913352520459e-06,-8.13971246295984372e+01, 9.13705980800062770e-06,-8.13971245590371382e+01
 1.60000000000000009e+00, 9.13617038670641428e-06,-8.13971324701523855e+01, 9.13698299765415844e-06,-8.13971324091609176e+01
 1.70000000000000018e+00, 9.13609164020358080e-06,-8.13971403107063196e+01, 9.13690623555664929e-06,-8.13971402549750991e+01
 1.80000000000000004e+00, 9.13601289401652460e-06,-8.13971481512602679e+01, 9.13682952159379144e-06,-8.13971480964819705e+01
 1.90000000000000013e+00, 9.13593440542340576e-06,-8.13971559712467609e+01, 9.13675285565102878e-06,-8.13971559336838340e+01
 2.00000000000000000e+00, 9.13585605011302012e-06,-8.13971637806033215e+01, 9.13667623761376113e-06,-8.13971637665829775e+01
 2.10000000000000009e+00, 9.13577773083718127e-06,-8.13971715871041539e+01, 9.13659966736705460e-06,-8.13971715951817174e+01
 2.20000000000000018e+00, 9.13569944759552160e-06,-8.13971793907492440e+01, 9.13652314479618873e-06,-8.13971794194823133e+01
 2.30000000000000027e+00, 9.13562120038749562e-06,-8.13971871915386060e+01, 9.13644666978601787e-06,-8.13971872394870672e+01
 2.40000000000000036e+00, 9.13554298921273573e-06,-8.13971949894722258e+01, 9.13637024222134045e-06,-8.13971950551982673e+01
 2.50000000000000000e+00, 9.13546481407078282e-06,-8.13972027845501032e+01, 9.13629386198680752e-06,-8.13972028666182013e+01
 2.60000000000000009e+00, 9.13538667496109479e-06,-8.13972105767722525e+01, 9.13621752896691260e-06,-8.13972106737491572e+01
 2.70000000000000018e+00, 9.13530857188330065e-06,-8.13972183661386595e+01, 9.13614124304608989e-06,-8.13972184765934088e+01
 2.80000000000000027e+00, 9.13523050483694639e-06,-8.13972261526493241e+01, 9.13606500410852628e-06,-8.13972262751532440e+01
 2.90000000000000036e+00, 9.13515247382148313e-06,-8.13972339363042607e+01, 9.13598881203826126e-06,-8.13972340694309509e+01
 3.00000000000000000e+00, 9.13507447883654664e-06,-8.13972417171034550e+01, 9.13591266671926147e-06,-8.13972418594288030e+01
 3.10000000000000009e+00, 9.13499651988168291e-06,-8.13972494950469070e+01, 9.13583656803534111e-06,-8.13972496451490741e+01
 3.20000000000000018e+00, 9.13491859695634138e-06,-8.13972572701346309e+01, 9.13576051587007041e-06,-8.13972574265940523e+01
 3.30000000000000027e+00, 9.13484071006016290e-06,-8.13972650423666124e+01, 9.13568451010703826e-06,-8.13972652037659969e+01
 3.40000000000000036e+00, 9.13476285919260029e-06,-8.13972728117428659e+01, 9.13560855062949639e-06,-8.13972729766671961e+01
 3.50000000000000000e+00, 9.13468504435328424e-06,-8.13972805782633770e+01, 9.13553263732063050e-06,-8.13972807452999234e+01
 3.60000000000000009e+00, 9.13460726554176583e-06,-8.13972883419281459e+01, 9.13545677006355005e-06,-8.13972885096664385e+01
 3.70000000000000018e+00, 9.13452952275749786e-06,-8.13972961027371866e+01, 9.13538094874112053e-06,-8.13972962697690150e+01
 3.80000000000000027e+00, 9.13445185272705475e-06,-8.13973038579710106e+01, 9.13530517323604144e-06,-8.13973040256099267e+01
 3.90000000000000036e+00, 9.13437431361096110e-06,-8.13973116033229900e+01, 9.13522944343093943e-06,-8.13973117771914332e+01
 4.00000000000000000e+00, 9.13429682304668079e-06,-8.13973193448916561e+01, 9.13515375920810401e-06,-8.13973195245158223e+01
 4.10000000000000053e+00, 9.13421938103368696e-06,-8.13973270826769948e+01, 9.13507812045001615e-06,-8.13973272675853252e+01
 4.20000000000000018e+00, 9.13414198757127828e-06,-8.13973348166790203e+01, 9.13500252703871973e-06,-8.13973350064022156e+01
 4.29999999999999982e+00, 9.13406464265883810e-06,-8.13973425468977325e+01, 9.13492697885600961e-06,-8.13973427409687815e+01
 4.40000000000000036e+00, 9.13398734629584465e-06,-8.13973502733331173e+01, 9.13485147578396016e-06,-8.13973504712872398e+01
 4.50000000000000000e+00, 9.13391009848168298e-06,-8.13973579959851747e+01, 9.13477601770403082e-06,-8.13973581973598783e+01
 4.60000000000000053e+00, 9.13383289921565006e-06,-8.13973657148539189e+01, 9.13470060449768611e-06,-8.13973659191889567e+01
 4.70000000000000018e+00, 9.13375574849713602e-06,-8.13973734299393499e+01, 9.13462523604641426e-06,-8.13973736367767060e+01
 4.80000000000000071e+00, 9.13367864632561571e-06,-8.13973811412414534e+01, 9.13454991223116309e-06,-8.13973813501254142e+01
