,APD,drug concentration,qNet
0,260.9438125371908,0.1,0.526679610093788
1,260.95289164863175,0.20691380811147897,0.526672580256915
2,260.9725664692171,0.42813323987193935,0.5266552652571298
3,261.01426364961077,0.8858667904100825,0.5266198877699497
4,261.1032866371686,1.8329807108324356,0.526543417990396
5,261.29255032649684,3.79269019073225,0.5263803950162317
6,261.69472081465443,7.847599703514611,0.5260339616368802
7,262.5418770264234,16.23776739188721,0.525300254401787
8,264.3017713635419,33.59818286283781,0.5237552491999025
9,267.85151603214814,69.51927961775606,0.5205610440083325
10,274.5823879852069,143.8449888287663,0.5141899302459615
11,285.91382872338477,297.6351441631316,0.5024079709711258
12,301.4938091594257,615.8482110660261,0.4836336688117348
13,317.73874481511797,1274.2749857031322,0.46032807392731284
14,330.29688727622704,2636.6508987303555,0.4398162219359712
15,337.56617768016815,5455.594781168515,0.42745014860782854
16,340.97415823420545,11288.378916846883,0.4216375928298829
17,342.4668752164914,23357.21469090121,0.4191222942653093
18,343.1239582495342,48329.30238571752,0.4180407312775916
19,343.4176517511648,100000.0,0.4175653459001806
