"environment.time","0.I_Kr.I_kr","0.membrane_potential.V_m","1.I_Kr.I_kr","1.membrane_potential.V_m"
 0.00000000000000000e+00, 9.11440975904261070e-06,-8.13970123036641837e+01, 9.11456693608703292e-06,-8.13970124247076257e+01
 1.00000000000000006e-01, 9.11433273167687119e-06,-8.13970202125244668e+01, 9.11449036063862590e-06,-8.13970203390680354e+01
 2.00000000000000011e-01, 9.11425587282911920e-06,-8.13970281105795124e+01, 9.11441384097774342e-06,-8.13970282490845705e+01
 3.00000000000000044e-01, 9.11417925751307703e-06,-8.13970359925467193e+01, 9.11433737702402406e-06,-8.13970361547596184e+01
 4.00000000000000022e-01, 9.11410264248969999e-06,-8.13970438745139262e+01, 9.11426096869729446e-06,-8.13970440560955382e+01
 5.00000000000000000e-01, 9.11402602775898639e-06,-8.13970517564811331e+01, 9.11418461591748291e-06,-8.13970519530946746e+01
 6.00000000000000089e-01, 9.11394941332094300e-06,-8.13970596384483400e+01, 9.11410831860433642e-06,-8.13970598457594008e+01
 7.00000000000000067e-01, 9.11387279917556304e-06,-8.13970675204155469e+01, 9.11403207667770195e-06,-8.13970677340920759e+01
 8.00000000000000044e-01, 9.11379638648020681e-06,-8.13970753879076767e+01, 9.11395589005761453e-06,-8.13970756180950303e+01
 9.00000000000000022e-01, 9.11372011395462910e-06,-8.13970832453342013e+01, 9.11387975866374661e-06,-8.13970834977706517e+01
 1.00000000000000000e+00, 9.11364384171869092e-06,-8.13970911027607400e+01, 9.11380368241614168e-06,-8.13970913731212704e+01
 1.10000000000000009e+00, 9.11356756977248035e-06,-8.13970989601872787e+01, 9.11372766123466534e-06,-8.13970992441492456e+01
 1.20000000000000018e+00, 9.11349129811608719e-06,-8.13971068176138033e+01, 9.11365169503927468e-06,-8.13971071108569220e+01
 1.30000000000000004e+00, 9.11341502674933356e-06,-8.13971146750403420e+01, 9.11357578374975059e-06,-8.13971149732466728e+01
 1.40000000000000013e+00, 9.11333903287018382e-06,-8.13971225110677494e+01, 9.11349992728624157e-06,-8.13971228313208144e+01
 1.50000000000000000e+00, 9.11326312830164763e-06,-8.13971303402227164e+01, 9.11342412556853531e-06,-8.13971306850817200e+01
 1.60000000000000009e+00, 9.11318726063995817e-06,-8.13971381665506470e+01, 9.11334837851659565e-06,-8.13971385345317344e+01
 1.70000000000000018e+00, 9.11311142988447339e-06,-8.13971459900515697e+01, 9.11327268605057621e-06,-8.13971463796731740e+01
 1.80000000000000004e+00, 9.11303563603491038e-06,-8.13971538107254560e+01, 9.11319704809027310e-06,-8.13971542205084120e+01
 1.90000000000000013e+00, 9.11295987909072536e-06,-8.13971616285723201e+01, 9.11312146455565528e-06,-8.13971620570397931e+01
 2.00000000000000000e+00, 9.11288415905154392e-06,-8.13971694435921478e+01, 9.11304593536687465e-06,-8.13971698892696338e+01
 2.10000000000000009e+00, 9.11280847591672741e-06,-8.13971772557849675e+01, 9.11297046044390691e-06,-8.13971777172002788e+01
 2.20000000000000018e+00, 9.11273282968599461e-06,-8.13971850651507509e+01, 9.11289503970663631e-06,-8.13971855408340872e+01
 2.30000000000000027e+00, 9.11265722035880172e-06,-8.13971928716895121e+01, 9.11281967307511819e-06,-8.13971933601733895e+01
 2.40000000000000036e+00, 9.11258164793459649e-06,-8.13972006754012654e+01, 9.11274436046950951e-06,-8.13972011752205020e+01
 2.50000000000000000e+00, 9.11250611241318748e-06,-8.13972084762859680e+01, 9.11266910180968774e-06,-8.13972089859777839e+01
 2.60000000000000009e+00, 9.11243061379385132e-06,-8.13972162743436627e+01, 9.11259389701579631e-06,-8.13972167924475514e+01
 2.70000000000000018e+00, 9.11235515207621532e-06,-8.13972240695743352e+01, 9.11251874600780077e-06,-8.13972245946321493e+01
 2.80000000000000027e+00, 9.11227972725991357e-06,-8.13972318619779713e+01, 9.11244364870584455e-06,-8.13972323925338941e+01
 2.90000000000000036e+00, 9.11220433934439718e-06,-8.13972396515545853e+01, 9.11236860502979494e-06,-8.13972401861551447e+01
 3.00000000000000000e+00, 9.11212898832920876e-06,-8.13972474383041771e+01, 9.11229361489987161e-06,-8.13972479754982032e+01
 3.10000000000000009e+00, 9.11205372095926419e-06,-8.13972552181070341e+01, 9.11221867823611972e-06,-8.13972557605654004e+01
 3.20000000000000018e+00, 9.11197854530688232e-06,-8.13972629902516474e+01, 9.11214379495857089e-06,-8.13972635413590666e+01
 3.30000000000000027e+00, 9.11190341705986317e-06,-8.13972707586432165e+01, 9.11206896498725844e-06,-8.13972713178815326e+01
 3.40000000000000036e+00, 9.11182833621753588e-06,-8.13972785232817557e+01, 9.11199418824229362e-06,-8.13972790901351146e+01
 3.50000000000000000e+00, 9.11175330277940410e-06,-8.13972862841672509e+01, 9.11191946464369617e-06,-8.13972868581221434e+01
 3.60000000000000009e+00, 9.11167831674480205e-06,-8.13972940412997161e+01, 9.11184479411157056e-06,-8.13972946218449351e+01
 3.70000000000000018e+00, 9.11160337811315037e-06,-8.13973017946791515e+01, 9.11177017656592301e-06,-8.13973023813058205e+01
 3.80000000000000027e+00, 9.11152848688395609e-06,-8.13973095443055428e+01, 9.11169561192692912e-06,-8.13973101365071017e+01
 3.90000000000000036e+00, 9.11145364305654835e-06,-8.13973172901789042e+01, 9.11162110011467304e-06,-8.13973178874510950e+01
 4.00000000000000000e+00, 9.11137884663035117e-06,-8.13973250322992357e+01, 9.11154664104904916e-06,-8.13973256341401452e+01
 4.10000000000000053e+00, 9.11130409760487327e-06,-8.13973327706665231e+01, 9.11147223465038895e-06,-8.13973333765765261e+01
 4.20000000000000018e+00, 9.11122939597954036e-06,-8.13973405052807664e+01, 9.11139788083848348e-06,-8.13973411147625967e+01
 4.29999999999999982e+00, 9.11115474175359012e-06,-8.13973482361419940e+01, 9.11132357953364388e-06,-8.13973488487006307e+01
 4.40000000000000036e+00, 9.11108013492671592e-06,-8.13973559632501633e+01, 9.11124933065573237e-06,-8.13973565783929729e+01
 4.50000000000000000e+00, 9.11100557549806902e-06,-8.13973636866053170e+01, 9.11117513412496014e-06,-8.13973643038419112e+01
 4.60000000000000053e+00, 9.11093106346725642e-06,-8.13973714062074265e+01, 9.11110098986133678e-06,-8.13973720250497621e+01
 4.70000000000000018e+00, 9.11085659883369534e-06,-8.13973791220564920e+01, 9.11102689778487189e-06,-8.13973797420188419e+01
 4.80000000000000071e+00, 9.11078218544992881e-06,-8.13973868337373290e+01, 9.11095285781574278e-06,-8.13973874547514384e+01
 4.90000000000000036e+00, 9.11070784057840188e-06,-8.13973945393897509e+01, 9.11087886987384216e-06,-8.13973951632498824e+01
 5.00000000000000000e+00, 9.11063354577795369e-06,-8.13974022410008047e+01, 9.11080493387932023e-06,-8.13974028675164618e+01
 5.10000000000000053e+00, 9.11055930104797608e-06,-8.13974099385704903e+01, 9.11073104975222894e-06,-8.13974105675534787e+01
 5.20000000000000018e+00, 9.11048510638777785e-06,-8.13974176320988221e+01, 9.11065721741251181e-06,-8.13974182633632495e+01
 5.30000000000000071e+00, 9.11041096179684402e-06,-8.13974253215857857e+01, 9.11058343678028518e-06,-8.13974259549480621e+01
 5.40000000000000036e+00, 9.11033686727448510e-06,-8.13974330070313954e+01, 9.11050970777546545e-06,-8.13974336423102329e+01
 5.50000000000000000e+00, 9.11026282282009631e-06,-8.13974406884356512e+01, 9.11043603031822995e-06,-8.13974413254520357e+01
 5.60000000000000053e+00, 9.11018882843325583e-06,-8.13974483657985246e+01, 9.11036240432846799e-06,-8.13974490043757868e+01
 5.70000000000000018e+00, 9.11011488411309290e-06,-8.13974560391200583e+01, 9.11028882972623659e-06,-8.13974566790837741e+01
 5.80000000000000071e+00, 9.11004098985927549e-06,-8.13974637084002097e+01, 9.11021530643139629e-06,-8.13974643495783141e+01
 5.90000000000000036e+00, 9.10996714567093285e-06,-8.13974713736390214e+01, 9.11014183436415318e-06,-8.13974720158616663e+01
 6.00000000000000000e+00, 9.10989335154773633e-06,-8.13974790348364508e+01, 9.11006841344433560e-06,-8.13974796779361469e+01
 6.10000000000000053e+00, 9.10981960748881179e-06,-8.13974866919925404e+01, 9.10999504359202260e-06,-8.13974873358040298e+01
 6.20000000000000018e+00, 9.10974591349383228e-06,-8.13974943451072477e+01, 9.10992172472701372e-06,-8.13974949894676314e+01
 6.30000000000000071e+00, 9.10967226956202192e-06,-8.13975019941806011e+01, 9.10984845676935242e-06,-8.13975026389292253e+01
 6.40000000000000036e+00, 9.10959867569277930e-06,-8.13975096392126005e+01, 9.10977523963907373e-06,-8.13975102841910854e+01
 6.50000000000000000e+00, 9.10952513188559284e-06,-8.13975172802032318e+01, 9.10970207325591449e-06,-8.13975179252555279e+01
 6.60000000000000053e+00, 9.10945164052739628e-06,-8.13975249163159447e+01, 9.10962895753987074e-06,-8.13975255621248266e+01
 6.70000000000000018e+00, 9.10937819989267509e-06,-8.13975325481551124e+01, 9.10955589241082504e-06,-8.13975331948012695e+01
 6.80000000000000071e+00, 9.10930480950891026e-06,-8.13975401758861068e+01, 9.10948287778882254e-06,-8.13975408232871160e+01
 6.90000000000000036e+00, 9.10923146937532419e-06,-8.13975477995089562e+01, 9.10940991359352895e-06,-8.13975484475846827e+01
 7.00000000000000000e+00, 9.10915817949150525e-06,-8.13975554190236323e+01, 9.10933699974485900e-06,-8.13975560676962431e+01
 7.10000000000000053e+00, 9.10908493985676393e-06,-8.13975630344301493e+01, 9.10926413616279348e-06,-8.13975636836240568e+01
 7.20000000000000018e+00, 9.10901175047050563e-06,-8.13975706457285071e+01, 9.10919132276702691e-06,-8.13975712953704260e+01
 7.30000000000000071e+00, 9.10893861133213742e-06,-8.13975782529187057e+01, 9.10911855947750449e-06,-8.13975789029376102e+01
 7.40000000000000036e+00, 9.10886552244106130e-06,-8.13975858560007453e+01, 9.10904584621395631e-06,-8.13975865063278974e+01
 7.50000000000000000e+00, 9.10879248379668434e-06,-8.13975934549746256e+01, 9.10897318289619884e-06,-8.13975941055435612e+01
 7.60000000000000053e+00, 9.10871949539841531e-06,-8.13976010498403468e+01, 9.10890056944409937e-06,-8.13976017005868613e+01
 7.70000000000000018e+00, 9.10864655724566129e-06,-8.13976086405979089e+01, 9.10882800577724059e-06,-8.13976092914600997e+01
 7.80000000000000071e+00, 9.10857366933782597e-06,-8.13976162272473118e+01, 9.10875549181545084e-06,-8.13976168781655360e+01
 7.90000000000000036e+00, 9.10850083167440960e-06,-8.13976238097885414e+01, 9.10868302747853643e-06,-8.13976244607054298e+01
 8.00000000000000000e+00, 9.10842804425463800e-06,-8.13976313882216260e+01, 9.10861061268618169e-06,-8.13976320390820547e+01
 8.09999999999999964e+00, 9.10835530707801479e-06,-8.13976389625465515e+01, 9.10853824735805062e-06,-8.13976396132976845e+01
 8.20000000000000107e+00, 9.10828262014403176e-06,-8.13976465327633036e+01, 9.10846593141387501e-06,-8.13976471833545787e+01
 8.30000000000000071e+00, 9.10820998345201299e-06,-8.13976540988718966e+01, 9.10839366477317654e-06,-8.13976547492550253e+01
 8.40000000000000036e+00, 9.10813739700136723e-06,-8.13976616608723305e+01, 9.10832144735572428e-06,-8.13976623110012696e+01
 8.50000000000000000e+00, 9.10806486079141348e-06,-8.13976692187646194e+01, 9.10824927908116696e-06,-8.13976698685955711e+01
 8.59999999999999964e+00, 9.10799237482174346e-06,-8.13976767725487349e+01, 9.10817715986904155e-06,-8.13976774220402035e+01
 8.70000000000000107e+00, 9.10791993909167785e-06,-8.13976843222246913e+01, 9.10810508963894090e-06,-8.13976849713374264e+01
 8.80000000000000071e+00, 9.10784755360062713e-06,-8.13976918677924886e+01, 9.10803306831043416e-06,-8.13976925164894993e+01
 8.90000000000000036e+00, 9.10777521834809492e-06,-8.13976994092521124e+01, 9.10796109580306674e-06,-8.13977000574986818e+01
 9.00000000000000000e+00, 9.10770293333331044e-06,-8.13977069466035914e+01, 9.10788917203634679e-06,-8.13977075943672332e+01
 9.09999999999999964e+00, 9.10763069855577900e-06,-8.13977144798469112e+01, 9.10781729692975876e-06,-8.13977151270974133e+01
