,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,ME,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,peak_current,peak_current,peak_current,peak_current,drug_conc_ikr,drug_conc_ikr,peak_current,peak_current,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,peak_current,peak_current,peak_current
,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,Hill_coef,IC50,Kmax,Ku,halfmax,n,Vhalf,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,RMSE,ME,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_15,conc_16,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_17,conc_18,conc_19,conc_17,conc_18,conc_19
dofetilide,0.0,1.8201524512698486e-10,5.755827434751359e-10,1.8201524512698487e-09,5.755827434751359e-09,1.820152451269849e-08,5.7558274347513597e-08,1.820152451269849e-07,5.75582743475136e-07,1.8201524512698496e-06,5.755827434751361e-06,0.959108291449271,2.505208606182384e-08,100000000.0,1.79e-05,548300000.0,0.9999,-1.147,1.820152451269849e-10,3.1401462114336067e-10,5.417413372325781e-10,9.346178703333561e-10,1.6124126100634663e-09,2.7817512457410714e-09,4.799106596466906e-09,8.279469330521141e-09,1.428382783693665e-08,2.4642610477838936e-08,4.2513691574479976e-08,7.334506922127482e-08,1.2653568720677273e-07,2.1830070251329066e-07,3.766146750356877e-07,6.497396106345611e-07,1.1209376309819774e-06,1.933853426797148e-06,3.336304333952004e-06,5.755827434751357e-06,201.98630987239463,203.88875425843847,207.15957629924395,212.76004964248463,222.26238795428992,238.039213072037,263.0097958758425,299.36917979187234,349.9964155467507,422.867175948295,520.071009548047,862.322507186531,895.0304732659371,,,,,,,,201.98224309065367,203.7688391570223,206.7501838709404,211.6879755089971,219.7649557425242,232.70792072489385,252.7797604273368,282.41633900105853,323.69295483284844,383.38070092363057,462.07741586274255,557.4204119574489,848.6862256918467,943.7797246034544,,,,,,,88.21103683143929,39.35745549770924,1.0,0.9843656983903172,0.9522251039058074,0.8633049836658002,0.667515340288376,0.3922588116674164,0.1778631700585739,0.077375130758902,0.0391420223818429,0.0178940505235692,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bepridil,0.0,2.4532910003218545e-11,7.757987324209937e-11,2.4532910003218543e-10,7.757987324209935e-10,2.453291000321854e-09,7.757987324209937e-09,2.4532910003218543e-08,7.757987324209938e-08,2.453291000321855e-07,7.757987324209939e-07,0.6599335347644817,1.4574327646888146e-05,37350000.0,0.0001765,1000000000.0,0.9365,-54.93,2.453291000321853e-11,5.393296900627585e-11,1.1856584259471427e-10,2.6065427676638365e-10,5.730204459377333e-10,1.259723935997306e-09,2.769367840492341e-09,6.088157902534007e-09,1.3384161578043612e-08,2.9423642424356172e-08,6.46847192084572e-08,1.4220241120159366e-07,3.126167354360765e-07,6.872543330939977e-07,1.5108548737725996e-06,3.3214522479994446e-06,7.301856205549104e-06,1.6052347005328638e-05,3.528936165350106e-05,7.757987324209949e-05,199.7930869455329,200.26889189931757,201.2592834653291,203.31152509490255,207.52413215582905,216.00726358517613,232.47953082178796,262.482595992002,312.09987751102824,393.1754040506283,516.0611085266872,862.6496378136746,,,,,,,,,200.3463461099256,201.01885883100263,202.145409027619,204.0269015456712,207.15507757596703,212.3145276203857,220.71575870944804,234.1076631633545,254.74872955383705,285.014977429365,326.95730620110095,387.5876446777777,466.9972301940514,562.0965557335886,849.3123844686778,962.112632970827,,,,,152.03931471025203,72.58109478470344,1.0,0.9981869291411656,0.9947641721966616,0.9850208536243166,0.958244073797286,0.891320628697758,0.7574771515059661,0.5768322004184959,0.4141276804368434,0.279006075118792,0.1532360872184773,2.4532910003218554e-06,7.75798732420994e-06,2.453291000321856e-05,7.757987324209941e-05,0.0575944473244782,0.014175282478125,0.0024532894528624,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
terfenadine,0.0,2.496004739396904e-09,7.893060027069227e-09,2.496004739396904e-08,7.893060027069226e-08,2.496004739396904e-07,7.893060027069225e-07,2.496004739396904e-06,7.893060027069226e-06,2.496004739396904e-05,7.893060027069226e-05,0.4465737985409128,0.0056153052175921,9884.0,8.18e-05,41380.0,0.65,-77.49,2.4960047393969035e-09,6.194157552825157e-09,1.537160053569907e-08,3.8146608479684835e-08,9.466572691131853e-08,2.3492520590450026e-07,5.82997185676004e-07,1.446782677906045e-06,3.590377738550953e-06,8.909985239897513e-06,2.2111277073378908e-05,5.487198470615586e-05,0.0001361719043002,0.0003379281361892,0.0008386122366076,0.0020811243814104,0.0051645784569291,0.0128165672729753,0.0318059640360994,0.0789306002706922,201.18031000204505,202.64500438272324,205.2782405351536,209.99406151780155,218.37198774776044,233.0049012211731,257.67484439902336,296.6119165802199,355.53520238441484,444.0731418849583,559.3375036989232,865.0050850250356,,,,,,,,,203.05089552883143,204.8775176959508,207.58980615911867,211.5969660906522,217.47052144806025,225.9824244860677,238.11534061671955,255.00813581238071,277.7955232054228,307.4083666604631,345.8356993008865,396.9942631690423,459.3706745782481,532.7440778055135,654.2594222338798,858.9776719799456,979.6329743406072,,,,155.86261065158675,79.748894933803,1.0,0.9908473975866472,0.9809778275998232,0.9610124717983796,0.9222828955865012,0.8529588006357467,0.7452381179746101,0.6102210777341182,0.479519481654608,0.3756945864909636,0.2943734850387246,0.0002496004739396,0.0007893060027069,0.0024960047393969,0.0078930600270692,0.2213862056081297,0.1496501460827192,0.0845452260201992,0.0372274067489296,0.024960047393969,0.0789306002706922,0.0112167275542299,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cisapride,0.0,0.0021415414872819,0.0067721488035555,0.0214154148728195,0.067721488035555,0.2141541487281958,0.6772148803555502,2.1415414872819585,6.772148803555504,21.41541487281959,67.72148803555504,0.8833428526221284,0.3462571377704325,9.997,0.0004161,42.06,0.9728,-199.5,0.0021415414872819,0.0039254042376352,0.0071951902498052,0.0131886449386627,0.0241745317745865,0.044311450436223,0.0812220339186043,0.1488784214673796,0.2728912748088885,0.500204442879166,0.916865095270196,1.6805960340658128,3.080500113144129,5.646497287110324,10.349920611040902,18.97120483868503,34.773852530560625,63.73980092984937,116.83382561671311,214.15414872819588,200.39015379705512,201.2182843401739,202.7057854426061,205.3698484998696,210.111272399924,218.4462299148214,232.7274353546253,255.93436671026316,290.0574337345952,333.6063792946005,386.3001716909409,436.3120830184723,476.7881046029119,504.8282937795394,522.2213778108186,532.4247969224094,538.257206781789,541.5474715486356,543.3901507971406,544.4191662042373,201.1895678529347,202.4782808026392,204.66199842042505,208.3410906033448,214.4813481505377,224.566347224867,240.70164427930928,265.46843356163214,301.30872687819857,352.0935051420921,423.4610621178038,515.275349247088,692.4502963522489,881.4447837276142,,,,,,,118.5208172193135,-55.22332798430976,1.0,0.9884091122024096,0.9672546948627508,0.911689457515074,0.7860056861948078,0.5737634871208116,0.3326750935398067,0.1504558111486772,0.0557177430950878,0.0178083224318715,0.00446707163633,214.1541487281959,,,,0.0,,,,,,,,677.2148803555505,2141.5414872819592,6772.148803555506,21415.414872819598,67721.48803555506,214154.148728196,677214.8803555507,2141541.48728196,6772148.803555508,21415414.8728196,545.2857913342218,545.5686323752952,545.6609245971259,545.6925481253984,545.7030055926579,545.7046370733295,545.7047894407469,545.7061554533548,545.7060764417766,545.7064085466659,,,,,,,,,,,,,,,,
verapamil,0.0,2.1087963227917403e-08,6.668599501409549e-08,2.1087963227917402e-07,6.668599501409548e-07,2.1087963227917404e-06,6.668599501409548e-06,2.1087963227917407e-05,6.668599501409548e-05,0.0002108796322791,0.0006668599501409,0.8896297247949171,0.0006775067408196,46460.0,0.0007927,9184000.0,1.043,-100.0,2.1087963227917397e-08,4.6359623339731874e-08,1.0191665515409115e-07,2.240528254873869e-07,4.925560845082967e-07,1.082831675335432e-06,2.3804891950126557e-06,5.233249947011919e-06,1.150473821316999e-05,2.5291931914917924e-05,5.56015971972812e-05,0.0001222341425435,0.0002687186404076,0.0005907490836843,0.0012986984428939,0.0028550491099468,0.006276518975448,0.0137982531760695,0.0303339783494121,0.0666859950140955,199.37622509319743,199.40179039878163,199.46017324310444,199.59298010377935,199.89512011373532,200.58320542670455,202.15167166694525,205.7368230205343,213.9736870324911,232.98640628005356,276.0529409995922,366.2643576284841,539.0822215080711,894.4830738773658,,,,,,,199.3878065498516,199.4200894212581,199.48526863629175,199.6162519008132,199.880279473113,200.41127467120097,201.4776732768303,203.61112106644828,207.8481621407406,216.1391229815755,231.89928714950003,260.26196067116445,306.8629555626435,381.23652429266815,490.4965025173668,723.5515158883006,939.447210970008,,,,153.7298694740171,65.82163561419577,1.0,0.999862055419948,0.9995642132938988,0.9986315910765962,0.9957542653246388,0.9870937752109914,0.9622868168049444,0.8986664730916284,0.7676077005644778,0.5652690934086083,0.3278775384419795,0.0021087963227917,0.0066685995014095,0.0210879632279174,0.0666859950140955,0.131267363117581,0.0333457092977408,0.0057214124757706,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ranolazine,0.0,3.631591927915777e-07,1.1484102024495878e-06,3.631591927915777e-06,1.1484102024495876e-05,3.631591927915777e-05,0.0001148410202449,0.0003631591927915,0.0011484102024495,0.0036315919279157,0.0114841020244958,0.9592600800737686,0.0361598807259044,55.84,0.01929,147200.0,0.95,-94.87,3.631591927915775e-07,9.012263564256528e-07,2.236509392128753e-06,5.550186393702917e-06,1.3773503081748564e-05,3.418072361644944e-05,8.48238723300726e-05,0.0002105013749213,0.0005223863003016,0.0012963689517223,0.0032171066852619,0.0079836649979976,0.019812493969271,0.0491672580676731,0.1220148896773199,0.3027956792399819,0.7514265153119607,1.8647617737846491,4.627646752024494,11.484102024495884,199.35927801755724,199.3638278591617,199.37458227397707,199.400000730205,199.46070003898984,199.60440327364185,199.94525352993423,200.7543990944293,202.67720758941263,207.2591688726174,218.2052459558693,244.06533615325,299.7073670560775,397.8507796277039,541.2104171162956,856.9941183635332,,,,,199.35860197680347,199.36238925603223,199.37104668298684,199.39240245267555,199.4433690310114,199.5647813029087,199.8550517974196,200.5472978946425,202.19424191101533,206.0830910337317,215.1061807429973,235.2060703178754,276.18233910118227,349.88442849676187,475.780669587088,851.9009440127253,,,,,21.28812792577831,9.749948747174887,1.0,0.9999788746704708,0.9999383531551156,0.9998166717543192,0.9994545800845804,0.9983783539703638,0.9951807377477884,0.9857678816148148,0.958731503755228,0.8862922260449752,0.7234328559891375,0.0363159192791577,0.1148410202449587,0.3631591927915777,1.148410202449588,0.4669914326060156,0.225017042164803,0.0853127401779129,0.0270210359601005,3.631591927915778,11.48410202449588,0.0068410946757301,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quinidine,0.0,6.034650847252825e-09,1.9083241561183796e-08,6.034650847252825e-08,1.9083241561183796e-07,6.034650847252825e-07,1.90832415611838e-06,6.034650847252827e-06,1.90832415611838e-05,6.034650847252828e-05,0.0001908324156118,0.8349516962102655,0.0002965406491918,5770.0,0.01,1000000.0,0.8311,-64.87,6.034650847252825e-09,1.3266532061051197e-08,2.9165046558910824e-08,6.411622395883595e-08,1.4095263542391318e-07,3.0986923755369696e-07,6.812142539466098e-07,1.4975764081764387e-06,3.292260966844667e-06,7.237682307647583e-06,1.591126757993306e-05,3.497921368180578e-05,7.689804622106504e-05,0.0001690520995242,0.0003716428928688,0.0008170170036848,0.0017961241748962,0.0039485861825357,0.0086805428370858,0.0190832415611838,199.4579556487492,199.5520514432283,199.73342627989277,200.08193283457555,200.75195290714527,202.03781379513836,204.49899974029515,209.1871590306449,218.02993552776405,234.38684703224112,263.45385370402965,311.1374223456443,383.322793341708,485.8158542031723,606.4507586461837,888.1563547437403,,,,,199.42319938310268,199.48579980445072,199.60634141135537,199.83904316269675,200.2875108576904,201.15069599887883,202.80721376924024,205.97005590501496,211.94651338183093,223.02267448954944,242.8227518102168,276.0540766941449,327.13842060291483,406.88142190819656,517.1471415854068,850.6484349309251,925.0625291142536,,,,35.887184063895006,21.3639884705336,1.0,0.999502992241,0.9987098444433562,0.9966523293659088,0.9913472336415936,0.9778442971602004,0.9445704605352856,0.8684839534342772,0.7198501454016611,0.4999354723120174,0.2770915618962836,0.0006034650847252,0.0019083241561183,0.0060346508472528,0.0190832415611838,0.124532149401662,0.0483851956168197,0.0148201782814958,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sotalol,0.0,5.116593809065904e-11,1.6180090298564938e-10,5.116593809065904e-10,1.618009029856494e-09,5.1165938090659045e-09,1.618009029856494e-08,5.1165938090659045e-08,1.6180090298564946e-07,5.116593809065904e-07,1.6180090298564944e-06,0.7653268059993633,0.0005899029925895,2403.0,0.01985,9619000.0,0.7516,-55.0,5.116593809065909e-11,1.522878135985517e-10,4.532620535469319e-10,1.3490671665111803e-09,4.0152980059030385e-09,1.1950938008448845e-08,3.5570191570293246e-08,1.0586939095934449e-07,3.151045144064741e-07,9.37861775718246e-07,2.7914062482099103e-06,8.308206011038238e-06,2.472814093832365e-05,7.359963793064205e-05,0.0002190583884584,0.0006519947502896,0.0019405655149605,0.0057758049680328,0.0171908254431859,0.051165938090659,199.3617317144199,199.36893194895924,199.38556505092424,199.42320586479,199.50822709217715,199.70160544284224,200.14021373402247,201.13316229448893,203.37584952402213,208.40727820471068,219.5266054940577,243.24418565410429,289.7096229768887,368.6308167353999,493.2123317913654,865.5569899438111,,,,,199.3592649231569,199.36364526027987,199.37356046024107,199.39606527623465,199.4484041642387,199.5688220249223,199.84601416043645,200.4835378184457,201.94568273513147,205.27762106773287,212.76433729747663,229.0547204020268,262.135669992018,321.4288950331681,423.8982918211415,571.2749840348289,894.3404243307748,,,,76.91477404035776,29.06667543721901,1.0,0.9999725240125724,0.9999355069621474,0.9998484426910994,0.999639843949236,0.9991455060747568,0.997973160262424,0.9951993939585146,0.9886690461709596,0.9734918749577456,0.9392156564220298,5.116593809065904e-06,1.6180090298564945e-05,5.116593809065905e-05,0.0001618009029856,0.866617410167018,0.7317585738901988,0.533009550362472,0.322080381936687,0.0005116593809065,0.0016180090298564,0.1634010606621347,0.0721338284210614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0051165938090659,0.0161800902985649,0.051165938090659,0.0277287825583496,0.0081292698382412,0.0
chlorpromazine,0.0,1.8156203085128834e-10,5.741495540958311e-10,1.8156203085128832e-09,5.741495540958311e-09,1.8156203085128832e-08,5.7414955409583116e-08,1.8156203085128833e-07,5.741495540958312e-07,1.8156203085128835e-06,5.741495540958313e-06,0.9015045544301872,6.207241529473241e-06,206000.0,0.03866,56770000.0,0.8871,-14.57,1.815620308512881e-10,3.9914463393598077e-10,8.774766290776877e-10,1.9290381709128543e-09,4.240783334309566e-09,9.322906907563877e-09,2.0495410011615883e-08,4.505695870495492e-08,9.905288679706462e-08,2.1775713818325537e-07,4.787156918193583e-07,1.0524050577907024e-06,2.3135995426725776e-06,5.086200227022549e-06,1.1181465189728076e-05,2.4581250876607785e-05,5.403924122697426e-05,0.00011879947066347616,0.00026116788299531714,0.0005741495540958316,199.42925516323592,199.50333399878718,199.65240687406342,199.9519477420557,200.55341114592184,201.7600246949465,204.17350501108103,208.9730399973638,218.40767831555291,236.4998131343787,269.3743591298321,323.18159786924775,407.6004083462495,527.1131110789659,855.1139937430601,,,,,,199.39469227398862,199.4347679856773,199.516196759492,199.6817574404778,200.01810414752242,200.7007192420686,202.0832913058442,204.8685688096392,210.42614219565758,221.2983231363636,241.7628474212106,277.64446532013926,334.6804180059879,426.12846226257324,551.0568234498325,858.6597492645205,,,,,86.0695552607376,38.839487099217834,1.0,0.9997001841869689,0.9991691020075092,0.997696251546737,0.9936298950887404,0.9825089475886278,0.9528842992536406,0.8791985242704897,0.7234411141912707,0.48373455056734116,0.24952716147438336,1.815620308512884e-05,5.741495540958314e-05,0.00018156203085128842,0.0005741495540958315,0.10311158213440569,0.03562135480486456,0.009292503034861817,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
