,drug,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,ME,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,peak_current,peak_current,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,peak_current
,drug,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,Hill_coef,IC50,Vhalf,Kmax,Ku,N,EC50,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,RMSE,ME,conc_11,conc_12,conc_13,conc_14,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_15,conc_16,conc_17,conc_18,conc_19,conc_17,conc_18,conc_19
0,dofetilide,0.0,1.8201524512698486e-10,5.755827434751359e-10,1.8201524512698487e-09,5.755827434751359e-09,1.820152451269849e-08,5.75582743475136e-08,1.820152451269849e-07,5.75582743475136e-07,1.8201524512698496e-06,5.755827434751361e-06,1.0,0.984434999011562,0.9524404927114192,0.8639425695505277,0.6692431289641966,0.3962821111148946,0.1851937869320781,0.0851501028027436,0.043861827254713,0.0201778019675372,0.0,0.9415680131289866,3.5241678945126253e-08,-1.147,100000000.0,1.79e-05,0.9999,548300000.0,1.820152451269849e-10,3.1401462114336067e-10,5.41741337232578e-10,9.346178703333561e-10,1.6124126100634663e-09,2.7817512457410714e-09,4.799106596466906e-09,8.279469330521141e-09,1.428382783693665e-08,2.4642610477838936e-08,4.2513691574479976e-08,7.334506922127482e-08,1.2653568720677273e-07,2.1830070251329066e-07,3.766146750356877e-07,6.497396106345611e-07,1.1209376309819774e-06,1.933853426797148e-06,3.336304333952004e-06,5.755827434751357e-06,1.820152451269849e-05,5.755827434751359e-05,0.0001820152451269,0.0005755827434751,0.0018201524512698,0.0057558274347513,0.0182015245126984,0.0575582743475136,0.1820152451269849,0.575582743475136,266.5609306073281,267.28057316441385,268.490452072629,270.48871833658364,273.69408327683635,278.6053633614968,285.6367251271468,294.81591729558966,305.5108189787944,316.47781363077536,326.3369021098686,334.1805498944197,339.8180146950435,343.57252896702715,345.94500159644485,347.394101178701,348.2611832872,348.7730028038304,349.07138593452265,349.240699097249,349.37750956475224,349.4069570915294,349.4145122285399,349.41666891488137,349.41750865058617,349.4177042611789,349.4177566984418,349.4178068616446,349.4177779157676,349.4178805057208,267.0114072216737,267.9666579167155,269.5133383561428,271.968926761684,275.7476093186472,281.2905887490874,288.8798159834073,298.34968117045946,308.8955760647629,319.25978904558406,328.26992008281456,335.3026600156848,340.34147225025816,343.7316749286961,345.91656806434264,347.2854651395545,348.12818348839005,348.6410466648446,348.9511903015473,349.1379297428713,349.3229320191492,349.38566523386584,349.40702551852416,349.41412450862856,349.4166158121838,349.41744381490247,349.4175983330028,349.4176258180359,349.4178718444023,349.4177601976121,1.4481101832356045,-0.8115772086177363,,,,,,,,,,,,,,,,,,
0,bepridil,0.0,2.4532910003218545e-11,7.757987324209937e-11,2.4532910003218543e-10,7.75798732420993e-10,2.453291000321854e-09,7.757987324209937e-09,2.4532910003218543e-08,7.757987324209938e-08,2.453291000321855e-07,7.757987324209939e-07,1.0,0.9982223054562276,0.9948680127240922,0.9853217514126476,0.959103099010768,0.8936331772695523,0.7628245207102702,0.5858882976927373,0.4247387860510462,0.2886708015821743,0.1602830710224354,0.654564448715945,1.6626148959103705e-05,-54.93,37350000.0,0.0001765,0.9365,1000000000.0,2.453291000321853e-11,5.393296900627585e-11,1.1856584259471427e-10,2.6065427676638365e-10,5.730204459377333e-10,1.259723935997306e-09,2.769367840492341e-09,6.088157902534007e-09,1.3384161578043612e-08,2.942364242435617e-08,6.46847192084572e-08,1.4220241120159368e-07,3.126167354360765e-07,6.872543330939977e-07,1.5108548737725996e-06,3.3214522479994446e-06,7.301856205549104e-06,1.6052347005328638e-05,3.528936165350106e-05,7.757987324209949e-05,0.0002453291000321,0.0007757987324209,0.0024532910003218,0.0077579873242099,0.0245329100032185,0.0775798732420995,0.2453291000321859,0.7757987324209952,2.4532910003218595,7.757987324209953,265.7377488007681,265.9469051809737,266.3799217215089,267.27036870395455,269.0657093807775,272.55696119258465,278.89650079507635,289.1366734823783,303.0083567057316,318.01619017858656,330.788749180437,339.58013042705056,344.74712341292394,347.4382021353412,348.64257865710385,349.1071157645676,349.2853126541587,349.3583788892211,349.3900577919716,349.4045815689859,349.41348051112146,349.41629047616493,349.417335252748,349.41757291133325,349.4177210030508,349.4178417675475,349.4178684764929,349.4178551600724,349.4178056236707,349.4178380185826,266.0737798904646,266.4267895619252,267.01067361852523,267.97038317798,269.52784997400977,272.00415168550376,275.8200440109057,281.42128680147187,289.0875369003226,298.63755792752613,309.241123661773,319.6185972209891,328.59650739211986,335.5695079838817,340.54239658682815,343.8740667212064,346.0137801687345,347.35018366687194,348.17011774289307,348.6683144431208,349.06333553463014,349.2505736215262,349.33905316771313,349.3808326289444,349.400125276334,349.4094008038984,349.4140850841223,349.41584327722563,349.41704972754354,349.4173124127123,8.194420292313252,4.426563838439423,2.4532910003218554e-06,7.75798732420994e-06,2.453291000321856e-05,7.757987324209941e-05,0.0611310554770312,0.0152435494244464,0.0026568977987607,0.0,,,,,,,,,,
0,terfenadine,0.0,2.496004739396904e-09,7.893060027069227e-09,2.496004739396904e-08,7.893060027069226e-08,2.496004739396904e-07,7.893060027069225e-07,2.496004739396904e-06,7.893060027069226e-06,2.496004739396904e-05,7.893060027069226e-05,1.0,0.9904764561996328,0.9802168546875076,0.9594990324531212,0.9194648991681598,0.8483617226349833,0.7394010369208454,0.6054823881863175,0.4779273692359598,0.3766802579948922,0.2965462638224392,0.4409733023256895,0.0059558579378723,-77.49,9884.0,8.18e-05,0.65,41380.0,2.4960047393969035e-09,6.194157552825157e-09,1.537160053569907e-08,3.814660847968484e-08,9.466572691131853e-08,2.3492520590450026e-07,5.82997185676004e-07,1.446782677906045e-06,3.590377738550953e-06,8.909985239897513e-06,2.2111277073378908e-05,5.487198470615586e-05,0.0001361719043002,0.0003379281361892,0.0008386122366076,0.0020811243814104,0.0051645784569291,0.0128165672729753,0.0318059640360994,0.0789306002706922,0.2496004739396904,0.789306002706923,2.496004739396905,7.893060027069231,24.960047393969056,78.93060027069232,249.60047393969057,789.3060027069233,2496.004739396906,7893.060027069235,266.36231468021225,267.0085506393786,268.1512361595981,270.1364022209121,273.4874882833397,278.87529893640294,286.89324699370485,297.54997590509083,309.77639347274413,321.6563973541776,331.4802290927033,338.576811201436,343.2165077251141,346.0514797953552,347.6969836176972,348.589322760768,349.02442853389954,349.2228746943843,349.3151428595805,349.3597994468507,349.38666069120336,349.39858777667354,349.40414134180537,349.4066958568706,349.4077648977717,349.4086396916911,349.4087974598103,349.40898922985724,349.40894685629365,349.40911617519686,267.59790098020306,268.57284473976256,269.98524699888725,272.00291588446134,274.8292323458086,278.67917780465143,283.7311513629988,290.0455397860308,297.47723690115845,305.6318526936207,313.9238168932683,321.72911500009747,328.5614723571433,334.16989661559296,338.5350617141897,341.79235382102047,344.1472101100502,345.81012402703226,346.9653950961416,347.75880005697104,348.4109595307553,348.8086012341908,349.0501414204444,349.19608868184207,349.28428775851773,349.3375969627875,349.3694959871534,349.3885538729069,349.4002570574023,349.4073607327288,7.326198361947011,4.09598453075681,0.0002496004739396,0.0007893060027069,0.0024960047393969,0.0078930600270692,0.2237785336059556,0.1516873060387056,0.0859231686001912,0.037925806207354,0.024960047393969,0.0789306002706922,0.0114477394749695,0.0,,,,,,
0,cisapride,0.0,0.0021415414872819,0.0067721488035555,0.0214154148728195,0.067721488035555,0.2141541487281958,0.6772148803555502,2.1415414872819585,6.772148803555504,21.41541487281959,67.72148803555504,1.0,0.9878718883634448,0.965642329991138,0.9072898356271052,0.7765028794022188,0.5602569463351251,0.3205210776148449,0.1420263735072513,0.0497859598847013,0.0129530367759207,0.0,0.8880777798700301,0.3247820740933714,-199.5,9.997,0.0004161,0.9728,42.06,0.0021415414872819,0.0036946099669974,0.0063739800929849,0.0109964577015381,0.018971204838685,0.0327293227328109,0.0564649728711032,0.0974139668994183,0.1680596034065813,0.2899382008161094,0.500204442879166,0.8629579819830181,1.4887842146737966,2.5684662337424102,4.431145043622301,7.644658177580579,13.18864493866271,22.75318938762061,39.25404237635232,67.72148803555504,214.1541487281959,677.2148803555505,2141.5414872819592,6772.148803555506,21415.4148728196,67721.48803555506,214154.148728196,677214.8803555507,2141541.48728196,6772148.803555508,266.1247808794927,266.52451626647,267.1930600705974,268.29955345280194,270.0969694582237,272.9325273745464,277.200368757758,283.18608903941765,290.7869370048315,299.2991262729279,307.584518449716,314.621520938364,319.9441828200769,323.63047251023465,326.03167931247185,327.53479707979204,328.4527356427216,329.00466974980986,329.33380402359955,329.5286836198241,329.7176283813447,329.7795452980503,329.7995999815137,329.8060917230399,329.8083735910552,329.8090700877402,329.8093278883498,329.809422470835,329.80947622884446,329.80936115984446,266.5552148887246,267.17214288088377,268.153878916202,269.6971899106011,272.07948957412736,275.6527686289721,280.789127683573,287.74069362466184,296.4222702823261,306.2452277791151,316.19808121084026,325.22189825321414,332.6132642651354,338.17841900560865,342.1056774148703,344.75150482909976,346.47774878719366,347.5807624445787,348.2760034529292,348.7104685546555,349.1621485981142,349.325668289209,349.3844873456996,349.40579972555435,349.4134412494986,349.4163945823749,349.41725105006606,349.417441238659,349.41769563723386,349.4176440685484,14.689262798271123,-12.637697154599172,,,,,,,,,,,,,,,,,,
0,verapamil,0.0,2.1087963227917403e-08,6.668599501409549e-08,2.1087963227917402e-07,6.668599501409548e-07,2.1087963227917404e-06,6.668599501409548e-06,2.1087963227917407e-05,6.668599501409548e-05,0.0002108796322791,0.0006668599501409,1.0,0.9998572319617908,0.9995455310248934,0.9985725903575756,0.9955577117858864,0.9864564334019702,0.9603482796311608,0.8937475682117458,0.7590803130541546,0.556322206391703,0.3220105936119826,0.88052036384605,0.0007046517248009,-100.0,46460.0,0.0007927,1.043,9184000.0,2.10879632279174e-08,4.6359623339731874e-08,1.0191665515409117e-07,2.240528254873869e-07,4.925560845082967e-07,1.082831675335432e-06,2.380489195012656e-06,5.233249947011919e-06,1.150473821316999e-05,2.5291931914917924e-05,5.56015971972812e-05,0.0001222341425435,0.0002687186404076,0.0005907490836843,0.0012986984428939,0.0028550491099468,0.006276518975448,0.0137982531760695,0.0303339783494121,0.0666859950140955,0.2108796322791741,0.6668599501409551,2.1087963227917417,6.668599501409552,21.08796322791742,66.68599501409552,210.87963227917425,666.8599501409553,2108.7963227917426,6668.599501409554,265.5563338351809,265.57042807532315,265.60237154361033,265.67502576176577,265.8401043813424,266.2133631914397,267.05171089700605,268.9068256782012,272.87393603453864,280.75761432066673,294.2891953976062,312.3821857212401,329.64625201486336,341.0064208934737,346.23860100605015,348.1984709355766,348.9214191946697,349.205758708458,349.3242293109336,349.3754062379224,349.40330017096136,349.4116600623275,349.41438254468454,349.4150112499057,349.4153069924353,349.41544860772325,349.41544691191154,349.4152603280156,349.4153211373639,349.4152373479674,265.5646156012812,265.5836750917526,265.6224230025771,265.6995291574784,265.8531667318656,266.15882559045343,266.7640749299363,267.94836077891097,270.21721965550233,274.39271565877664,281.53609986893923,292.3606755116852,306.1041287659922,320.1365600616244,331.62387378826025,339.4397134470028,344.10501971671715,346.6729616524619,348.02215019945265,348.7141304063689,349.16097954344315,349.3244553666362,349.3839499470991,349.4052531464035,349.4132975322971,349.4161265169736,349.41726006138043,349.41747193553806,349.4175453901317,349.41762711888515,8.008286846146712,4.015938077244588,0.0021087963227917,0.0066685995014095,0.0210879632279174,0.0666859950140955,0.1291542418093586,0.0330366602496092,0.0057014586054756,0.0,,,,,,,,,,
0,ranolazine,0.0,3.631591927915777e-07,1.1484102024495878e-06,3.631591927915777e-06,1.1484102024495876e-05,3.631591927915777e-05,0.0001148410202449,0.0003631591927915,0.0011484102024495,0.0036315919279157,0.0114841020244958,1.0,0.99997825460641,0.9999370928013352,0.999812984816995,0.9994439841110137,0.9983461723363444,0.9950855732448112,0.9854898227678088,0.957950264612113,0.8843292704705211,0.7196797896543574,0.9583894727629396,0.035628398663055,-94.87,55.84,0.01929,0.95,147200.0,3.631591927915775e-07,9.012263564256528e-07,2.236509392128753e-06,5.550186393702917e-06,1.3773503081748564e-05,3.418072361644944e-05,8.48238723300726e-05,0.0002105013749213,0.0005223863003016,0.0012963689517223,0.0032171066852619,0.0079836649979976,0.019812493969271,0.0491672580676731,0.1220148896773199,0.3027956792399819,0.7514265153119607,1.8647617737846487,4.627646752024494,11.484102024495884,36.31591927915779,114.84102024495884,363.15919279157794,1148.4102024495885,3631.59192791578,11484.102024495884,36315.9192791578,114841.02024495884,363159.192791578,1148410.2024495888,265.5468339090932,265.54897646725243,265.5543468523086,265.56650193452043,265.5954479564411,265.66418383607606,265.82659686111487,266.2099991132272,267.10897398071245,269.18307592562013,273.79341170523344,283.20086320796355,299.1482754724772,318.4142156527026,333.3319376896651,341.3168950461404,344.8772674511148,346.3826523249016,347.01413491142966,347.27943072538216,347.40810777017464,347.4512704190332,347.4655383072101,347.47028748729986,347.4719634649418,347.4725284281653,347.4725417308346,347.47273080772777,347.4727887858023,347.47292316772,265.54680133323126,265.5486781254436,265.55381248182687,265.56540275642527,265.5932993829283,265.6598067556416,265.81856192233204,266.19512685417413,267.081223162822,269.12317579967,273.60896083244364,282.5142511446726,297.1152414749079,314.9569669094529,330.3814346439421,340.2054089135468,345.29050284930514,347.63791280412624,348.6632610207023,349.10012758565045,349.31220555503614,349.38281264270813,349.4061488212431,349.4140050700534,349.416656183182,349.4174407693119,349.4176367127321,349.4179507635532,349.4178304735848,349.417720031704,1.548283474139121,-0.4661887461355775,0.0363159192791577,0.1148410202449587,0.3631591927915777,1.148410202449588,0.4626237937208636,0.2221228973727647,0.0840095393423684,0.0265597345499316,3.631591927915778,11.48410202449588,0.006718305574038,0.0,,,,,,
0,quinidine,0.0,6.034650847252825e-09,1.90832415611838e-08,6.034650847252825e-08,1.9083241561183802e-07,6.034650847252825e-07,1.90832415611838e-06,6.034650847252827e-06,1.90832415611838e-05,6.034650847252828e-05,0.0001908324156118,1.0,0.999497447804045,0.9986967633641024,0.9966197444141958,0.9912609145955352,0.9776245489904714,0.9440352849099628,0.8672975792829549,0.717717883613412,0.4972528646364879,0.2749076738980979,0.834911232308299,0.0002934850376618,-64.87,5770.0,0.01,0.8311,1000000.0,6.034650847252825e-09,1.3266532061051197e-08,2.9165046558910824e-08,6.411622395883595e-08,1.4095263542391318e-07,3.0986923755369696e-07,6.812142539466098e-07,1.4975764081764387e-06,3.292260966844667e-06,7.237682307647583e-06,1.591126757993306e-05,3.497921368180578e-05,7.689804622106504e-05,0.0001690520995242,0.0003716428928688,0.0008170170036848,0.0017961241748962,0.0039485861825357,0.0086805428370858,0.0190832415611838,0.0603465084725282,0.190832415611838,0.6034650847252829,1.9083241561183808,6.03465084725283,19.083241561183808,60.34650847252831,190.8324156118381,603.4650847252832,1908.324156118381,265.58951312824496,265.63037534236275,265.7089269607828,265.8597964263723,266.14894205270963,266.700088788248,267.74328792363093,269.68751641198463,273.212043682331,279.2852449891459,288.88683765657044,302.12189318100235,317.0888627071613,330.2761126915624,339.2634144245008,344.2949647002821,346.84680741206705,348.11052830382715,348.7418750241854,349.06215725845635,349.2737524722848,349.3546553726856,349.3856820615521,349.3974066323981,349.40212419110566,349.40378170846367,349.4046390498137,349.4049748759436,349.40492242060225,349.4049883913636,265.58173228438744,265.61562903539203,265.6809152148025,265.80652840616995,266.0484177306387,266.5108840909682,267.3891167950559,269.0320921766618,272.0213700811788,277.1965588794366,285.4309393188378,296.93010670308547,310.3930670946849,323.2720503980256,333.4251355141027,340.2703023213227,344.40710430395137,346.7423148166988,348.0092826887679,348.6820316239166,349.1347251984413,349.30927295767924,349.3762998049518,349.4019046230076,349.4116723237071,349.41545641267913,349.4168494859713,349.41751120400505,349.41791430065416,349.4176206978384,2.568947226432678,1.3977103251540124,0.0006034650847252,0.0019083241561183,0.0060346508472528,0.0190832415611838,0.12328530369698,0.0478986619724314,0.0148059958299549,0.0,,,,,,,,,,
0,sotalol,0.0,5.116593809065904e-11,1.6180090298564938e-10,5.116593809065904e-10,1.618009029856494e-09,5.1165938090659045e-09,1.618009029856494e-08,5.116593809065905e-08,1.6180090298564946e-07,5.116593809065904e-07,1.6180090298564944e-06,1.0,0.9999733589095224,0.9999353560788216,0.9998458682637866,0.9996390111592772,0.9991435457359584,0.997968175954238,0.9951858363117928,0.988637961020524,0.9734187202164384,0.9390543134575604,0.7651467656764837,0.0005894253736668,-55.0,2403.0,0.01985,0.7516,9619000.0,5.116593809065909e-11,1.522878135985517e-10,4.532620535469319e-10,1.3490671665111803e-09,4.0152980059030385e-09,1.1950938008448845e-08,3.5570191570293246e-08,1.0586939095934449e-07,3.151045144064741e-07,9.37861775718246e-07,2.7914062482099103e-06,8.308206011038238e-06,2.472814093832365e-05,7.359963793064205e-05,0.0002190583884584,0.0006519947502896,0.0019405655149605,0.0057758049680328,0.0171908254431859,0.051165938090659,0.1618009029856495,0.5116593809065907,1.6180090298564953,5.116593809065908,16.180090298564956,51.16593809065908,161.80090298564957,511.6593809065909,1618.009029856496,5116.59380906591,265.5477804205016,265.5507870294801,265.5580756988194,265.5744221533486,265.61131371559776,265.69489238734303,265.8846463467788,266.31246295861536,267.26900711860594,269.37061906468494,273.81046643265114,282.4583876166662,296.87613551686485,315.3501097892348,331.6867127736982,341.49476393321453,346.03834102986235,347.95840680036866,348.76778948403336,349.1159482209472,349.2740464454839,349.3405310431612,349.3684407329419,349.3802783736642,349.38505332200424,349.3872458297387,349.3879825081611,349.3885348471228,349.38858786989255,349.38880786277537,265.54704342402806,265.54927508627503,265.55475500951474,265.5670133679524,265.59497214570735,265.65981840991213,265.8085889984805,266.14943117735226,266.9237684064531,268.65330935340023,272.37047659925736,279.74083768973424,292.2758804994779,308.94018587946147,325.1430154059656,336.7655257433398,343.3965849542454,346.6895571989244,348.2104601170635,348.88928689000414,349.1977170158817,349.3266481577772,349.3799656629664,349.4020309819608,349.41112874478966,349.41511855039874,349.41660905871345,349.4172272071988,349.4175160823454,349.417700937264,2.210005152309609,1.0796376190139048,5.116593809065904e-06,1.6180090298564945e-05,5.116593809065905e-05,0.0001618009029856,0.8662854741794289,0.731183182795261,0.5323466641835859,0.3216578028295127,0.0005116593809065,0.0016180090298564,0.1630415302305515,0.0718852330980109,0.0051165938090659,0.0161800902985649,0.051165938090659,0.0277374175526965,0.008238090149164,0.0
0,chlorpromazine,0.0,1.8156203085128834e-10,5.74149554095831e-10,1.815620308512883e-09,5.741495540958311e-09,1.8156203085128832e-08,5.741495540958312e-08,1.815620308512884e-07,5.741495540958312e-07,1.8156203085128835e-06,5.741495540958313e-06,1.0,0.9996996483255974,0.999168841193036,0.9976966019008108,0.9936307400014444,0.9825105965525288,0.9528897465718056,0.8792142151422095,0.7234711708291767,0.4837726376279027,0.2495523649420808,0.9014128263922284,6.21595326996199e-06,-14.57,206000.0,0.03866,0.8871,56770000.0,1.8156203085128808e-10,3.9914463393598077e-10,8.774766290776877e-10,1.9290381709128543e-09,4.240783334309566e-09,9.322906907563875e-09,2.0495410011615883e-08,4.505695870495492e-08,9.905288679706462e-08,2.1775713818325537e-07,4.787156918193583e-07,1.0524050577907024e-06,2.3135995426725776e-06,5.086200227022549e-06,1.1181465189728076e-05,2.4581250876607785e-05,5.403924122697426e-05,0.0001187994706634,0.0002611678829953,0.0005741495540958,0.0018156203085128,0.0057414955409583,0.0181562030851288,0.0574149554095831,0.1815620308512885,0.5741495540958318,1.8156203085128853,5.741495540958319,18.15620308512885,57.41495540958319,265.5743579898725,265.60363697903034,265.66264383180373,265.7812002633555,266.01850034576984,266.49212234993394,267.4310944395018,269.26446066234354,272.7440541040607,279.0059756082315,289.2561689591464,303.60755912907194,319.55238684198605,332.80350453085435,341.1156352348992,345.4291047369783,347.49942970408614,348.48253540043567,348.95603758450875,349.188440767123,349.3353466599306,349.3879938800344,349.40692294621505,349.41360045386506,349.41608203719574,349.41699453280887,349.41725295564106,349.41742188781325,349.41754535144,349.4173111991274,265.566120867135,265.5875001049208,265.63137880453667,265.7199084671487,265.89936453418034,266.26271662392287,266.99148293531823,268.43469685438794,271.21735598270817,276.3182752212072,284.85817610728947,297.20562691875045,311.76651670777204,325.34791068796847,335.5149835240786,341.9349389252303,345.5582979997932,347.473227288767,348.45007234790694,348.9391776011712,349.2475408142151,349.35735155808635,349.3963001910713,349.4101669668347,349.41501101233223,349.41685287864885,349.417518855995,349.4176041655628,349.4177530915477,349.41782826580555,2.803159035974709,1.4974555020923788,1.815620308512884e-05,5.741495540958314e-05,0.0001815620308512,0.0005741495540958,0.1031163568426846,0.0357325491675591,0.0094777680924926,0.0,,,,,,,,,,
