,pulse 0,pulse 1,drug concentration
0,265.545299888928,265.4451832690001,0.0
1,266.85156514539824,266.7514481639628,0.1
2,276.6414489539031,276.54158342808245,1.0
3,315.26271530526566,315.1626556652326,10.0
4,333.4858116769396,333.3859143180622,30.0
5,343.7869636621171,343.6868435323549,100.0
6,347.41760699358906,347.31749200237397,300.0
7,348.1963621138766,348.0961027393617,500.0
8,348.7959638094403,348.69580681812505,1000.0
