"environment.time","0.membrane.V","0.rapid_time_dependent_potassium_current.i_Kr","1.membrane.V","1.rapid_time_dependent_potassium_current.i_Kr"
 0.00000000000000000e+00,-8.53303718809225415e+01, 3.61307203726903913e-06,-8.53303716115481450e+01, 3.61307674644928905e-06
 1.00000000000000006e-01,-8.53303847956692323e+01, 3.61299680650275813e-06,-8.53303845459790438e+01, 3.61300143353409152e-06
 2.00000000000000011e-01,-8.53303977104159088e+01, 3.61292157627535059e-06,-8.53303974748833554e+01, 3.61292614954235017e-06
 3.00000000000000044e-01,-8.53304106251625996e+01, 3.61284634658668312e-06,-8.53304103982659257e+01, 3.61285089444701457e-06
 4.00000000000000022e-01,-8.53304235399092761e+01, 3.61277111743695772e-06,-8.53304233161316290e+01, 3.61277566822071031e-06
 5.00000000000000000e-01,-8.53304364379989266e+01, 3.61269597493130315e-06,-8.53304362284853255e+01, 3.61270047083620824e-06
 6.00000000000000089e-01,-8.53304493292349093e+01, 3.61262086839213076e-06,-8.53304491353318610e+01, 3.61262530226635886e-06
 7.00000000000000067e-01,-8.53304622204708778e+01, 3.61254576239042662e-06,-8.53304620366761100e+01, 3.61255016248381822e-06
 8.00000000000000044e-01,-8.53304751117068605e+01, 3.61247065692619326e-06,-8.53304749325229182e+01, 3.61247505146152788e-06
 9.00000000000000022e-01,-8.53304879932268960e+01, 3.61239560216291986e-06,-8.53304878228771173e+01, 3.61239996917236964e-06
 1.00000000000000000e+00,-8.53305008585913924e+01, 3.61232063134721924e-06,-8.53305007077435391e+01, 3.61232491558930536e-06
 1.10000000000000009e+00,-8.53305137203277440e+01, 3.61224567979951113e-06,-8.53305135871270579e+01, 3.61224989068510549e-06
 1.20000000000000018e+00,-8.53305265784359648e+01, 3.61217074751942113e-06,-8.53305264610324770e+01, 3.61217489443288942e-06
 1.30000000000000004e+00,-8.53305394329160549e+01, 3.61209583450650541e-06,-8.53305393294646279e+01, 3.61209992680551653e-06
 1.40000000000000013e+00,-8.53305522837680002e+01, 3.61202094076052255e-06,-8.53305521924283426e+01, 3.61202498777619601e-06
 1.50000000000000000e+00,-8.53305651309918147e+01, 3.61194606628130146e-06,-8.53305650499284525e+01, 3.61195007731767373e-06
 1.60000000000000009e+00,-8.53305779745874986e+01, 3.61187121106839787e-06,-8.53305779019697468e+01, 3.61187519540345239e-06
 1.70000000000000018e+00,-8.53305908145550376e+01, 3.61179637512157248e-06,-8.53305907485570714e+01, 3.61180034200629987e-06
 1.80000000000000004e+00,-8.53306036508944601e+01, 3.61172155844038274e-06,-8.53306035896952011e+01, 3.61172551709953759e-06
 1.90000000000000013e+00,-8.53306164836057235e+01, 3.61164676102472148e-06,-8.53306164253889676e+01, 3.61165072065636206e-06
 2.00000000000000000e+00,-8.53306293126888704e+01, 3.61157198287408006e-06,-8.53306292556431600e+01, 3.61157595264977875e-06
 2.10000000000000009e+00,-8.53306421381438724e+01, 3.61149722398828569e-06,-8.53306420804625816e+01, 3.61150121305327553e-06
 2.20000000000000018e+00,-8.53306549521523152e+01, 3.61142252460942350e-06,-8.53306548998520213e+01, 3.61142650183994767e-06
 2.30000000000000027e+00,-8.53306677612765725e+01, 3.61134785095922943e-06,-8.53306677138162684e+01, 3.61135181898310475e-06
 2.40000000000000036e+00,-8.53306805655946761e+01, 3.61127320263573257e-06,-8.53306805223601117e+01, 3.61127716445619989e-06
 2.50000000000000000e+00,-8.53306933651066259e+01, 3.61119857963859283e-06,-8.53306933254883120e+01, 3.61120253823256426e-06
 2.60000000000000009e+00,-8.53307061598124221e+01, 3.61112398196733883e-06,-8.53307061232056867e+01, 3.61112794028526858e-06
 2.70000000000000018e+00,-8.53307189497120646e+01, 3.61104940962156189e-06,-8.53307189155169681e+01, 3.61105337058820729e-06
 2.80000000000000027e+00,-8.53307317348055392e+01, 3.61097486260099137e-06,-8.53307317024269594e+01, 3.61097882911454002e-06
 2.90000000000000036e+00,-8.53307445150928743e+01, 3.61090034090495262e-06,-8.53307444839404070e+01, 3.61090431583777795e-06
 3.00000000000000000e+00,-8.53307572905740415e+01, 3.61082584453337660e-06,-8.53307572600620716e+01, 3.61082983073144028e-06
 3.10000000000000009e+00,-8.53307700612490549e+01, 3.61075137348551919e-06,-8.53307700307967139e+01, 3.61075537376906104e-06
 3.20000000000000018e+00,-8.53307828271179147e+01, 3.61067692776124572e-06,-8.53307827961490943e+01, 3.61068094492424881e-06
 3.30000000000000027e+00,-8.53307955881806208e+01, 3.61060250735994717e-06,-8.53307955561239453e+01, 3.61060654417062528e-06
 3.40000000000000036e+00,-8.53308083431328441e+01, 3.61052811894995690e-06,-8.53308083107260416e+01, 3.61053217148162115e-06
 3.50000000000000000e+00,-8.53308210919819174e+01, 3.61045376249311397e-06,-8.53308210599601011e+01, 3.61045782683101439e-06
 3.60000000000000009e+00,-8.53308338356672920e+01, 3.61037943318600930e-06,-8.53308338038308563e+01, 3.61038351019259485e-06
 3.70000000000000018e+00,-8.53308465741889819e+01, 3.61030513102814061e-06,-8.53308465423430675e+01, 3.61030922153996092e-06
 3.80000000000000027e+00,-8.53308593075469588e+01, 3.61023085601907294e-06,-8.53308592755014530e+01, 3.61023496084678767e-06
 3.90000000000000036e+00,-8.53308720357412369e+01, 3.61015660815837219e-06,-8.53308720033107306e+01, 3.61016072808696659e-06
 4.00000000000000000e+00,-8.53308847587718162e+01, 3.61008238744560298e-06,-8.53308847257756327e+01, 3.61008652323419518e-06
 4.10000000000000053e+00,-8.53308974766386967e+01, 3.61000819388039940e-06,-8.53308974429008771e+01, 3.61001234626238651e-06
 4.20000000000000018e+00,-8.53309101893418784e+01, 3.60993402746225873e-06,-8.53309101546911677e+01, 3.60993819714539566e-06
 4.29999999999999982e+00,-8.53309228968813613e+01, 3.60985988819081505e-06,-8.53309228611512367e+01, 3.60986407585708910e-06
 4.40000000000000036e+00,-8.53309355992571312e+01, 3.60978577606549789e-06,-8.53309355622857737e+01, 3.60978998237134392e-06
 4.50000000000000000e+00,-8.53309482964692165e+01, 3.60971169108600994e-06,-8.53309482580994825e+01, 3.60971591666218417e-06
 4.60000000000000053e+00,-8.53309609884206566e+01, 3.60963763372947384e-06,-8.53309609485970668e+01, 3.60964187870350978e-06
 4.70000000000000018e+00,-8.53309736745415961e+01, 3.60956360680322699e-06,-8.53309736337832163e+01, 3.60956786846943206e-06
 4.80000000000000071e+00,-8.53309863554273278e+01, 3.60948960737374398e-06,-8.53309863136626348e+01, 3.60949388593387380e-06
 4.90000000000000036e+00,-8.53309990310778517e+01, 3.60941563544058565e-06,-8.53309989882399975e+01, 3.60941993107096961e-06
 5.00000000000000000e+00,-8.53310117014931677e+01, 3.60934169100331321e-06,-8.53310116575200084e+01, 3.60934600385472953e-06
 5.10000000000000053e+00,-8.53310243666732617e+01, 3.60926777406148919e-06,-8.53310243215073143e+01, 3.60927210425944612e-06
 5.20000000000000018e+00,-8.53310370266181621e+01, 3.60919388461467269e-06,-8.53310369802066191e+01, 3.60919823225908455e-06
 5.30000000000000071e+00,-8.53310496813278405e+01, 3.60912002266249442e-06,-8.53310496336225839e+01, 3.60912438782789037e-06
 5.40000000000000036e+00,-8.53310623308023111e+01, 3.60904618820438008e-06,-8.53310622817598841e+01, 3.60905057094012181e-06
 5.50000000000000000e+00,-8.53310749750415738e+01, 3.60897238124009378e-06,-8.53310749246231666e+01, 3.60897678157004601e-06
 5.60000000000000053e+00,-8.53310876140456287e+01, 3.60889860176892654e-06,-8.53310875622171210e+01, 3.60890301969167135e-06
 5.70000000000000018e+00,-8.53311002478144758e+01, 3.60882484979057514e-06,-8.53311001945463801e+01, 3.60882928527969441e-06
 5.80000000000000071e+00,-8.53311128763481008e+01, 3.60875112530466983e-06,-8.53311128216156050e+01, 3.60875557830814474e-06
 5.90000000000000036e+00,-8.53311254996465323e+01, 3.60867742831070368e-06,-8.53311254434294426e+01, 3.60868189875153681e-06
 6.00000000000000000e+00,-8.53311381177097417e+01, 3.60860375880824004e-06,-8.53311380599925542e+01, 3.60860824658405855e-06
 6.10000000000000053e+00,-8.53311507305377432e+01, 3.60853011679690747e-06,-8.53311506713095582e+01, 3.60853462178038116e-06
 6.20000000000000018e+00,-8.53311633381305370e+01, 3.60845650227613255e-06,-8.53311632773851159e+01, 3.60846102431471331e-06
 6.30000000000000071e+00,-8.53311759404881229e+01, 3.60838291524554639e-06,-8.53311758782238456e+01, 3.60838745416174863e-06
 6.40000000000000036e+00,-8.53311885376105010e+01, 3.60830935570477756e-06,-8.53311884738303803e+01, 3.60831391129578602e-06
 6.50000000000000000e+00,-8.53312011294976571e+01, 3.60823582365332166e-06,-8.53312010642093384e+01, 3.60824039569147167e-06
 6.60000000000000053e+00,-8.53312137161949806e+01, 3.60816231883940534e-06,-8.53312136493653668e+01, 3.60816690732332936e-06
 6.70000000000000018e+00,-8.53312262987264489e+01, 3.60808883559158440e-06,-8.53312262293030699e+01, 3.60809344616589306e-06
 6.80000000000000071e+00,-8.53312388760816134e+01, 3.60801537950556729e-06,-8.53312388040270662e+01, 3.60802001219391017e-06
 6.90000000000000036e+00,-8.53312514482605025e+01, 3.60794195058078734e-06,-8.53312513735419600e+01, 3.60794660538186848e-06
 7.00000000000000000e+00,-8.53312640152631161e+01, 3.60786854881688244e-06,-8.53312639378523698e+01, 3.60787322570453699e-06
 7.10000000000000053e+00,-8.53312765770894401e+01, 3.60779517421341976e-06,-8.53312764969628859e+01, 3.60779987313669615e-06
 7.20000000000000018e+00,-8.53312891337394746e+01, 3.60772182676990082e-06,-8.53312890508781408e+01, 3.60772654765279902e-06
 7.30000000000000071e+00,-8.53313016852132336e+01, 3.60764850648603086e-06,-8.53313015996026962e+01, 3.60765324922784966e-06
 7.40000000000000036e+00,-8.53313142315107029e+01, 3.60757521336137789e-06,-8.53313141431411566e+01, 3.60757997783652517e-06
 7.50000000000000000e+00,-8.53313267726318969e+01, 3.60750194739530959e-06,-8.53313266814981120e+01, 3.60750673345371822e-06
 7.60000000000000053e+00,-8.53313393085768013e+01, 3.60742870858752823e-06,-8.53313392146781524e+01, 3.60743351605426093e-06
 7.70000000000000018e+00,-8.53313518393454302e+01, 3.60735549693760480e-06,-8.53313517426858539e+01, 3.60736032561299938e-06
 7.80000000000000071e+00,-8.53313643649377696e+01, 3.60728231244510858e-06,-8.53313642655258064e+01, 3.60728716210472205e-06
 7.90000000000000036e+00,-8.53313768853538335e+01, 3.60720915510960884e-06,-8.53313767832025576e+01, 3.60721402550463333e-06
 8.00000000000000000e+00,-8.53313894005936078e+01, 3.60713602493067530e-06,-8.53313892957207116e+01, 3.60714091578740694e-06
 8.09999999999999964e+00,-8.53314019106571067e+01, 3.60706292190780948e-06,-8.53314018030848160e+01, 3.60706783292813544e-06
 8.20000000000000107e+00,-8.53314144155443159e+01, 3.60698984604071619e-06,-8.53314143052994467e+01, 3.60699477690178436e-06
 8.30000000000000071e+00,-8.53314269152552356e+01, 3.60691679732896640e-06,-8.53314268023691511e+01, 3.60692174768353478e-06
