"environment.time","0.I_Kr.I_kr","0.membrane_potential.V_m","1.I_Kr.I_kr","1.membrane_potential.V_m"
 0.00000000000000000e+00, 5.02580417495636576e-06,-8.13770240060474777e+01, 5.02626465698555858e-06,-8.13770244098701312e+01
 1.00000000000000006e-01, 5.02575343428501947e-06,-8.13770328354112280e+01, 5.02621215025428148e-06,-8.13770332551991231e+01
 2.00000000000000011e-01, 5.02570269385980910e-06,-8.13770416647749784e+01, 5.02615968807911683e-06,-8.13770420956845442e+01
 3.00000000000000044e-01, 5.02565195368073211e-06,-8.13770504941387287e+01, 5.02610727047643438e-06,-8.13770509313290091e+01
 4.00000000000000022e-01, 5.02560128365417911e-06,-8.13770593153928701e+01, 5.02605489746277244e-06,-8.13770597621351754e+01
 5.00000000000000000e-01, 5.02555081445441146e-06,-8.13770681133781295e+01, 5.02600256905518095e-06,-8.13770685881056437e+01
 6.00000000000000089e-01, 5.02550034549799383e-06,-8.13770769113633747e+01, 5.02595028527092243e-06,-8.13770774092430429e+01
 7.00000000000000067e-01, 5.02544987678487965e-06,-8.13770857093486200e+01, 5.02589804612747965e-06,-8.13770862255500305e+01
 8.00000000000000044e-01, 5.02539940831506551e-06,-8.13770945073338652e+01, 5.02584585164294185e-06,-8.13770950370291786e+01
 9.00000000000000022e-01, 5.02534894008855227e-06,-8.13771033053191104e+01, 5.02579370183536945e-06,-8.13771038436831589e+01
 1.00000000000000000e+00, 5.02529847210534247e-06,-8.13771121033043556e+01, 5.02574159672348104e-06,-8.13771126455145435e+01
 1.10000000000000009e+00, 5.02524819464143252e-06,-8.13771208789289631e+01, 5.02568953632606465e-06,-8.13771214425259757e+01
 1.20000000000000018e+00, 5.02519800968011119e-06,-8.13771296437112426e+01, 5.02563752066231915e-06,-8.13771302347200702e+01
 1.30000000000000004e+00, 5.02514785207420253e-06,-8.13771384053070221e+01, 5.02558554975176016e-06,-8.13771390220994419e+01
 1.40000000000000013e+00, 5.02509772182338216e-06,-8.13771471637162733e+01, 5.02553362361431243e-06,-8.13771478046666772e+01
 1.50000000000000000e+00, 5.02504761892718164e-06,-8.13771559189390103e+01, 5.02548174227002271e-06,-8.13771565824244192e+01
 1.60000000000000009e+00, 5.02499754338517748e-06,-8.13771646709752332e+01, 5.02542990573949337e-06,-8.13771653553752401e+01
 1.70000000000000018e+00, 5.02494749519694869e-06,-8.13771734198249419e+01, 5.02537811404344708e-06,-8.13771741235217689e+01
 1.80000000000000004e+00, 5.02489747436212511e-06,-8.13771821654881222e+01, 5.02532636720296902e-06,-8.13771828868666205e+01
 1.90000000000000013e+00, 5.02484748088018668e-06,-8.13771909079648026e+01, 5.02527466523965684e-06,-8.13771916454123527e+01
 2.00000000000000000e+00, 5.02479751475081236e-06,-8.13771996472549546e+01, 5.02522300817512512e-06,-8.13772003991616089e+01
 2.10000000000000009e+00, 5.02474757597353121e-06,-8.13772083833585924e+01, 5.02517139603154920e-06,-8.13772091481169610e+01
 2.20000000000000018e+00, 5.02469766454792479e-06,-8.13772171162757161e+01, 5.02511982883127295e-06,-8.13772178922810241e+01
