"environment.time","0.I_Kr.I_kr","0.membrane_potential.V_m","1.I_Kr.I_kr","1.membrane_potential.V_m"
 0.00000000000000000e+00, 4.66297190603663276e-05,-8.13476512084478145e+01, 4.66293106280381335e-05,-8.13476513539382609e+01
 1.00000000000000006e-01, 4.66287132348459208e-05,-8.13476618707065739e+01, 4.66283109113570455e-05,-8.13476620253344862e+01
 2.00000000000000011e-01, 4.66277075336153949e-05,-8.13476725296647487e+01, 4.66273110018322102e-05,-8.13476726908133827e+01
 3.00000000000000044e-01, 4.66267029426740978e-05,-8.13476831569413292e+01, 4.66263108428138272e-05,-8.13476833503765704e+01
 4.00000000000000022e-01, 4.66256983613198991e-05,-8.13476937842179098e+01, 4.66253103752305707e-05,-8.13476940040257546e+01
 5.00000000000000000e-01, 4.66246937895523514e-05,-8.13477044114945045e+01, 4.66243095375530256e-05,-8.13477046517626547e+01
 6.00000000000000089e-01, 4.66236892273723562e-05,-8.13477150387710850e+01, 4.66233082657530092e-05,-8.13477152935890615e+01
 7.00000000000000067e-01, 4.66226846747794661e-05,-8.13477256660476655e+01, 4.66223064932666542e-05,-8.13477259295067796e+01
 8.00000000000000044e-01, 4.66216802064608994e-05,-8.13477362911600181e+01, 4.66213041509528972e-05,-8.13477365595177133e+01
 9.00000000000000022e-01, 4.66206763874324161e-05,-8.13477468977352345e+01, 4.66203011670577612e-05,-8.13477471836237669e+01
 1.00000000000000000e+00, 4.66196727047459610e-05,-8.13477575006367744e+01, 4.66192974671724648e-05,-8.13477578018269440e+01
 1.10000000000000009e+00, 4.66186691583967908e-05,-8.13477680998646235e+01, 4.66182929741973111e-05,-8.13477684141292627e+01
 1.20000000000000018e+00, 4.66176657483792132e-05,-8.13477786954187962e+01, 4.66172881998845549e-05,-8.13477790205444506e+01
 1.30000000000000004e+00, 4.66166624746880038e-05,-8.13477892872992925e+01, 4.66162877185307247e-05,-8.13477896211660862e+01
 1.40000000000000013e+00, 4.66156593373179449e-05,-8.13477998755061122e+01, 4.66152872482060630e-05,-8.13478002159139919e+01
 1.50000000000000000e+00, 4.66146563362642525e-05,-8.13478104600392413e+01, 4.66142867951878227e-05,-8.13478108047923314e+01
 1.60000000000000009e+00, 4.66136534715208347e-05,-8.13478210408987081e+01, 4.66132863674547829e-05,-8.13478213878053822e+01
 1.70000000000000018e+00, 4.66126507430833547e-05,-8.13478316180844843e+01, 4.66122859747419003e-05,-8.13478319649576065e+01
 1.80000000000000004e+00, 4.66116481719385106e-05,-8.13478421909848919e+01, 4.66112856285982115e-05,-8.13478425362536228e+01
 1.90000000000000013e+00, 4.66106460138658647e-05,-8.13478527521465651e+01, 4.66102853424433069e-05,-8.13478531016982203e+01
 2.00000000000000000e+00, 4.66096440452757089e-05,-8.13478633080843139e+01, 4.66092851316238785e-05,-8.13478636612963726e+01
 2.10000000000000009e+00, 4.66086422661610703e-05,-8.13478738587981240e+01, 4.66082850134719417e-05,-8.13478742150531957e+01
 2.20000000000000018e+00, 4.66076406765136481e-05,-8.13478844042880240e+01, 4.66072850073592009e-05,-8.13478847629740329e+01
 2.30000000000000027e+00, 4.66066392763264626e-05,-8.13478949445539996e+01, 4.66062851347574737e-05,-8.13478953050643412e+01
 2.40000000000000036e+00, 4.66056380655921007e-05,-8.13479054795960508e+01, 4.66052854192907870e-05,-8.13479058413298475e+01
 2.50000000000000000e+00, 4.66046370443031356e-05,-8.13479160094141776e+01, 4.66042858867963018e-05,-8.13479163717764209e+01
 2.60000000000000009e+00, 4.66036362124521743e-05,-8.13479265340083799e+01, 4.66032865653799469e-05,-8.13479268964101152e+01
 2.70000000000000018e+00, 4.66026355700317765e-05,-8.13479370533786579e+01, 4.66022874854715369e-05,-8.13479374152372259e+01
 2.80000000000000027e+00, 4.66016351200648809e-05,-8.13479475674372736e+01, 4.66012886798839490e-05,-8.13479479282642188e+01
 2.90000000000000036e+00, 4.66006349400961272e-05,-8.13479580739388268e+01, 4.66002901838687429e-05,-8.13479584354977732e+01
 3.00000000000000000e+00, 4.65996349645738457e-05,-8.13479685747809782e+01, 4.65992920351730408e-05,-8.13479689369447811e+01
 3.10000000000000009e+00, 4.65986351934909147e-05,-8.13479790699636993e+01, 4.65982942740960274e-05,-8.13479794326123624e+01
