,APD,drug concentration,qNet
0,308.3,0.1,0.22631258913965924
1,308.3,0.20691380811147897,0.22630961077623238
2,308.3,0.42813323987193935,0.22630268521406302
3,308.3,0.8858667904100825,0.22628835941311162
4,308.40000000000003,1.8329807108324356,0.22625724448817633
5,308.5,3.79269019073225,0.22619173326968287
6,308.8,7.847599703514611,0.2260527849308391
7,309.40000000000003,16.23776739188721,0.2257583351682917
8,310.7,33.59818286283781,0.2251493072034005
9,313.1,69.51927961775606,0.22392335137210506
10,317.6,143.8449888287663,0.22160478295330344
11,324.3,297.6351441631316,0.21770463120177985
12,332.6,615.8482110660261,0.21229641452579073
13,340.2,1274.2749857031322,0.2065010998636169
14,345.2,2636.6508987303555,0.20170881892207287
15,347.7,5455.594781168515,0.19853260988858923
16,348.7,11288.378916846883,0.19681356012237977
17,349.1,23357.21469090121,0.1960131087231854
18,349.3,48329.30238571752,0.19566680973011752
19,349.40000000000003,100000.0,0.19551730560732858
