,APD,drug concentration,qNet
0,308.3,0.1,0.22630911252252744
1,308.3,0.20691380811147897,0.22630366114326725
2,308.3,0.42813323987193935,0.2262919235860705
3,308.3,0.8858667904100825,0.22627075559609278
4,308.40000000000003,1.8329807108324356,0.22622944399144246
5,308.5,3.79269019073225,0.22614978399565996
6,308.7,7.847599703514611,0.2259990242782925
7,309.1,16.23776739188721,0.22571132210592504
8,309.8,33.59818286283781,0.2251731406835294
9,311.1,69.51927961775606,0.2241883451581503
10,313.3,143.8449888287663,0.22246592828762576
11,317.0,297.6351441631316,0.2196669971341348
12,322.40000000000003,615.8482110660261,0.21563463066349875
13,328.8,1274.2749857031322,0.21072645295044043
14,335.3,2636.6508987303555,0.20584535676517304
15,340.7,5455.594781168515,0.2018745612622591
16,344.3,11288.378916846883,0.19913853921227936
17,346.6,23357.21469090121,0.19746109708491422
18,347.90000000000003,48329.30238571752,0.19650520301985436
19,348.6,100000.0,0.19598341204959135
