,qNet,drug concentration
0,0.1064160464929526,0.1
1,0.10631747103785644,0.16237767391887217
2,0.10615868064955855,0.26366508987303583
3,0.10590529518759453,0.42813323987193935
4,0.10550638856915492,0.6951927961775606
5,0.1048875690895302,1.1288378916846888
6,0.10395134907917547,1.8329807108324356
7,0.10258046232119838,2.9763514416313175
8,0.10066361339432456,4.832930238571752
9,0.09812745973030076,7.847599703514611
10,0.0949792906954411,12.742749857031335
11,0.09133756212032972,20.6913808111479
12,0.08742069188977934,33.59818286283781
13,0.08348438215370516,54.555947811685144
14,0.0797410944866405,88.58667904100822
15,0.07632010813717185,143.8449888287663
16,0.07326682611043173,233.57214690901213
17,0.07054372115069237,379.2690190732246
18,0.06804337119752492,615.8482110660261
19,0.0655705799885582,1000.0
