,pulse 0,pulse 1,APD,drug concentration,qNet
0,211.32482131084618,211.3247558977704,211.32482131084618,0.1,0.10640795568611844
1,211.93295591630266,211.9330470559513,211.9330470559513,0.16237767391887217,0.10627916863439033
2,213.00374280610913,213.0037154232453,213.00374280610913,0.26366508987303583,0.10605274591707674
3,214.8780079522544,214.878107472277,214.878107472277,0.42813323987193935,0.10565771297665769
4,218.1228600769445,218.1228937540469,218.1228937540469,0.6951927961775606,0.10498230633305439
5,223.6414147179488,223.6414010944581,223.6414147179488,1.1288378916846888,0.1038540356209074
6,232.7539234818576,232.75391533320453,232.7539234818576,1.8329807108324356,0.10204737344079268
7,247.13534966071109,247.1355373177114,247.1355373177114,2.9763514416313175,0.09933942527449204
8,268.414399284807,268.4144759464854,268.4144759464854,4.832930238571752,0.09563861193392303
9,297.38444550361066,297.3843787166559,297.38444550361066,7.847599703514611,0.0911421221406123
10,333.16322048966293,333.16318134933357,333.16322048966293,12.742749857031335,0.08633323696429832
11,373.19780096575255,373.19765028594804,373.19780096575255,20.6913808111479,0.08171897841027177
12,414.2145176698754,414.2143899736567,414.2145176698754,33.59818286283781,0.07759190881382738
13,453.09940739091604,453.09926223041236,453.09940739091604,54.555947811685144,0.07402310935284452
14,487.2606836247014,487.26066051937323,487.2606836247014,88.58667904100822,0.0709548732222493
15,514.9103140331272,514.9100794005651,514.9103140331272,143.8449888287663,0.06826557923703858
16,535.411963601637,535.4123067917117,535.4123067917117,233.57214690901213,0.0658174540377902
17,549.4106143556226,549.4104972359255,549.4106143556226,379.2690190732246,0.0635060829796363
18,558.3476876348808,558.3472397858715,558.3476876348808,615.8482110660261,0.06138650997808131
19,563.7823622945483,563.7825102165987,563.7825102165987,1000.0,0.04120885412553372
