,qNet,drug concentration
0,0.1065766398257145,1.1536734814096048e-05
1,0.10657663427463661,2.614504048641868e-05
2,0.10657658287034104,5.925100717973794e-05
3,0.10657673288980218,0.00013427717043293169
4,0.10657642066595818,0.0003043047219929081
5,0.10657635000955519,0.0006896287790861318
6,0.10657543457329641,0.0015628687975422783
7,0.10657356208225889,0.00354185572403289
8,0.10656919275120529,0.00802679855809963
9,0.10655789119523602,0.018191232562221344
10,0.10652761593176222,0.04122907204863304
11,0.10644828134634636,0.09345484755655492
12,0.10624307797976389,0.21190891891025285
13,0.10572192304641521,0.480937128569119
14,0.10445994004932305,1.0941044459969125
15,0.10170491997833817,2.5047507730031335
16,0.09667716032696486,5.832597431013955
17,0.08950872549740162,14.25625640761877
18,0.08171902169979564,40.97948554855005
19,0.07488540686120773,458.78752786998274
