,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,ME,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current
,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,Hill_coef,IC50,Kmax,Ku,halfmax,n,Vhalf,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,RMSE,ME,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18
bepridil,0.0,4.506570337745487e-16,1.4251026703030022e-15,4.506570337745487e-15,1.4251026703030022e-14,4.5065703377454887e-14,1.425102670303002e-13,4.5065703377454884e-13,1.4251026703030025e-12,4.506570337745488e-12,1.4251026703030026e-11,4.506570337745489e-11,1.4251026703030028e-10,4.506570337745489e-10,1.425102670303003e-09,4.506570337745489e-09,1.4251026703030032e-08,4.50657033774549e-08,1.4251026703030034e-07,0.4608779883980143,1.3439834951218472e-05,37350000.0,0.0001765,1000000000.0,0.65,-54.93,4.506570337745487e-16,1.2624511285461596e-15,3.536576004635928e-15,9.907211102080544e-15,2.7753632805437723e-14,7.774782690734372e-14,2.177994005754069e-13,6.101338233869768e-13,1.709202511381225e-12,4.788086011515863e-12,1.3413137121561747e-11,3.75749823643744e-11,1.0526093089836851e-10,2.9487342046223165e-10,8.260456501097101e-10,2.314048566993752e-09,6.482475598890478e-09,1.815972684825857e-08,5.0871873587893696e-08,1.425102670303002e-07,199.7560671243439,200.13669866428967,200.87753317407308,202.31544548292896,205.08954579225264,210.3798134506708,220.25858652938007,238.0364056991557,268.15911793457843,315.1087380013413,388.8071336688142,497.0056510689078,711.9068472293217,,,,,,,,200.26876085753915,200.82163600564544,201.70736553701616,203.12405289284763,205.3819385241729,208.96345840542472,214.5973036968096,223.34669434450308,236.6642431216229,256.3291723628971,284.14311567637566,321.61172739949524,374.2089964841072,442.22493272229866,526.2882873474435,691.0860008962098,871.726107892136,,,,111.09815194626331,55.89762450089244,1.0,0.9983314759578176,0.9965143899305594,0.992737591840109,0.9849577921126758,0.9692151814218876,0.9384923491555698,0.882565549402316,0.7925948579109947,0.6728068642959465,0.5456757521360427,0.4325369842739039,0.3349731085188658,0.2439006808245469,0.1566853369142638,0.0828170295687155,0.0338420381242888,0.0095029638496997,0.0
bepridil,0.0,2.239752027908652e-15,7.082717802172354e-15,2.239752027908652e-14,7.082717802172354e-14,2.239752027908653e-13,7.082717802172354e-13,2.239752027908652e-12,7.082717802172355e-12,2.239752027908652e-11,7.082717802172355e-11,2.2397520279086518e-10,7.082717802172356e-10,2.239752027908652e-09,7.0827178021723565e-09,2.2397520279086532e-08,7.082717802172356e-08,2.239752027908653e-07,,0.4867637401214031,1.291432616914024e-05,37350000.0,0.0001765,1000000000.0,0.6844210526315789,-54.93,2.239752027908652e-15,5.905444197318483e-15,1.5570594750261803e-14,4.105422264204394e-14,1.0824565302582128e-13,2.85405998334186e-13,7.525159820108654e-13,1.984121940277913e-12,5.231436897024375e-12,1.3793472796190458e-11,3.636857244468843e-11,9.589122922182779e-11,2.5283169570809074e-10,6.666289177162573e-10,1.757667735016214e-09,4.6343562131998675e-09,1.2219179474570035e-08,3.22177105433726e-08,8.4946855459218e-08,2.2397520279086522e-07,199.7112762576965,200.0451365088745,200.6915001528753,201.93977338988083,204.3370044243587,208.8965371122736,217.41241334693484,232.81494946282825,259.2315040445393,301.1343175868268,365.8358421995947,463.3732982825303,588.60578496863,903.0035494924624,,,,,,,200.1867214032696,200.68629450238427,201.4847502576717,202.7585154274049,204.78545926432443,207.99523848242336,213.0423441588793,220.88761214252105,232.8663361612974,250.6649640918361,276.091274942666,310.66821156636894,358.3200487198486,421.7248608146573,501.4545810608265,588.6873302354844,855.4520825410808,965.5445227903352,,,151.0534943377546,74.63358966391094,1.0,0.9985128349912136,0.9967694836577978,0.9929997446215452,0.9849276817966922,0.9679784411632512,0.9338265562574184,0.8704067879479784,0.7687196788209096,0.6380053487413797,0.5067437531483369,0.3938089689563313,0.294636869091815,0.199922463240577,0.1132537928199659,0.0490544620607062,0.0141212547781215,0.0,
bepridil,0.0,3.0190150667187315e-14,9.546963901196394e-14,3.0190150667187334e-13,9.546963901196397e-13,3.019015066718732e-12,9.546963901196396e-12,3.0190150667187316e-11,9.546963901196395e-11,3.0190150667187315e-10,9.546963901196395e-10,3.019015066718732e-09,9.546963901196395e-09,3.019015066718732e-08,9.546963901196396e-08,3.019015066718733e-07,9.546963901196398e-07,,,0.5083812471191961,1.3896732319692495e-05,37350000.0,0.0001765,1000000000.0,0.718842105263158,-54.93,3.0190150667187315e-14,7.492075108049363e-14,1.859255028020108e-13,4.613981052464499e-13,1.1450188829217014e-12,2.841511977052811e-12,7.0515783068414856e-12,1.7499400677906585e-11,4.3427018854603217e-11,1.0776974602216363e-10,2.6744451873538057e-10,6.636980529478962e-10,1.647052284225982e-09,4.087372585959664e-09,1.0143342027727844e-08,2.5172010950235784e-08,6.246759042007037e-08,1.550213791263711e-07,3.84705538098056e-07,9.546963901196394e-07,200.07701992250625,200.7389513784145,202.003780894262,204.4091259651073,208.93754808081536,217.3137405063472,232.33375902942072,257.92501774404764,298.3731938485612,360.1499003591664,453.5894208972196,575.6342324646446,887.5488081945348,,,,,,,,200.7514507165024,201.56708084107308,202.8554881802127,204.8848937150349,208.06797770535803,213.0250102140987,220.6605489325305,232.22295905444287,249.2878352460212,273.55708481563937,306.48510757582875,351.0825355187791,411.31089413253926,486.8931705039505,572.1655881670309,849.2254059758371,921.6353947073744,,,,154.32021751804186,78.71351020284513,1.0,0.9970224232241456,0.993290730703648,0.9849826195412282,0.9668813837773284,0.9292447217015783,0.8580921443423631,0.7449272625768912,0.6053203641745896,0.4725057710457457,0.3602786590260221,0.2588675401769043,0.1619626139941449,0.0806799877060513,0.0299404485302449,0.0075470938982958,0.0,,
bepridil,0.0,1.1271568347131421e-13,3.564382877919472e-13,1.127156834713142e-12,3.564382877919472e-12,1.127156834713142e-11,3.564382877919472e-11,1.127156834713142e-10,3.5643828779194723e-10,1.1271568347131424e-09,3.564382877919473e-09,1.1271568347131426e-08,3.5643828779194736e-08,1.127156834713143e-07,3.564382877919474e-07,1.127156834713143e-06,3.5643828779194748e-06,,,0.5313843654058511,1.4363456583657548e-05,37350000.0,0.0001765,1000000000.0,0.7532631578947369,-54.93,1.1271568347131417e-13,2.797185001597343e-13,6.94157520248932e-13,1.7226413792544413e-12,4.2749566704333486e-12,1.0608856117221627e-11,2.63272441787115e-11,6.533445061247799e-11,1.6213586229757975e-10,4.023610453067633e-10,9.985108074561191e-10,2.477933299548261e-09,6.149310945019437e-09,1.5260307896677337e-08,3.787042144778967e-08,9.3980333184855e-08,2.3322431300937766e-07,5.787762006728198e-07,1.436307759439282e-06,3.5643828779194773e-06,200.02206583183167,200.6743732393432,201.96049559837573,204.4822405680013,209.37414561869832,218.6750946394832,235.73160773686203,265.1929865706378,311.8915482077661,385.7136235474041,495.4782065943842,873.2301108550248,,,,,,,,,200.6848218061257,201.5057369718324,202.83010933044773,204.9596763519792,208.367325751507,213.77801863310464,222.26086015483665,235.2990940025078,254.74192312720936,282.4989016254224,320.1646875230593,373.2181289571751,442.29280482253046,527.900057476151,708.2067245078796,875.455722668734,,,,,156.99479448799312,73.50976789771711,1.0,0.9972503471954142,0.99355678507504,0.9850081625850756,0.965682784797068,0.9242405023750446,0.8446574711877333,0.7197286466593564,0.5725612189162023,0.4393100302078516,0.3268595227050338,0.222299285162848,0.125417858023565,0.053832833930937,0.0171178326913189,0.0038743136021787,0.0,,
bepridil,0.0,3.7506047238076964e-13,1.1860453530219068e-12,3.7506047238076936e-12,1.1860453530219068e-11,3.750604723807695e-11,1.1860453530219068e-10,3.750604723807696e-10,1.1860453530219071e-09,3.750604723807696e-09,1.1860453530219072e-08,3.7506047238076964e-08,1.1860453530219073e-07,3.750604723807697e-07,1.1860453530219077e-06,3.750604723807697e-06,,,,0.5567129143008223,1.401754494127789e-05,37350000.0,0.0001765,1000000000.0,0.7876842105263158,-54.93,3.75060472380769e-13,8.76036797546845e-13,2.0461779557431216e-12,4.779301780808145e-12,1.1163117776694278e-11,2.607393385300641e-11,6.090144708410278e-11,1.4224881745299482e-10,3.3225361687764156e-10,7.76051906123951e-10,1.8126410982620243e-09,4.233824728965706e-09,9.889035315809865e-09,2.309803209572756e-08,5.3950569459723654e-08,1.260135033567144e-07,2.9433244518553774e-07,6.874786112696519e-07,1.6057585518827875e-06,3.750604723807698e-06,199.97145988967128,200.5545190708197,201.68615680259668,203.87198627349576,208.0562699245454,215.93093987424112,230.3111170071616,255.272329060902,295.4163175639451,357.14159053000594,451.87688546762,576.5458593393788,890.9226245902631,,,,,,,,200.6055498280324,201.35673940257016,202.55561443698912,204.46448572434005,207.4911547294176,212.2572525515135,219.6810854203372,231.0513122766959,248.02066080410748,272.4067322983777,305.7813883264289,351.266064176817,413.0255345328499,490.8529726757218,578.0507398251143,851.1793061291795,953.0484003229355,,,,154.57696035831418,78.27649852970535,1.0,0.9974539529024948,0.993794693361601,0.984990626579776,0.9643410327719945,0.9186989260767798,0.829874660173777,0.6929397576203667,0.5394895269228683,0.4062141594209714,0.2922024117802693,0.1843199478610567,0.0907819232881592,0.0319472514221995,0.0074143898057879,0.0,,,
bepridil,0.0,1.1284876198313918e-12,3.5685911899693976e-12,1.128487619831392e-11,3.568591189969398e-11,1.1284876198313919e-10,3.568591189969396e-10,1.1284876198313919e-09,3.568591189969397e-09,1.1284876198313921e-08,3.5685911899693986e-08,1.128487619831392e-07,3.568591189969399e-07,1.1284876198313922e-06,3.568591189969399e-06,1.1284876198313924e-05,,,,0.579867395066853,1.4393235163249307e-05,37350000.0,0.0001765,1000000000.0,0.8221052631578948,-54.93,1.128487619831394e-12,2.635832761242599e-12,6.1565711693654324e-12,1.4380035456268114e-11,3.358775754148259e-11,7.845164638823451e-11,1.8324119475446584e-10,4.2800039260973167e-10,9.996897057975511e-10,2.3349967082597277e-09,5.453901941737008e-09,1.2738795855627432e-08,2.9754278970345253e-08,6.949770818833214e-08,1.6232728906804796e-07,3.7915133409543777e-07,8.855919110808753e-07,2.06849603956415e-06,4.831430608337875e-06,1.1284876198313918e-05,199.9244537632692,200.4961550244865,201.63840547634288,203.90928913165823,208.3802159844,217.01701096232463,233.13582424698512,261.50492080578493,307.2803444747992,379.99177933297017,489.71166697915896,711.6095500681596,998.3233307093858,,,,,,,,200.54480989550527,201.2968050649036,202.52121234150223,204.508938771331,207.7209499326064,212.8721882200324,221.0329217419059,233.71275370440569,252.8301562100283,280.41654326856025,318.17232351232497,371.5233807815365,441.5665878973012,528.7268326172042,721.692582311413,879.0148754449917,,,,,189.9151903839744,97.24641350906012,1.0,0.9976480209680976,0.994038792874194,0.9850107649825266,0.9630425063061588,0.9130260850821535,0.814629323514698,0.6664016426639833,0.5087412579969594,0.3759971364977231,0.2597038075891378,0.1499884651460553,0.0641090012390514,0.0192830217287341,0.0040110044994988,0.0,,,
bepridil,0.0,3.1077203519116287e-12,9.827474642900756e-12,3.107720351911629e-11,9.827474642900756e-11,3.1077203519116286e-10,9.827474642900759e-10,3.107720351911629e-09,9.827474642900761e-09,3.1077203519116294e-08,9.82747464290076e-08,3.10772035191163e-07,9.82747464290076e-07,3.10772035191163e-06,9.827474642900762e-06,,,,,0.6055937217082638,1.3953612180879892e-05,37350000.0,0.0001765,1000000000.0,0.8565263157894737,-54.93,3.107720351911632e-12,6.831989576362272e-12,1.5019395661778572e-11,3.301852901320824e-11,7.258769145888306e-11,1.5957624730109278e-10,3.5081124899975235e-10,7.71220870939255e-10,1.695446293322027e-09,3.727256667779969e-09,8.193973658870421e-09,1.8013571456632e-08,3.960090307001535e-08,8.70583341974298e-08,1.9138840192182613e-07,4.207468558624438e-07,9.249667949599176e-07,2.0334402024815952e-06,4.470299993036583e-06,9.827474642900768e-06,199.88142233752384,200.38589087346924,201.3724430101534,203.2926462025621,207.00044602698904,214.0514242254432,227.09413322851293,250.1053472158493,287.8304530172828,345.49952090928736,436.4358214983308,559.9069643211939,878.3113818509909,,,,,,,,200.4721250994409,201.1515228335628,202.2419840762533,203.98764079040544,206.7713320913316,211.18175182000329,218.09974239378545,228.77960892143025,244.86605298992788,268.229285882054,300.54938695416587,344.18837251660267,404.9227821559504,481.6166058195984,569.5129126731324,849.2316696686556,928.4146725612538,,,,151.26623932904658,75.05586970712883,1.0,0.997821380964302,0.9942573968444224,0.9849885014553472,0.9615910828081552,0.9067587372609022,0.7979957402227799,0.6386682934118024,0.4778980073957692,0.3450357799286124,0.2254355533523103,0.1159149944683629,0.0410333336374906,0.0090680794415784,0.0,,,,
bepridil,0.0,7.913948043307462e-12,2.5026101101084438e-11,7.913948043307459e-11,2.5026101101084436e-10,7.913948043307462e-10,2.502610110108444e-09,7.913948043307462e-09,2.5026101101084453e-08,7.913948043307463e-08,2.502610110108445e-07,7.913948043307464e-07,2.502610110108445e-06,7.913948043307465e-06,2.502610110108445e-05,,,,,0.628645854604604,1.4330529006438484e-05,37350000.0,0.0001765,1000000000.0,0.8909473684210527,-54.93,7.913948043307457e-12,1.7397965201885246e-11,3.824755880498636e-11,8.408315211381029e-11,1.8484778350016983e-10,4.0636800840526215e-10,8.93356442410939e-10,1.963948235809971e-09,4.317529364350694e-09,9.491624815835658e-09,2.0866318220891987e-08,4.5872360585630187e-08,1.0084546029740981e-07,2.216979185889596e-07,4.873790744940389e-07,1.0714505745770013e-06,2.355469066769356e-06,5.178245881008268e-06,1.1383817678810004e-05,2.502610110108448e-05,199.8413837281215,200.33385305812925,201.32290673966057,203.30071420524828,207.2217825013145,214.86476241018744,229.305373780844,255.15471386319967,297.7253187733129,365.0111260639289,468.93746274239606,602.520849082347,944.0614161277824,,,,,,,,200.4178659709381,201.0956562866694,202.203449189552,204.0088694550913,206.93920464033403,211.6620428983387,219.1889233165797,230.97005273726552,248.89729499233425,275.0591492125379,311.2429552607751,361.982660375581,429.9055402122597,515.62497327674,651.2298410657867,869.4277020702647,,,,,166.00689139578154,83.54061527140121,1.0,0.9979877763369738,0.994483764339624,0.985008249697792,0.9601980052759248,0.9003910410478294,0.7811139563749991,0.611974169094126,0.4498312046704814,0.3165929174046252,0.1938992670664435,0.0880745663809908,0.0266084153721707,0.0052089745776499,0.0,,,,
bepridil,0.0,1.8799400967034302e-11,5.944892570260039e-11,1.87994009670343e-10,5.94489257026004e-10,1.87994009670343e-09,5.9448925702600406e-09,1.8799400967034305e-08,5.9448925702600414e-08,1.879940096703431e-07,5.944892570260042e-07,1.879940096703431e-06,5.944892570260043e-06,1.8799400967034312e-05,5.9448925702600434e-05,,,,,0.6522331343307021,1.4532403151353002e-05,37350000.0,0.0001765,1000000000.0,0.9253684210526316,-54.93,1.879940096703428e-11,4.132846488894284e-11,9.085619340061496e-11,1.997375876755228e-10,4.3910164444735536e-10,9.653178272564102e-10,2.122147615256206e-09,4.66531371717989e-09,1.0256191380484673e-08,2.2547135736182275e-08,4.9567457455323335e-08,1.0896873409257709e-07,2.395560639849514e-07,5.266382900549014e-07,1.1577577454661014e-06,2.5452061167960542e-06,5.595362417003779e-06,1.230080360526144e-05,2.704199622090549e-05,5.9448925702600434e-05,199.80432920225533,200.28412401490164,201.27460352931607,203.3089185737026,207.4493180899713,215.72073564520213,231.6769090723648,260.6217580422826,308.4464238359583,386.015119463175,504.2481072647777,859.7510793958957,,,,,,,,,200.36363995925947,201.0377619375878,202.1600035913833,204.0232706842756,207.1024556604588,212.15304969684053,220.33335851917585,233.31491228331083,253.26339938812103,282.4857535887813,322.9375494268616,381.095836598074,457.5320671657512,550.7703391250266,848.7729047572379,916.705746306474,,,,,151.83247877150112,71.52753623297276,1.0,0.9981403527158148,0.9946975093719652,0.9850186915266552,0.9587318731177008,0.8936030195696485,0.7633762915777698,0.5853669338802115,0.422701404159031,0.2881845764301732,0.162965669805161,0.0642978859130298,0.0166136235929561,0.0029517978562179,0.0,,,,
