,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,ME,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current
,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,Hill_coef,IC50,Kmax,Ku,halfmax,n,Vhalf,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,RMSE,ME,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27
mexiletine,0.0,5.133415937906149e-12,1.6233286540792925e-11,5.1334159379061495e-11,1.6233286540792923e-10,5.13341593790615e-10,1.6233286540792923e-09,5.133415937906149e-09,1.6233286540792926e-08,5.13341593790615e-08,1.6233286540792928e-07,5.133415937906151e-07,1.623328654079293e-06,5.133415937906151e-06,1.623328654079293e-05,5.133415937906151e-05,0.0001623328654079,0.0005133415937906,0.0016233286540792,0.0051334159379061,0.0162332865407929,0.0513341593790615,0.1623328654079293,0.5133415937906154,1.623328654079294,5.133415937906155,16.233286540792943,51.33415937906155,0.6672790033355692,0.1611502045431983,9.996,0.09967,2308000.0,0.65,-86.26,5.133415937906148e-12,2.4809441113472795e-11,1.1990229815936792e-10,5.79479442448655e-10,2.800583720040805e-09,1.3535025746236974e-08,6.5413835208836e-08,3.1614050220173306e-07,1.5278849927280153e-06,7.384161582415207e-06,3.5687137798154295e-05,0.0001724734473927,0.0008335521392552,0.0040284993392329,0.0194694562726452,0.0940945239486177,0.4547522700752886,2.1977859971060103,10.621746403323208,51.33415937906155,162.33286540792943,513.3415937906155,1623.3286540792944,5133.415937906156,16233.286540792946,51334.159379061566,162332.8654079295,513341.5937906157,1623328.654079295,5133415.937906158,199.35604228598743,199.3561183086652,199.3562864562072,199.35703595810983,199.35862780414573,199.36354613017423,199.37697919226355,199.41429021370985,199.51812612221525,199.807634445634,200.6121616021048,202.8427937331039,208.97292348179693,225.35500458853028,265.1754143278868,340.2537729122951,447.5370250987102,542.3390450432184,596.2914373043004,690.4832365982205,742.3387078642169,965.6717838664368,882.8618256169736,883.5502075600893,877.6744142174837,879.7021553259168,882.6381547606461,879.5330444629192,883.5433352620106,881.6291930739909,199.35595427196333,199.35608046179595,199.3562685919844,199.3565894724428,199.35767873999453,199.3612034552379,199.37052468707688,199.3974410174804,199.47466571961192,199.69521933450088,200.32532786618447,202.1182920504128,207.16843713721207,220.98775685599747,255.9602537037715,330.44206756246,475.3762378618527,852.4853951103314,,,,,,,,,,,,,73.47332094506855,-17.310698121975154,1.0,0.9999989721192264,0.9999992945075185,0.99999836183625,0.9999973388017858,0.9999942565101336,0.9999882071438622,0.9999757644255876,0.9999488655964014,0.9998922339974088,0.9997740534761056,0.9995240650764357,0.9989960736160818,0.9978837275629506,0.995540700610572,0.9906295498445742,0.980409459823674,0.9594988629205417,0.918115282555627,0.8413668061672169,0.714774738781883,0.5414176276048075,0.3558708900698067,0.2029803227816671,0.1019418034136628,0.0445654442819904,0.0147631204662055,0.0
mexiletine,0.0,1.5949490901741268e-11,5.043671876963523e-11,1.594949090174127e-10,5.04367187696352e-10,1.5949490901741267e-09,5.043671876963523e-09,1.5949490901741267e-08,5.043671876963523e-08,1.594949090174127e-07,5.043671876963524e-07,1.5949490901741273e-06,5.043671876963525e-06,1.5949490901741274e-05,5.043671876963525e-05,0.0001594949090174,0.0005043671876963,0.0015949490901741,0.0050436718769635,0.0159494909017412,0.0504367187696352,0.1594949090174128,0.5043671876963528,1.5949490901741283,5.043671876963528,15.949490901741283,50.43671876963529,,0.7005438278419054,0.162752199396677,9.996,0.09967,2308000.0,0.6844210526315789,-86.26,1.5949490901741277e-11,7.255069247977827e-11,3.3001698999186747e-10,1.5011740062115703e-09,6.828507214070517e-09,3.1061363026320175e-08,1.4129124313800374e-07,6.427024908909001e-07,2.9235109170489222e-06,1.3298401987296928e-05,6.049147769020748e-05,0.0002751622996988,0.0012516522007171,0.0056934879279408,0.0258984123281496,0.1178061268606977,0.5358739118858725,2.437571432761107,11.087971177590104,50.43671876963529,159.49490901741288,504.36718769635297,1594.949090174129,5043.67187696353,15949.49090174129,50436.71876963531,159494.90901741292,504367.1876963531,1594949.0901741297,5043671.876963532,199.356072678186,199.356086241689,199.35636268328847,199.3568506783577,199.35849550751604,199.3630917965884,199.3760263483393,199.41262052926567,199.5154566419749,199.80588323080983,200.62324054300083,202.9179449764622,209.3020477408428,226.54077001769176,268.55854926927987,346.8406642016964,456.7021850290965,549.1565731551965,600.109329382201,702.5398585401657,749.0857199135028,640.0724309111253,880.1712665905511,881.436697589652,873.7128052938932,882.3043778228506,883.8530009246132,882.8398951710279,880.4743170834435,879.4836536932693,199.35600182693705,199.3560033950387,199.35624064714543,199.3564586365237,199.35769142712127,199.3608693153637,199.3702213100321,199.39695208368016,199.4745192449608,199.69825705706967,200.34401597869527,202.19928587644367,207.47380413201063,222.0175040747391,258.9222140084694,337.33888162336206,489.45187901228337,860.5778271401865,,,,,,,,,,,,,73.88553200351835,-17.63942808448779,1.0,0.9999989253792771,0.9999991472030608,0.999997720096002,0.999997094823232,0.9999935674286996,0.999987628663166,0.9999726805237916,0.9999396680695292,0.9998695202768602,0.9997146222190502,0.9993734673771928,0.9986253386568466,0.9969846571422832,0.9934002495429128,0.9856110830587688,0.9689117098727148,0.9341224656003676,0.8657533038629412,0.7455741195327026,0.570536717657761,0.3745130261935496,0.2102337073000098,0.1028763228962981,0.0436838559084937,0.0140814371720675,0.0,
mexiletine,0.0,4.445664855198303e-11,1.4058426656189287e-10,4.445664855198303e-10,1.4058426656189283e-09,4.445664855198303e-09,1.4058426656189288e-08,4.445664855198304e-08,1.4058426656189288e-07,4.445664855198304e-07,1.4058426656189291e-06,4.4456648551983045e-06,1.4058426656189292e-05,4.445664855198305e-05,0.0001405842665618,0.0004445664855198,0.0014058426656189,0.0044456648551983,0.0140584266561892,0.044456648551983,0.140584266561893,0.4445664855198308,1.4058426656189302,4.4456648551983085,14.058426656189305,44.456648551983086,,,0.7350645874737904,0.1632802499736053,9.996,0.09967,2308000.0,0.718842105263158,-86.26,4.445664855198295e-11,1.9033368978408632e-10,8.148817926404153e-10,3.488779819957952e-09,1.49366260751844e-08,6.39486611432439e-08,2.737854748072977e-07,1.1721666235912564e-06,5.0184349422787696e-06,2.1485588109243595e-05,9.19869444776448e-05,0.0003938266856513,0.0016861029487593,0.0072187671820998,0.0309059418155361,0.1323186100077916,0.5664999519798748,2.42537459828442,10.383834846666126,44.45664855198309,140.5842665618931,444.566485519831,1405.842665618931,4445.664855198311,14058.426656189313,44456.64855198312,140584.26656189316,444566.4855198312,1405842.6656189316,4445664.855198313,199.35603280451383,199.35605906531825,199.35624287690948,199.35683550292333,199.3582517643327,199.36257424363427,199.37469028579903,199.40923926541345,199.50772315686928,199.787540554575,200.58220103501665,202.83240059771165,209.14791732652736,226.3535981981767,268.634192590106,347.7532705580573,458.6735217865567,550.9698000796195,601.266586762242,706.4100757182383,752.085119779078,677.9007928274622,883.9703161674857,881.1405792791327,881.7605190702498,883.3004107829199,883.5233196671992,877.5864615397295,883.0967652837669,877.9792221877285,199.35600539107352,199.3560072124078,199.3561396140479,199.3565579361486,199.3575446452411,199.36054714209865,199.36926064221933,199.3947839429481,199.4692794046846,199.68547433656025,200.314383780188,202.13587037516487,207.3556574423219,221.8638321152817,258.9514619535521,338.20579911794664,492.36274343500895,863.3012830264522,,,,,,,,,,,,,74.1225590163957,-17.743363323404765,1.0,0.9999991043574789,0.9999990721152268,0.999998457325836,0.9999968589121946,0.9999928648616854,0.9999860850591266,0.9999687399855683,0.999929923255974,0.9998407878283015,0.9996382082230436,0.9991743659192412,0.9981158053226634,0.995702571832789,0.9902294101623924,0.9779396068198078,0.950949765117626,0.8944778599858082,0.7874050060738333,0.6176393861237071,0.4121102428688959,0.2310545045264299,0.1111561637059632,0.0460490344848474,0.014472775129893,0.0,,
mexiletine,0.0,3.56812360565457e-10,1.128339756688089e-09,3.568123605654568e-09,1.1283397566880896e-08,3.56812360565457e-08,1.1283397566880897e-07,3.568123605654571e-07,1.1283397566880896e-06,3.5681236056545707e-06,1.1283397566880896e-05,3.568123605654571e-05,0.0001128339756688,0.0003568123605654,0.001128339756688,0.0035681236056545,0.0112833975668809,0.0356812360565457,0.112833975668809,0.3568123605654572,1.1283397566880902,3.5681236056545726,11.283397566880904,35.68123605654573,112.83397566880905,,,,0.7602256823782829,0.1703531634940558,9.996,0.09967,2308000.0,0.7532631578947369,-86.26,3.5681236056545705e-10,1.4378151273219911e-09,5.793836113412091e-09,2.3346907589991228e-08,9.407896311630121e-08,3.791016547661636e-07,1.527632319552438e-06,6.155764487972493e-06,2.48053382652216e-05,9.99558718749372e-05,0.0004027833128277,0.0016230601969585,0.0065403017430307,0.0263548739412429,0.106199898376087,0.4279443127004135,1.7244492468729642,6.948860206310344,28.00120574983833,112.83397566880907,356.8123605654574,1128.3397566880908,3568.1236056545745,11283.397566880907,35681.23605654575,112833.97566880911,356812.36056545755,1128339.7566880912,3568123.605654576,11283397.566880912,199.3560105565853,199.3561708732724,199.3566660191005,199.357680359575,199.36080540274543,199.37021787860004,199.3966436192944,199.47221407025617,199.6880913116004,200.30426150883795,202.05867885677617,207.0195949219168,220.7380474922317,255.81746878114336,326.90007744494363,433.7052721936281,534.8612556793436,593.4843629265615,684.8416697843335,752.3865439517627,680.7647246939148,876.3273636643951,882.4054589439297,881.1814429760419,878.2070619713235,883.4294256232394,880.0421976956471,883.5163775355298,882.8924564188785,880.925506456366,199.35594771264525,199.3560545878663,199.35653296642693,199.3572999844306,199.35985156495065,199.36713604958675,199.3882850349846,199.44916944206693,199.6247839366474,200.130762946584,201.5838534464501,205.72302333070536,217.2334644928203,247.19596985552224,313.7688793402212,445.648720251537,851.0214538237713,,,,,,,,,,,,,,76.83477262349456,-17.694237164550948,1.0,0.999999067516376,0.9999987433943917,0.9999968791489542,0.99999314448129,0.9999857427734246,0.9999649832735896,0.9999184840894632,0.9998070134793142,0.9995445010628692,0.9989176286547532,0.9974311688265248,0.9939135066800382,0.9856447601686849,0.966519015932816,0.9238814575367365,0.8361392258110798,0.6819820779490302,0.4736385746803407,0.2731631467164595,0.1343356507308149,0.0586798887435655,0.0227693608130798,0.0068464023043597,0.0,,,
mexiletine,0.0,8.348150160237184e-10,2.6399168755449122e-09,8.348150160237183e-09,2.6399168755449122e-08,8.348150160237183e-08,2.639916875544912e-07,8.348150160237184e-07,2.6399168755449126e-06,8.348150160237186e-06,2.639916875544913e-05,8.348150160237187e-05,0.0002639916875544,0.0008348150160237,0.0026399168755449,0.0083481501602371,0.0263991687554491,0.0834815016023719,0.2639916875544915,0.8348150160237192,2.639916875544915,8.348150160237193,26.39916875544916,83.48150160237194,,,,,0.7956268560559746,0.1699080731641753,9.996,0.09967,2308000.0,0.7876842105263158,-86.26,8.348150160237192e-10,3.16619472234915e-09,1.2008395665401829e-08,4.5544124446601146e-08,1.7273475403411317e-07,6.551294072237296e-07,2.4847028764376704e-06,9.423708226349348e-06,3.574120575039802e-05,0.0001355553204544,0.0005141193341892,0.0019498953556454,0.0073953489883107,0.0280482675650078,0.1063783892608385,0.4034602734554796,1.53019982148475,5.8035738528054575,22.01115762272545,83.48150160237195,263.9916875544916,834.8150160237196,2639.9168755449164,8348.150160237197,26399.168755449165,83481.50160237198,263991.6875544917,834815.0160237199,2639916.8755449173,8348150.160237201,199.35597892384743,199.3561928853747,199.3565819407244,199.3575582930256,199.3606542370269,199.36919211480225,199.39367012761247,199.46361991569887,199.6635015451507,200.2340478479163,201.85944558008484,206.4607787562853,219.2222315903635,252.17257896053013,320.5376756524819,425.4208471578725,529.0125982607492,590.5288098112386,675.5844578672147,749.5283530763559,756.9796030973259,882.7114706510421,881.0329424213944,878.7499892982287,880.920463828971,879.0433578967517,881.5832016454094,878.7979793282661,878.1717174820685,884.3639425592287,199.3560165897877,199.35618376482216,199.35635867214785,199.35721440701053,199.35959560116328,199.36620895887103,199.3855597695496,199.4418366866253,199.60362464227293,200.0705376706861,201.41356914617552,205.2469660530816,215.9481930272284,244.0365826377258,307.4368330667804,433.7343446724568,859.185174441734,,,,,,949.7947865637608,,,,,,,,79.60370049057465,-21.15663834227436,1.0,0.999998623932548,0.999998483932222,0.9999973604206568,0.9999938581442176,0.9999837951182508,0.9999609905667368,0.9999044426011372,0.9997660827357344,0.99942195323577,0.9985726723929536,0.9964765449511216,0.9913273536859044,0.9788115711129431,0.9491601394086192,0.8829553812342492,0.7529465474409057,0.5515498659173057,0.3308478089046602,0.1643893365853054,0.0708836049967921,0.0268672411395775,0.007879941405087,0.0,,,,
mexiletine,0.0,1.8189820225218919e-09,5.752126214068874e-09,1.8189820225218922e-08,5.7521262140688745e-08,1.818982022521892e-07,5.752126214068875e-07,1.818982022521892e-06,5.752126214068876e-06,1.8189820225218923e-05,5.752126214068876e-05,0.0001818982022521,0.0005752126214068,0.0018189820225218,0.0057521262140688,0.0181898202252189,0.0575212621406887,0.1818982022521893,0.575212621406888,1.8189820225218936,5.7521262140688805,18.18982022521893,57.52126214068881,,,,,,0.8319683452811103,0.1688914851501347,9.996,0.09967,2308000.0,0.8221052631578948,-86.26,1.8189820225218931e-09,6.4932180281937446e-09,2.3178832907433465e-08,8.274145310043922e-08,2.953620697173512e-07,1.0543536396661877e-06,3.763724971663252e-06,1.3435364691116764e-05,4.7960205844567216e-05,0.0001712034914968,0.000611144906169,0.0021816032667952,0.0077876666657111,0.0277996247160548,0.0992362882910981,0.3542436638760325,1.2645431984337123,4.514038397210564,16.11375766105112,57.52126214068882,181.89820225218944,575.2126214068883,1818.9820225218944,5752.126214068883,18189.820225218948,57521.26214068884,181898.2022521895,575212.6214068885,1818982.0225218951,5752126.214068885,199.35608946830595,199.3561625932765,199.35653590658669,199.35739730057395,199.3602317222816,199.3679543486811,199.38994204513023,199.45266031793625,199.6312801004351,200.13905747014203,201.58056203246448,205.64977545563767,216.93639002689423,246.3866673620832,309.70553194863385,410.2153810237697,517.2941364795494,584.2979734180483,616.4216625983117,743.408916979387,961.8913734732088,875.2417819917357,879.7228601740061,876.1098601716735,882.4482717442344,884.1344432644032,879.4435224438856,883.206335599445,880.3800575229241,882.1418907176906,199.356138237522,199.3560349651812,199.35646789818745,199.3570163252368,199.3591769158172,199.36510067760364,199.38226558424176,199.43207893744773,199.57529218770367,199.9876368414723,201.1722135890498,204.5508097012749,214.00302590694417,239.0463763598904,296.909214132068,413.19385440921707,599.4353909026585,,,,,,,,,,,,,,20.26832976897822,-3.547196351125562,1.0,0.9999989106004108,0.9999985543795606,0.9999973580576688,0.9999924510446287,0.9999825522263108,0.9999557252741086,0.9998878689840724,0.9997146968993942,0.9992669805309652,0.998116825020576,0.9951658428356872,0.987649416395596,0.968811467114912,0.9234587828262052,0.8241103669370775,0.6451387636856354,0.4128985832309683,0.2123500301565436,0.0916547825311673,0.0341359401857131,0.0097862781202881,0.0,,,,,
mexiletine,0.0,3.72289804313579e-09,1.1772837312892884e-08,3.72289804313579e-08,1.1772837312892885e-07,3.722898043135793e-07,1.1772837312892883e-06,3.722898043135792e-06,1.1772837312892886e-05,3.722898043135791e-05,0.0001177283731289,0.0003722898043135,0.0011772837312892,0.0037228980431357,0.0117728373128928,0.0372289804313579,0.1177283731289289,0.3722898043135793,1.1772837312892894,3.7228980431357934,11.772837312892896,37.22898043135794,,,,,,,0.8697691792349695,0.1670546177906247,9.996,0.09967,2308000.0,0.8565263157894737,-86.26,3.722898043135794e-09,1.2508260923297748e-08,4.202548377970462e-08,1.4119798889297432e-07,4.743995850691085e-07,1.5938964009206316e-06,5.355202274255043e-06,1.7992506527790584e-05,6.045155244815111e-05,0.0002031062313495,0.0006824000301463,0.0022927400998463,0.00770319011316,0.0258813190049154,0.0869565288658587,0.2921581357952757,0.9815982471315474,3.297991740496686,11.080652957733616,37.22898043135795,117.728373128929,372.2898043135795,1177.28373128929,3722.898043135795,11772.837312892902,37228.98043135796,117728.37312892904,372289.8043135796,1177283.7312892906,3722898.043135797,199.35604838478693,199.3561099438335,199.3564548341033,199.3573127433669,199.3598022661428,199.3664853773361,199.3858925433264,199.4405126440156,199.59436645541496,200.02868813114293,201.2519592370896,204.6822681204179,214.16486150145744,239.1301539417259,295.1623477283377,388.0489803667521,498.4483072034733,573.7662993611499,611.669771134635,731.874815759381,691.6985993989157,882.1658460929964,883.096535710749,881.7879881468764,878.3312627702368,879.2068736194828,881.6607384700349,882.4627110422714,876.1783857256631,880.8767933581632,199.35597084643905,199.356068342884,199.3563568587985,199.3569557699552,199.35874462722248,199.3638623356973,199.3787190182165,199.42088330475707,199.5421545766581,199.8899548993212,200.88482968753223,203.71430503515293,211.6332568933909,232.8124960380162,283.181591301759,385.9270867256767,562.4366602454112,,,,,,,,,,,,,,15.885558110177875,-2.3223144167155936,1.0,0.9999989237737508,0.99999951346718,0.9999971065728932,0.9999922466243308,0.9999818337546258,0.9999502386823952,0.9998693952940656,0.9996515934064828,0.9990691673094152,0.997512732347946,0.993366329538834,0.9824258766571056,0.9542760045434392,0.8862354587893365,0.7439767702048721,0.5195588426790465,0.2853595479029908,0.1260277402849374,0.0465934829944074,0.0131062665282274,0.0,,,,,,
mexiletine,0.0,7.209403308804863e-09,2.279813502657761e-08,7.209403308804866e-08,2.2798135026577618e-07,7.209403308804863e-07,2.2798135026577616e-06,7.209403308804864e-06,2.2798135026577617e-05,7.209403308804865e-05,0.0002279813502657,0.0007209403308804,0.0022798135026577,0.0072094033088048,0.0227981350265776,0.0720940330880486,0.2279813502657762,0.7209403308804867,2.279813502657763,7.209403308804868,22.79813502657763,72.09403308804868,,,,,,,0.8970653546940094,0.1716267388863801,9.996,0.09967,2308000.0,0.8909473684210527,-86.26,7.209403308804861e-09,2.422228507011737e-08,8.138247631415893e-08,2.734303321033685e-07,9.186762298255426e-07,3.0865851961421058e-06,1.037036538417106e-05,3.484254325318225e-05,0.0001170646139626,0.0003933158306685,0.001321469720165,0.0044398981305809,0.0149172509283631,0.050119252450198,0.1683915808770487,0.5657651126869424,1.9008679713469927,6.386570969942795,21.457717931462906,72.09403308804868,227.98135026577629,720.9403308804868,2279.813502657764,7209.40330880487,22798.13502657764,72094.03308804872,227981.3502657764,720940.3308804872,2279813.5026577646,7209403.308804873,199.3560179432544,199.3560702681288,199.3564888921362,199.3573682785814,199.36011760408715,199.36807152266408,199.3914767236124,199.46043485163,199.66340258023493,200.26014036861807,202.01119703269345,207.1122388927544,221.6201459892024,259.45343954624366,335.7244321148687,448.0496879051864,546.5895210102508,600.288820062047,706.7490609680881,755.0858302350614,881.3922679297006,879.0109398826364,880.935041733641,883.4010172084872,882.0420565410122,884.7452488342549,880.0481804389059,883.7337099649185,881.7149477418258,872.7020398717025,199.35616617506847,199.3562267956845,199.3563665021621,199.3570173340312,199.35927458116632,199.3655845341744,199.3845650003782,199.44084466612745,199.60749544412147,200.10129042574107,201.55908927853537,205.82622878767137,218.0020753049468,250.32468671413443,322.54782991412134,466.9819079407142,851.6621124305075,,,,,,,,,,,,,,74.24112124438496,-17.417559429714053,1.0,0.9999985566148308,0.9999980229968946,0.9999971182331472,0.9999921698528702,0.9999795210607484,0.9999445096801756,0.9998478661510456,0.9995773209723692,0.9988246273750632,0.9967339577315302,0.9909528542560856,0.9751919587581436,0.933804076341675,0.8350590486728381,0.6449343064925296,0.3940389371949138,0.1877013731034954,0.0744430378584206,0.0256766765974606,0.0069078440889321,0.0,,,,,,
mexiletine,0.0,1.3291224493332673e-08,4.2030542291548695e-08,1.329122449333267e-07,4.2030542291548697e-07,1.3291224493332671e-06,4.203054229154869e-06,1.3291224493332673e-05,4.20305422915487e-05,0.0001329122449333,0.0004203054229154,0.0013291224493332,0.0042030542291548,0.0132912244933326,0.0420305422915487,0.1329122449333268,0.4203054229154873,1.3291224493332685,4.203054229154874,13.291224493332686,42.03054229154874,,,,,,,,0.935011172957805,0.1697348465859041,9.996,0.09967,2308000.0,0.9253684210526316,-86.26,1.329122449333268e-08,4.203054229154872e-08,1.329122449333268e-07,4.203054229154872e-07,1.329122449333268e-06,4.203054229154872e-06,1.329122449333268e-05,4.203054229154872e-05,0.0001329122449333,0.0004203054229154,0.0013291224493332,0.0042030542291548,0.0132912244933326,0.0420305422915487,0.1329122449333268,0.4203054229154871,1.329122449333268,4.203054229154872,13.29122449333268,42.03054229154874,132.91224493332686,420.3054229154874,1329.1224493332688,4203.0542291548745,13291.22449333269,42030.54229154875,132912.2449333269,420305.4229154876,1329122.4493332691,4203054.229154876,199.3560629266114,199.3561437623048,199.35637413485804,199.3572407990919,199.3595129925833,199.36635679528985,199.3860366549379,199.4432909642593,199.60910861139828,200.090127950844,201.4824303003058,205.49001174221817,216.8224397872505,246.91961424910232,312.2219056049668,415.844905249275,523.2060631057957,588.2017612614961,629.3660865854414,748.4014142124945,771.1424210205339,873.953982042338,883.1299126745187,884.3419459373894,881.8476922703429,882.9124313308891,882.935318007755,883.8553761104314,880.4826785174911,883.7088521349161,199.35622103998065,199.35608602468483,199.35625295824727,199.357025516318,199.3588323038356,199.3639743309735,199.37955562392057,199.42525810680704,199.55907001934912,199.95163620153764,201.09937305451857,204.4328410753566,213.926160179782,239.49377979580697,299.2209025263309,420.3126738850372,677.1225579319573,,,,,,,,,,,,,,37.529668475528176,-7.847327937844174,1.0,0.999999231382289,0.999999160597245,0.9999971135052192,0.9999913257563674,0.9999783240789696,0.9999377149594484,0.999821589616647,0.999484590983223,0.9985080807741,0.9956887553901992,0.9876029580992922,0.96488580805957,0.904557657623591,0.7657070745976039,0.5294669127768061,0.277995184776707,0.1144576942956034,0.0393383898531236,0.0103876490796226,0.0,,,,,,,
