,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,ME,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current
,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,Hill_coef,IC50,Kmax,Ku,halfmax,n,Vhalf,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,RMSE,ME,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19
ondansetron,0.0,5.421485958676428e-13,1.714424393203902e-12,5.421485958676429e-12,1.7144243932039018e-11,5.421485958676429e-11,1.7144243932039018e-10,5.421485958676429e-10,1.714424393203902e-09,5.421485958676429e-09,1.7144243932039022e-08,5.42148595867643e-08,1.7144243932039025e-07,5.421485958676431e-07,1.7144243932039028e-06,5.421485958676432e-06,1.714424393203903e-05,5.421485958676432e-05,0.0001714424393203,0.0005421485958676,0.6634327233282672,4.907222495786492e-05,33540.0,0.02325,9950000.0,0.65,-82.11,5.421485958676428e-13,1.6136247548890509e-12,4.80271436546602e-12,1.4294565825398206e-11,4.2545651601917826e-11,1.2663081148051172e-10,3.7689779830496556e-10,1.1217803053326522e-09,3.338812428970454e-09,9.937479186302756e-09,2.95774305023335e-08,8.803282791537049e-08,2.620166342767948e-07,7.798535871611241e-07,2.3211183484083624e-06,6.908463942482137e-06,2.0562016614664696e-05,6.11997877939044e-05,0.0001821520766279,0.0005421485958676,199.39006837696647,199.4251080419601,199.4965020645296,199.6413754382981,199.936048247694,200.5347978180277,201.7523925975229,204.2293266601341,209.2702077745929,219.5120409997868,240.05554823645048,279.08550281320214,344.09045248628405,446.027539755117,576.7105407319448,874.6219796732369,,,,,199.3775190332061,199.40033904800967,199.44768856022063,199.54506802058071,199.7455631567801,200.15861582634145,201.0074224304553,202.7476935290601,206.29231141442145,213.42080534599484,227.39082339232107,253.4209177109612,297.7896791030857,369.5190227994445,478.130648145765,676.3489982949714,926.7568547070211,,,,60.153690034126726,29.37726974400806,1.0,0.999823744960744,0.9996277978775,0.9992155682023206,0.9983460262072908,0.9965131319090508,0.992664034494224,0.9846306864460794,0.9680794329496216,0.9348847473530664,0.871728609075642,0.7627707805165745,0.6030036536565447,0.4167234134101508,0.2496135087186073,0.131563294863287,0.0617306852090871,0.0261287438857733,0.0087989329563359,0.0
ondansetron,0.0,5.964285201666471e-12,1.8860725852102736e-11,5.96428520166647e-11,1.8860725852102736e-10,5.96428520166647e-10,1.8860725852102736e-09,5.964285201666471e-09,1.886072585210273e-08,5.964285201666473e-08,1.886072585210274e-07,5.964285201666472e-07,1.8860725852102745e-06,5.964285201666472e-06,1.8860725852102743e-05,5.964285201666473e-05,0.000188607258521,0.0005964285201666,,,0.7009722798572715,4.718669944597049e-05,33540.0,0.02325,9950000.0,0.6844210526315789,-82.11,5.96428520166647e-12,1.5725737937258055e-11,4.146328106546967e-11,1.0932419728557991e-10,2.8824974302599904e-10,7.60013944008294e-10,2.0038914485170714e-09,5.283562188690631e-09,1.3930908993308876e-08,3.673094371733864e-08,9.684667576353522e-08,2.55350874690973e-07,6.732711132455363e-07,1.7751808858280304e-06,4.680532278027434e-06,1.2340929637397495e-05,3.2538723219612194e-05,8.579325382052877e-05,0.0002262068597908,0.0005964285201666,199.422401979746,199.4849987830852,199.6063255940017,199.8424533171093,200.3003678209875,201.1906348711248,202.9206990804396,206.2844464646563,212.82430637629267,225.48783415385344,249.5182861269708,292.09859456200513,358.74146119657274,459.6284566105259,583.2838641944905,872.8169817689891,,,,,199.3975566748503,199.43833217517243,199.5183191338788,199.67635505025257,199.9875534224404,200.60054473489905,201.80502764175725,204.16234621014885,208.73912762932343,217.49022754382003,233.7344724102904,262.29141272824785,308.26899833447874,380.7055936961633,485.94178573937927,676.1091435729322,910.2983490408564,,,,60.29625875893326,30.349082262675992,1.0,0.9996557892303636,0.9992444171382692,0.9983430214446332,0.996366606819428,0.9920508818245698,0.982694906886926,0.9627415062140434,0.9216079094720732,0.8424525299674875,0.7084367461241763,0.5239784318662801,0.3309466610119094,0.1790537307881907,0.0843445371062973,0.0344296159057503,0.0113425635715091,0.0,,
ondansetron,0.0,1.841390123675784e-11,5.82298685175462e-11,1.8413901236757835e-10,5.822986851754615e-10,1.8413901236757833e-09,5.8229868517546215e-09,1.841390123675784e-08,5.822986851754621e-08,1.8413901236757841e-07,5.822986851754621e-07,1.8413901236757844e-06,5.822986851754622e-06,1.8413901236757844e-05,5.822986851754623e-05,0.0001841390123675,0.0005822986851754,,,,0.7406408744713282,4.405808693738433e-05,33540.0,0.02325,9950000.0,0.718842105263158,-82.11,1.841390123675784e-11,4.5696469891399095e-11,1.1340168135403788e-10,2.814208923465063e-10,6.983822259376392e-10,1.7331255310820115e-09,4.300974444840042e-09,1.0673422578697121e-08,2.648747417695437e-08,6.573208201042347e-08,1.6312263587534928e-07,4.048098511576464e-07,1.004587834882085e-06,2.493014226573411e-06,6.186736209708252e-06,1.535318351597389e-05,3.810090427086237e-05,9.455230602480912e-05,0.000234643737352,0.0005822986851754,199.4173260887535,199.4739626079144,199.5827334097294,199.7916849619068,200.1938106520685,200.9665964812437,202.45328165244405,205.3143779762996,210.82168072365147,221.39639178234933,241.4291128052548,277.53576052748224,335.57382973615205,424.0800127465498,540.6910261588143,851.9008524137986,,,,,199.3928282455722,199.4284138671585,199.4979219447908,199.63431474588657,199.9012526384876,200.42361069522457,201.4443113032774,203.43136412778352,207.27498246888183,214.61530023594543,228.293327280246,252.64576349978688,292.7706770363644,355.15167531111223,449.3907547513336,571.1092185610444,867.0688137555987,,,,76.90030424483803,33.51354525071981,1.0,0.9996817422794824,0.999271660079527,0.9983379768122967,0.9962089400488128,0.9913748663300452,0.98049555283899,0.9564912382979852,0.905764415285966,0.8076743469816566,0.6467704737803485,0.4424335115954486,0.2529069546788278,0.1220601775850748,0.0493420250854055,0.0155804248375569,0.0,,,
ondansetron,0.0,5.128483032396459e-11,1.6217687323899908e-10,5.128483032396459e-10,1.621768732389991e-09,5.128483032396459e-09,1.6217687323899913e-08,5.12848303239646e-08,1.6217687323899913e-07,5.12848303239646e-07,1.6217687323899915e-06,5.128483032396461e-06,1.6217687323899917e-05,5.128483032396462e-05,0.0001621768732389,0.0005128483032396,0.0016217687323899,,,,0.7682700042348455,4.948263266527118e-05,33540.0,0.02325,9950000.0,0.7532631578947369,-82.11,5.12848303239645e-11,1.2726991823472954e-10,3.158367100983817e-10,7.83789514673775e-10,1.945074729030682e-09,4.826953704641548e-09,1.1978707922632797e-08,2.972670803902021e-08,7.377065845035865e-08,1.830713996671268e-07,4.543152803581614e-07,1.127441939823536e-06,2.797892526685341e-06,6.943331017211356e-06,1.7230771073141724e-05,4.276037985788869e-05,0.0001061153954068,0.0002633390343998,0.0006535097642785,0.0016217687323899,199.41260333431788,199.4684965757953,199.5789629211374,199.7982131590923,200.2331971786168,201.09588288319387,202.80869470850465,206.2097563191079,212.96362083663155,226.31616122854928,252.1162564142928,298.22326451007854,370.8501251404024,480.2668588632299,610.7738602690063,904.5928976712324,,,,,199.39237307236857,199.4292873599828,199.50354404333788,199.65237205565765,199.95155772261216,200.55159483858267,201.7527797427639,204.1481841933702,208.8846512461531,218.0978149308592,235.4525444898751,266.24802012077214,315.9453523127735,395.2676282982519,509.2895295704777,850.9043317407259,935.2918630914183,,,,39.37875302201604,22.51483039216405,1.0,0.9997068649821836,0.9993036234480264,0.9983464740283524,0.9960764800425694,0.9907180979736022,0.9782012327766392,0.949658911626628,0.8880135123518896,0.7691408568729968,0.5828317609817557,0.3679651902932674,0.192631046162462,0.0858485835508251,0.0330940875842885,0.0103548121110112,0.0,,,
ondansetron,0.0,1.306031321897549e-10,4.1300336727167957e-10,1.3060313218975488e-09,4.130033672716796e-09,1.3060313218975488e-08,4.1300336727167965e-08,1.306031321897549e-07,4.130033672716797e-07,1.3060313218975492e-06,4.130033672716798e-06,1.3060313218975494e-05,4.130033672716798e-05,0.0001306031321897,0.0004130033672716,0.0013060313218975,0.0041300336727167,,,,0.7984190969864902,5.306682751713618e-05,33540.0,0.02325,9950000.0,0.7876842105263158,-82.11,1.30603132189755e-10,3.241085102551777e-10,8.043170531868022e-10,1.996016462319257e-09,4.9533721833499165e-09,1.229243167577654e-08,3.0505253978602594e-08,7.570272057178344e-08,1.87866060908372e-07,4.662138503696402e-07,1.1569697753044207e-06,2.871169657243472e-06,7.125177663786889e-06,1.7682046970804492e-05,4.388027917770767e-05,0.0001088945699495,0.0002702359143266,0.0006706252609823,0.0016642430440388,0.0041300336727168,199.4083276526601,199.46298313865395,199.575311220091,199.80473692719124,200.2743247372629,201.23557984302485,203.20467576052383,207.23981757444943,215.504244198632,232.3032831984355,265.19919786975817,322.7436473044499,414.38849555671936,540.9813610334127,854.4895428114254,,,,,,199.39103912888007,199.42862824895963,199.5060398201412,199.66598972916088,199.995618938552,200.6755880983491,202.07423770799016,204.9352809357188,210.7293323961833,222.2180140119721,244.0662417677289,282.53050865956527,344.23944980599515,442.7636399149188,573.3090325394709,876.2449346145511,,,,,79.92717730712178,35.35245914154028,1.0,0.9997292550763954,0.999332819905436,0.9983515989342692,0.9959305694537832,0.9899909998590471,0.9755918991300224,0.941698580715323,0.8671514461806785,0.7250453388529852,0.5153081657502153,0.2985484667622245,0.1432788523559621,0.0591708984473206,0.022400204467075,0.0066225455613193,0.0,,,
ondansetron,0.0,3.075553380856449e-10,9.725753748937676e-10,3.0755533808564487e-09,9.72575374893768e-09,3.0755533808564484e-08,9.72575374893768e-08,3.075553380856449e-07,9.72575374893768e-07,3.075553380856449e-06,9.72575374893768e-06,3.0755533808564496e-05,9.725753748937684e-05,0.0003075553380856,0.0009725753748937,0.0030755533808564,,,,,0.8374813237052403,5.016100621255933e-05,33540.0,0.02325,9950000.0,0.8221052631578948,-82.11,3.0755533808564474e-10,7.183636060999111e-10,1.6778972973805615e-09,3.919100740420069e-09,9.153927738926146e-09,2.1381025546309443e-08,4.994012039967929e-08,1.1664621138647668e-07,2.7245306022341814e-07,6.363744620831414e-07,1.4863934934682708e-06,3.4718011942097074e-06,8.109160585728336e-06,1.894074047638509e-05,4.424029417115701e-05,0.0001033330048944,0.0002413571179975,0.0005637430022245,0.0013167466333451,0.0030755533808564,199.4044045330166,199.4530746661417,199.55119082819712,199.74810297749264,200.1436524971145,200.9386118276573,202.53664797364405,205.7507671771081,212.2155747538563,225.1694168713717,250.56981159099468,296.6816653337249,370.1297806373118,481.59504200835295,614.9048603992806,915.0868405225376,,,,,199.3872190177605,199.4196364873879,199.4856310467531,199.6196644295384,199.89227900005287,200.44621205110988,201.56864185814547,203.83542341054687,208.3758986467783,217.32630566521937,234.4168362605392,265.14985629561767,315.30137179838465,395.9197736274829,512.423703589537,849.2400136055734,,,,,40.71314489436877,23.254436112960946,1.0,0.999749679967783,0.9993566654166754,0.9983476581657196,0.9957571387157378,0.9891497959168132,0.972531702170906,0.9322081437073954,0.8422656692279505,0.6744193507047105,0.4444728758129782,0.2336261658804902,0.1007362983331408,0.0366454310787029,0.0108763270444894,0.0,,,,
ondansetron,0.0,6.76077376152611e-10,2.137944383152657e-09,6.7607737615261125e-09,2.1379443831526568e-08,6.760773761526114e-08,2.137944383152657e-07,6.760773761526114e-07,2.137944383152657e-06,6.760773761526115e-06,2.1379443831526578e-05,6.760773761526117e-05,0.0002137944383152,0.0006760773761526,0.0021379443831526,0.0067607737615261,,,,,0.8678118279194881,5.3331113662640086e-05,33540.0,0.02325,9950000.0,0.8565263157894737,-82.11,6.760773761526118e-10,1.5791284422457722e-09,3.688404205004291e-09,8.615084888310803e-09,2.0122438731661452e-08,4.700041215599225e-08,1.0977987172883544e-07,2.564152032710011e-07,5.989144952811847e-07,1.3988974447775372e-06,3.267434794822206e-06,7.631817599118301e-06,1.7825800214440443e-05,4.163610426457983e-05,9.725034262005406e-05,0.000227149713134,0.0005305584616648,0.0012392367895179,0.0028945119745633,0.0067607737615261,199.4005969340588,199.4484679573526,199.5471577957002,199.75147993953544,200.1738123736041,201.0479577281616,202.857264460676,206.6047221546472,214.3644515617487,230.32858145881352,262.07493884949724,318.6767807632059,409.63321913524686,537.2642490421498,853.8280591342256,,,,,,199.38595607130463,199.41863361031585,199.486846038292,199.62912983530805,199.9259576148076,200.544556350996,201.8302227231497,204.49066659613644,209.9423184912176,220.890036146872,242.0029237364496,279.73759777834016,340.7542980423321,439.3631851078263,571.3583302575821,876.22204234358,,,,,80.06319070368919,35.08273872584622,1.0,0.9997698654566246,0.9993835059191511,0.9983517275251677,0.9955971159069394,0.9882955961207288,0.9692528454299996,0.921688628454586,0.8146096289296532,0.6210603375267696,0.3782590844312105,0.1819447943915968,0.0724666298359642,0.0256297363376985,0.0072062365783175,0.0,,,,
ondansetron,0.0,1.398421469149195e-09,4.422196971390344e-09,1.3984214691491953e-08,4.422196971390345e-08,1.3984214691491953e-07,4.422196971390345e-07,1.3984214691491954e-06,4.422196971390346e-06,1.3984214691491956e-05,4.422196971390346e-05,0.0001398421469149,0.000442219697139,0.0013984214691491,0.0044221969713903,,,,,,0.9087242875205418,4.947507177679248e-05,33540.0,0.02325,9950000.0,0.8909473684210527,-82.11,1.398421469149193e-09,3.074279477788795e-09,6.758473404519071e-09,1.4857778250026042e-08,3.266323048328319e-08,7.180660578254458e-08,1.5785911429209828e-07,3.470363164156608e-07,7.62922086896436e-07,1.6772023074878016e-06,3.687149223436052e-06,8.105801748060114e-06,1.7819734976070483e-05,3.917477437606757e-05,8.612153600918572e-05,0.0001893289516713,0.000416219375571,0.0009150136155694,0.0020115592060767,0.0044221969713903,199.39726820792333,199.439289880352,199.5239970648072,199.69495442794104,200.0401777758036,200.7366308669565,202.1428721571881,204.98317936306137,210.72278330799145,222.28918447642096,245.2072639374905,287.74508019134623,356.74523174124363,463.485956915542,595.2755500570483,890.1468192478966,,,,,199.3824289382904,199.41004031666955,199.4664821749461,199.5820497920905,199.818193864118,200.30068974176527,201.2842544674209,203.28334021607827,207.31644578496864,215.3374384407828,230.83774534273084,259.184001628897,306.3945092400866,382.4499182165421,494.9147882122528,858.0584795491873,922.0888421541798,,,,36.4777416711264,20.03471460576161,1.0,0.999786312891798,0.9994048475204592,0.9983465887803358,0.9954058997736228,0.9873042232486708,0.9654011872953214,0.9091849740792418,0.7821509735389168,0.5622422102579746,0.3126625616615464,0.1351508883831798,0.0470267855917861,0.0131956807626127,0.0,,,,,
ondansetron,0.0,2.7402982355320403e-09,8.665583892421799e-09,2.74029823553204e-08,8.6655838924218e-08,2.74029823553204e-07,8.665583892421799e-07,2.7402982355320403e-06,8.6655838924218e-06,2.7402982355320407e-05,8.6655838924218e-05,0.0002740298235532,0.0008665583892421,0.002740298235532,0.0086655838924218,,,,,,0.9385766730895846,5.268804251073117e-05,33540.0,0.02325,9950000.0,0.9253684210526316,-82.11,2.740298235532038e-09,6.024251496683946e-09,1.3243670205207605e-08,2.911478722308492e-08,6.400573420441958e-08,1.407097355600296e-07,3.093352482785257e-07,6.800403358495034e-07,1.4949956752613876e-06,3.286587502575555e-06,7.225209805504755e-06,1.5883848122909417e-05,3.491893494904913e-05,7.676552989809008e-05,0.0001687607766139,0.0003710024507244,0.0008156090603825,0.0017930289626904,0.0039417816907759,0.0086655838924218,199.39407118509337,199.4349176054465,199.51990249811925,199.69569137310688,200.0604181599113,200.8166256550793,202.385487521904,205.6423215166064,212.40328139292524,226.37735647516791,254.5224270060873,306.19321214223066,389.8258469566594,513.3043420380395,854.621664254327,,,,,,199.38125534608136,199.40908941180604,199.4672507774389,199.58902968658364,199.8438649738472,200.376542199083,201.4881792045184,203.7985074526445,208.55917486637213,218.19750697676503,237.0238926819336,271.3515150599824,327.6295579587852,419.60174416075495,548.499073539256,860.2857625017405,,,,,84.83941135012853,35.33209209899012,1.0,0.9998029500419288,0.9994300305046904,0.9983509003297184,0.995234240928087,0.9863072002895602,0.961307782107499,0.8955018651909574,0.74715269251692,0.5040494433860301,0.2569142679730858,0.1021444827596668,0.0338640837429607,0.0091645295814312,0.0,,,,,
