,APD,drug concentration,qNet
0,210.4632377654931,0.1,0.15218355443548484
1,210.47047494319253,0.20691380811147897,0.15218362186458756
2,210.48598126354392,0.42813323987193935,0.1521831976639179
3,210.51910697908454,0.8858667904100825,0.1521817218324199
4,210.59029718054023,1.8329807108324356,0.15217989500270415
5,210.74070521542643,3.79269019073225,0.15217474460575994
6,211.06309657265507,7.847599703514611,0.15216455955094396
7,211.74725333305184,16.23776739188721,0.15214289089429106
8,213.19594640273607,33.59818286283781,0.15209638306862605
9,216.23505407085952,69.51927961775606,0.15199634167833315
10,222.48158654682072,143.8449888287663,0.1517844288199893
11,234.7965062663328,297.6351441631316,0.15133853177923737
12,257.13827929532977,615.8482110660261,0.15043783241685094
13,292.36038660133585,1274.2749857031322,0.14881736767064044
14,338.8369213369134,2636.6508987303555,0.14653333972351665
15,393.52550863628977,5455.594781168515,0.14432014150358
16,458.41073898823794,11288.378916846883,0.14262942123200073
17,517.555099491846,23357.21469090121,0.1403131014804331
18,548.417410358591,48329.30238571752,0.13775561397834005
19,560.9965901352566,100000.0,0.13594421280049912
