,qNet,drug concentration
0,0.07445073351919254,0.10134053710514009
1,0.07444000094480015,0.25536889945237506
2,0.07441514780609727,0.643506323485879
3,0.07435819488522721,1.6215773206727757
4,0.07422883814399414,4.086227853571672
5,0.07393240021064311,10.296928460824397
6,0.07326289857794922,25.947369054434034
7,0.07178171099983775,65.38533005098581
8,0.06865117980586746,164.76724200028204
9,0.06261848025261049,415.21282592386785
10,0.052735074961024406,1046.393736067061
11,0.03983318997309563,2637.4468254374983
12,0.026350932501659544,6650.292738146485
13,0.01247373119343012,16785.73161906322
14,-0.016532913921862426,42481.99985234997
15,,108282.83476241292
16,,281361.47725739016
17,,772227.116625151
18,,2545512.0592520717
19,,38982267.67032044
