,qNet,drug concentration
0,0.07445497348960838,0.1
1,0.07445107117555382,0.20691380811147897
2,0.07444190661837392,0.42813323987193935
3,0.07442248979377682,0.8858667904100825
4,0.07438162698466536,1.8329807108324356
5,0.07429404987255905,3.79269019073225
6,0.0741076218461954,7.847599703514611
7,0.0737106315375533,16.23776739188721
8,0.07287076110786966,33.59818286283781
9,0.07111126952277072,69.51927961775606
10,0.06750969847141315,143.8449888287663
11,0.06052901029659431,297.6351441631316
12,0.048440035732319614,615.8482110660261
13,0.03071165462701967,1274.2749857031322
14,-0.01523271266937353,2636.6508987303555
15,-0.015411248992573349,5455.594781168515
16,-0.10555983306599845,11288.378916846883
17,-0.10849498359183271,23357.21469090121
18,-0.10971213313315675,48329.30238571752
19,-0.11027563101010221,100000.0
