,pulse 0,pulse 1,APD,drug concentration,qNet
0,264.4277608750754,264.4278322584722,264.4278322584722,0.1,0.07445062976699308
1,264.4572931709419,264.45725133658067,264.4572931709419,0.20691380811147897,0.0744426728707254
2,264.51462737431115,264.5145984557988,264.51462737431115,0.42813323987193935,0.07442851091942243
3,264.6247478575901,264.6245135708603,264.6247478575901,0.8858667904100825,0.07440086493776359
4,264.83645323528646,264.836259739548,264.83645323528646,1.8329807108324356,0.07434699076754593
5,265.2432124834634,265.243028146266,265.2432124834634,3.79269019073225,0.07424280608250605
6,266.0225454580864,266.02262987100937,266.02262987100937,7.847599703514611,0.07404596179276533
7,267.5119017863386,267.511443726382,267.5119017863386,16.23776739188721,0.07366915707791102
8,270.33658224158734,270.3363299179688,270.33658224158734,33.59818286283781,0.07295773725568606
9,275.6256419186455,275.6255975253224,275.6256419186455,69.51927961775606,0.0716376961472545
10,285.29501196030105,285.2947560284814,285.29501196030105,143.8449888287663,0.06926075391327761
11,302.23996351895846,302.239707977522,302.23996351895846,297.6351441631316,0.06520861772559965
12,329.9447276808652,329.94450842386266,329.9447276808652,615.8482110660261,0.058880758608098605
13,370.90561501622585,370.905495913021,370.90561501622585,1274.2749857031322,0.050165564417681045
14,424.5759425951803,424.5757355097089,424.5759425951803,2636.6508987303555,0.03983755413812601
15,487.18126368834066,487.18098020271793,487.18126368834066,5455.594781168515,0.029184782570661677
16,553.6983197196264,553.6982830693462,553.6983197196264,11288.378916846883,0.018833143109800343
17,619.8299915227623,619.8296198666686,619.8299915227623,23357.21469090121,-0.0212982469795079
18,681.9679372992966,681.9683589785546,681.9683589785546,48329.30238571752,-0.016267973448745386
19,,,,100000.0,
