,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,ME
,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,Hill_coef,IC50,Vhalf,Kmax,Ku,N,EC50,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,RMSE,ME
0,0.0,4.506570337745487e-16,1.4251026703030022e-15,4.506570337745487e-15,1.4251026703030022e-14,4.5065703377454887e-14,1.425102670303002e-13,4.5065703377454884e-13,1.4251026703030025e-12,4.506570337745488e-12,1.4251026703030026e-11,4.506570337745489e-11,1.4251026703030028e-10,4.506570337745489e-10,1.425102670303003e-09,4.506570337745489e-09,1.4251026703030032e-08,4.50657033774549e-08,1.4251026703030034e-07,1.0,0.9983633012261812,0.996581548262117,0.9928792403675628,0.985255184117297,0.9698336706046944,0.9397516810139612,0.8850333446295735,0.7970713266031909,0.6799139608330003,0.5550770248312712,0.4429574181722382,0.3451222401228687,0.2528386437836002,0.1636683501957218,0.0873360093105964,0.0360430426054204,0.0102006722022495,0.0,0.4572489534828791,1.5286112528646373e-05,-54.93,37350000.0,0.0001765,0.65,1000000000.0,4.506570337745487e-16,1.2624511285461596e-15,3.536576004635928e-15,9.907211102080544e-15,2.7753632805437723e-14,7.774782690734372e-14,2.1779940057540686e-13,6.101338233869768e-13,1.709202511381225e-12,4.788086011515863e-12,1.3413137121561747e-11,3.75749823643744e-11,1.0526093089836851e-10,2.9487342046223165e-10,8.260456501097101e-10,2.314048566993752e-09,6.482475598890478e-09,1.815972684825857e-08,5.0871873587893696e-08,1.425102670303002e-07,201.4863271361324,201.8725427040996,202.62435433484373,204.08328612026548,206.8971066899149,212.26160409123463,222.2741177554115,240.2871463257502,270.8578072616195,318.98420780574327,391.7963999246939,499.9995868562282,860.0394826272272,,,,932.314049166795,,,,202.0098721175672,202.56728207384404,203.4570541436461,204.87459985410948,207.12596023490303,210.6835601475031,216.2608715459399,224.8960564925855,238.0116795073311,257.3732466379655,284.85864815107186,322.2671094086159,372.2305105737842,437.4942232522112,520.7736112219137,864.5626987978261,871.8206703195979,,,,143.87345648672274,67.66720697082107
0,0.0,2.239752027908652e-15,7.082717802172354e-15,2.239752027908652e-14,7.082717802172354e-14,2.2397520279086526e-13,7.082717802172354e-13,2.239752027908652e-12,7.082717802172355e-12,2.239752027908652e-11,7.082717802172355e-11,2.2397520279086518e-10,7.082717802172356e-10,2.239752027908652e-09,7.0827178021723565e-09,2.2397520279086532e-08,7.082717802172356e-08,2.239752027908653e-07,7.082717802172358e-07,1.0,0.9985488427434174,0.9968470525325848,0.9931698637759784,0.9852978123981804,0.9687759187759232,0.9355029829875556,0.873764624128132,0.7748410330246368,0.647555220687551,0.5190152125811979,0.4072009222030768,0.3078015467351637,0.2119132663962604,0.1232963410329038,0.0568047018911409,0.0200880903003297,0.0050565548529482,0.0,0.4794738841346712,1.613589495133992e-05,-54.93,37350000.0,0.0001765,0.6844210526315789,1000000000.0,2.239752027908652e-15,6.2743444867907814e-15,1.757667735016221e-14,4.9238543934287953e-14,1.3793472796190461e-13,3.8640438278020826e-13,1.0824565302582125e-12,3.032346919742713e-12,8.494685545921817e-12,2.3796644788326297e-11,6.6662891771626e-11,1.8674654258551223e-10,5.231436897024374e-10,1.4655121122264467e-09,4.1054222642043934e-09,1.1500752417405328e-08,3.2217710543372666e-08,9.025330126102514e-08,2.528316957080908e-07,7.082717802172353e-07,201.44088447046835,201.80923384571105,202.552362029109,204.0462899860656,207.02978956340309,212.9109474120772,224.2233349068657,245.0584028606163,280.876257461054,337.7115090252955,425.1430255019647,557.5115508853781,883.1859924057135,,,,933.9726855144291,,934.20699889582,,201.94663666736068,202.4981288989544,203.39897249109967,204.8672430786653,207.2520590417469,211.10394587266453,217.26952831808143,226.996291793198,241.9975379508749,264.36293319310835,296.22738691450314,339.8144346171912,398.4486844594466,475.2043030915976,573.626557812966,847.8582869834424,,,,,153.4859385796419,74.40890746590979
0,0.0,3.0190150667187315e-14,9.546963901196394e-14,3.0190150667187324e-13,9.546963901196397e-13,3.019015066718732e-12,9.546963901196396e-12,3.0190150667187316e-11,9.546963901196395e-11,3.0190150667187315e-10,9.546963901196395e-10,3.019015066718732e-09,9.546963901196395e-09,3.019015066718732e-08,9.546963901196396e-08,3.019015066718733e-07,9.546963901196398e-07,,,1.0,0.9970802243543472,0.993421879509954,0.9852814539983068,0.967551868796967,0.930709506698298,0.8611191996191166,0.7505057428487063,0.6137996181465362,0.482771960933859,0.37066539156911,0.2681221302962513,0.1691489189539797,0.0851627308675184,0.0319521585905442,0.0081199105992056,0.0,,,0.5043313383653925,1.5822018470115427e-05,-54.93,37350000.0,0.0001765,0.718842105263158,1000000000.0,3.0190150667187315e-14,7.492075108049363e-14,1.859255028020108e-13,4.613981052464499e-13,1.1450188829217014e-12,2.841511977052811e-12,7.0515783068414856e-12,1.7499400677906585e-11,4.3427018854603217e-11,1.0776974602216363e-10,2.6744451873538057e-10,6.636980529478964e-10,1.647052284225982e-09,4.087372585959664e-09,1.0143342027727844e-08,2.5172010950235784e-08,6.246759042007037e-08,1.550213791263711e-07,3.84705538098056e-07,9.546963901196394e-07,201.8119305123789,202.4836687612616,203.76727065066763,206.2070666140069,210.7992750474469,219.2898099197716,234.5085104986461,260.458089229181,301.7268191515964,363.9183487630622,455.99762166703294,590.5924355849279,904.3418853541654,,,929.086158459578,,,,,202.4968104078206,203.31644015396247,204.60639983279515,206.6311369067224,209.7950470993992,214.70547034240576,222.24545917456865,233.6357728054329,250.43002788706224,274.3622685067439,307.0914915470485,350.6288782632962,407.6944280318508,480.74151501287633,572.6890151126535,845.3403486933195,,,,,156.97432559045802,82.28635075437822
0,0.0,1.1271568347131421e-13,3.564382877919472e-13,1.127156834713142e-12,3.564382877919472e-12,1.127156834713142e-11,3.564382877919472e-11,1.127156834713142e-10,3.5643828779194723e-10,1.1271568347131424e-09,3.564382877919473e-09,1.1271568347131426e-08,3.5643828779194736e-08,1.127156834713143e-07,3.564382877919474e-07,1.127156834713143e-06,3.5643828779194748e-06,,,1.0,0.9973042756516056,0.9936835518914368,0.9853085439264484,0.9663823192899644,0.925823814793589,0.8480070876029112,0.7259038164986591,0.5816601075441719,0.4498279487124549,0.3370598304777933,0.2309560071923252,0.1315925089980006,0.0571608151916699,0.0183699151007674,0.0041854461875428,0.0,,,0.5270894449458811,1.6375117385033004e-05,-54.93,37350000.0,0.0001765,0.7532631578947369,1000000000.0,1.1271568347131417e-13,2.797185001597343e-13,6.94157520248932e-13,1.7226413792544413e-12,4.2749566704333486e-12,1.0608856117221627e-11,2.63272441787115e-11,6.533445061247799e-11,1.6213586229757975e-10,4.023610453067633e-10,9.985108074561191e-10,2.477933299548261e-09,6.149310945019437e-09,1.5260307896677337e-08,3.787042144778967e-08,9.3980333184855e-08,2.3322431300937758e-07,5.787762006728198e-07,1.436307759439282e-06,3.5643828779194773e-06,201.7563258839784,202.4182089056201,203.7231561088872,206.28131078210905,211.24216323820207,220.6692351935744,237.95172168786792,267.84148310487745,315.65762901085844,388.75452008498894,498.4118224680439,859.8662923576952,,,,,929.360039340362,930.9326885735364,,,202.4300324650801,203.2554557280833,204.58163453216537,206.7059524775764,210.09251609699845,215.4497446203091,223.8215728931121,236.6588426013176,255.79092521360616,283.19575815217286,320.7643977404599,371.208260574626,437.4359854532496,522.306425433428,862.435310798801,875.9490115975652,,,,939.0647632865954,154.4545804585403,73.38489797759964
0,0.0,3.7506047238076964e-13,1.1860453530219068e-12,3.7506047238076936e-12,1.1860453530219068e-11,3.750604723807695e-11,1.1860453530219068e-10,3.7506047238076955e-10,1.1860453530219071e-09,3.750604723807696e-09,1.1860453530219072e-08,3.7506047238076964e-08,1.1860453530219073e-07,3.750604723807697e-07,1.1860453530219077e-06,3.750604723807697e-06,,,,1.0,0.997503045992378,0.9939162980686596,0.985289936021577,0.9650656697305194,0.9203935664056712,0.8335424675152014,0.6996739082347532,0.5490488472495445,0.4167517183315231,0.3019672167777019,0.1920940290830411,0.0956861161211496,0.0340856204170379,0.0079818582164543,0.0,,,,0.5522630847791139,1.5964703348268314e-05,-54.93,37350000.0,0.0001765,0.7876842105263158,1000000000.0,3.75060472380769e-13,8.76036797546845e-13,2.0461779557431216e-12,4.779301780808145e-12,1.1163117776694278e-11,2.607393385300641e-11,6.090144708410278e-11,1.4224881745299482e-10,3.3225361687764156e-10,7.76051906123951e-10,1.8126410982620243e-09,4.233824728965706e-09,9.889035315809865e-09,2.309803209572756e-08,5.395056945972365e-08,1.260135033567144e-07,2.9433244518553774e-07,6.874786112696519e-07,1.6057585518827875e-06,3.750604723807698e-06,201.70486209517367,202.29651582345124,203.4447610272832,205.66224198506572,209.9055509298216,217.88832805491447,232.45925825071004,257.76555577999073,298.6908154999839,361.0547251707253,454.2906630425487,591.7392523549781,911.3173249544408,,,,,,928.2089693677684,928.5762543474456,202.35015594682025,203.10543241404724,204.30679025017383,206.21245134369863,209.22258382193783,213.9455838435612,221.2786806992432,232.4808793573862,249.179801034696,273.2203824852549,306.3807486972597,350.7852295012955,409.3256340495315,484.6184387424222,579.7933132310771,848.0190397641684,,,,,162.40512078986922,82.03273088647552
0,0.0,1.1284876198313918e-12,3.5685911899693976e-12,1.128487619831392e-11,3.568591189969398e-11,1.1284876198313919e-10,3.5685911899693965e-10,1.1284876198313919e-09,3.568591189969397e-09,1.128487619831392e-08,3.5685911899693986e-08,1.128487619831392e-07,3.568591189969399e-07,1.1284876198313922e-06,3.568591189969399e-06,1.1284876198313924e-05,,,,1.0,0.997693791443222,0.9941569010829848,0.9853113078701334,0.963798419277684,0.914855617997852,0.8186623065640015,0.6737330869983086,0.5187333251621727,0.3865271940254423,0.2690448614313355,0.1569160662872173,0.0679298963896153,0.0206787471273511,0.0043337876637571,0.0,,,,0.5751771820056378,1.6410431850149845e-05,-54.93,37350000.0,0.0001765,0.8221052631578948,1000000000.0,1.128487619831394e-12,2.635832761242599e-12,6.1565711693654324e-12,1.4380035456268114e-11,3.358775754148259e-11,7.845164638823451e-11,1.8324119475446584e-10,4.2800039260973167e-10,9.996897057975511e-10,2.3349967082597277e-09,5.453901941737008e-09,1.2738795855627432e-08,2.9754278970345253e-08,6.949770818833214e-08,1.6232728906804796e-07,3.7915133409543777e-07,8.855919110808753e-07,2.06849603956415e-06,4.831430608337875e-06,1.1284876198313918e-05,201.65739266520012,202.2373890413678,203.39625632511223,205.7000679648898,210.23416589494508,218.9890312596678,235.321327116542,264.0938312933969,310.8965826773492,383.1425011852898,492.45389394611607,860.4736069759196,,,,,,942.1794620893154,,,202.28887777316,203.04564371379945,204.27277993436456,206.25706198326145,209.450963680084,214.55385518413493,222.6107368953003,235.0970064837265,253.90743816744865,281.1310069983088,318.7656178692053,369.59964205321074,436.73034057416135,523.1762841475269,859.2879209727055,880.1365327434545,,,,,154.32750995694116,72.30128463414933
0,0.0,3.1077203519116287e-12,9.827474642900756e-12,3.107720351911629e-11,9.827474642900756e-11,3.1077203519116286e-10,9.827474642900759e-10,3.107720351911629e-09,9.82747464290076e-09,3.1077203519116294e-08,9.82747464290076e-08,3.10772035191163e-07,9.82747464290076e-07,3.10772035191163e-06,9.827474642900762e-06,,,,,1.0,0.9978636052120244,0.9943700931112246,0.9852876857119592,0.9623727979718206,0.908713294525612,0.8023836209740246,0.6465242478742083,0.4881354019865909,0.3553385140722547,0.2341023980806909,0.1217258949023205,0.0436705721721826,0.0097533992118411,0.0,,,,,0.6007657002047325,1.5888485699212306e-05,-54.93,37350000.0,0.0001765,0.8565263157894737,1000000000.0,3.107720351911632e-12,6.8319895763622716e-12,1.5019395661778572e-11,3.3018529013208236e-11,7.258769145888306e-11,1.5957624730109278e-10,3.5081124899975235e-10,7.712208709392551e-10,1.6954462933220272e-09,3.727256667779969e-09,8.193973658870421e-09,1.8013571456632e-08,3.960090307001535e-08,8.70583341974298e-08,1.9138840192182613e-07,4.207468558624438e-07,9.249667949599176e-07,2.0334402024815952e-06,4.470299993036583e-06,9.827474642900768e-06,201.6134626118005,202.12558160303732,203.1265040513512,205.0745875546935,208.835112241308,215.9833556286029,229.19983963003813,252.5228898431836,290.9189946962271,349.9917445863166,438.93144811209663,571.0055665532387,888.603500219019,,,,928.45680037005,,,,202.21523877380915,202.8992275212792,203.9927634650836,205.73673896271424,208.5070861422313,212.8808237636818,219.71814078771405,230.24419675694435,246.07527121341292,269.0949562578363,301.1566215770302,344.31125922830154,401.5466211245226,475.5553037305877,569.4764279583874,845.359167454821,938.2644617437724,,,,150.4389247190975,71.41042717018783
0,0.0,7.913948043307462e-12,2.5026101101084438e-11,7.913948043307459e-11,2.502610110108444e-10,7.913948043307462e-10,2.502610110108444e-09,7.913948043307462e-09,2.5026101101084453e-08,7.913948043307463e-08,2.502610110108445e-07,7.913948043307464e-07,2.502610110108445e-06,7.913948043307465e-06,2.502610110108445e-05,,,,,1.0,0.9980266942215494,0.9945924089995926,0.9853083542033056,0.9610129033939052,0.9024953664798028,0.7859076052344729,0.6203825459617388,0.4603033346275639,0.3266924246521959,0.2019478208991223,0.0929129599658303,0.0284581338615338,0.0056226317047587,0.0,,,,,0.6235710657588226,1.633626387017347e-05,-54.93,37350000.0,0.0001765,0.8909473684210527,1000000000.0,7.913948043307457e-12,1.7397965201885246e-11,3.824755880498636e-11,8.408315211381029e-11,1.8484778350016983e-10,4.0636800840526215e-10,8.93356442410939e-10,1.963948235809971e-09,4.317529364350694e-09,9.491624815835658e-09,2.0866318220891987e-08,4.5872360585630187e-08,1.0084546029740981e-07,2.216979185889596e-07,4.873790744940389e-07,1.0714505745770013e-06,2.355469066769356e-06,5.178245881008268e-06,1.1383817678810004e-05,2.502610110108448e-05,201.57291560334403,202.0726153706005,203.0762437141485,205.08281780768485,209.0595244304065,216.8076615980249,231.4403749482462,257.64603654541924,301.0613051738432,368.58020421702446,471.35640534601225,714.7272536149055,,,,,,928.1177650602848,928.6105142441058,,202.16090837330964,202.84357857946893,203.9546550709053,205.7584356126684,208.6744212304347,213.3564231385551,220.79205442018872,232.3979892353653,250.0367577731219,275.8312056712886,311.82707006700747,360.6403527171252,425.5146966047479,509.4776180280139,706.3853850061244,869.0116450003244,,,,,116.47535559463348,57.85079220668507
0,0.0,1.8799400967034302e-11,5.944892570260039e-11,1.87994009670343e-10,5.94489257026004e-10,1.87994009670343e-09,5.9448925702600406e-09,1.8799400967034305e-08,5.9448925702600414e-08,1.879940096703431e-07,5.944892570260042e-07,1.879940096703431e-06,5.944892570260043e-06,1.8799400967034312e-05,5.9448925702600434e-05,,,,,1.0,0.998176319394728,0.9948023129170528,0.9853194515863632,0.959580258374186,0.8958635277357797,0.7685860468227552,0.5942744217974527,0.4332954345393017,0.2979710940581092,0.1702731677839699,0.0681448447147469,0.0178429592808414,0.0031946502287213,0.0,,,,,0.646934017607032,1.65761981415656e-05,-54.93,37350000.0,0.0001765,0.9253684210526316,1000000000.0,1.8799400967034276e-11,4.132846488894284e-11,9.085619340061496e-11,1.9973758767552277e-10,4.3910164444735536e-10,9.653178272564104e-10,2.122147615256206e-09,4.66531371717989e-09,1.0256191380484673e-08,2.2547135736182275e-08,4.9567457455323335e-08,1.0896873409257709e-07,2.395560639849514e-07,5.266382900549014e-07,1.1577577454661014e-06,2.5452061167960542e-06,5.595362417003779e-06,1.230080360526144e-05,2.704199622090549e-05,5.9448925702600434e-05,201.5354401447319,202.02232808288755,203.02718507613025,205.09105890704976,209.29022815056703,217.67544417875808,233.8431013791576,263.19686611498184,312.0997419283064,389.0507961581396,507.5885038059308,860.8541550044627,,,,,,,,,202.1061761471648,202.78540298667463,203.91137202175616,205.7730024558811,208.8369139037713,213.8422101733246,221.92005776699767,234.7040449733236,254.33072155787045,283.174417113256,323.5269417666478,378.67343424822366,452.0919435775675,547.3937667450152,843.7900125777759,953.4504732516602,,,,,153.26856257953153,72.64084615135097
