,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,ME
,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,Hill_coef,IC50,Vhalf,Kmax,Ku,N,EC50,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,RMSE,ME
0,0.0,5.421485958676428e-13,1.714424393203902e-12,5.421485958676429e-12,1.7144243932039018e-11,5.421485958676429e-11,1.7144243932039018e-10,5.421485958676429e-10,1.714424393203902e-09,5.421485958676429e-09,1.7144243932039022e-08,5.42148595867643e-08,1.7144243932039025e-07,5.421485958676431e-07,1.7144243932039028e-06,5.421485958676432e-06,1.714424393203903e-05,5.421485958676432e-05,0.0001714424393203,0.0005421485958676,1.0,0.9998189684660242,0.9996199283605868,0.99919690223545,0.9983073294196476,0.9964316124372092,0.9924932060660996,0.9842753609464407,0.9673556738403922,0.9334642165987151,0.8691407846029995,0.7586595686683625,0.5977246836646491,0.4115535748167007,0.2457290519830271,0.1291841652939386,0.0605018944180182,0.0256172451822006,0.0086627014102943,0.0,0.6627625693260031,4.849911572743283e-05,-82.11,33540.0,0.02325,0.65,9950000.0,5.421485958676428e-13,1.6136247548890509e-12,4.80271436546602e-12,1.4294565825398206e-11,4.2545651601917826e-11,1.2663081148051172e-10,3.7689779830496556e-10,1.1217803053326522e-09,3.338812428970454e-09,9.937479186302756e-09,2.95774305023335e-08,8.803282791537049e-08,2.620166342767948e-07,7.798535871611241e-07,2.3211183484083624e-06,6.908463942482137e-06,2.0562016614664696e-05,6.11997877939044e-05,0.0001821520766279,0.0005421485958676,201.1149220510718,201.15067405152573,201.22324413546377,201.37077949773936,201.6705641187124,202.27987191448432,203.51868329311165,206.0383764104438,211.1646466791642,221.5742152869593,242.4416175603286,282.14860468022886,349.3069118654308,450.61875530923606,595.6487227152256,889.2095470144726,,,,949.2293634833704,201.10294962133824,201.1270104170277,201.1765245712031,201.27848277341192,201.4884040837346,201.92031257861964,202.807526809728,204.62430097302968,208.32031266177245,215.74051876310915,230.24753635460257,257.20638650375395,303.2278178294058,375.8176860754681,484.84149462570304,852.3105346395023,,,,,37.227235589994834,19.827646081386785
0,0.0,5.964285201666471e-12,1.8860725852102736e-11,5.96428520166647e-11,1.8860725852102736e-10,5.96428520166647e-10,1.8860725852102736e-09,5.964285201666471e-09,1.886072585210273e-08,5.964285201666473e-08,1.886072585210274e-07,5.964285201666472e-07,1.8860725852102745e-06,5.964285201666472e-06,1.8860725852102743e-05,5.964285201666473e-05,0.000188607258521,0.0005964285201666,,,1.0,0.9996477544280435,0.9992284449177358,0.9983040244650284,0.996281636015324,0.9918657577483958,0.982297131239265,0.9619020683646607,0.919925589148918,0.8393982169336374,0.7037931344319385,0.5185637891089456,0.3263035323471833,0.1760039871806269,0.0827034297753553,0.0337196145364882,0.0111392456375705,0.0,,,0.7002425478275804,4.665082509747431e-05,-82.11,33540.0,0.02325,0.6844210526315789,9950000.0,5.96428520166647e-12,1.5725737937258055e-11,4.146328106546967e-11,1.0932419728557991e-10,2.8824974302599904e-10,7.600139440082941e-10,2.0038914485170714e-09,5.283562188690631e-09,1.3930908993308876e-08,3.673094371733864e-08,9.684667576353522e-08,2.55350874690973e-07,6.732711132455363e-07,1.7751808858280304e-06,4.680532278027434e-06,1.2340929637397495e-05,3.2538723219612194e-05,8.579325382052877e-05,0.0002262068597908,0.0005964285201666,201.14793226901853,201.2115440879005,201.335207212707,201.57525057620504,202.0415018649081,202.9472130736238,204.7071761595168,208.1285664254264,214.77765894337327,227.64535668946024,252.0545987690694,295.45244231378894,364.5004308877938,464.3933082625862,603.3210988174154,886.077430079892,,,,,201.1241269161888,201.1667196192741,201.2506584280107,201.41604271919465,201.7418251902189,202.3826849322321,203.6408742580475,206.10051037829635,210.8699519594357,219.97197405135705,236.82579979041984,266.388611255152,314.1791733764425,386.9045665950311,492.8111177733341,852.1243894606931,996.2303663935248,,,,37.962535866208654,20.77610560808481
0,0.0,1.841390123675784e-11,5.82298685175462e-11,1.8413901236757835e-10,5.822986851754617e-10,1.8413901236757833e-09,5.8229868517546215e-09,1.841390123675784e-08,5.822986851754621e-08,1.8413901236757841e-07,5.822986851754621e-07,1.8413901236757844e-06,5.822986851754622e-06,1.8413901236757844e-05,5.822986851754623e-05,0.0001841390123675,0.0005822986851754,,,,1.0,0.999674897452118,0.9992554415336096,0.9982989364941304,0.9961205078252212,0.9911751706900916,0.980048758578502,0.9555197212013854,0.9037843756777806,0.804125947684915,0.6416985725053266,0.4371636279271527,0.2489792097679838,0.1198062718368331,0.0483158381501649,0.0152612665914123,0.0,,,,0.7398141162526252,4.359309110442368e-05,-82.11,33540.0,0.02325,0.718842105263158,9950000.0,1.841390123675784e-11,4.5696469891399095e-11,1.1340168135403788e-10,2.814208923465063e-10,6.983822259376394e-10,1.7331255310820115e-09,4.300974444840042e-09,1.0673422578697121e-08,2.648747417695437e-08,6.573208201042347e-08,1.6312263587534928e-07,4.048098511576464e-07,1.004587834882085e-06,2.493014226573411e-06,6.186736209708252e-06,1.535318351597389e-05,3.810090427086237e-05,9.455230602480912e-05,0.000234643737352,0.0005822986851754,201.1427758384567,201.20029139377257,201.3110091434409,201.52377166338624,201.9327905952711,202.7191832960073,204.2317615750108,207.1420823061618,212.74187241198945,223.4887358863914,243.8370083280724,280.5676050248041,340.42050507647315,428.74495181361567,553.0323417628107,848.0032703711053,,,,,201.119132313792,201.15639479492148,201.22932893127648,201.3721300852816,201.6516288072345,202.19806633222683,203.264751914266,205.33934308317765,209.34691574197728,216.9866592721055,231.18910817304777,256.4104166683938,298.0033104231961,361.8074302617273,455.8207063869688,588.2631319755062,880.0163070147829,,,,72.45550416577487,32.305093832604385
0,0.0,5.128483032396459e-11,1.6217687323899908e-10,5.128483032396459e-10,1.621768732389991e-09,5.128483032396459e-09,1.6217687323899913e-08,5.12848303239646e-08,1.6217687323899913e-07,5.12848303239646e-07,1.6217687323899915e-06,5.128483032396461e-06,1.6217687323899917e-05,5.128483032396462e-05,0.0001621768732389,0.0005128483032396,0.0016217687323899,,,,1.0,0.9997004109105028,0.9992875319857156,0.998307518868994,0.9959850815136634,0.9905021642887272,0.9777011425715278,0.9485399805712657,0.8857061610000782,0.7651024624094273,0.5774925793005374,0.3630629867346798,0.1894155219869394,0.0841964267947962,0.0324347339575349,0.0101917756597549,0.0,,,,0.7674983640407371,4.890195742907799e-05,-82.11,33540.0,0.02325,0.7532631578947369,9950000.0,5.12848303239645e-11,1.2726991823472954e-10,3.158367100983818e-10,7.837895146737751e-10,1.945074729030682e-09,4.826953704641548e-09,1.1978707922632797e-08,2.972670803902021e-08,7.377065845035865e-08,1.830713996671268e-07,4.543152803581614e-07,1.127441939823536e-06,2.797892526685341e-06,6.943331017211356e-06,1.7230771073141724e-05,4.276037985788869e-05,0.0001061153954068,0.0002633390343998,0.0006535097642785,0.0016217687323899,201.13801103252288,201.19469040637648,201.3071730789485,201.53030205143304,201.9728019709052,202.85075287083785,204.59311442906315,208.05262391859367,214.9193161234905,228.4866409946506,254.69464093733376,301.734349581676,376.8057255846371,485.73719043875167,880.156646577719,,,,,,201.1186369912328,201.157323925182,201.2349828166741,201.39089387386247,201.70379362747764,202.33112859342128,203.58588480766105,206.08506578825163,211.02015702919425,220.60127225282696,238.60334620678185,270.48114562041286,322.22271526913033,401.4557287819622,517.144527345646,844.3185923097603,,,,936.3076928071646,97.69981170173656,37.66915847114812
0,0.0,1.306031321897549e-10,4.1300336727167957e-10,1.3060313218975488e-09,4.130033672716796e-09,1.3060313218975488e-08,4.1300336727167965e-08,1.306031321897549e-07,4.130033672716797e-07,1.3060313218975492e-06,4.130033672716798e-06,1.3060313218975494e-05,4.130033672716798e-05,0.0001306031321897,0.0004130033672716,0.0013060313218975,0.0041300336727167,,,,1.0,0.9997235311409238,0.999316487846826,0.9983129925592792,0.9958358781521396,0.989758391335526,0.9750332454118684,0.9404145617083448,0.8644859193041207,0.720548278949664,0.5099020029900024,0.2942004249523579,0.1407585389877366,0.0580301698623456,0.0220235193460764,0.006558304765505,0.0,,,,0.7976417429765263,5.2429143800319473e-05,-82.11,33540.0,0.02325,0.7876842105263158,9950000.0,1.30603132189755e-10,3.241085102551777e-10,8.043170531868023e-10,1.996016462319257e-09,4.9533721833499165e-09,1.229243167577654e-08,3.0505253978602594e-08,7.570272057178344e-08,1.87866060908372e-07,4.662138503696402e-07,1.1569697753044207e-06,2.871169657243472e-06,7.125177663786889e-06,1.7682046970804492e-05,4.388027917770767e-05,0.0001088945699495,0.0002702359143266,0.0006706252609823,0.0016642430440388,0.0041300336727168,201.1336055577881,201.1893334538184,201.30340353731057,201.5369213877617,202.01472188770325,202.9928414908322,204.99599031350857,209.09994215137,217.50153752463825,234.56801835408103,267.9987501328458,327.05785764066025,419.2102008893932,553.3753162465666,855.6604018496311,,,,,,201.11719907650496,201.1564929173768,201.2375739158873,201.4048161885965,201.74989815943843,202.4605430376682,203.92059444627984,206.9046430399901,212.9383709751741,224.87663695079937,247.5186469033521,287.3488778218422,351.3412113170367,449.1669313814463,591.0140038339393,895.2641295757339,,,,939.1113521577264,76.42889448987198,34.36549349683845
0,0.0,3.075553380856449e-10,9.725753748937676e-10,3.0755533808564487e-09,9.72575374893768e-09,3.0755533808564484e-08,9.72575374893768e-08,3.075553380856449e-07,9.72575374893768e-07,3.075553380856449e-06,9.72575374893768e-06,3.0755533808564496e-05,9.725753748937684e-05,0.0003075553380856,0.0009725753748937,0.0030755533808564,,,,,1.0,0.9997440146817128,0.9993418531339612,0.9983089840351568,0.9956591100809352,0.9888979696202608,0.9719059623313528,0.930732906927804,0.8392056180112569,0.6695117063237541,0.4391960542359496,0.2299228147944889,0.098842466785121,0.035917603125534,0.0107095577703895,0.0,,,,,0.8366483068895706,4.9567590297115504e-05,-82.11,33540.0,0.02325,0.8221052631578948,9950000.0,3.0755533808564474e-10,7.183636060999111e-10,1.6778972973805615e-09,3.919100740420069e-09,9.153927738926146e-09,2.138102554630944e-08,4.9940120399679293e-08,1.1664621138647668e-07,2.7245306022341814e-07,6.363744620831414e-07,1.4863934934682708e-06,3.4718011942097074e-06,8.109160585728336e-06,1.894074047638509e-05,4.424029417115701e-05,0.0001033330048944,0.0002413571179975,0.0005637430022245,0.0013167466333451,0.0030755533808564,201.1295405036054,201.1792034451672,201.27893812490552,201.47929282056603,201.88181525217627,202.6906116561548,204.3163749813077,207.58564663299177,214.15903406745625,227.3219224042529,253.1231156184047,300.1517994160988,376.08294672743233,487.1330452273045,866.8619659800313,,,,,,201.1131805924881,201.14719263359487,201.2162542587716,201.3567037511675,201.64196691477505,202.2208751051943,203.3934450212184,205.7586915348424,210.4901018768256,219.7991063942777,237.5294328304709,269.3431780776929,321.5458795748773,402.1083109012598,520.4857405277953,845.5607926514859,,,945.5859847205232,,93.61156004437994,36.48167952417359
0,0.0,6.76077376152611e-10,2.137944383152657e-09,6.7607737615261125e-09,2.1379443831526568e-08,6.760773761526114e-08,2.137944383152657e-07,6.760773761526114e-07,2.137944383152657e-06,6.760773761526115e-06,2.1379443831526578e-05,6.760773761526117e-05,0.0002137944383152,0.0006760773761526,0.0021379443831526,0.0067607737615261,,,,,1.0,0.9997653465649124,0.999368455900194,0.9983128614209856,0.9954946626127822,0.9880248260850336,0.9685545384183498,0.9200044437999082,0.8111459974358107,0.6158577307675762,0.3733077984827106,0.1788936706419484,0.0710849829323247,0.0251845595806278,0.0071354369580735,0.0,,,,,0.8669676693530879,5.268999903266693e-05,-82.11,33540.0,0.02325,0.8565263157894737,9950000.0,6.760773761526118e-10,1.5791284422457724e-09,3.6884042050042912e-09,8.615084888310803e-09,2.012243873166145e-08,4.700041215599225e-08,1.0977987172883544e-07,2.564152032710011e-07,5.989144952811847e-07,1.3988974447775372e-06,3.267434794822206e-06,7.631817599118301e-06,1.7825800214440443e-05,4.163610426457983e-05,9.725034262005406e-05,0.000227149713134,0.0005305584616648,0.0012392367895179,0.0028945119745633,0.0067607737615261,201.1258017095558,201.1743698722217,201.2748390508413,201.4826337674629,201.91247633476,202.80182262812465,204.64262460872325,208.45427492511988,216.34319961216303,232.5624068189902,264.8200730574332,322.8365030882599,414.56203489356375,549.0096532517334,854.5396651024399,,,,,,201.11183000442887,201.14610777911489,201.21750308306707,201.3664926236952,201.6769891849885,202.3234373960709,203.6661227714713,206.44127762287832,212.11922993168747,223.49784665908908,245.38242202337,284.4507098560063,347.91720249715485,445.7481469833449,588.5975281972704,895.2207761499988,,,,,76.50111106161926,34.05863547385032
0,0.0,1.398421469149195e-09,4.4221969713903444e-09,1.3984214691491953e-08,4.422196971390345e-08,1.3984214691491953e-07,4.422196971390345e-07,1.3984214691491954e-06,4.422196971390346e-06,1.3984214691491956e-05,4.422196971390346e-05,0.0001398421469149,0.000442219697139,0.0013984214691491,0.0044221969713903,,,,,,1.0,0.9997820095172634,0.9993919294165028,0.998307635228263,0.995299895058292,0.9870098884685098,0.9646182296194528,0.9072625264199348,0.7782665788472882,0.5568589188776534,0.3081734564537817,0.1327216649474434,0.046080254223675,0.0129750031807576,0.0,,,,,,0.9078093467114728,4.889559854576205e-05,-82.11,33540.0,0.02325,0.8909473684210527,9950000.0,1.398421469149193e-09,3.074279477788795e-09,6.758473404519071e-09,1.4857778250026042e-08,3.266323048328319e-08,7.180660578254458e-08,1.5785911429209828e-07,3.470363164156608e-07,7.62922086896436e-07,1.6772023074878016e-06,3.687149223436052e-06,8.105801748060114e-06,1.7819734976070483e-05,3.917477437606757e-05,8.612153600918572e-05,0.0001893289516713,0.000416219375571,0.0009150136155694,0.0020115592060767,0.0044221969713903,201.1223379196719,201.16508267449024,201.251352995072,201.4253498587144,201.7764783497952,202.48514041895683,203.91577820983863,206.8051967864131,212.6414659658368,224.39584502316904,247.67467663129048,290.9957590637702,362.44453251094313,468.3389524895514,692.8339547921862,926.1162146915613,,,,933.2856258732048,201.1080316437563,201.1370424985648,201.1962146405883,201.31723155359805,201.5644530942627,202.06895316352808,203.0967028517522,205.1830893017932,209.38708204219608,217.7329632589272,233.82102421752631,263.16964162550744,312.2153038147704,388.64102529906654,502.0622739944788,844.0696117534405,,,,,57.56786851803585,28.60109210171899
0,0.0,2.7402982355320403e-09,8.665583892421799e-09,2.74029823553204e-08,8.6655838924218e-08,2.74029823553204e-07,8.665583892421799e-07,2.7402982355320403e-06,8.6655838924218e-06,2.7402982355320407e-05,8.6655838924218e-05,0.0002740298235532,0.0008665583892421,0.002740298235532,0.0086655838924218,,,,,,1.0,0.9997988207346762,0.9994153130741464,0.9983120178163544,0.995123904189256,0.985990763236592,0.9604376022871142,0.8933269400519716,0.7428726322626875,0.4986500717431381,0.2529717806397775,0.1002499332042825,0.0332276860431853,0.0090555265727422,0.0,,,,,,0.9376632953830928,5.20544039313504e-05,-82.11,33540.0,0.02325,0.9253684210526316,9950000.0,2.740298235532038e-09,6.024251496683946e-09,1.3243670205207605e-08,2.911478722308492e-08,6.400573420441958e-08,1.407097355600296e-07,3.093352482785257e-07,6.800403358495034e-07,1.4949956752613876e-06,3.286587502575555e-06,7.225209805504755e-06,1.5883848122909417e-05,3.491893494904913e-05,7.676552989809008e-05,0.0001687607766139,0.0003710024507244,0.0008156090603825,0.0017930289626904,0.0039417816907759,0.0086655838924218,201.1191168747474,201.16078435678492,201.24711532972503,201.42606941281488,201.79709429873,202.566580352094,204.16275126603088,207.47537403727895,214.34958736993275,228.5487173475865,257.1403420698557,309.93227136469375,395.4100830355761,521.5175095399894,841.7412918000899,,,942.1740942142578,,929.2693044872616,201.10692309072985,201.1360798581787,201.19696593950437,201.32447464749995,201.5910444538192,202.1480051578584,203.30910498788543,205.71966452811188,210.6799519493067,220.70242905945943,240.22719280936388,275.7604316764273,334.459239240034,425.8911324672016,560.9026514000593,869.99238860114,,,,,78.8511650676307,33.562626479366024
