,qNet,drug concentration
0,0.23504010800721803,0.1
1,0.23503687132882797,0.20691380811147897
2,0.23502849334511763,0.42813323987193935
3,0.2350117765379282,0.8858667904100825
4,0.2349764967639797,1.8329807108324356
5,0.23490154596478696,3.79269019073225
6,0.23473975881307516,7.847599703514611
7,0.23440025403758305,16.23776739188721
8,0.23369539066656017,33.59818286283781
9,0.23227338321538119,69.51927961775606
10,0.22957222623423867,143.8449888287663
11,0.22500005535327444,297.6351441631316
12,0.2186145240637571,615.8482110660261
13,0.2117341766578982,1274.2749857031322
14,0.20603252801030414,2636.6508987303555
15,0.20225080339046858,5455.594781168515
16,0.2002037429079376,11288.378916846883
17,0.19925132116577887,23357.21469090121
18,0.19883852233284857,48329.30238571752
19,0.19866142051498994,100000.0
