,pulse 0,pulse 1,APD,drug concentration,qNet
0,300.9172756331066,300.917060780611,300.9172756331066,0.0014300517370895677,0.23504336749691104
1,300.91721252772606,300.917136934631,300.91721252772606,0.0021254527864713233,0.23504338447940998
2,300.9173654366931,300.9171750510123,300.9173654366931,0.0031590112654567956,0.23504338743015601
3,300.9173920933867,300.91754414593714,300.91754414593714,0.004695165302775759,0.23504355185371797
4,300.9178367381316,300.91752247679386,300.9178367381316,0.006978315482103338,0.23504296185319778
5,300.91799589464244,300.9177431957671,300.91799589464244,0.010371708732797842,0.23504295543290402
6,300.9181733243679,300.91806965628047,300.9181733243679,0.015415230556780976,0.2350428112595881
7,300.91893529497736,300.9184571464722,300.91893529497736,0.022911300278097218,0.2350427418809798
8,300.91931653141836,300.91933990021795,300.91933990021795,0.034052535165435716,0.23504251894400274
9,300.9205982574888,300.9203532598311,300.9205982574888,0.0506114946657753,0.2350419857997806
10,300.92241866711595,300.92199788529916,300.92241866711595,0.0752226928750547,0.23504060120700182
11,300.924956359573,300.924912778603,300.924956359573,0.11180174716495848,0.23503976224890383
12,300.92885639559165,300.9287081632915,300.92885639559165,0.16616834912977002,0.2350375815831122
13,300.9349935738444,300.9346314094723,300.9349935738444,0.24697217198766927,0.2350356036318924
14,300.94392736173427,300.9436868623508,300.94392736173427,0.36706902555351056,0.23503063428382245
15,300.9574179783783,300.9573293846211,300.9574179783783,0.5455662040517718,0.23502432166961124
16,300.9782158649768,300.9778624213237,300.9782158649768,0.8108624404264944,0.23501451104079038
17,301.00901733638324,301.0091255891902,301.0091255891902,1.205166122770886,0.2349999574227725
18,301.0559335963819,301.0560421541903,301.0560421541903,1.7912106209152503,0.2349778789332256
19,301.1266808034593,301.126633326145,301.1266808034593,2.6622351346048596,0.23494451390248827
20,301.23331391492474,301.23325618195344,301.23331391492474,3.9568190279584003,0.23489411372824104
21,301.3935973805445,301.3935985456058,301.3935985456058,5.88092982674488,0.2348176538619529
22,301.63454121515974,301.6343387972584,301.63454121515974,8.740692802272616,0.23470400779576206
23,301.9944916617469,301.9943656510854,301.9944916617469,12.991095995776103,0.2345326238294347
24,302.529919573322,302.5297608957501,302.529919573322,19.308380156224317,0.2342750845439105
25,303.3187684351409,303.31884378023517,303.31884378023517,28.69763199888064,0.2338933253893193
26,304.4681736797013,304.46795255839334,304.4681736797013,42.65270155170054,0.2333310265170662
27,306.1122633604538,306.11214220708456,306.1122633604538,63.39389254181937,0.2325113025670715
28,308.4043775000742,308.4044864425322,308.4044864425322,94.2212561957597,0.23133833278286903
29,311.4860977516487,311.4858988032015,311.4860977516487,140.03972876043144,0.22970264955899203
