,qNet,drug concentration
0,0.23503643984649092,0.1
1,0.2350298143502415,0.20691380811147897
2,0.2350165429973084,0.42813323987193935
3,0.23499128747103484,0.8858667904100825
4,0.23494337729817316,1.8329807108324356
5,0.2348505509495427,3.79269019073225
6,0.23467332112118558,7.847599703514611
7,0.23433804663332053,16.23776739188721
8,0.23370961920972533,33.59818286283781
9,0.23255774004747598,69.51927961775606
10,0.23053913838828322,143.8449888287663
11,0.2272536810072663,297.6351441631316
12,0.22250677795408166,615.8482110660261
13,0.21671132075688018,1274.2749857031322
14,0.21093194885717312,2636.6508987303555
15,0.20621960319281707,5455.594781168515
16,0.20296828877814665,11288.378916846883
17,0.20097312985060753,23357.21469090121
18,0.19983659114649568,48329.30238571752
19,0.1992158215658042,100000.0
