,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,ME,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance
,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,Hill_coef,IC50,Kmax,Ku,halfmax,n,Vhalf,Kt,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,RMSE,ME,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29
5000,0.0,1e-06,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,0.845482611,0.00022882,48320.14429,1.79e-05,1.0,1.0,-74.22442105,3.5e-05,1e-06,2.335721469090121e-06,5.455594781168515e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775604e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514606,1.8329807108324336,4.281332398719386,10.0,240.023322845698,245.43450298231227,257.63814956251514,283.81310718891547,334.97260420374226,432.7284172206901,580.1942696472822,907.2420114985472,,,,,,,,,,,,,241.5325172330249,247.26635335150704,258.4940134184161,279.55197738634365,316.3315933938098,379.79339041708624,477.14247141844737,600.6363517717247,896.5173929062655,,,,,,,,,976.1597310898304,,,116.08231514481376,60.16221459491784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5001,0.0,1e-06,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,0.771174591,0.000545605,48320.14429,2.98e-05,1.0,1.0,-74.22442105,3.5e-05,1e-06,2.335721469090121e-06,5.455594781168515e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775604e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514606,1.8329807108324336,4.281332398719386,10.0,240.024914906284,245.43224562348652,257.61018085042963,283.70035013382176,334.68590794454286,432.2391144209617,579.9606605240011,908.259886250874,,,,,,988.2705230371304,,,,,,,242.47786883960129,248.35806899894655,259.17555978151023,278.3449888843078,310.3459087699359,363.0375545727869,443.1128164997503,551.1331703767755,852.9657509719848,,,,,,,,,,,,137.7015898515151,73.24091549134837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5002,0.0,1e-06,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,0.70656356,0.001225028,48320.14429,4.95e-05,1.0,1.0,-74.22442105,3.5e-05,1e-06,2.335721469090121e-06,5.455594781168515e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775604e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514606,1.8329807108324336,4.281332398719386,10.0,240.01893155360744,245.4166258881187,257.5680631386411,283.59048572937854,334.4307369020682,431.8303094779391,579.8099390954106,910.5060431447348,,,,,,,,,,,,,243.0424367989205,248.7125145872253,258.6169542654855,275.3865984579819,302.42593147853216,344.4204739977445,409.6319624491786,499.3247758183943,603.5170230823284,878.5168624308653,,,,,,,,,,,160.77304409073722,87.70118588455445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5003,0.0,1e-06,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,0.674241318,0.002047689,48320.14429,8.23e-05,1.0,1.0,-74.22442105,3.5e-05,1e-06,2.335721469090121e-06,5.455594781168515e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775604e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514606,1.8329807108324336,4.281332398719386,10.0,240.01577035358065,245.4082247284535,257.5449362706078,283.52954143779186,334.29863435697143,431.6942895098596,579.9828240519076,916.2280407961434,,,,,,,,,,,,,242.586127663096,247.5906175448057,256.1428367311155,270.3858541438419,293.1596379600921,327.8078092234823,382.0040054301495,457.3662412934198,553.3799846276631,850.5428909401701,961.6186076061746,,,,,,,,,,181.11483699937529,101.45739143941417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5004,0.0,1e-06,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,0.681262295,0.002327193,48320.14429,0.000136894,1.0,1.0,-74.22442105,3.5e-05,1e-06,2.335721469090121e-06,5.455594781168515e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775604e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514606,1.8329807108324336,4.281332398719386,10.0,240.01870534156157,245.41464621533575,257.55818952373363,283.5579853786081,334.3849822766138,432.0476446028972,580.8374253178289,930.0847516327104,,,,,,,,,,977.5800778697112,,,241.25812628564933,245.3474107296452,252.4238230813692,264.4050509973601,283.98175075425587,314.3877001635951,361.8337484299717,430.54842551699306,522.5876679581164,783.4597541896029,894.5824607807837,,,,,,,,,,198.20388403485225,113.71478679130624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5005,0.0,1e-06,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,0.716799996,0.001908342,48320.14429,0.000227651,1.0,1.0,-74.22442105,3.5e-05,1e-06,2.335721469090121e-06,5.455594781168515e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775604e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514606,1.8329807108324336,4.281332398719386,10.0,240.0313128138072,245.444116146918,257.62709641470536,283.7234385301337,334.8084770849736,433.19002441408907,583.013225933044,965.9380819936785,,,,,,,,,,,,,239.91326813082796,243.20815115961196,249.11574266793585,259.504435808503,277.1779035641497,305.73302106648003,350.7178112657398,419.4541942104574,513.7076671056232,720.8912001947552,896.4302153405386,,,,,,,,,,215.8808660749648,124.86890568220548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5006,0.0,1e-06,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,0.759334435,0.001315542,48320.14429,0.000378575,1.0,1.0,-74.22442105,3.5e-05,1e-06,2.335721469090121e-06,5.455594781168515e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775604e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514606,1.8329807108324336,4.281332398719386,10.0,240.0592320069661,245.5095822315536,257.7833542872912,284.1026922586003,335.7632248705503,435.6355206604314,587.7601856120945,,,,,,,,,,,,,,239.14131272476027,242.0259642590044,247.4014566371793,257.2324476150178,274.6159843291981,303.71160741344545,350.79946077219074,424.416419392537,526.3430660568652,852.6116749489148,950.398890374084,,,,,,,,,,105.6517602076906,67.38365116809875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5007,0.0,1e-06,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,0.794596195,0.000861743,48320.14429,0.000629557,1.0,1.0,-74.22442105,3.5e-05,1e-06,2.335721469090121e-06,5.455594781168515e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775604e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514606,1.8329807108324336,4.281332398719386,10.0,240.11218896086217,245.63528040665216,258.08397464691427,284.8360050388667,337.6065556217598,440.2871144952662,596.7841004237833,,,,,,,,,,,,,,238.94164640298635,241.82317039622023,247.3538339372484,257.75508575498344,276.59851068944704,308.7007081687438,362.2984834487887,444.9657226435245,556.7616431427984,856.5121964595829,,,,,,,,,,,104.80245560512986,67.12482582795523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5008,0.0,1e-06,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,0.823665761,0.000548641,48320.14429,0.001046931,1.0,1.0,-74.22442105,3.5e-05,1e-06,2.335721469090121e-06,5.455594781168515e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775604e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514606,1.8329807108324336,4.281332398719386,10.0,240.2092358131339,245.86471029032697,258.6342813193288,286.1735081836632,340.94214631120343,448.2777847668053,674.4863520882265,965.8015583107184,,,,,,,,,,,,,239.09602360786613,242.2741844047108,248.5099077401844,260.4557948507138,282.3504317109477,319.7710215818161,383.4849493521348,479.51394309633054,599.9364488727614,891.9897341946051,,,,,,,,,,,206.72520200327088,125.61666509233775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
