,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,ME,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr
,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,Hill_coef,IC50,Kmax,Ku,halfmax,n,Vhalf,Kt,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,RMSE,ME,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22
2000,0.0,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,31.6227766,1.028396339,0.171286104,9.996,1.79e-05,1.0,1.0,-147.3018421,3.5e-05,0.0031622779999999,0.0051348334301911,0.0083378230363708,0.0135387630253176,0.0219839283534961,0.0356969912943958,0.0579639437948552,0.094120503113118,0.1528306827709806,0.2481629063135415,0.4029611525211171,0.6543189425578008,1.0624678729236123,1.7252106084260364,2.8013568403114686,4.548778049724294,7.386199947077429,11.993539597192113,19.474830508255,31.622776599999995,99.99999999467536,316.227766,999.9999999467536,3162.27766,9999.999999467538,31622.776600000005,99999.9999946754,316227.76600000006,999999.999946754,3162277.660000001,237.41895922251345,238.3611249466217,239.8828474624069,242.33211528123175,246.25144371664615,252.45949766409365,262.1229755744632,276.7181200148934,297.7035559876307,325.96230759040253,364.13179558056856,407.88791842692007,452.7954391601502,493.62252084509225,525.7449921074698,548.358328972164,563.3819909096975,573.1392544939141,579.3969053272345,583.3683967666461,587.8320211317184,589.2729579458224,589.7277340200383,589.8754693409703,589.9147427298054,589.939145199648,589.9380416776149,589.9403831948079,589.9431192710731,589.9419080981912,238.31034431089472,239.85188515165368,242.36323685351488,246.42653960242933,252.9312328031304,263.1675797091269,278.8614438786004,302.05326865068,335.24838862646584,384.621656988427,449.76876743162273,531.9082263957378,716.3732797490699,876.6699504611632,,,,,,,,,,,,,,,,,132.25277072643894,-72.92179850992015,,,,,,,,,,,,,
2001,0.0,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,31.6227766,1.027536721,0.16734997,9.996,2.98e-05,1.0,1.0,-147.3018421,3.5e-05,0.0031622779999999,0.0051348334301911,0.0083378230363708,0.0135387630253176,0.0219839283534961,0.0356969912943958,0.0579639437948552,0.094120503113118,0.1528306827709806,0.2481629063135415,0.4029611525211171,0.6543189425578008,1.0624678729236123,1.7252106084260364,2.8013568403114686,4.548778049724294,7.386199947077429,11.993539597192113,19.474830508255,31.622776599999995,99.99999999467536,316.227766,999.9999999467536,3162.27766,9999.999999467538,31622.776600000005,99999.9999946754,316227.76600000006,999999.999946754,3162277.660000001,237.4157508388432,238.35586031058244,239.8741772102416,242.31759343132305,246.2267712741654,252.4175213799476,262.0510550122365,276.59685228611244,297.5067080991909,325.66030533268827,363.6527443372264,407.33453731617817,452.20695750134985,493.0773102241861,525.2811731475599,547.9712132354707,563.0488230647082,572.8399807988544,579.1281048599914,583.1093782869158,587.5903621990823,589.0382374815599,589.4996816082938,589.6455497960591,589.6901168421235,589.6979489977502,589.709118082766,589.7121651153657,589.7120780322282,589.7156136608473,238.37900795256425,239.9621859429245,242.53937662788329,246.7059018133841,253.36841024137573,263.8373709480037,279.8552538650111,303.46873813995813,337.27037544628973,387.4057583112212,453.3832640510639,536.0154749067694,698.5529352328973,880.0690065319699,,,,,,,,,,,,,,,,,131.3945221269393,-73.29420824693173,,,,,,,,,,,,,
2002,0.0,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,31.6227766,1.017302807,0.169356184,9.996,4.95e-05,1.0,1.0,-147.3018421,3.5e-05,0.0031622779999999,0.0051348334301911,0.0083378230363708,0.0135387630253176,0.0219839283534961,0.0356969912943958,0.0579639437948552,0.094120503113118,0.1528306827709806,0.2481629063135415,0.4029611525211171,0.6543189425578008,1.0624678729236123,1.7252106084260364,2.8013568403114686,4.548778049724294,7.386199947077429,11.993539597192113,19.474830508255,31.622776599999995,99.99999999467536,316.227766,999.9999999467536,3162.27766,9999.999999467538,31622.776600000005,99999.9999946754,316227.76600000006,999999.999946754,3162277.660000001,237.41261350900112,238.35088554572712,239.86570746453805,242.30378964967588,246.203360880451,252.37818395898285,261.9839797889637,276.4853835533974,297.32997039104686,325.3979466975506,363.2390131924922,406.8860850245118,451.7521612055224,492.6777511204381,524.9604784343319,547.713708055909,562.8403368924468,572.6704745601808,578.9826013468519,582.9811736852624,587.4870896254371,588.9424002920588,589.4024454663961,589.5450030720982,589.5931798502238,589.6042491014884,589.6106283613258,589.61363447773,589.6198012712326,589.6145033523518,238.49720982290663,240.1345612260096,242.7856820934847,247.04845417797048,253.82712303953247,264.4184080964582,280.5328800803477,304.1646731632476,337.8744243253371,387.6750329783309,452.9886605726073,534.6985845499922,726.8959148442912,877.4400424486162,,,,,,,968.681462147352,,,,,,,,,,163.3640653184696,-95.86061279724989,,,,,,,,,,,,,
2003,0.0,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,31.6227766,0.984512582,0.188896856,9.996,8.23e-05,1.0,1.0,-147.3018421,3.5e-05,0.0031622779999999,0.0054555953365927,0.0094120505776696,0.0162377688613428,0.028013569988664,0.0483293062126318,0.0833782284778237,0.1438449985918307,0.2481629077234124,0.4281332640871979,0.7386200198067139,1.27427504336163,2.198392735901203,3.792690319441205,6.543189314754675,11.288379172235617,19.47483072953704,33.598183242901065,57.96393986169415,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,10000000.000000004,237.4103653256007,238.49892427710165,240.3645403502188,243.5457974799578,248.92100197255064,257.85356056091365,272.25142805688915,294.2395039074559,325.2609555115743,368.352438706561,418.0160896218454,467.8562130044087,510.1350385130783,540.3640168369529,559.8403163255723,571.9131257091258,579.2658151041114,583.6743695638162,586.290176221854,587.8251838384906,589.2878923837725,589.7583041327637,589.8974270849252,589.9484025133115,589.9675517165815,589.9691679051449,589.9681045394839,589.9738955145427,589.9659274806729,589.9668646643554,238.7107828819132,240.68346505895997,244.0116409173752,249.5729659723241,258.7202732178344,273.38438706366657,296.0034640787139,329.42009747500174,380.5095074222619,450.01923890485824,538.8756026018231,855.8831247591114,896.9693491684452,,,,,,,,,,,,,,,,,,158.5340817134123,-86.9275417103179,100.0,,,,,,,,,,,,
2004,0.0,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,31.6227766,0.949634051,0.22394073,9.996,0.000136894,1.0,1.0,-147.3018421,3.5e-05,0.0031622779999999,0.0054555953365927,0.0094120505776696,0.0162377688613428,0.028013569988664,0.0483293062126318,0.0833782284778237,0.1438449985918307,0.2481629077234124,0.4281332640871979,0.7386200198067139,1.27427504336163,2.198392735901203,3.792690319441205,6.543189314754675,11.288379172235617,19.47483072953704,33.598183242901065,57.96393986169415,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,10000000.000000004,237.40960328611655,238.4975673120693,240.36233757214492,243.54216833804665,248.91543418953097,257.84640533026527,272.247345872035,294.25769965812844,325.3468034579941,368.5407474536637,418.4793613442672,468.5996575563258,511.0706595709894,541.3686685488514,560.8960937188012,573.0422315734498,580.4673907175303,584.9278023363557,587.5726910962705,589.1255337303947,590.6124312398914,591.0843647414355,591.2313709686729,591.279077151902,591.2896119953593,591.2938273662784,591.3039409596263,591.3001010220337,591.3023630596517,591.2999748048212,238.79744905702483,240.73836381481243,243.9527546657916,249.22818141496543,257.7622494156554,271.25357365130105,291.85549396004336,322.0135428658098,367.4282299826861,429.7380989252241,511.2111705671913,601.3719960373744,866.1993769644383,,,,,,,,,,,,,,,,,,110.7058139813658,-58.95651464467237,100.0,,,,,,,,,,,,
2005,0.0,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,31.6227766,0.91958232,0.277235537,9.996,0.000227651,1.0,1.0,-147.3018421,3.5e-05,0.0031622779999999,0.0054555953365927,0.0094120505776696,0.0162377688613428,0.028013569988664,0.0483293062126318,0.0833782284778237,0.1438449985918307,0.2481629077234124,0.4281332640871979,0.7386200198067139,1.27427504336163,2.198392735901203,3.792690319441205,6.543189314754675,11.288379172235617,19.47483072953704,33.598183242901065,57.96393986169415,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,10000000.000000004,237.41117634847467,238.5005356620048,240.3677126761449,243.5523252887841,248.93542846200097,257.8882616551969,272.33938986280657,294.4635396422772,325.7873694818573,369.355617043366,419.9278419671519,470.6609217935546,513.5113848194704,543.9415594543206,563.5943046184935,575.9249902573474,583.5133054443822,588.0916813378852,590.8075004095473,592.4161131796286,593.9370518205062,594.4212635400174,594.5767625276762,594.6260286666986,594.6432541494623,594.6476102309025,594.6439359535481,594.6477106927562,594.6498704080642,594.6472506827564,238.68328858691643,240.47399285080013,243.3947091361113,248.12125396699565,255.67435267166053,267.5080496148658,285.50192589996146,311.800389553832,350.16326073649674,404.9936935909569,476.9865065688904,562.7038755685671,850.4648664691379,914.0284751005044,,,,,,,,,,,,,,,,,137.51393430898642,-69.5611125827347,100.0,,,,,,,,,,,,
2006,0.0,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,31.6227766,0.908480308,0.323758804,9.996,0.000378575,1.0,1.0,-147.3018421,3.5e-05,0.0031622779999999,0.0054555953365927,0.0094120505776696,0.0162377688613428,0.028013569988664,0.0483293062126318,0.0833782284778237,0.1438449985918307,0.2481629077234124,0.4281332640871979,0.7386200198067139,1.27427504336163,2.198392735901203,3.792690319441205,6.543189314754675,11.288379172235617,19.47483072953704,33.598183242901065,57.96393986169415,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,10000000.000000004,237.4169249251426,238.51057578270704,240.3857838756496,243.58558429823472,248.9981365026914,258.011887371564,272.5909856850245,294.98229381285194,326.82343350232435,371.23934759718327,423.0819388649925,475.0482956248452,518.624348215989,549.3393708157192,569.403567023301,582.2245705797328,590.1936986689547,595.0179347872321,597.8813644711677,599.5837272536179,601.1858995766297,601.6873430666802,601.862915159484,601.9107235970326,601.9184534712903,601.9240439525722,601.9246338231266,601.9342507239284,601.941675311171,601.9226137989072,238.44219503998443,240.0546499054401,242.67176340233863,246.8906189118967,253.6165242300353,264.1530187840918,280.2256659366188,303.8531974179412,337.61005851572776,387.5724460908567,453.2011180699923,535.3416470289812,732.8993188188666,878.6716582263902,,,,,,,,,,,,,,,,,106.74224685680852,-49.75464096458874,100.0,,,,,,,,,,,,
2007,0.0,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,31.6227766,0.909898076,0.337644356,9.996,0.000629557,1.0,1.0,-147.3018421,3.5e-05,0.0031622779999999,0.0054555953365927,0.0094120505776696,0.0162377688613428,0.028013569988664,0.0483293062126318,0.0833782284778237,0.1438449985918307,0.2481629077234124,0.4281332640871979,0.7386200198067139,1.27427504336163,2.198392735901203,3.792690319441205,6.543189314754675,11.288379172235617,19.47483072953704,33.598183242901065,57.96393986169415,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,10000000.000000004,237.4306739425786,238.53479144983984,240.42864109804947,243.66309645768516,249.1425616248104,258.28883347817816,273.1383275186132,296.07256714344663,328.9399914766836,375.06031351968574,429.2536993352696,483.3633095782562,527.9384936176461,559.245959891602,580.3191386445902,594.0006115010783,602.5303343559945,656.7124004231865,677.140766620866,687.9693010758049,698.0691907453105,701.3997278042124,702.3899969541887,702.4580639641185,702.7418078948524,702.6306548418701,702.5622489603672,702.7517218578641,702.7355114077667,702.8649233701625,238.3187626272952,239.8564906209147,242.35580323460687,246.39120837631455,252.8376399402496,262.9637684196762,278.4658442364533,301.352905960951,334.0530260675931,382.6733422127439,446.8512549549466,528.0992034185731,692.3717125408666,872.9725980104131,,,,,,,,,,,,,,,,,95.60455294466703,-41.36159289208952,100.0,,,,,,,,,,,,
2008,0.0,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,31.6227766,0.915387277,0.321099414,9.996,0.001046931,1.0,1.0,-147.3018421,3.5e-05,0.0031622779999999,0.0054555953365927,0.0094120505776696,0.0162377688613428,0.028013569988664,0.0483293062126318,0.0833782284778237,0.1438449985918307,0.2481629077234124,0.4281332640871979,0.7386200198067139,1.27427504336163,2.198392735901203,3.792690319441205,6.543189314754675,11.288379172235617,19.47483072953704,33.598183242901065,57.96393986169415,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,10000000.000000004,237.4614852698309,238.5887702247172,240.52378942172527,243.83366085573232,249.4549677254332,258.8760329353517,274.2685587158609,298.255448894777,333.0496322227899,382.28407009201646,440.07145361144296,496.6121190506144,541.6371948666824,573.7626356406896,595.7690335095022,676.5550827366876,896.0251774252682,844.7208506472351,844.5279026103182,844.5027245339677,844.4572254018183,844.4667955584357,844.4419896344675,844.4437164951456,844.4434066089556,844.4497058868185,844.4409604567105,844.4446904637437,844.4415323998998,844.4541494116045,238.36399997871376,239.94217128372043,242.5140488509433,246.67699033294423,253.34078269897748,263.822667877234,279.8761185648844,303.5616015643964,337.4961393909885,387.84701201257496,454.1334217477348,537.0673802940238,871.0376728051384,881.3544451083766,,,,,,,,,,,,,,,,,121.04200616723472,-52.025330927356194,100.0,,,,,,,,,,,,
