,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,ME,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance
,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,Hill_coef,IC50,Kmax,Ku,halfmax,n,Vhalf,Kt,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,RMSE,ME,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29
3000,0.0,1e-06,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,0.820750627,0.000349504,48320.14429,1.79e-05,1.0,1.0,-126.4225789,3.5e-05,1e-06,2.335721469090121e-06,5.455594781168515e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775604e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514606,1.8329807108324336,4.281332398719386,10.0,238.23155242507156,241.34384512137387,248.59862939808545,265.3671344533475,302.7162471950045,384.503273765619,539.3007261827519,883.517079932891,,,,,,,,,,,,,241.0956061280356,246.1845338467157,255.99788559949403,274.2382569188284,306.0821288377815,360.05841691939867,444.988920355683,560.6244214131634,860.4339673555838,,,,,,,,,,,,119.33584263898162,51.788539806880536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3001,0.0,1e-06,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,0.737612928,0.000912739,48320.14429,2.98e-05,1.0,1.0,-126.4225789,3.5e-05,1e-06,2.335721469090121e-06,5.455594781168515e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775604e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514606,1.8329807108324336,4.281332398719386,10.0,238.22661052359436,241.3315766797677,248.56769666724648,265.28472146671504,302.5016435366103,383.9896375847447,538.8835189993449,884.6869554280892,,,,,,,,,,,,,242.1568777640792,247.43586671141637,256.92479241946046,273.45220157828686,300.8069832365156,344.14900745783666,412.6246162092336,507.78428210659615,704.2198164660263,896.6061145630363,,,,,,,,,,,141.32247764919128,64.76721667533596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3002,0.0,1e-06,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,0.675456351,0.002030288,48320.14429,4.95e-05,1.0,1.0,-126.4225789,3.5e-05,1e-06,2.335721469090121e-06,5.455594781168515e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775604e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514606,1.8329807108324336,4.281332398719386,10.0,238.22188275661077,241.32008085337333,248.53853088462108,265.20830522722645,302.3099012761203,383.5617351463227,538.5986850802577,886.8792092270277,,,,,,,,,,,,,242.5323680443449,247.5089321470809,256.0242921282385,270.22390383118426,292.9570475189323,327.5789399188643,381.7734634073582,457.2073094280171,553.3783684819219,850.5482270604294,964.1683554286772,,,,,,,,,,163.00755959426846,78.60400925344243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3003,0.0,1e-06,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,0.656951693,0.00306927,48320.14429,8.23e-05,1.0,1.0,-126.4225789,3.5e-05,1e-06,2.335721469090121e-06,5.455594781168515e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775604e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514606,1.8329807108324336,4.281332398719386,10.0,238.2182241631412,241.3114008966837,248.5175767125884,265.15665203729765,302.19825705957413,383.3855348423068,538.7512022527549,891.2649841059299,,,,,,,,,,,,,241.5792646359618,245.7083871907084,252.70831163781776,264.33158738149064,283.00143816440755,311.6084970143277,355.3311292171188,418.9543590104163,504.3587899971441,601.2637108130733,870.9394488360251,,,,,,,,,,181.0695943063037,91.94760722725346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,0.0,1e-06,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,0.686494789,0.002972468,48320.14429,0.000136894,1.0,1.0,-126.4225789,3.5e-05,1e-06,2.335721469090121e-06,5.455594781168515e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775604e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514606,1.8329807108324336,4.281332398719386,10.0,238.21702193809813,241.3089883610152,248.51216389598272,265.15003433080625,302.2299293216988,383.6595232894387,539.7538192268752,899.2963708548123,,,,,,,,,,,,,239.81721976949808,242.85692514488343,248.1804483860243,257.3497961476272,272.7049390165544,297.3086518800732,334.89891444683445,393.8128083827446,475.16992837608177,574.7360077458383,857.5145455960798,996.0747138899184,,,,,,,,,195.53556980759544,103.89976850556096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3005,0.0,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,,0.746551422,0.002045503,48320.14429,0.000227651,1.0,1.0,-126.4225789,3.5e-05,3.1599999999999973e-06,6.947184216857877e-06,1.527321789334153e-05,3.357780325609294e-05,7.381999519540748e-05,0.0001622914890854,0.0003567939466787,0.0007844029351383,0.0017244910413449,0.0037912521976406,0.0083349770346761,0.0183242471212579,0.0402854178438628,0.0885665250045597,0.1947113812195016,0.4280683020413672,0.9410978961009304,2.0689811551615644,4.548605451302156,10.0,243.2247330285384,251.96930438368503,270.92584456504545,310.4517523791989,393.1380945374685,542.2026078533368,896.563935473958,,,,,,,,,,,,,,241.7317820350305,246.2754329778018,254.19011197367632,267.6416021472341,289.60133855779225,323.5966213928781,377.3436411401322,453.40044580702187,551.6646475774635,850.6070524432171,928.1815862406615,,,,,,,,,,217.20483879961236,129.7279631423837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3006,0.0,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,,0.804388211,0.00124905,48320.14429,0.000378575,1.0,1.0,-126.4225789,3.5e-05,3.1599999999999973e-06,6.947184216857877e-06,1.527321789334153e-05,3.357780325609294e-05,7.381999519540748e-05,0.0001622914890854,0.0003567939466787,0.0007844029351383,0.0017244910413449,0.0037912521976406,0.0083349770346761,0.0183242471212579,0.0402854178438628,0.0885665250045597,0.1947113812195016,0.4280683020413672,0.9410978961009304,2.0689811551615644,4.548605451302156,10.0,243.25626553787043,252.05128257921197,271.1637319185889,311.2143474602768,395.6113755532759,547.5779424570342,903.9494514885064,,,,,,,,,,,,999.2240087609144,,240.50568744020944,244.488943820109,251.77508349095623,264.7761206221429,287.006839105253,322.79254619395186,381.1074685277313,465.6963875206103,573.3142886049139,861.4722525462162,,,,,,,,,,,219.8325148521988,133.1959582563444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3007,0.0,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,,0.836328838,0.000821598,48320.14429,0.000629557,1.0,1.0,-126.4225789,3.5e-05,3.1599999999999973e-06,6.947184216857877e-06,1.527321789334153e-05,3.357780325609294e-05,7.381999519540748e-05,0.0001622914890854,0.0003567939466787,0.0007844029351383,0.0017244910413449,0.0037912521976406,0.0083349770346761,0.0183242471212579,0.0402854178438628,0.0885665250045597,0.1947113812195016,0.4280683020413672,0.9410978961009304,2.0689811551615644,4.548605451302156,10.0,243.33014608620985,252.23763126708155,271.6816415956484,312.79039846356704,400.52553722735706,557.4157419394824,907.6116055218664,,,,,,,,,,,,,,240.5715114014249,244.8273879898213,252.78978180001127,267.2731607281003,292.3579005927368,333.16227165657057,400.35962748380535,496.7932722063881,672.4327331905575,896.8830576973892,,,,,,,,,,,214.40471371448464,130.60729434982028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3008,0.0,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,,0.851451547,0.000567467,48320.14429,0.001046931,1.0,1.0,-126.4225789,3.5e-05,3.1599999999999973e-06,6.947184216857877e-06,1.527321789334153e-05,3.357780325609294e-05,7.381999519540748e-05,0.0001622914890854,0.0003567939466787,0.0007844029351383,0.0017244910413449,0.0037912521976406,0.0083349770346761,0.0183242471212579,0.0402854178438628,0.0885665250045597,0.1947113812195016,0.4280683020413672,0.9410978961009304,2.0689811551615644,4.548605451302156,10.0,243.4928484120678,252.63779710503508,272.7528841525679,315.8893995748949,409.480982889396,571.8418408190039,912.960425307525,,,,,,,,,,,,,,241.47142844699795,246.64826785483024,256.3789310481132,274.0411628156763,304.2807308927104,354.3837784528586,433.1514515024567,541.9474975168575,851.3143302591711,982.344251315265,,,,,,,,,,,203.7614484466417,124.1000610352639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
