"environment.time","0.I_Kr.I_kr","0.membrane_potential.V_m","1.I_Kr.I_kr","1.membrane_potential.V_m"
 0.00000000000000000e+00, 3.71233380058452945e-05,-8.13477703568497930e+01, 3.71236503660230297e-05,-8.13477697726944484e+01
 1.00000000000000006e-01, 3.71222657222032619e-05,-8.13477810110307331e+01, 3.71225713451970934e-05,-8.13477804297367868e+01
 2.00000000000000011e-01, 3.71211916488018351e-05,-8.13477916572412312e+01, 3.71214925108936261e-05,-8.13477910809436509e+01
 3.00000000000000044e-01, 3.71201164018666513e-05,-8.13478022894689730e+01, 3.71204138630080565e-05,-8.13478017263186928e+01
 4.00000000000000022e-01, 3.71190410527238846e-05,-8.13478129203305684e+01, 3.71193354014365858e-05,-8.13478123658655363e+01
 5.00000000000000000e-01, 3.71179656590007168e-05,-8.13478235421575988e+01, 3.71182571260743379e-05,-8.13478229995878479e+01
 6.00000000000000089e-01, 3.71168901540414622e-05,-8.13478341442264536e+01, 3.71171790368171749e-05,-8.13478336274892655e+01
 7.00000000000000067e-01, 3.71158146606311698e-05,-8.13478447462953085e+01, 3.71161011335609527e-05,-8.13478442495734271e+01
 8.00000000000000044e-01, 3.71147391787702327e-05,-8.13478553483641491e+01, 3.71150234162011947e-05,-8.13478548658439848e+01
 9.00000000000000022e-01, 3.71136637084579121e-05,-8.13478659504330039e+01, 3.71139458846338378e-05,-8.13478654763045768e+01
 1.00000000000000000e+00, 3.71125884481953832e-05,-8.13478765418041689e+01, 3.71128685387544193e-05,-8.13478760809588550e+01
 1.10000000000000009e+00, 3.71115135338225734e-05,-8.13478871151558423e+01, 3.71117913784592215e-05,-8.13478866798104434e+01
 1.20000000000000018e+00, 3.71104386309697030e-05,-8.13478976885075298e+01, 3.71107144036442085e-05,-8.13478972728629799e+01
 1.30000000000000004e+00, 3.71093637396371245e-05,-8.13479082618592173e+01, 3.71096376142046329e-05,-8.13479078601201309e+01
 1.40000000000000013e+00, 3.71082888598248445e-05,-8.13479188352109048e+01, 3.71085610100371701e-05,-8.13479184415855059e+01
 1.50000000000000000e+00, 3.71072143153941894e-05,-8.13479293962111711e+01, 3.71074845910371201e-05,-8.13479290172627714e+01
 1.60000000000000009e+00, 3.71061402095689376e-05,-8.13479399409224015e+01, 3.71064083571008332e-05,-8.13479395871555511e+01
 1.70000000000000018e+00, 3.71050661152318921e-05,-8.13479504856336462e+01, 3.71053323081247072e-05,-8.13479501512674688e+01
 1.80000000000000004e+00, 3.71039920323837507e-05,-8.13479610303448766e+01, 3.71042564440040622e-05,-8.13479607096021908e+01
 1.90000000000000013e+00, 3.71029179610238223e-05,-8.13479715750561212e+01, 3.71031807646353163e-05,-8.13479712621633411e+01
 2.00000000000000000e+00, 3.71018443197369786e-05,-8.13479821052002592e+01, 3.71021052699148875e-05,-8.13479818089545432e+01
 2.10000000000000009e+00, 3.71007712078618476e-05,-8.13479926173192780e+01, 3.71010299597385231e-05,-8.13479923499794495e+01
 2.20000000000000018e+00, 3.70996982178700211e-05,-8.13480031255950138e+01, 3.70999548340026681e-05,-8.13480028852416837e+01
 2.30000000000000027e+00, 3.70986253497552649e-05,-8.13480136300274523e+01, 3.70988798926034425e-05,-8.13480134147448837e+01
 2.40000000000000036e+00, 3.70975526035102743e-05,-8.13480241306166221e+01, 3.70978051354369932e-05,-8.13480239384926875e+01
 2.50000000000000000e+00, 3.70964799791291674e-05,-8.13480346273624946e+01, 3.70967305623994537e-05,-8.13480344564887332e+01
 2.60000000000000009e+00, 3.70954074766049986e-05,-8.13480451202650841e+01, 3.70956561733877096e-05,-8.13480449687366303e+01
 2.70000000000000018e+00, 3.70943350959315336e-05,-8.13480556093243763e+01, 3.70945819682975961e-05,-8.13480554752400309e+01
 2.80000000000000027e+00, 3.70932628371014881e-05,-8.13480660945403997e+01, 3.70935079470256532e-05,-8.13480659760025588e+01
 2.90000000000000036e+00, 3.70921907001089531e-05,-8.13480765759131259e+01, 3.70924341094680957e-05,-8.13480764710278521e+01
 3.00000000000000000e+00, 3.70911186849473624e-05,-8.13480870534425549e+01, 3.70913604555215111e-05,-8.13480869603195345e+01
 3.10000000000000009e+00, 3.70900467916094112e-05,-8.13480975271287150e+01, 3.70902869850824800e-05,-8.13480974438812297e+01
 3.20000000000000018e+00, 3.70889750200892177e-05,-8.13481079969715779e+01, 3.70892136980469460e-05,-8.13481079217165899e+01
 3.30000000000000027e+00, 3.70879033703798363e-05,-8.13481184629711578e+01, 3.70881405943122150e-05,-8.13481183938292105e+01
 3.40000000000000036e+00, 3.70868318424750327e-05,-8.13481289251274404e+01, 3.70870676737742306e-05,-8.13481288602227437e+01
 3.50000000000000000e+00, 3.70857605850399990e-05,-8.13481393784799991e+01, 3.70859949363293160e-05,-8.13481393209008274e+01
 3.60000000000000009e+00, 3.70846896210132751e-05,-8.13481498222629682e+01, 3.70849223818748379e-05,-8.13481497758670571e+01
 3.70000000000000018e+00, 3.70836188164412963e-05,-8.13481602609453205e+01, 3.70838500103071465e-05,-8.13481602251250706e+01
 3.80000000000000027e+00, 3.70825481713145556e-05,-8.13481706945270844e+01, 3.70827778215225922e-05,-8.13481706686785060e+01
 3.90000000000000036e+00, 3.70814776856246572e-05,-8.13481811230082457e+01, 3.70817058154179047e-05,-8.13481811065309870e+01
 4.00000000000000000e+00, 3.70804073593628122e-05,-8.13481915463888043e+01, 3.70806339918898137e-05,-8.13481915386861374e+01
 4.10000000000000053e+00, 3.70793371925198998e-05,-8.13482019646687746e+01, 3.70795623508354285e-05,-8.13482019651475667e+01
 4.20000000000000018e+00, 3.70782671850874971e-05,-8.13482123778481423e+01, 3.70784908921511941e-05,-8.13482123859189130e+01
 4.29999999999999982e+00, 3.70771973370564832e-05,-8.13482227859269216e+01, 3.70774196157338607e-05,-8.13482228010038000e+01
 4.40000000000000036e+00, 3.70761276484184421e-05,-8.13482331889050982e+01, 3.70763485214802528e-05,-8.13482332104058514e+01
 4.50000000000000000e+00, 3.70750581191645848e-05,-8.13482435867826723e+01, 3.70752776306193337e-05,-8.13482436133033957e+01
 4.60000000000000053e+00, 3.70739887492857974e-05,-8.13482539795596580e+01, 3.70742069849789183e-05,-8.13482540080777454e+01
 4.70000000000000018e+00, 3.70729195387736773e-05,-8.13482643672360410e+01, 3.70731365224654879e-05,-8.13482643971307482e+01
 4.80000000000000071e+00, 3.70718504876194288e-05,-8.13482747498118215e+01, 3.70720662429853946e-05,-8.13482747804656583e+01
 4.90000000000000036e+00, 3.70707815958142971e-05,-8.13482851272869993e+01, 3.70709961464453427e-05,-8.13482851580857158e+01
 5.00000000000000000e+00, 3.70697129102889490e-05,-8.13482954980647150e+01, 3.70699262327524228e-05,-8.13482955299941466e+01
 5.10000000000000053e+00, 3.70686444346703592e-05,-8.13483058620211779e+01, 3.70688565018126550e-05,-8.13483058961942191e+01
 5.20000000000000018e+00, 3.70675761298172165e-05,-8.13483162204876180e+01, 3.70677869535335162e-05,-8.13483162566891451e+01
 5.30000000000000071e+00, 3.70665079957197428e-05,-8.13483265734640497e+01, 3.70667175878214330e-05,-8.13483266114821788e+01
 5.40000000000000036e+00, 3.70654400323688511e-05,-8.13483369209504588e+01, 3.70656484045835366e-05,-8.13483369605765461e+01
 5.50000000000000000e+00, 3.70643722397550886e-05,-8.13483472629468451e+01, 3.70645794037266602e-05,-8.13483473039754870e+01
 5.60000000000000053e+00, 3.70633046178690294e-05,-8.13483575994532089e+01, 3.70635105851579622e-05,-8.13483576416822274e+01
 5.70000000000000018e+00, 3.70622371667008683e-05,-8.13483679304695642e+01, 3.70624419487846553e-05,-8.13483679736999932e+01
 5.80000000000000071e+00, 3.70611698862418842e-05,-8.13483782559958826e+01, 3.70613734945139385e-05,-8.13483783000320102e+01
 5.90000000000000036e+00, 3.70601027764819467e-05,-8.13483885760321925e+01, 3.70603052222530515e-05,-8.13483886206815043e+01
 6.00000000000000000e+00, 3.70590358374119416e-05,-8.13483988905784798e+01, 3.70592371319092477e-05,-8.13483989356517014e+01
 6.10000000000000053e+00, 3.70579690690224568e-05,-8.13484091996347445e+01, 3.70581692233897667e-05,-8.13484092449458274e+01
 6.20000000000000018e+00, 3.70569024713036937e-05,-8.13484195032010007e+01, 3.70571014966026140e-05,-8.13484195485670796e+01
 6.30000000000000071e+00, 3.70558360442469178e-05,-8.13484298012772200e+01, 3.70560339514547244e-05,-8.13484298465186981e+01
 6.40000000000000036e+00, 3.70547697878420053e-05,-8.13484400938634309e+01, 3.70549665878541168e-05,-8.13484401388038805e+01
 6.50000000000000000e+00, 3.70537037234372900e-05,-8.13484503803160095e+01, 3.70538994057081328e-05,-8.13484504254258525e+01
 6.60000000000000053e+00, 3.70526378494919850e-05,-8.13484606606810701e+01, 3.70528324049248047e-05,-8.13484607063878116e+01
 6.70000000000000018e+00, 3.70515721490436865e-05,-8.13484709354694786e+01, 3.70517655854115147e-05,-8.13484709816929836e+01
 6.80000000000000071e+00, 3.70505066220824469e-05,-8.13484812046812493e+01, 3.70506989470766951e-05,-8.13484812513445519e+01
 6.90000000000000036e+00, 3.70494412685990436e-05,-8.13484914683163680e+01, 3.70496324898277280e-05,-8.13484915153457422e+01
 7.00000000000000000e+00, 3.70483760885838680e-05,-8.13485017263748347e+01, 3.70485662135727677e-05,-8.13485017736997520e+01
 7.10000000000000053e+00, 3.70473110820273519e-05,-8.13485119788566493e+01, 3.70475001182199215e-05,-8.13485120264097787e+01
 7.20000000000000018e+00, 3.70462462489199069e-05,-8.13485222257618119e+01, 3.70464342036773439e-05,-8.13485222734790199e+01
 7.30000000000000071e+00, 3.70451815892515788e-05,-8.13485324670903367e+01, 3.70453684698532164e-05,-8.13485325149106728e+01
 7.40000000000000036e+00, 3.70441171030135109e-05,-8.13485427028421952e+01, 3.70443029166557140e-05,-8.13485427507079351e+01
 7.50000000000000000e+00, 3.70430527901953829e-05,-8.13485529330174160e+01, 3.70432375439930589e-05,-8.13485529808740040e+01
 7.60000000000000053e+00, 3.70419886507876472e-05,-8.13485631576159989e+01, 3.70421723517737987e-05,-8.13485632054120629e+01
 7.70000000000000018e+00, 3.70409246847813996e-05,-8.13485733766379155e+01, 3.70411073399065486e-05,-8.13485734243252949e+01
 7.80000000000000071e+00, 3.70398608921663539e-05,-8.13485835900831944e+01, 3.70400425082991787e-05,-8.13485836376169118e+01
 7.90000000000000036e+00, 3.70387972729336468e-05,-8.13485937979518070e+01, 3.70389778568610496e-05,-8.13485938452900683e+01
 8.00000000000000000e+00, 3.70377338270729646e-05,-8.13486040002437818e+01, 3.70379133855000786e-05,-8.13486040473479761e+01
 8.09999999999999964e+00, 3.70366705545747529e-05,-8.13486141969591188e+01, 3.70368490941252809e-05,-8.13486142437938042e+01
 8.20000000000000107e+00, 3.70356074554301144e-05,-8.13486243880977895e+01, 3.70357849826456783e-05,-8.13486244346307217e+01
 8.30000000000000071e+00, 3.70345445296287832e-05,-8.13486345736598224e+01, 3.70347210509696151e-05,-8.13486346198619259e+01
 8.40000000000000036e+00, 3.70334817771618755e-05,-8.13486447536451891e+01, 3.70336572990064995e-05,-8.13486447994905717e+01
 8.50000000000000000e+00, 3.70324191980190981e-05,-8.13486549280539180e+01, 3.70325937266650619e-05,-8.13486549735198423e+01
 8.59999999999999964e+00, 3.70313567921912287e-05,-8.13486650968859948e+01, 3.70315303338540261e-05,-8.13486651419529210e+01
 8.70000000000000107e+00, 3.70302945596683535e-05,-8.13486752601414338e+01, 3.70304671204832271e-05,-8.13486753047929483e+01
 8.80000000000000071e+00, 3.70292325004415685e-05,-8.13486854178202066e+01, 3.70294040864607314e-05,-8.13486854620431359e+01
 8.90000000000000036e+00, 3.70281706145006212e-05,-8.13486955699223415e+01, 3.70283412316967399e-05,-8.13486956137066102e+01
 9.00000000000000000e+00, 3.70271089018362620e-05,-8.13487057164478244e+01, 3.70272785561004167e-05,-8.13487057597865402e+01
 9.09999999999999964e+00, 3.70260473624389296e-05,-8.13487158573966553e+01, 3.70262160595805805e-05,-8.13487159002861091e+01
 9.20000000000000107e+00, 3.70249859850396571e-05,-8.13487259940323497e+01, 3.70251537420467885e-05,-8.13487260352084718e+01
 9.30000000000000071e+00, 3.70239247803484306e-05,-8.13487361251521151e+01, 3.70240916034089435e-05,-8.13487361645567688e+01
 9.40000000000000036e+00, 3.70228637484517492e-05,-8.13487462507451653e+01, 3.70230296435762978e-05,-8.13487462883341692e+01
