,qNet,drug concentration
0,0.49165349310560486,0.1
1,0.49164657984779125,0.20691380811147897
2,0.4916322468901996,0.42813323987193935
3,0.49160065675231274,0.8858667904100825
4,0.4915344732867518,1.8329807108324356
5,0.4913927537742332,3.79269019073225
6,0.49109099405837114,7.847599703514611
7,0.49045449081070003,16.23776739188721
8,0.4891236268937495,33.59818286283781
9,0.48640787765113136,69.51927961775606
10,0.4811323015650386,143.8449888287663
11,0.47184150148174087,297.6351441631316
12,0.45813056005308483,615.8482110660261
13,0.4426462716563052,1274.2749857031322
14,0.43012266980871455,2636.6508987303555
15,0.4229514810698816,5455.594781168515
16,0.41965835616887526,11288.378916846883
17,0.4182497314576889,23357.21469090121
18,0.41764804379182635,48329.30238571752
19,0.4173826478500843,100000.0
