"environment.time","0.I_Kr.I_kr","0.membrane_potential.V_m","1.I_Kr.I_kr","1.membrane_potential.V_m"
 0.00000000000000000e+00, 5.14017833055369812e-06,-8.13776396353825078e+01, 5.14060361726773044e-06,-8.13776395991865940e+01
 1.00000000000000006e-01, 5.14012717303575699e-06,-8.13776484447115820e+01, 5.14055226043877959e-06,-8.13776484132121851e+01
 2.00000000000000011e-01, 5.14007618140847489e-06,-8.13776572352507515e+01, 5.14050094329755663e-06,-8.13776572223620036e+01
 3.00000000000000044e-01, 5.14002519002253618e-06,-8.13776660257899209e+01, 5.14044966573090728e-06,-8.13776660266381242e+01
 4.00000000000000022e-01, 5.13997419887793750e-06,-8.13776748163290904e+01, 5.14039842762530202e-06,-8.13776748260426359e+01
 5.00000000000000000e-01, 5.13992321615602352e-06,-8.13776836059184490e+01, 5.14034722886700127e-06,-8.13776836205775993e+01
 6.00000000000000089e-01, 5.13987249306559992e-06,-8.13776923653936848e+01, 5.14029606934188852e-06,-8.13776924102450891e+01
 7.00000000000000067e-01, 5.13982177021376601e-06,-8.13777011248689206e+01, 5.14024494893557958e-06,-8.13777011950471660e+01
 8.00000000000000044e-01, 5.13977104760047268e-06,-8.13777098843441706e+01, 5.14019386753341585e-06,-8.13777099749858763e+01
 9.00000000000000022e-01, 5.13972032522581987e-06,-8.13777186438194065e+01, 5.14014282502041513e-06,-8.13777187500632664e+01
 1.00000000000000000e+00, 5.13966960308975760e-06,-8.13777274032946423e+01, 5.14009182128116920e-06,-8.13777275202814110e+01
 1.10000000000000009e+00, 5.13961888119228419e-06,-8.13777361627698781e+01, 5.14004085620014446e-06,-8.13777362856423281e+01
 1.20000000000000018e+00, 5.13956829788184725e-06,-8.13777449059487026e+01, 5.13998992966133041e-06,-8.13777450461480782e+01
 1.30000000000000004e+00, 5.13951783931990709e-06,-8.13777536344609302e+01, 5.13993904154858446e-06,-8.13777538018006652e+01
 1.40000000000000013e+00, 5.13946738099382410e-06,-8.13777623629731721e+01, 5.13988819174523373e-06,-8.13777625526021495e+01
 1.50000000000000000e+00, 5.13941692290369739e-06,-8.13777710914853998e+01, 5.13983738013447662e-06,-8.13777712985545350e+01
 1.60000000000000009e+00, 5.13936646504942785e-06,-8.13777798199976417e+01, 5.13978660659907360e-06,-8.13777800396598536e+01
 1.70000000000000018e+00, 5.13931600743111543e-06,-8.13777885485098693e+01, 5.13973587102155561e-06,-8.13777887759201093e+01
 1.80000000000000004e+00, 5.13926555552674582e-06,-8.13777972763668629e+01, 5.13968517328406393e-06,-8.13777975073373199e+01
 1.90000000000000013e+00, 5.13921536014971783e-06,-8.13778059735684423e+01, 5.13963451326845443e-06,-8.13778062339134891e+01
 2.00000000000000000e+00, 5.13916519137314629e-06,-8.13778146676161782e+01, 5.13958389085624411e-06,-8.13778149556506207e+01
 2.10000000000000009e+00, 5.13911504919658059e-06,-8.13778233585100850e+01, 5.13953330592861121e-06,-8.13778236725507185e+01
 2.20000000000000018e+00, 5.13906493361962177e-06,-8.13778320462501625e+01, 5.13948275836649084e-06,-8.13778323846157576e+01
 2.30000000000000027e+00, 5.13901484464187088e-06,-8.13778407308364109e+01, 5.13943224805037767e-06,-8.13778410918477420e+01
 2.40000000000000036e+00, 5.13896478226297810e-06,-8.13778494122688159e+01, 5.13938177486052325e-06,-8.13778497942486467e+01
 2.50000000000000000e+00, 5.13891474648249619e-06,-8.13778580905473916e+01, 5.13933133867683103e-06,-8.13778584918204473e+01
 2.60000000000000009e+00, 5.13886473730007448e-06,-8.13778667656721240e+01, 5.13928093937881142e-06,-8.13778671845651331e+01
 2.70000000000000018e+00, 5.13881475471526658e-06,-8.13778754376430271e+01, 5.13923057684577661e-06,-8.13778758724846512e+01
 2.80000000000000027e+00, 5.13876479872767354e-06,-8.13778841064601011e+01, 5.13918025095653652e-06,-8.13778845555809909e+01
 2.90000000000000036e+00, 5.13871486933689896e-06,-8.13778927721233458e+01, 5.13912996158975622e-06,-8.13778932338560850e+01
 3.00000000000000000e+00, 5.13866496654259215e-06,-8.13779014346327472e+01, 5.13907970862359596e-06,-8.13779019073119088e+01
 3.10000000000000009e+00, 5.13861509034430843e-06,-8.13779100939883193e+01, 5.13902949193596356e-06,-8.13779105759504091e+01
 3.20000000000000018e+00, 5.13856524074164885e-06,-8.13779187501900623e+01, 5.13897931140446275e-06,-8.13779192397735187e+01
 3.30000000000000027e+00, 5.13851541773426611e-06,-8.13779274032379618e+01, 5.13892916690624327e-06,-8.13779278987831987e+01
 3.40000000000000036e+00, 5.13846562132171384e-06,-8.13779360531320322e+01, 5.13887905831819480e-06,-8.13779365529813816e+01
 3.50000000000000000e+00, 5.13841585150359646e-06,-8.13779446998722733e+01, 5.13882898551695378e-06,-8.13779452023699719e+01
 3.60000000000000009e+00, 5.13836610827951504e-06,-8.13779533434586853e+01, 5.13877894837859335e-06,-8.13779538469509305e+01
 3.70000000000000018e+00, 5.13831640808182827e-06,-8.13779619818316888e+01, 5.13872894677897575e-06,-8.13779624867261759e+01
 3.80000000000000027e+00, 5.13826680105116646e-06,-8.13779706087068888e+01, 5.13867898059370489e-06,-8.13779711216975983e+01
 3.90000000000000036e+00, 5.13821722881767353e-06,-8.13779792313998769e+01, 5.13862904969781882e-06,-8.13779797518671444e+01
 4.00000000000000000e+00, 5.13816769138093443e-06,-8.13779878499106246e+01, 5.13857915396619047e-06,-8.13779883772367043e+01
 4.10000000000000053e+00, 5.13811818874038080e-06,-8.13779964642391462e+01, 5.13852929327332766e-06,-8.13779969978081681e+01
 4.20000000000000018e+00, 5.13806872089544852e-06,-8.13780050743854559e+01, 5.13847946749322323e-06,-8.13780056135834684e+01
 4.29999999999999982e+00, 5.13801928784571915e-06,-8.13780136803495253e+01, 5.13842967649969722e-06,-8.13780142245644811e+01
 4.40000000000000036e+00, 5.13796988959062942e-06,-8.13780222821313686e+01, 5.13837992016620291e-06,-8.13780228307530820e+01
 4.50000000000000000e+00, 5.13792052612961181e-06,-8.13780308797309999e+01, 5.13833019836572094e-06,-8.13780314321511753e+01
 4.60000000000000053e+00, 5.13787119746220215e-06,-8.13780394731484051e+01, 5.13828051097096088e-06,-8.13780400287606369e+01
 4.70000000000000018e+00, 5.13782190358793796e-06,-8.13780480623835700e+01, 5.13823085785425794e-06,-8.13780486205833427e+01
 4.80000000000000071e+00, 5.13777264450620176e-06,-8.13780566474365230e+01, 5.13818123888762119e-06,-8.13780572076211541e+01
 4.90000000000000036e+00, 5.13772342021653275e-06,-8.13780652283072499e+01, 5.13813165394263452e-06,-8.13780657898759472e+01
 5.00000000000000000e+00, 5.13767423071846591e-06,-8.13780738049957364e+01, 5.13808210289060482e-06,-8.13780743673495692e+01
 5.10000000000000053e+00, 5.13762507601138715e-06,-8.13780823775020110e+01, 5.13803258560235786e-06,-8.13780829400438961e+01
 5.20000000000000018e+00, 5.13757595609483569e-06,-8.13780909458260595e+01, 5.13798310194849075e-06,-8.13780915079607610e+01
 5.30000000000000071e+00, 5.13752687096829651e-06,-8.13780995099678819e+01, 5.13793365179916856e-06,-8.13781000711020113e+01
 5.40000000000000036e+00, 5.13747782063125972e-06,-8.13781080699274781e+01, 5.13788423502417438e-06,-8.13781086294694944e+01
 5.50000000000000000e+00, 5.13742880508321201e-06,-8.13781166257048483e+01, 5.13783485149295503e-06,-8.13781171830650436e+01
 5.60000000000000053e+00, 5.13737983266984111e-06,-8.13781251760958071e+01, 5.13778550107457192e-06,-8.13781257318904920e+01
 5.70000000000000018e+00, 5.13733090913532381e-06,-8.13781337202714923e+01, 5.13773618363770360e-06,-8.13781342759476729e+01
 5.80000000000000071e+00, 5.13728202256537515e-06,-8.13781422599508062e+01, 5.13768689905068558e-06,-8.13781428152384052e+01
 5.90000000000000036e+00, 5.13723317295945304e-06,-8.13781507951337488e+01, 5.13763764718146541e-06,-8.13781513497645079e+01
 6.00000000000000000e+00, 5.13718436031701790e-06,-8.13781593258203202e+01, 5.13758842789770098e-06,-8.13781598795277716e+01
 6.10000000000000053e+00, 5.13713558463752764e-06,-8.13781678520105203e+01, 5.13753924106645808e-06,-8.13781684045300437e+01
 6.20000000000000018e+00, 5.13708684592044354e-06,-8.13781763737043491e+01, 5.13749008655470851e-06,-8.13781769247730864e+01
 6.30000000000000071e+00, 5.13703814416522520e-06,-8.13781848909018066e+01, 5.13744096422882943e-06,-8.13781854402587186e+01
 6.40000000000000036e+00, 5.13698947937138388e-06,-8.13781934036028787e+01, 5.13739187395484986e-06,-8.13781939509887451e+01
 6.50000000000000000e+00, 5.13694085153828092e-06,-8.13782019118075937e+01, 5.13734281559855744e-06,-8.13782024569649280e+01
 6.60000000000000053e+00, 5.13689226066547671e-06,-8.13782104155159232e+01, 5.13729378902518414e-06,-8.13782109581890722e+01
