,qNet,drug concentration
0,0.4916541366986497,0.1
1,0.4916465389589667,0.20691380811147897
2,0.49163211539438173,0.42813323987193935
3,0.49160060587194926,0.8858667904100825
4,0.4915345532697145,1.8329807108324356
5,0.49139217066212776,3.79269019073225
6,0.49109107116508127,7.847599703514611
7,0.49045422269084976,16.23776739188721
8,0.4891239273797769,33.59818286283781
9,0.4864078468139627,69.51927961775606
10,0.48113238073796666,143.8449888287663
11,0.4718418064150119,297.6351441631316
12,0.45813035523381135,615.8482110660261
13,0.442646467470869,1274.2749857031322
14,0.4301237729600142,2636.6508987303555
15,0.42295141792068697,5455.594781168515
16,0.4196588416268957,11288.378916846883
17,0.41825023817660395,23357.21469090121
18,0.41764744952761296,48329.30238571752
19,0.4173833593176714,100000.0
