"environment.time","0.I_Kr.I_kr","0.membrane_potential.V_m","1.I_Kr.I_kr","1.membrane_potential.V_m"
 0.00000000000000000e+00, 5.15711550961728327e-06,-8.13776508593721530e+01, 5.15654018666812050e-06,-8.13776530351289296e+01
 1.00000000000000006e-01, 5.15706459847720210e-06,-8.13776596763919002e+01, 5.15648832479251292e-06,-8.13776618477111811e+01
 2.00000000000000011e-01, 5.15701325358283621e-06,-8.13776684782528861e+01, 5.15643650644868305e-06,-8.13776706554597240e+01
 3.00000000000000044e-01, 5.15696169545530773e-06,-8.13776772717036039e+01, 5.15638473162864506e-06,-8.13776794583770737e+01
 4.00000000000000022e-01, 5.15691013757467580e-06,-8.13776860651543217e+01, 5.15633300032466893e-06,-8.13776882564657598e+01
 5.00000000000000000e-01, 5.15685857994093873e-06,-8.13776948586050395e+01, 5.15628131252927198e-06,-8.13776970497283259e+01
 6.00000000000000089e-01, 5.15680698163108034e-06,-8.13777036484299288e+01, 5.15622966823543060e-06,-8.13777058381672731e+01
 7.00000000000000067e-01, 5.15675517969078803e-06,-8.13777124201909459e+01, 5.15617806743621437e-06,-8.13777146217851595e+01
 8.00000000000000044e-01, 5.15670337800069571e-06,-8.13777211919519488e+01, 5.15612651012520109e-06,-8.13777234005844861e+01
 9.00000000000000022e-01, 5.15665157656070257e-06,-8.13777299637129659e+01, 5.15607499629621843e-06,-8.13777321745677682e+01
 1.00000000000000000e+00, 5.15659977537090940e-06,-8.13777387354739687e+01, 5.15602352594329735e-06,-8.13777409437375496e+01
 1.10000000000000009e+00, 5.15654802916367910e-06,-8.13777474823693581e+01, 5.15597209906096939e-06,-8.13777497080963172e+01
 1.20000000000000018e+00, 5.15649631046326863e-06,-8.13777562168815223e+01, 5.15592071564396772e-06,-8.13777584676465864e+01
 1.30000000000000004e+00, 5.15644459910044115e-06,-8.13777649481735494e+01, 5.15586937568727875e-06,-8.13777672223908866e+01
 1.40000000000000013e+00, 5.15639289507508570e-06,-8.13777736762454538e+01, 5.15581807918634035e-06,-8.13777759723317047e+01
