,pulse 0,pulse 1,APD,drug concentration,qNet
0,289.3716727503676,289.3711391806996,289.3716727503676,0.09999999999999978,0.4916486071796771
1,289.3754048886441,289.3759548867213,289.3759548867213,0.14862768538434995,0.491643488373503
2,289.38087145501817,289.38035087964477,289.38087145501817,0.22090188917425704,0.49163673274561887
3,289.38822653235724,289.3883407284007,289.3883407284007,0.3283213668927053,0.49162641071380325
4,289.39885746000607,289.3994733896677,289.3994733896677,0.4879764540335019,0.4916131190754205
5,289.41501404096914,289.41473935816936,289.41501404096914,0.7252681236764665,0.4915929339430917
6,289.4374724951043,289.4369003105581,289.4374724951043,1.0779492610342816,0.4915645945898627
7,289.470285683948,289.46916395849473,289.470285683948,1.6021311211155476,0.4915240058328998
8,289.51415837578855,289.5160899029228,289.5160899029228,2.3812105986294374,0.49146564312665125
9,289.57958601870683,289.57984864337203,289.57984864337203,3.539138647152632,0.4913833750947101
10,289.6721191407951,289.6722204014715,289.6722204014715,5.2601408786132176,0.49126507730448216
11,289.80506217077607,289.8041550886859,289.80506217077607,7.8180279579290035,0.4910980652397849
12,289.99148347302236,289.9916455473184,289.9916455473184,11.619759243053162,0.490859667269049
13,290.25631900003003,290.2564715618472,290.2564715618472,17.270191041728953,0.49052222840040743
14,290.63106297050007,290.6303837230098,290.63106297050007,25.668311855679395,0.49004513803282657
15,291.1559167594066,291.1559076656551,291.1559167594066,38.150277762610116,0.48937460827238566
16,291.88922659589196,291.8888502542061,291.88922659589196,56.70200970842,0.48843868401617263
17,292.9003892917109,292.90113288116726,292.90113288116726,84.27518792942627,0.4871428645579634
18,294.2784970499737,294.27856456280784,294.27856456280784,125.25694307423845,0.4853732010500277
19,296.1206474191939,296.1207399317766,296.1207399317766,186.16802797763148,0.48299802808377784
20,298.5245152996488,298.5239004448265,298.5245152996488,276.70067562447036,0.4798822521182439
21,301.5614182127418,301.56251680735215,301.56251680735215,411.26155110570005,0.4759177672400547
22,305.249675880673,305.24869920757686,305.249675880673,611.2659216146544,0.4710607914113761
23,309.5150922792896,309.515667729077,309.515667729077,908.5494874443435,0.46537949387636907
24,314.18628751877964,314.1866128668032,314.1866128668032,1350.443936199289,0.4590815426693843
25,319.0004453988704,319.00048155887805,319.00048155887805,2007.3310280988685,0.45249969661958794
26,323.66298134098326,323.66373701725735,323.66373701725735,2983.8934611130826,0.44603337918751046
27,327.9161640378663,327.91587457873163,327.9161640378663,4435.889424264695,0.4400519997250644
28,331.5861804163907,331.58564206033054,331.5861804163907,6595.20276495889,0.434827292547227
29,334.60547702938266,334.60584468823856,334.60584468823856,9807.341595999413,0.43048098002471336
30,336.99204410013135,336.9925999972572,336.9925999972572,14587.774460842093,0.4270132188211618
31,338.82102742824463,338.8214956461426,338.8214956461426,21707.02506027891,0.4243389589305263
32,340.18814985373285,340.18844322499206,340.18844322499206,32320.241289439866,0.4223281848791619
33,341.1913080460691,341.19128682908814,341.1913080460691,48166.830124422966,0.4208452374686963
34,341.9187100642784,341.9182759289196,341.9187100642784,71883.39781252464,0.4197689553983339
35,342.4399316427598,342.4401275412629,342.4401275412629,107506.60097944204,0.4189944625564167
36,342.81207447511446,342.8116951450254,342.81207447511446,161309.8077073445,0.41844201876396514
37,343.07586139321864,343.07576533517596,343.07586139321864,243263.42681234935,0.4180491091867381
38,343.2618311564024,343.26184036497546,343.26184036497546,369752.740214187,0.4177714895029815
39,343.39435509322834,343.3947948520935,343.3947948520935,569081.7392636111,0.41757473772862724
40,343.4879937272981,343.4872129535397,343.4879937272981,893925.8759379761,0.41743489424496133
41,343.55483405164324,343.55383942157147,343.55483405164324,1454056.4014820557,0.417336901268186
42,343.6005049730063,343.60051221852063,343.60051221852063,2523142.209082971,0.4172658302454868
43,343.63457040780565,343.6361055143463,343.6361055143463,5038065.255931873,0.41721564338734196
44,343.66160109652026,343.6607536442155,343.66160109652026,15937672.718904918,0.4171778793451531
