,pulse 0,pulse 1,APD,drug concentration,qNet
0,289.36887705515034,289.3688758039855,289.36887705515034,0.09999999999999978,0.49165324352761497
1,289.3726191186659,289.3720127715182,289.3726191186659,0.14862768538434995,0.4916503440767897
2,289.37716481323713,289.37738911668924,289.37738911668924,0.22090188917425704,0.4916456286504897
3,289.3852389376081,289.3848413979968,289.3852389376081,0.3283213668927053,0.49163835660879773
4,289.39621959268464,289.39657281165114,289.39657281165114,0.4879764540335019,0.49162780484046725
5,289.41359671507973,289.4139035299493,289.4139035299493,0.7252681236764665,0.4916119950665414
6,289.4407280835968,289.440041358297,289.4407280835968,1.0779492610342816,0.4915874076350383
7,289.4794491580387,289.47948308050934,289.47948308050934,1.6021311211155476,0.49155015969818316
8,289.5389739546046,289.53892571202306,289.5389739546046,2.3812105986294374,0.4914948853056365
9,289.62886655186435,289.6285324236019,289.62886655186435,3.539138647152632,0.49141087719129706
10,289.7639939456425,289.76396589609476,289.7639939456425,5.2601408786132176,0.49128450225993153
11,289.9675959837991,289.96778363016864,289.96778363016864,7.8180279579290035,0.49109345607946775
12,290.2721911046745,290.2724849091331,290.2724849091331,11.619759243053162,0.490806035916899
13,290.72771064682695,290.7279830602542,290.7279830602542,17.270191041728953,0.4903755875787547
14,291.40353016468424,291.4029306060688,291.40353016468424,25.668311855679395,0.4897317093724432
15,292.39543325558935,292.39568822338464,292.39568822338464,38.150277762610116,0.48877480670845613
16,293.83492679586504,293.83456838776874,293.83492679586504,56.70200970842,0.48736714661655395
17,295.8753145361595,295.8755534787684,295.8755534787684,84.27518792942627,0.4853205656994656
18,298.6891313315069,298.6891745308476,298.6891745308476,125.25694307423845,0.4824027432031307
19,302.41124468364745,302.4118524201494,302.4118524201494,186.16802797763148,0.47836130916273223
20,307.07204196558814,307.07169438963393,307.07204196558814,276.70067562447036,0.4729847000131147
21,312.5152273584933,312.5155759487506,312.5155759487506,411.26155110570005,0.46621691264007953
22,318.3752262460984,318.3760402294762,318.3760402294762,611.2659216146544,0.45828824413692426
23,324.1506596934884,324.1509464260592,324.1509464260592,908.5494874443435,0.44977141820785915
24,329.36689216200443,329.36714006392737,329.36714006392737,1350.443936199289,0.4414792423133903
25,333.6986683201859,333.6998864760957,333.6998864760957,2007.3310280988685,0.43422061362706377
26,337.0120366875812,337.01253575163634,337.01253575163634,2983.8934611130826,0.428530308523861
27,339.3550072386965,339.3550930463444,339.3550930463444,4435.889424264695,0.4244926182781425
28,340.9113267747307,340.9110917108057,340.9113267747307,6595.20276495889,0.4218145848433728
29,341.91085021826177,341.91090561297057,341.91090561297057,9807.341595999413,0.42010012022432835
30,342.5468283724098,342.54568622094155,342.5468283724098,14587.774460842093,0.419020591302076
31,342.9474016378394,342.9480859713477,342.9480859713477,21707.02506027891,0.4183441427752945
32,343.2040794372549,343.20347909462737,343.2040794372549,32320.241289439866,0.4179186695303314
33,343.3675944430722,343.36759159913214,343.3675944430722,48166.830124422966,0.4176487197407408
34,343.4744336678192,343.47394671836867,343.4744336678192,71883.39781252464,0.4174775450186357
35,343.5427345490842,343.54253067790165,343.5427345490842,107506.60097944204,0.41736676471551054
36,343.5874868501141,343.5882628320151,343.5882628320151,161309.8077073445,0.4172949633026337
37,343.6171195575347,343.6179826448733,343.6179826448733,243263.42681234935,0.41724770514017395
38,343.6365734933581,343.63704977324846,343.63704977324846,369752.740214187,0.4172168411238685
39,343.6492890482671,343.6500511595413,343.6500511595413,569081.7392636111,0.41719699880296485
40,343.65814739008897,343.6577940185947,343.65814739008897,893925.8759379761,0.4171832946404561
41,343.66325040140055,343.6631230187645,343.66325040140055,1454056.4014820557,0.4171741327547141
42,343.66761139968656,343.6675435036635,343.66761139968656,2523142.209082971,0.41716857005870717
43,343.66995625051146,343.6698358923649,343.66995625051146,5038065.255931873,0.41716298059075285
44,343.67171740487714,343.67189420599067,343.67189420599067,15937672.718904918,0.41716256723780765
