,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,ME,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current
,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,Hill_coef,IC50,Kmax,Ku,halfmax,n,Vhalf,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,RMSE,ME,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14
cisapride,0.0,0.0001004013580374,0.0003174969715723,0.0010040135803743,0.0031749697157235,0.0100401358037435,0.031749697157235,0.1004013580374358,0.3174969715723503,1.0040135803743586,3.174969715723504,10.040135803743588,31.74969715723504,100.40135803743588,317.49697157235045,0.5988813986446214,0.3336621306250439,9.997,0.0004161,42.06,0.65,-199.5,0.0001004013580374,0.0002207216074452,0.0004852327592527,0.0010667321309285,0.0023450960749384,0.0051554419720204,0.0113336857329258,0.0249158913997796,0.0547749124931266,0.1204167649669648,0.2647233309031536,0.5819658246398323,1.2793893907772886,2.8126002317171936,6.18319967359545,13.593100708879945,29.882972673646435,65.694507451897,144.4223222528792,317.4969715723506,1004.0135803743594,3174.9697157235064,10040.135803743597,31749.697157235067,100401.35803743596,317496.9715723507,1004013.5803743596,3174969.715723508,10040135.8037436,31749697.15723508,266.4396622825815,266.81794630394944,267.4399663071969,268.45219988558193,270.0733372385855,272.6034975939048,276.39573642805834,281.744647034712,288.66625844551265,296.6811393940992,304.8441926851225,312.14217396357924,317.94859721251,322.15797171300056,325.0097133992675,326.855285342295,328.014606993566,328.72974014029626,329.1655708539602,329.42971405934225,329.6390372195936,329.73853709570074,329.7857274071659,329.8080515038493,329.8187484158047,329.82366483239605,329.8261258020279,329.82725201557326,329.8277582904629,329.8281248539784,266.7921466702369,267.34089830469645,268.20441002892034,269.5510886098606,271.6172195657246,274.7111681531818,279.1796762860907,285.3097172178891,293.1527786203418,302.3434482462926,312.07450688806875,321.33570835476473,329.2993813864103,335.56849561099926,340.1669472689013,343.3667146724848,345.51168118361653,346.9130267665744,347.8137763242177,348.3863346929845,348.8657664944034,349.10851606412245,349.231155556762,349.2926338831931,349.32351885384423,349.338983873793,349.34710158700625,349.3507997300281,349.3526662177125,349.3539024965968,14.331830219174044,-12.122306163201475,1.0,0.988379646363628,0.9766614221636422,0.9538215020777492,0.9110420785521244,0.8364899570833053,0.7210778526374496,0.5695345703260234,0.4044887278178853,0.2553163043527835,0.1429903563385084,0.0713660902603478,0.031145102725232,0.0103132886035594,0.0
cisapride,0.0,0.0001340857556706,0.0004240163897041,0.0013408575567068,0.0042401638970418,0.013408575567068,0.0424016389704187,0.13408575567068,0.4240163897041871,1.3408575567068006,4.240163897041872,13.408575567068008,42.40163897041872,134.0857556706801,,0.6358451232837974,0.3263680757633214,9.997,0.0004161,42.06,0.6844210526315789,-199.5,0.0001340857556706,0.0002774419431932,0.0005740656899596,0.0011878211801569,0.0024577660374174,0.005085457302491,0.0105225133644676,0.0217725331114592,0.0450503773832529,0.0932154514122812,0.1928756402654565,0.3990863321926528,0.8257647275922453,1.708621243902494,3.5353732819603723,7.315175488659983,15.136108173623864,31.31869782191797,64.80271031425731,134.08575567068013,424.01638970418736,1340.8575567068017,4240.163897041874,13408.575567068016,42401.638970418746,134085.75567068017,424016.3897041875,1340857.5567068018,4240163.897041875,13408575.567068018,266.3757949793388,266.70053317264365,267.2282862829775,268.078024863701,269.42929240745286,271.5331098748573,274.70360817639283,279.2518173808617,285.32856749972524,292.7127283401194,300.70861706434806,308.35454144500983,314.8464030617613,319.8296961962445,323.3688933086575,325.74695411538727,327.2864850064853,328.2601512527689,328.8661411835626,329.24034334559514,329.5596882549529,329.705740258946,329.7724528873997,329.80280008391304,329.8166925553395,329.8229399589909,329.82581547848923,329.8270497778025,329.82776386276066,329.8280596664987,266.6770293550975,267.14646034028425,267.8806626572247,269.0197394838889,270.76316645910384,273.3783671634765,277.1863884376989,282.49507490744224,289.4699531721647,297.9529298144517,307.36005835794816,316.78669788487485,325.3241703687144,332.3753596580557,337.7669369832607,341.64912219658606,344.3243696910469,346.1114872412149,347.2812456588114,348.0363544807229,348.71521547847635,349.0459761964001,349.20578806778855,349.2830509606348,349.32031350119263,349.3380791187793,349.3466001124572,349.35098239663705,349.3529671042889,349.35390368974066,14.137693359796565,-11.855315306516037,1.0,0.9895610313464092,0.9782127143656912,0.9552354660639736,0.9106419222606252,0.8306821784092377,0.7051544613916767,0.5414022307878786,0.367811702296152,0.2180045404977913,0.1121240110146365,0.0492097601505894,0.0161541281769253,0.0,
cisapride,0.0,0.0001741779241631,0.0005507989584755,0.0017417792416311,0.0055079895847553,0.0174177924163118,0.0550798958475532,0.1741779241631188,0.5507989584755328,1.7417792416311884,5.507989584755329,17.417792416311887,55.079895847553296,174.1779241631189,,0.6627811113433186,0.3330757000163424,9.997,0.0004161,42.06,0.718842105263158,-199.5,0.0001741779241631,0.0003603981757754,0.0007457135898612,0.0015429843863867,0.0031926477524383,0.0066060290441556,0.0136687862602128,0.0282826061736249,0.0585206174670196,0.1210872381313616,0.2505462155546153,0.5184147156832488,1.072671630030507,2.219505718227595,4.59246380283675,9.502441740590765,19.66186406903106,40.683111690934766,84.17897565795946,174.17792416311883,550.7989584755329,1741.7792416311886,5507.98958475533,17417.792416311888,55079.8958475533,174177.9241631189,550798.958475533,1741779.2416311891,5507989.584755331,17417792.416311894,266.3189039912272,266.6267446149079,267.1393213789594,267.9862525822351,269.3665212190159,271.565874636915,274.9461546759548,279.8628482184132,286.4590459246698,294.4016067423505,302.80049163504003,310.5461214726098,316.8420189362968,321.45980709125405,324.5990823806185,326.6263434687856,327.89255916894143,328.6671626438757,329.13501671621464,329.4155518463895,329.64701003455554,329.74903369512737,329.79364721173806,329.81290237500355,329.821360799508,329.8254814482007,329.8270068016483,329.82766843400674,329.8278678020939,329.8281328022375,266.609697790108,267.0640493940481,267.7885983827123,268.934755739931,270.7226890919084,273.4524267849998,277.48586132685887,283.1680844397591,290.65893479869914,299.7194228625488,309.6109657025425,319.27807033229124,327.7577415330952,334.5173046339529,339.50388027399043,342.9741125319912,345.29132539047515,346.79590215128246,347.75500092075873,348.35926094235754,348.8874008112948,349.13621500032235,349.2527349807152,349.3072032195932,349.3323183553094,349.34451950273615,349.3499382417753,349.3523118716034,349.3537864437909,349.35443344125724,14.25974727110899,-11.983380204797138,1.0,0.990704882043423,0.9798406374622762,0.9569841653820522,0.9110123923172772,0.826214567138158,0.6913627659182944,0.5169826390767613,0.3375817180088076,0.1903103744250987,0.0928859943573459,0.0389181361524744,0.0123106056677821,0.0,
cisapride,0.0,0.0002209126103289,0.0006985870124925,0.002209126103289,0.0069858701249258,0.0220912610328907,0.0698587012492586,0.2209126103289073,0.698587012492586,2.2091261032890737,6.985870124925862,22.09126103289074,69.85870124925863,220.91261032890745,,0.6906345726790605,0.3379795822266825,9.997,0.0004161,42.06,0.7532631578947369,-199.5,0.0002209126103289,0.00045709869463,0.0009458003158868,0.0019569914507318,0.0040492855351252,0.008378530902035,0.0173363373531977,0.0358712758045541,0.0742226227853746,0.1535768552854369,0.3177717196489527,0.6575135662269804,1.3604863587298368,2.8150341336851,5.824694325645822,12.052096840047003,24.937452529024483,51.59903267379688,106.76552345403944,220.9126103289073,698.587012492586,2209.1261032890734,6985.870124925861,22091.261032890736,69858.70124925862,220912.6103289074,698587.0124925863,2209126.1032890743,6985870.124925864,22091261.032890745,266.26838422579294,266.55931807249834,267.05619451069174,267.8979702082279,269.3044087809132,271.59826111600626,275.19421029210696,280.49363261785976,287.6233221856666,296.1104716230686,304.8495275326358,312.60336861372565,318.6315835863721,322.8575382922451,325.61202488343235,327.3240810575099,328.3570857155906,328.9697997931371,329.32918589313545,329.5388289880926,329.7062870406272,329.77691502695035,329.8065632135039,329.8191198816889,329.82434549212286,329.8266668560836,329.82752428290945,329.8279423983186,329.82812617190933,329.8280195188684,266.54518492955134,266.98264285316014,267.695038038147,268.8451058051315,270.67481828073693,273.51936587964906,277.78807331764483,283.8646803662436,291.89808867272376,301.54814240530004,311.8968339046312,321.7367197078189,330.0790234645164,336.48900163300164,341.04858641999635,344.1153251280681,346.1002631956618,347.35315764493254,348.1312234980962,348.60959137174547,349.01669754656035,349.20175144399013,349.2855198516678,349.3234944397549,349.3406413143239,349.348406807204,349.35185853494846,349.3535252074985,349.3541863266864,349.354490363135,14.38780489670004,-12.120024349361158,1.0,0.991714733836104,0.9813250268390956,0.9586150609879964,0.911272324866244,0.8214484116682893,0.6769122712207956,0.4920422364780724,0.3080008439003565,0.1648032169060568,0.0763174555138998,0.0305608773066979,0.0093264102212064,0.0,
cisapride,0.0,0.0002744264867515,0.000867812748413,0.0027442648675158,0.0086781274841302,0.0274426486751583,0.0867812748413026,0.2744264867515836,0.8678127484130266,2.7442648675158363,8.678127484130266,27.442648675158367,86.78127484130268,274.4264867515837,,0.7192377983444447,0.3415300906967912,9.997,0.0004161,42.06,0.7876842105263158,-199.5,0.0002744264867515,0.0005678262942042,0.0011749110087962,0.0024310531102214,0.0050301845675716,0.0104081464437984,0.0215358921606828,0.0445607345804503,0.0922023128428584,0.1907793166700176,0.3947487492109911,0.8167896694648928,1.690050609350972,3.496948074819348,7.235668429289766,14.971597089363494,30.97830167270936,64.09838367926493,132.62840660867383,274.4264867515837,867.8127484130271,2744.264867515838,8678.127484130273,27442.648675158387,86781.27484130274,274426.4867515839,867812.7484130276,2744264.86751584,8678127.484130278,27442648.675158404,266.223463819315,266.4976338432984,266.97833152648474,267.8135700303637,269.2442447884355,271.6312485886522,275.44809220374736,281.1447301851868,288.8188390017066,297.8289821859846,306.8388176578827,314.5157908167673,320.2197110856432,324.045350979358,326.43933334604543,327.87454989169913,328.7123681373585,329.1943032246509,329.4693916006742,329.6253593444424,329.7461279237925,329.79506579701626,329.814650503278,329.8227548545965,329.82614008293456,329.82720946971654,329.82779633601064,329.8280147378251,329.82818428718434,329.82827809865466,266.48414397205784,266.9035431125322,267.60119576869505,268.7523137318584,270.6205600700048,273.58066524646904,278.0928198716946,284.5830748032212,293.18302477850085,303.42566491399606,314.1929576439599,324.1305409638668,332.2595073016317,338.2745455235472,342.3996703609943,345.0821896735575,346.7663425724012,347.7999266505574,348.42599557952025,348.80152680493575,349.1120709164792,349.2485764109965,349.3081909439749,349.3345572954734,349.3458496387298,349.35078803871494,349.3530889154619,349.3541299296561,349.3544049568405,349.3545038616271,14.516420433640016,-12.25893453010835,1.0,0.9926089465414848,0.9826880429813296,0.9601529128466731,0.9114548335165592,0.8164336224070841,0.6618968712617804,0.4668085956601933,0.2794146476060764,0.141674627583889,0.062266966795159,0.0238614131185615,0.0070340249484617,0.0,
cisapride,0.0,0.0003347671903967,0.0010586268075489,0.0033476719039675,0.0105862680754897,0.033476719039675,0.1058626807548977,0.3347671903967501,1.058626807548977,3.3476719039675014,10.586268075489777,33.47671903967502,105.86268075489777,,,0.7564405330839771,0.3349129555406064,9.997,0.0004161,42.06,0.8221052631578948,-199.5,0.0003347671903967,0.0006519534256155,0.0012696682391967,0.0024726573621464,0.0048154582762858,0.0093780233224548,0.0182635413683495,0.0355679370635327,0.0692679541957721,0.1348981660054428,0.2627118904103958,0.5116269509566133,0.9963848097482338,1.940442518207399,3.7789788941267415,7.35949730448498,14.332496182738714,27.912293235440647,54.35871768098059,105.86268075489777,334.76719039675027,1058.626807548978,3347.671903967503,10586.26807548978,33476.71903967503,105862.6807548978,334767.19039675035,1058626.807548978,3347671.903967504,10586268.075489782,266.18354609823734,266.41364891695525,266.808216855064,267.4793967022053,268.6091005350944,270.4738146487076,273.45469996117487,277.9821403515596,284.342946645276,292.3535308516035,301.1484001981656,309.45949770430406,316.2764789354269,321.25184999057035,324.5854018056403,326.6940135290226,327.98019737947925,328.7474358782997,329.1990761510943,329.46314860628735,329.68599316818194,329.7729267693414,329.8066137867592,329.8198443058051,329.8248598026069,329.82704060293355,329.8276638313573,329.8281960684841,329.82834492625057,329.82823516793286,266.40629695568526,266.75699236713405,267.33097811444725,268.26387165166113,269.7614217505593,272.1214944076636,275.7305185417299,281.0075265562877,288.23908038286385,297.31896674812435,307.55581842704487,317.79220176211805,326.8758724461682,334.11929761974875,339.41520033458414,343.04471132982906,345.42176691437584,346.93239975011863,347.87395770442134,348.4537895711768,348.97528493075225,349.1952371464331,349.2878691008012,349.3267003464408,349.3430125424257,349.34986978557714,349.3527004709026,349.35396614729444,349.3542492822632,349.35466936591195,14.23107303680419,-11.87864874269078,1.0,0.993369119223254,0.983858939007292,0.9614089773041776,0.9111128676068204,0.8102019031921937,0.6445189607326838,0.4385137238479063,0.2481268105742533,0.116322479644241,0.0454579270582518,0.0133269250116188,0.0,,
cisapride,0.0,0.0004019038365688,0.0012709315239175,0.0040190383656883,0.0127093152391757,0.0401903836568831,0.1270931523917577,0.401903836568831,1.2709315239175778,4.019038365688311,12.70931523917578,40.19038365688312,127.0931523917578,,,0.7845106352174973,0.3388952755622936,9.997,0.0004161,42.06,0.8565263157894737,-199.5,0.0004019038365688,0.000782700905392,0.0015242967385722,0.0029685420461577,0.0057811852881481,0.0112587602992385,0.0219262447331651,0.0427009897467278,0.0831594533190702,0.1619516249469733,0.3153980428698942,0.6142323393095336,1.1962070633687976,2.329592968129793,4.536842795323465,8.835424398624685,17.206839166717604,33.51002744762027,65.2602101211174,127.09315239175784,401.90383656883125,1270.9315239175785,4019.0383656883128,12709.315239175785,40190.38365688313,127093.15239175787,401903.83656883135,1270931.5239175789,4019038.365688314,12709315.23917579,266.14813402673235,266.3641929514141,266.74272300501934,267.40239119917914,268.5386390223752,270.45587673029905,273.58179143130394,278.4004251980553,285.2127613242565,293.73800946655103,302.904471142671,311.282723149046,317.8830580471744,322.505160890057,325.4834735517481,327.30238928359046,328.37770066549126,329.00087527467343,329.35843023781524,329.5621512231817,329.7287811292245,329.791068962901,329.81446012746346,329.82298259574014,329.82629294881576,329.8274394904152,329.8281475107914,329.8282956909872,329.8282984249953,329.82840466776986,266.3586422249277,266.69379983461715,267.2531652705425,268.1794991175641,269.6946267745914,272.1241619352586,275.89829410710405,281.481673483786,289.17398364605697,298.7997041247028,309.50299461972884,319.9576344753572,328.95575235109715,335.8928269161888,340.7967643131907,344.0532084785871,346.1255584086693,347.40875329037624,348.18958738288694,348.66009062220706,349.0717014240875,349.2400453933349,349.3081652110088,349.3358278604975,349.3470337178123,349.3516551064496,349.35346805130115,349.3543173204485,349.3545082168067,349.35453652127444,14.341864778822323,-11.99674769435745,1.0,0.9940888340343654,0.9850448431330846,0.9628580105922484,0.9113211943095084,0.8050161707926815,0.6290127973206008,0.4139218993732881,0.2231997494932048,0.09916198449344,0.0369482378983761,0.0104367896134897,0.0,,
cisapride,0.0,0.001504415867236,0.0047573806885634,0.0150441586723605,0.0475738068856342,0.1504415867236057,0.4757380688563422,1.5044158672360572,4.757380688563423,15.044158672360574,47.57380688563424,150.44158672360578,,,,0.813167695184572,0.3418952742849919,9.997,0.0004161,42.06,0.8909473684210527,-199.5,0.001504415867236,0.0027575652657139,0.0050545639409151,0.0092649182053667,0.0169824163578774,0.0311284416073145,0.0570578330244814,0.1045859073357724,0.1917039507713793,0.3513896439543092,0.6440904393545261,1.1806053513684351,2.164026836163894,3.966619448412161,7.270736936152287,13.327120557504063,24.428354912843364,44.776703352610696,82.07483354000138,150.4415867236057,475.7380688563422,1504.4158672360572,4757.380688563422,15044.158672360572,47573.80688563423,150441.58672360575,475738.0688563424,1504415.8672360578,4757380.688563424,15044158.67236058,266.5609773248764,267.04998152553003,267.8721790422238,269.23650781969235,271.4483760462211,274.9030015030845,279.9914189350965,286.8676811007718,295.1384081271138,303.79153890907145,311.6199421395666,317.8291672009337,322.26311442848385,325.2006113348692,327.0516468801476,328.1818350637141,328.8589255189412,329.2599750647477,329.4957970186866,329.6341425141258,329.75858591997803,329.80312028956126,329.81920992978223,329.8250340491678,329.8271262532708,329.82766306239125,329.8281452713506,329.8281258149213,329.8282536748621,329.8281111786766,266.9990947227105,267.7046809283871,268.83336861370606,270.61384133527315,273.361642593975,277.46140756993145,283.2825177234173,290.992466288063,300.32039322797846,310.4530610742858,320.25597963090013,328.7349570476089,335.38487274732614,340.2079347137514,343.5095104972759,345.68011990948173,347.0692330193346,347.94279258217307,348.48609964666247,348.8217990552507,349.1448778655827,349.27232446814264,349.32230839361563,349.34199586024835,349.3497951934862,349.3528156268157,349.354037378691,349.3544405960357,349.35460753992123,349.35461970763555,14.712555592140063,-12.629633087193586,1.0,0.9861368254773994,0.9642327894273572,0.9114732214407876,0.7996113586994779,0.6130649426976937,0.3894460224302566,0.1997294362404825,0.0840630453468457,0.0298941905682119,0.0081450826955843,0.0,,,
cisapride,0.0,0.0017585899808861,0.0055611498099521,0.0175858998088612,0.0556114980995213,0.1758589980886127,0.5561149809952136,1.758589980886127,5.561149809952137,17.58589980886127,55.61149809952137,175.85899808861274,,,,0.8423948114105996,0.3441142769555084,9.997,0.0004161,42.06,0.9253684210526316,-199.5,0.0017585899808861,0.0032234615132274,0.0059085427758566,0.0108302449372735,0.0198516300636131,0.0363876549851841,0.0666978697002683,0.1222559086142069,0.2240927222751343,0.4107576373682514,0.7529108261231093,1.3800710212605731,2.5296435615494537,4.636787853601612,8.499142695873886,15.578764620149215,28.55557504733231,52.3418182484882,95.94154321937594,175.85899808861276,556.114980995214,1758.589980886128,5561.14980995214,17585.89980886128,55611.4980995214,175858.9980886128,556114.9809952141,1758589.9808861285,5561149.809952142,17585899.808861285,266.5083566799,266.98377775539143,267.80021550367934,269.1834970303886,271.469684021415,275.0999834266968,280.5076836768358,287.83013614933736,296.5493568623144,305.46520332001893,313.2705988696769,319.2342097362315,323.33686049639977,325.9621431217837,327.56580218286217,328.5180700933524,329.07419165630296,329.39596386282915,329.5806461726918,329.6867764695628,329.7794122198592,329.8113496310168,329.8224544357547,329.8260944591037,329.8275681306818,329.8281384898994,329.82819495623,329.82817061810897,329.8282812211877,329.8280454030874,266.92881476609364,267.6217066164401,268.7502407526337,270.561422752732,273.4018223226045,277.69860581444067,283.8570816701832,292.03595001775665,301.8728829204348,312.3934596777512,322.3298782317564,330.67312764936725,337.01101370227354,341.46602264620657,344.4274587290083,346.323139999649,347.5072494568608,348.23560021848783,348.679147876506,348.94774557371863,349.199906633206,349.29591548271884,349.3325544942395,349.34638999299943,349.35152911401946,349.3534548299256,349.3545544195918,349.3545565878719,349.35476302865163,349.35469006624146,14.829271703702275,-12.759660646392335,1.0,0.9871444212738624,0.9655428810713462,0.9115840713365349,0.7940095673033577,0.5967449600843707,0.3652582142972486,0.1778515620942172,0.0709150919390825,0.0240946134222336,0.0063372253935541,0.0,,,
