,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,ME,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current
,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,Hill_coef,IC50,Kmax,Ku,halfmax,n,Vhalf,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,RMSE,ME,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26
mexiletine,0.0,1.6233286540792925e-11,5.1334159379061495e-11,1.6233286540792923e-10,5.13341593790615e-10,1.6233286540792923e-09,5.133415937906149e-09,1.6233286540792926e-08,5.13341593790615e-08,1.6233286540792928e-07,5.133415937906151e-07,1.623328654079293e-06,5.133415937906151e-06,1.623328654079293e-05,5.133415937906151e-05,0.0001623328654079,0.0005133415937906,0.0016233286540792,0.0051334159379061,0.0162332865407929,0.0513341593790615,0.1623328654079293,0.5133415937906154,1.623328654079294,5.133415937906155,16.233286540792943,51.33415937906155,0.6672808955304255,0.1611501167731107,9.996,0.09967,2308000.0,0.65,-86.26,1.6233286540792918e-11,7.384161582415191e-11,3.358891136320281e-10,1.5278849927280183e-09,6.9500095604792235e-09,3.1614050220173314e-08,1.4380529445699425e-07,6.5413835208836e-07,2.975530110268925e-06,1.3535025746237002e-05,6.156782662661123e-05,0.000280058372004,0.0012739233464459,0.0057947944244865,0.0263592330855249,0.1199022981593679,0.5454089296624055,2.4809441113472896,11.285263861445411,51.33415937906155,162.33286540792943,513.3415937906155,1623.3286540792944,5133.415937906156,16233.286540792946,51334.159379061566,162332.8654079295,513341.5937906157,1623328.654079295,5133415.937906158,300.91704640168274,300.917039115382,300.9173223585873,300.9175113959738,300.9184714876809,300.920688073287,300.9268731768252,300.94357540697786,300.98793085852515,301.1063789859312,301.4207424253668,302.24253423737576,304.306668974904,309.01208938395763,317.6467057829507,328.4246794125661,336.6955085478247,340.94177119038017,342.711810189964,343.39667560007814,343.61434232182864,343.71783660710554,343.766810611666,343.7900503953177,343.8008253780813,343.80595323135225,343.8084936142221,343.8098166951776,343.8102436135342,343.81040996756184,300.9170108638994,300.91700359259715,300.91715503439605,300.9173367450928,300.9180421197285,300.9198885767961,300.9248971768018,300.9384317065904,300.9755729573333,301.0770324275141,301.35440107315264,302.09982715416146,304.03353368360195,308.6077720432916,317.4361092786218,329.31965176867305,339.43796226952065,345.19876695562215,347.75388263051923,348.7594577836867,349.07675340712353,349.2254265605953,349.2945519192993,349.3269398282349,349.3417288075205,349.3487532693441,349.3519797336984,349.35349633579267,349.3541689293611,349.35439762774234,3.590155656203877,-2.414837560608161,1.0,0.9999992444999324,0.9999993689449014,0.999997501724646,0.9999955693247432,0.9999890734677068,0.9999757720660516,0.9999496533433296,0.9998933098370706,0.9997757592521236,0.9995247611297482,0.9989976390302386,0.9978845773592564,0.9955416667106236,0.9906305476994,0.9804101183707,0.9594999817008444,0.9181159728167304,0.8413675527389085,0.7147762124793833,0.5414190344062981,0.3558713483675852,0.2029804567832521,0.1019418264011661,0.0445653826275653,0.0147632127010473,0.0
mexiletine,0.0,5.043671876963523e-11,1.594949090174127e-10,5.043671876963521e-10,1.5949490901741267e-09,5.043671876963523e-09,1.5949490901741267e-08,5.043671876963523e-08,1.594949090174127e-07,5.043671876963524e-07,1.5949490901741273e-06,5.043671876963525e-06,1.5949490901741274e-05,5.043671876963525e-05,0.0001594949090174,0.0005043671876963,0.0015949490901741,0.0050436718769635,0.0159494909017412,0.0504367187696352,0.1594949090174128,0.5043671876963528,1.5949490901741283,5.043671876963528,15.949490901741283,50.43671876963529,,0.7005447936942079,0.1627520835874318,9.996,0.09967,2308000.0,0.6844210526315789,-86.26,5.043671876963527e-11,2.1593635815353807e-10,9.244953262242179e-10,3.958071792628402e-09,1.6945821002237296e-08,7.255069247977814e-08,3.106136302632011e-07,1.3298401987296902e-06,5.693487927940862e-06,2.437571432761097e-05,0.0001043605354927,0.0004468021417527,0.0019129084853031,0.0081897970739136,0.0350632435514839,0.150117400621157,0.6427024908908987,2.751622996988862,11.780612686069778,50.43671876963529,159.49490901741288,504.36718769635297,1594.949090174129,5043.67187696353,15949.49090174129,50436.71876963531,159494.90901741292,504367.1876963531,1594949.0901741297,5043671.876963532,300.91716833013675,300.9169976977392,300.9173399276394,300.9176463618,300.9184474676467,300.92052423747805,300.9267686358769,300.9434092517787,300.9881886387285,301.1095247242053,301.43478126168606,302.29222245815515,304.4638610005496,309.41788095138287,318.3941030716059,329.2524615720727,337.2450208682745,341.20986439873684,342.8277456116135,343.4446236893564,343.6439980498668,343.7349512154989,343.7762591801807,343.7952139569084,343.80371545669584,343.80751255202136,343.8094187639142,343.8102334665335,343.8104475497397,343.810605092997,300.9170220216989,300.9169828172476,300.91712635434686,300.9175056415755,300.9179370708295,300.91983208316407,300.9246768749832,300.9385162618157,300.9765687181272,301.0819160512107,301.370904881177,302.1533312368561,304.19175581191894,309.0108589983075,318.1936022237897,330.21492919017174,340.08936845380134,345.5379604479492,347.9026132778529,348.8200011519982,349.11464259183447,349.247290162208,349.3065231761695,349.3334152215078,349.34508438712106,349.3503816692068,349.3528742486292,349.3537349099822,349.3543489584837,349.3547204248977,3.5992318672825685,-2.4255163292680986,1.0,0.9999999332644816,0.9999989480691308,0.999997788956346,0.999995109911067,0.9999882805156258,0.9999736661205524,0.9999411919742728,0.999870811349298,0.9997152472288756,0.9993738310811364,0.9986273211751476,0.99698553480425,0.99340138567873,0.9856118920630538,0.968911868630807,0.9341225856094952,0.8657542515142614,0.7455748933417912,0.5705365588965023,0.3745132742588592,0.2102339076567758,0.1028765345196001,0.0436839513461745,0.0140814860193381,0.0,
mexiletine,0.0,1.4058426656189287e-10,4.445664855198303e-10,1.4058426656189283e-09,4.445664855198303e-09,1.4058426656189288e-08,4.445664855198304e-08,1.4058426656189288e-07,4.445664855198304e-07,1.4058426656189291e-06,4.4456648551983045e-06,1.4058426656189292e-05,4.445664855198305e-05,0.0001405842665618,0.0004445664855198,0.0014058426656189,0.0044456648551983,0.0140584266561892,0.044456648551983,0.140584266561893,0.4445664855198308,1.4058426656189302,4.4456648551983085,14.058426656189305,44.456648551983086,,,0.7350665119296403,0.1632798665456016,9.996,0.09967,2308000.0,0.718842105263158,-86.26,1.4058426656189259e-10,5.664999519798725e-10,2.282774619391084e-09,9.198694447764465e-09,3.706716327777628e-08,1.49366260751844e-07,6.018879751816347e-07,2.425374598284415e-06,9.773316936973386e-06,3.9382668565134295e-05,0.0001586968470697,0.0006394866114324,0.0025768824885447,0.0103838348466661,0.0418428184452171,0.1686102948759376,0.6794339529344053,2.7378547480729822,11.032490485899338,44.45664855198309,140.5842665618931,444.566485519831,1405.842665618931,4445.664855198311,14058.426656189313,44456.64855198312,140584.26656189316,444566.4855198312,1405842.6656189316,4445664.855198313,300.9169488141517,300.9170615121641,300.9172222637168,300.91747006559945,300.9181605133237,300.920562436832,300.92643358972043,300.9427520407331,300.98627689311894,301.1056776495238,301.42745336013354,302.28194704756226,304.4594355513743,309.45428936856405,318.5203441196785,329.4362628681757,337.38716264876285,341.28687354933345,342.8635918920907,343.4604842825394,343.6573955744037,343.74380328649056,343.7814849205177,343.79794488682285,343.805093537876,343.8082692181361,343.80993157246445,343.8104398967271,343.8106200455896,343.81074744096685,300.91706904744217,300.9170787183922,300.91704635870065,300.9172738880644,300.917991767082,300.9196651146386,300.9245248612422,300.9380198461621,300.97535344991184,301.0791029897386,301.3657869548041,302.1461925985142,304.1907671478939,309.0470994498892,318.315956281167,330.40715862886015,340.2555561598755,345.6353683787315,347.94946049508127,348.84061908490685,349.13275478193145,349.25917209773223,349.31374784883127,349.3370883619484,349.3471569354177,349.35150653471766,349.3533919753282,349.354160308972,349.3545576616554,349.3546833985087,3.6021131926416143,-2.4284390093015946,1.0,0.9999996661196436,0.9999994902611176,0.9999981040999386,0.9999951005048,0.9999872404964552,0.999969553466835,0.9999310740605256,0.9998432618945794,0.9996386715860154,0.9991750803528836,0.9981162861716272,0.9957036588248902,0.9902302897607624,0.977940592803778,0.9509510007804238,0.8944786520473872,0.7874062647461206,0.6176393695119414,0.4121104744971804,0.2310546894064864,0.1111562166323913,0.0460490659764488,0.0144728552680424,0.0,,
mexiletine,0.0,3.56812360565457e-10,1.128339756688089e-09,3.5681236056545684e-09,1.1283397566880896e-08,3.56812360565457e-08,1.1283397566880897e-07,3.568123605654571e-07,1.1283397566880896e-06,3.5681236056545707e-06,1.1283397566880896e-05,3.568123605654571e-05,0.0001128339756688,0.0003568123605654,0.001128339756688,0.0035681236056545,0.0112833975668809,0.0356812360565457,0.112833975668809,0.3568123605654572,1.1283397566880902,3.5681236056545726,11.283397566880904,35.68123605654573,112.83397566880905,,,0.7602276853524665,0.170352876334213,9.996,0.09967,2308000.0,0.7532631578947369,-86.26,3.5681236056545705e-10,1.4378151273219911e-09,5.793836113412091e-09,2.3346907589991228e-08,9.407896311630121e-08,3.791016547661636e-07,1.527632319552438e-06,6.155764487972493e-06,2.48053382652216e-05,9.99558718749372e-05,0.0004027833128277,0.0016230601969585,0.0065403017430307,0.0263548739412429,0.106199898376087,0.4279443127004135,1.7244492468729642,6.948860206310344,28.00120574983833,112.83397566880907,356.8123605654574,1128.3397566880908,3568.1236056545745,11283.397566880907,35681.23605654575,112833.97566880911,356812.36056545755,1128339.7566880912,3568123.605654576,11283397.566880912,300.9170679968438,300.91717744459294,300.9172245518436,300.9176278049701,300.91850663118686,300.92108977566267,300.9286828736232,300.95008302795867,301.0109864966655,301.1850745736597,301.6750563536877,303.0205485539352,306.4687607305979,313.89708566909627,325.0865997415588,335.03752113920655,340.4040119505094,342.58002900134073,343.37575836645215,343.6578397740911,343.7466155953088,343.7837629085216,343.7994799876428,343.80593205357985,343.8087251744882,343.8099209722526,343.8103702534433,343.8106271415521,343.8107016376971,343.8107513965371,300.91691081639954,300.91702080043615,300.91703393716784,300.91747154789635,300.91814464616965,300.9204302873205,300.9273214126525,300.94633350598195,301.00179319947654,301.1610495946435,301.6136358353189,302.8736272577164,306.15887278482995,313.46126677938804,325.19862532475054,336.9042073203695,344.15813518248785,347.41580568409665,348.6643362669482,349.1131743256174,349.25371312456457,349.3124508243516,349.3372272698342,349.3474990748807,349.35172493169466,349.3535885986294,349.35419715906363,349.35453840998866,349.35462964560617,349.3547996735486,3.6773395241576936,-2.523198188110801,1.0,0.9999999582093708,0.99999899789182,0.9999981163143864,0.9999939869091166,0.9999862275652062,0.9999657546856652,0.9999196401702878,0.999809311256628,0.9995454720863898,0.9989192258840172,0.9974323371851368,0.9939146042029336,0.9856457194705794,0.9665207905479896,0.9238819544007442,0.8361401037186642,0.6819828417960169,0.4736390736919819,0.2731632369756914,0.1343357838060185,0.0586799506802453,0.0227694423918367,0.0068463595491361,0.0,,
mexiletine,0.0,8.348150160237184e-10,2.639916875544912e-09,8.348150160237183e-09,2.639916875544912e-08,8.348150160237183e-08,2.639916875544912e-07,8.348150160237184e-07,2.6399168755449126e-06,8.348150160237186e-06,2.639916875544913e-05,8.348150160237187e-05,0.0002639916875544,0.0008348150160237,0.0026399168755449,0.0083481501602371,0.0263991687554491,0.0834815016023719,0.2639916875544915,0.8348150160237192,2.639916875544915,8.348150160237193,26.39916875544916,83.48150160237194,,,,0.7956273784318446,0.1699081555048209,9.996,0.09967,2308000.0,0.7876842105263158,-86.26,8.348150160237193e-10,3.16619472234915e-09,1.2008395665401829e-08,4.5544124446601146e-08,1.7273475403411317e-07,6.551294072237296e-07,2.4847028764376704e-06,9.423708226349348e-06,3.574120575039802e-05,0.0001355553204544,0.0005141193341892,0.0019498953556454,0.0073953489883107,0.0280482675650078,0.1063783892608385,0.4034602734554796,1.53019982148475,5.8035738528054575,22.01115762272545,83.48150160237195,263.9916875544916,834.8150160237196,2639.9168755449164,8348.150160237197,26399.168755449165,83481.50160237198,263991.6875544917,834815.0160237199,2639916.8755449173,8348150.160237201,300.91696948670966,300.91705282159865,300.9172309928871,300.9176243142484,300.9182000204568,300.9208216348096,300.9277684399488,300.9475213772416,301.0040806807569,301.1652954098566,301.61967196821206,302.8719270176114,306.1054378116787,313.19979255388745,324.2447108951041,334.47066955143424,340.15232893908893,342.4856209407295,343.3421878430019,343.64611305494714,343.7444480805264,343.7838264334407,343.7999057389741,343.8063519897302,343.80891141709907,343.81012424877366,343.81047281815177,343.8109452218206,343.81084496454366,343.81075067349366,300.9169793527772,300.91713089601257,300.9171435226228,300.9173238613486,300.91829910529657,300.9203778023152,300.92629114487835,300.94412424389424,300.99499047881216,301.14191453543566,301.56105196730874,302.7308257260956,305.80701278413653,312.7642518974502,324.2885822884357,336.2068426515713,343.80926732367664,347.2772503728013,348.6142046097836,349.09566451696526,349.25098415666264,349.3130320676542,349.3381000424029,349.3481047742854,349.3521676437485,349.3538380945342,349.3544351474489,349.35444899511907,349.3547276600904,349.35470255610625,3.668863423338306,-2.511882095963574,0.9999997185129328,1.0,0.9999990868113412,0.999997240533449,0.9999941580695773,0.99998426983855,0.9999614818886808,0.9999054042205728,0.9997667337423904,0.9994227650600565,0.998573429548963,0.9964769135930318,0.9913277904708688,0.9788110342143764,0.9491585303745778,0.8829560347795317,0.7529475299577157,0.5515504601825687,0.3308477689986457,0.1643892278544751,0.0708836928378267,0.02686725781465,0.0078799581623589,0.0,,,
mexiletine,0.0,1.8189820225218919e-09,5.7521262140688745e-09,1.818982022521892e-08,5.7521262140688745e-08,1.818982022521892e-07,5.752126214068875e-07,1.818982022521892e-06,5.752126214068876e-06,1.8189820225218923e-05,5.752126214068876e-05,0.0001818982022521,0.0005752126214068,0.0018189820225218,0.0057521262140688,0.0181898202252189,0.0575212621406887,0.1818982022521893,0.575212621406888,1.8189820225218936,5.7521262140688805,18.18982022521893,57.52126214068881,,,,,0.8319710286823934,0.168891309210122,9.996,0.09967,2308000.0,0.8221052631578948,-86.26,1.8189820225218935e-09,6.4932180281937446e-09,2.3178832907433465e-08,8.274145310043922e-08,2.953620697173512e-07,1.0543536396661877e-06,3.763724971663252e-06,1.3435364691116764e-05,4.7960205844567216e-05,0.0001712034914968,0.000611144906169,0.0021816032667952,0.0077876666657111,0.0277996247160548,0.0992362882910981,0.3542436638760325,1.2645431984337123,4.514038397210564,16.11375766105112,57.52126214068882,181.89820225218944,575.2126214068883,1818.9820225218944,5752.126214068883,18189.820225218948,57521.26214068884,181898.2022521895,575212.6214068885,1818982.0225218951,5752126.214068885,300.9171206324877,300.9169609345911,300.9170768885853,300.9173922025777,300.9181392614217,300.9203965899448,300.92670146155183,300.94447589781913,300.99503125059164,301.13853712652985,301.5421725021355,302.6546564999732,305.5499563835046,312.06185701406935,322.7447668129174,333.3665337250931,339.6305188850476,342.2815759572832,343.26683711171773,343.6187792118289,343.736393898255,343.7818518903261,343.79955003384384,343.8064578761583,343.80890965162115,343.8102188696623,343.8107233830424,343.810471860931,343.810782258193,343.810877965326,300.91707433493144,300.9170734761853,300.9170805957269,300.9172262886775,300.918068878654,300.9199153253438,300.9252286544041,300.94102799585625,300.9860480249716,301.1160816686513,301.4859169871578,302.52129768043955,305.26743103030776,311.63111098513474,322.68802508227304,334.87602849834326,343.1001872054211,346.9825488179365,348.5040694326189,349.05613967499784,349.2397188793765,349.3103061924057,349.3378292104832,349.34826823053896,349.3521731429804,349.35383164123084,349.3542935267656,349.3546738122723,349.35475736606054,349.3547835555036,3.653007157541814,-2.491083071954,0.9999998675866256,1.0,0.9999987419949606,0.9999973873888202,0.9999930748922792,0.999982892440586,0.999956710671706,0.9998889946328982,0.999714732945796,0.9992674638034712,0.9981167762935697,0.9951665587629168,0.9876512416837168,0.9688120753088576,0.923459709098874,0.8241123731287023,0.6451393806039282,0.4128995841172071,0.21235015757123,0.0916548387956925,0.0341360604535875,0.0097864047114061,0.0,,,,
mexiletine,0.0,3.7228980431357904e-09,1.1772837312892884e-08,3.72289804313579e-08,1.1772837312892885e-07,3.7228980431357926e-07,1.1772837312892883e-06,3.722898043135792e-06,1.1772837312892886e-05,3.722898043135791e-05,0.0001177283731289,0.0003722898043135,0.0011772837312892,0.0037228980431357,0.0117728373128928,0.0372289804313579,0.1177283731289289,0.3722898043135793,1.1772837312892894,3.7228980431357934,11.772837312892896,37.22898043135794,,,,,,0.8697723622741645,0.1670539657953494,9.996,0.09967,2308000.0,0.8565263157894737,-86.26,3.722898043135794e-09,1.2508260923297748e-08,4.202548377970462e-08,1.4119798889297432e-07,4.743995850691085e-07,1.5938964009206316e-06,5.355202274255043e-06,1.7992506527790584e-05,6.045155244815111e-05,0.0002031062313495,0.0006824000301463,0.0022927400998463,0.00770319011316,0.0258813190049154,0.0869565288658587,0.2921581357952757,0.9815982471315474,3.297991740496686,11.080652957733616,37.22898043135795,117.728373128929,372.2898043135795,1177.28373128929,3722.898043135795,11772.837312892902,37228.98043135796,117728.37312892904,372289.8043135796,1177283.7312892906,3722898.043135797,300.91721370062544,300.9170040428891,300.9172590696175,300.9172618280291,300.9181687056192,300.91999198968006,300.9257257790078,300.9409130354059,300.9844484796322,301.1072783835503,301.45066669965814,302.39364847233344,304.8632536335344,310.5753537876312,320.59454139437065,331.6099684865456,338.73927224441667,341.9204166763978,343.1306327927425,343.56867862024575,343.72044022923257,343.77709965605544,343.79819230954035,343.8060495045498,343.80908841136045,343.81015938698937,343.8104779206149,343.8106924306204,343.8107548543608,343.8107953126769,300.9170050173114,300.916872327562,300.9173212343064,300.9171840551597,300.9179071939354,300.9194946974448,300.9242701096278,300.937504647999,300.975736002228,301.08510409158555,301.396549115564,302.26777680318963,304.5989173234811,310.15736259894004,320.4310001925653,332.8194089266331,341.9269467611578,346.4747962206938,348.3099620977858,348.9853311049023,349.2181965193028,349.3044605085358,349.33631309246834,349.3480335133549,349.35232724767934,349.35384152883483,349.35473758969187,349.35459905940127,349.3548424293073,349.35482825914767,3.630385186130666,-2.461772747728774,1.0,0.9999999965260064,0.99999950703964,0.999997797898587,0.9999935782080056,0.999982324336909,0.9999518419625276,0.9998701088059412,0.9996531022423802,0.999069747082553,0.99751307466564,0.9933673074116476,0.9824271485543088,0.9542765691555783,0.8862362995476477,0.743978275976192,0.5195593448139458,0.2853589415814344,0.1260278412031058,0.0465934420719129,0.0131062679769823,0.0,,,,,
mexiletine,0.0,7.209403308804863e-09,2.279813502657761e-08,7.209403308804866e-08,2.2798135026577618e-07,7.209403308804863e-07,2.2798135026577616e-06,7.209403308804864e-06,2.2798135026577617e-05,7.209403308804865e-05,0.0002279813502657,0.0007209403308804,0.0022798135026577,0.0072094033088048,0.0227981350265776,0.0720940330880486,0.2279813502657762,0.7209403308804867,2.279813502657763,7.209403308804868,22.79813502657763,72.09403308804868,,,,,,0.8970681163879738,0.1716261662248277,9.996,0.09967,2308000.0,0.8909473684210527,-86.26,7.209403308804861e-09,2.4222285070117372e-08,8.138247631415893e-08,2.734303321033685e-07,9.186762298255426e-07,3.0865851961421058e-06,1.037036538417106e-05,3.484254325318225e-05,0.0001170646139626,0.0003933158306685,0.001321469720165,0.0044398981305809,0.0149172509283631,0.050119252450198,0.1683915808770487,0.5657651126869424,1.9008679713469927,6.386570969942795,21.457717931462906,72.09403308804868,227.98135026577629,720.9403308804868,2279.813502657764,7209.40330880487,22798.13502657764,72094.03308804872,227981.3502657764,720940.3308804872,2279813.5026577646,7209403.308804873,300.9170831621741,300.9170421355275,300.91714950558145,300.9173274377287,300.9181784549453,300.9202911340822,300.92708570077946,300.94685008092347,301.0040165533677,301.1727094358933,301.6617763061543,303.04509029524354,306.67825854925024,314.5779051635725,326.2050361475788,335.9630790883587,340.8908351362395,342.79215637276934,343.4619334222095,343.6919169757202,343.76818098683003,343.7953233844252,343.8052053696805,343.8088175265413,343.8100979602225,343.81050829452505,343.81087150520216,343.81061558193625,343.8107433532781,343.81083973945823,300.916860028747,300.91718313625614,300.91712014222503,300.91748599307874,300.9179949808846,300.92012130996466,300.9262418850626,300.9439579147336,300.99622363882213,301.1517529491229,301.6058111496426,302.9043122940517,306.3676989326378,314.13630781386195,326.395078583533,338.0384182929956,344.8315364612428,347.72754258015726,348.7934160856884,349.16393274745445,349.28666141731026,349.3304576651233,349.34625083120625,349.3516124084695,349.3537111626825,349.35451018183204,349.35464425425243,349.3547130382739,349.35484265573484,349.3547455239201,3.696123894605881,-2.5454740432922978,0.9999997342949328,1.0,0.9999990394869356,0.9999975410684736,0.9999939991788748,0.9999800403395755,0.9999454566113568,0.9998480339907476,0.9995779372576076,0.998825563038666,0.9967351277512826,0.9909535812967356,0.9751922267111678,0.9338061726606384,0.835059666053524,0.6449348688275336,0.3940387964948577,0.1877014440676465,0.0744430056370606,0.0256767025822112,0.0069077985381964,0.0,,,,,
mexiletine,0.0,1.3291224493332673e-08,4.2030542291548695e-08,1.329122449333267e-07,4.2030542291548697e-07,1.3291224493332671e-06,4.203054229154869e-06,1.3291224493332673e-05,4.20305422915487e-05,0.0001329122449333,0.0004203054229154,0.0013291224493332,0.0042030542291548,0.0132912244933326,0.0420305422915487,0.1329122449333268,0.4203054229154873,1.3291224493332685,4.203054229154874,13.291224493332686,42.03054229154874,,,,,,,0.935015300751786,0.1697343702986265,9.996,0.09967,2308000.0,0.9253684210526316,-86.26,1.3291224493332681e-08,4.203054229154872e-08,1.329122449333268e-07,4.203054229154872e-07,1.329122449333268e-06,4.203054229154872e-06,1.329122449333268e-05,4.203054229154872e-05,0.0001329122449333,0.0004203054229154,0.0013291224493332,0.0042030542291548,0.0132912244933326,0.0420305422915487,0.1329122449333268,0.4203054229154871,1.329122449333268,4.203054229154872,13.29122449333268,42.03054229154874,132.91224493332686,420.3054229154874,1329.1224493332688,4203.0542291548745,13291.22449333269,42030.54229154875,132912.2449333269,420305.4229154876,1329122.4493332691,4203054.229154876,300.9168823457501,300.91709652960674,300.91727242027434,300.91731648483164,300.91799694430125,300.91994277506285,300.92553445339706,300.94204224936635,300.9887322220074,301.1245959922455,301.5147449779132,302.611622573226,305.5220787403871,312.16833605925285,323.10054140260775,333.78484954685104,339.8965990778815,342.41005633427966,343.3224971353968,343.64193311351323,343.7526829212231,343.79082133460963,343.80380810906007,343.8083425376424,343.809801599286,343.8105061972936,343.8108285935982,343.81069216618715,343.8108518544336,343.8108489380981,300.9169711288559,300.91702393992244,300.91696802206945,300.91723740985174,300.9177992110423,300.9194590200944,300.92444423833626,300.9389426490415,300.9811067434653,301.1045599362596,301.4633610002244,302.48555168267177,305.24614263765307,311.7344344048346,323.0490318643661,335.3569553951216,343.44924852438817,347.16388380740136,348.5847160423485,349.089531666579,349.26390065309084,349.3236915197953,349.3441290844947,349.35104465394875,349.353523345966,349.3542442706451,349.35459793349463,349.35476067740126,349.35475634978553,349.35470013755645,3.661297832329135,-2.5002287440373947,1.0,0.999999864418872,0.9999991805162316,0.9999978031746166,0.999993572960906,0.9999789552103144,0.9999387444680272,0.9998223407087726,0.9994856677578654,0.9985085585448448,0.9956897785899188,0.9876036037399658,0.9648879131582244,0.9045597858189558,0.7657084594771587,0.5294674166918766,0.2779958127309269,0.1144578300739947,0.0393382992885679,0.0103876002561665,0.0,,,,,,
