,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,ME,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current
,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,Hill_coef,IC50,Kmax,Ku,halfmax,n,Vhalf,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,RMSE,ME,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18
bepridil,0.0,4.506570337745487e-16,1.4251026703030022e-15,4.506570337745487e-15,1.4251026703030022e-14,4.5065703377454887e-14,1.425102670303002e-13,4.5065703377454884e-13,1.4251026703030025e-12,4.506570337745488e-12,1.4251026703030026e-11,4.506570337745489e-11,1.4251026703030028e-10,4.506570337745489e-10,1.425102670303003e-09,4.506570337745489e-09,1.4251026703030032e-08,4.50657033774549e-08,1.4251026703030034e-07,0.460878507950723,1.3439697781391527e-05,37350000.0,0.0001765,1000000000.0,0.65,-54.93,4.506570337745487e-16,1.2624511285461596e-15,3.536576004635928e-15,9.907211102080544e-15,2.7753632805437723e-14,7.774782690734372e-14,2.1779940057540686e-13,6.101338233869768e-13,1.709202511381225e-12,4.788086011515863e-12,1.3413137121561747e-11,3.75749823643744e-11,1.0526093089836851e-10,2.9487342046223165e-10,8.260456501097101e-10,2.314048566993752e-09,6.482475598890478e-09,1.815972684825857e-08,5.0871873587893696e-08,1.425102670303002e-07,4.506570337745487e-07,1.4251026703030022e-06,4.506570337745488e-06,1.4251026703030024e-05,4.506570337745488e-05,0.0001425102670303,0.0004506570337745,0.001425102670303,0.0045065703377454,0.01425102670303,301.0168137391243,301.1118090722363,301.29602619960656,301.6516564940832,302.33089969788625,303.60078353852714,305.887247810692,309.7371361056777,315.5523084695864,323.06180411213893,331.0347813818096,337.9213750707317,342.87838098440113,345.9887383742454,347.7555789543152,348.6581028180261,349.0579411277064,349.22296494431737,349.29288369102306,349.32483883906195,349.3409487007105,349.3481473943282,349.35169479626387,349.353207463063,349.3539403404828,349.35445862587125,349.35482194741815,349.3546004127566,349.3546331841149,349.35476881306425,301.2039999187716,301.3768121514974,301.6519218625138,302.087621053662,302.77140743217933,303.8299771217073,305.4333065883362,307.7849620378575,311.07601407116505,315.3918108795324,320.59566277368054,326.2713112917249,331.82420695429954,336.7090568578995,340.6192303660527,343.5190273212644,345.5493538269768,346.9141625288767,347.806806507996,348.37976329382906,348.77643639887145,349.012919485614,349.152985095349,349.23581534438455,349.2846468293964,349.3135190624153,349.33046946943625,349.3404855807514,349.34620873432226,349.3498237807262,4.6011942550134695,2.5654522827393578,1.0,0.9983323168758184,0.9965153089688664,0.992738323322364,0.9849580536014652,0.969216007725793,0.9384928202570918,0.8825663442731734,0.7925955830478728,0.6728069542115509,0.545676147469844,0.4325375356252245,0.3349735594669936,0.24390126886021,0.1566859366357468,0.0828161730311034,0.0338420269922593,0.0095029667791236,0.0
bepridil,0.0,2.239752027908652e-15,7.082717802172354e-15,2.239752027908652e-14,7.082717802172354e-14,2.2397520279086526e-13,7.082717802172354e-13,2.239752027908652e-12,7.082717802172355e-12,2.239752027908652e-11,7.082717802172355e-11,2.2397520279086518e-10,7.082717802172356e-10,2.239752027908652e-09,7.0827178021723565e-09,2.2397520279086532e-08,7.082717802172356e-08,2.239752027908653e-07,,0.4867645207061276,1.2914112248951987e-05,37350000.0,0.0001765,1000000000.0,0.6844210526315789,-54.93,2.239752027908652e-15,5.905444197318483e-15,1.5570594750261803e-14,4.105422264204394e-14,1.0824565302582128e-13,2.8540599833418593e-13,7.525159820108654e-13,1.984121940277913e-12,5.231436897024375e-12,1.3793472796190458e-11,3.636857244468843e-11,9.589122922182779e-11,2.5283169570809074e-10,6.666289177162573e-10,1.757667735016214e-09,4.6343562131998675e-09,1.2219179474570035e-08,3.22177105433726e-08,8.4946855459218e-08,2.2397520279086522e-07,7.082717802172354e-07,2.239752027908652e-06,7.082717802172355e-06,2.2397520279086523e-05,7.082717802172356e-05,0.0002239752027908,0.0007082717802172,0.0022397520279086,0.0070827178021723,0.0223975202790865,301.005643854014,301.08894477681736,301.2498729617896,301.5591355861715,302.1474104829305,303.24833623690574,305.2396114230773,308.6405346384653,313.9158737096103,321.01305660454074,328.95108820169355,336.1944449916396,341.66919532654555,345.2375178395583,347.3302474131031,348.4455828517022,348.9655036694605,349.18336415041705,349.27525667526254,349.3163658257499,349.3377236096022,349.346949612892,349.35130431882834,349.35322974485285,349.35408714840213,349.3543711982836,349.3546992510405,349.35464834631813,349.35473442387007,349.35482781826727,301.1784615690824,301.33467530741075,301.5829043762007,301.97569175240665,302.5919648460072,303.54684439068353,304.99793615755846,307.14007370092514,310.1704930628669,314.20876499359576,319.1850084953049,324.7578894887795,330.37016421782965,335.44973337190635,339.6211583174304,342.78108283402463,345.03078716845977,346.5626009783147,347.5737461189817,348.2279204615364,348.704665542131,348.98135356568883,349.14092017558204,349.2325445626709,349.28486010409864,349.3147578241572,349.331955878643,349.34170801854543,349.34726516165614,349.350601038442,4.587972091973226,2.562500973696365,1.0,0.998513842676542,0.9967702610653668,0.9930005065329116,0.9849284467884564,0.967979545440929,0.9338270284297776,0.870407407768857,0.7687203648810695,0.6380057812364386,0.5067436096002835,0.3938088858632976,0.2946370883599309,0.1999225031869443,0.1132541124470466,0.0490544681378015,0.0141212316749015,0.0,
bepridil,0.0,3.0190150667187315e-14,9.546963901196394e-14,3.0190150667187324e-13,9.546963901196397e-13,3.019015066718732e-12,9.546963901196396e-12,3.0190150667187316e-11,9.546963901196395e-11,3.0190150667187315e-10,9.546963901196395e-10,3.019015066718732e-09,9.546963901196395e-09,3.019015066718732e-08,9.546963901196396e-08,3.019015066718733e-07,9.546963901196398e-07,,,0.5083817335970501,1.3896613094097418e-05,37350000.0,0.0001765,1000000000.0,0.718842105263158,-54.93,3.0190150667187315e-14,7.492075108049363e-14,1.859255028020108e-13,4.613981052464499e-13,1.1450188829217014e-12,2.841511977052811e-12,7.0515783068414856e-12,1.7499400677906585e-11,4.3427018854603217e-11,1.0776974602216363e-10,2.6744451873538057e-10,6.636980529478964e-10,1.647052284225982e-09,4.087372585959664e-09,1.0143342027727844e-08,2.5172010950235784e-08,6.246759042007037e-08,1.550213791263711e-07,3.84705538098056e-07,9.546963901196394e-07,3.019015066718732e-06,9.546963901196395e-06,3.019015066718732e-05,9.546963901196397e-05,0.0003019015066718,0.0009546963901196,0.0030190150667187,0.0095469639011963,0.0301901506671873,0.095469639011964,301.0968915966119,301.2615162425116,301.57474294177365,302.1649877235777,303.2578153842856,305.2171569034041,308.53789788180586,313.6704820175672,320.58972739086244,328.3993722307598,335.635968044881,341.20787358978146,344.9088073381432,347.1203817767482,348.3273194997266,348.9080378733289,349.15724847011285,349.26295464874727,349.3101281558995,349.3323153988499,349.34502654424,349.3507619002875,349.3529818360135,349.3540345640846,349.3544400771282,349.35475904680766,349.3547108484291,349.3547089391234,349.35487930552983,349.354991198929,301.3551076416892,301.6084826875,302.0053597403456,302.62199773606426,303.5682403913421,304.99290288488385,307.07990556037083,310.0144934172978,313.91439300590486,318.7256271397509,324.1486191567224,329.6709498877072,334.7453224903402,338.9848388957618,342.2540041769586,344.6218363795107,346.25992549667643,347.35712541317685,348.0764563625301,348.5414416406351,348.8984731990184,349.0992182916152,349.2122069291417,349.2753000567764,349.31036014879146,349.3300554687102,349.3408725718347,349.347131197979,349.3504807854403,349.3523349867506,4.685534515958972,2.646981854290829,1.0,0.9970233852080526,0.9932914853930688,0.9849828806960416,0.9668821710348688,0.9292453704316096,0.8580921823315151,0.7449278610721501,0.6053207294086657,0.4725064038385638,0.3602790164889612,0.2588677023013496,0.1619626462861567,0.0806800716222359,0.0299404788164777,0.0075472823669448,0.0,,
bepridil,0.0,1.1271568347131421e-13,3.564382877919472e-13,1.127156834713142e-12,3.564382877919472e-12,1.127156834713142e-11,3.564382877919472e-11,1.127156834713142e-10,3.5643828779194723e-10,1.1271568347131424e-09,3.564382877919473e-09,1.1271568347131426e-08,3.5643828779194736e-08,1.127156834713143e-07,3.564382877919474e-07,1.127156834713143e-06,3.5643828779194748e-06,,,0.5313851621354967,1.4363256740704566e-05,37350000.0,0.0001765,1000000000.0,0.7532631578947369,-54.93,1.1271568347131417e-13,2.797185001597343e-13,6.94157520248932e-13,1.7226413792544413e-12,4.2749566704333486e-12,1.0608856117221627e-11,2.63272441787115e-11,6.533445061247799e-11,1.6213586229757975e-10,4.023610453067633e-10,9.985108074561191e-10,2.477933299548261e-09,6.149310945019437e-09,1.5260307896677337e-08,3.787042144778967e-08,9.3980333184855e-08,2.3322431300937758e-07,5.787762006728198e-07,1.436307759439282e-06,3.5643828779194773e-06,1.127156834713144e-05,3.564382877919477e-05,0.0001127156834713,0.0003564382877919,0.0011271568347131,0.0035643828779194,0.0112715683471314,0.0356438287791947,0.1127156834713144,0.3564382877919479,301.0832331638689,301.2456014833437,301.56397731747154,302.18280534814977,303.3620367430047,305.5280476026239,309.2562748355012,315.01632818102325,322.60401348422084,330.7684604914353,337.8485393986681,342.91939415232923,346.06528473766593,347.8244857748716,348.702968713877,349.08181985293214,349.23483667847734,349.2990592981734,349.32787753916404,349.3415596002515,349.3490495611217,349.3525214103144,349.35398001651214,349.3545309157285,349.3546692983284,349.3547922592912,349.3547890221778,349.3547403547315,349.35470168931005,349.3546178591634,301.33406500836,301.5895750177842,301.9975285272464,302.6444940526448,303.6561821199057,305.20448286795045,307.5017324215085,310.75342811203564,315.06505133211584,320.3134509611715,326.0779688589452,331.7371093528145,336.7129169069688,340.6806848185228,343.60504124341503,345.6364087350668,346.99017920082184,347.86764845877786,348.42622031434195,348.7778191784568,349.0401379413784,349.1835076657144,349.26174774286625,349.30415976760014,349.3272878084659,349.3399509017705,349.346731099344,349.35032074237245,349.3523289036171,349.35362574524805,4.60605404799605,2.54544036588336,1.0,0.9972514687153744,0.993557702615348,0.9850084232270868,0.9656832534174102,0.9242418048742088,0.8446580544355683,0.7197294337560253,0.5725616207660122,0.4393104339123992,0.3268601552664325,0.2222994701832729,0.1254179582093379,0.0538328040092226,0.0171178474354291,0.0038742817013895,0.0,,
bepridil,0.0,3.7506047238076964e-13,1.1860453530219068e-12,3.7506047238076936e-12,1.1860453530219068e-11,3.750604723807695e-11,1.1860453530219068e-10,3.7506047238076955e-10,1.1860453530219071e-09,3.750604723807696e-09,1.1860453530219072e-08,3.7506047238076964e-08,1.1860453530219073e-07,3.750604723807697e-07,1.1860453530219077e-06,3.750604723807697e-06,,,,0.5567137258706317,1.4017339066663088e-05,37350000.0,0.0001765,1000000000.0,0.7876842105263158,-54.93,3.75060472380769e-13,8.76036797546845e-13,2.0461779557431216e-12,4.779301780808145e-12,1.1163117776694278e-11,2.607393385300641e-11,6.090144708410278e-11,1.4224881745299482e-10,3.3225361687764156e-10,7.76051906123951e-10,1.8126410982620243e-09,4.233824728965706e-09,9.889035315809865e-09,2.309803209572756e-08,5.395056945972365e-08,1.260135033567144e-07,2.9433244518553774e-07,6.874786112696519e-07,1.6057585518827875e-06,3.750604723807698e-06,1.1860453530219078e-05,3.7506047238076985e-05,0.0001186045353021,0.0003750604723807,0.0011860453530219,0.0037506047238076,0.011860453530219,0.0375060472380769,0.1186045353021908,0.37506047238077,301.07074386465547,301.2158795251621,301.4961685169328,302.0338878948252,303.0472719949487,304.8989957374636,308.1045455479374,313.1674286734585,320.12979275227644,328.10251798795514,335.53503741083034,341.2411649519993,344.9942757062652,347.205239685437,348.38875329894705,348.9434042653112,349.17515983950835,349.2721851082263,349.31493514874745,349.3351132883604,349.3468305444794,349.3516343787588,349.3535164718895,349.3543613735015,349.35452556488247,349.3546805493879,349.3551407327501,349.35481295622657,349.35467163523543,349.3546313734068,301.3093676988329,301.5434071553036,301.9133725633022,302.4951724672347,303.3986466777886,304.77615081111213,306.8193104288476,309.7285187818684,313.64062871878144,318.5148097530355,324.04420251067853,329.68900632550094,334.86466083302975,339.16237651561414,342.44645655268914,344.7994005232296,346.4083987564196,347.4738957025286,348.1642237903964,348.60521819821963,348.95699428671827,349.1444711995502,349.2436245698564,349.2960891283065,349.3237724214651,349.33870805937704,349.34624439007035,349.3502892861877,349.3524717684264,349.3534375308169,4.641947739178427,2.5901326458192746,1.0,0.9974548246683874,0.993795313149434,0.9849908864437468,0.9643414126879384,0.9186998378812686,0.8298753568950692,0.6929402906958987,0.5394896096657161,0.4062142491662179,0.2922025858890982,0.1843200377348522,0.0907819717701402,0.0319472093678131,0.0074142985118191,0.0,,,
bepridil,0.0,1.1284876198313918e-12,3.5685911899693976e-12,1.128487619831392e-11,3.568591189969398e-11,1.1284876198313919e-10,3.5685911899693965e-10,1.1284876198313919e-09,3.568591189969397e-09,1.128487619831392e-08,3.5685911899693986e-08,1.128487619831392e-07,3.568591189969399e-07,1.1284876198313922e-06,3.568591189969399e-06,1.1284876198313924e-05,,,,0.5798685135127731,1.4392951590487742e-05,37350000.0,0.0001765,1000000000.0,0.8221052631578948,-54.93,1.128487619831394e-12,2.635832761242599e-12,6.1565711693654324e-12,1.4380035456268114e-11,3.358775754148259e-11,7.845164638823451e-11,1.8324119475446584e-10,4.2800039260973167e-10,9.996897057975511e-10,2.3349967082597277e-09,5.453901941737008e-09,1.2738795855627432e-08,2.9754278970345253e-08,6.949770818833214e-08,1.6232728906804796e-07,3.7915133409543777e-07,8.855919110808753e-07,2.06849603956415e-06,4.831430608337875e-06,1.1284876198313918e-05,3.5685911899693975e-05,0.0001128487619831,0.0003568591189969,0.0011284876198313,0.0035685911899693,0.0112848761983139,0.0356859118996939,0.1128487619831392,0.35685911899694,1.128487619831393,301.0590890461334,301.2011727219302,301.48443126122885,302.04300014366305,303.12474221701063,305.14917380205475,308.70847784744745,314.3394208635631,321.93346371176455,330.26374474877707,337.569095344958,342.8116386670736,346.0465515906403,347.8379234101758,348.71970551229595,349.0926831027022,349.2410650045516,349.30270075362023,349.32984716505393,349.3424243013091,349.3500340123908,349.3528594120742,349.35411846946266,349.3545147269673,349.3546658442336,349.3547309048541,349.3548474032545,349.3547370138647,349.3547573499016,349.35494412300875,301.29042732889684,301.5247549674961,301.9027940917945,302.50869618030475,303.46624107730923,304.9500183319844,307.17873658321184,310.3743522259898,314.66666771676006,319.9519722617896,325.8083497167637,331.5866707230532,336.67129503034005,340.71229426940727,343.67221816665443,345.71221579462906,347.05960459286155,347.92445640050363,348.46987609677365,348.80979512317515,349.07364440978614,349.21023065250546,349.2805209053496,349.3165405586081,349.3353395336833,349.3447015607606,349.3497835160824,349.3521311870562,349.35333397039614,349.3540355076304,4.566481838039289,2.497628733146962,1.0,0.9976486035607444,0.9940395392537236,0.9850110256000152,0.963043419859497,0.9130276951483768,0.8146302449521732,0.6664017924466407,0.5087410360664982,0.37599749941387,0.2597039189674996,0.1499886197300672,0.0641089430936897,0.0192830355314877,0.0040110067995361,0.0,,,
bepridil,0.0,3.1077203519116287e-12,9.827474642900756e-12,3.107720351911629e-11,9.827474642900756e-11,3.1077203519116286e-10,9.827474642900759e-10,3.107720351911629e-09,9.82747464290076e-09,3.1077203519116294e-08,9.82747464290076e-08,3.10772035191163e-07,9.82747464290076e-07,3.10772035191163e-06,9.827474642900762e-06,,,,,0.6055944252551511,1.3953462143264824e-05,37350000.0,0.0001765,1000000000.0,0.8565263157894737,-54.93,3.107720351911632e-12,6.8319895763622716e-12,1.5019395661778572e-11,3.3018529013208236e-11,7.258769145888306e-11,1.5957624730109278e-10,3.5081124899975235e-10,7.712208709392551e-10,1.6954462933220272e-09,3.727256667779969e-09,8.193973658870421e-09,1.8013571456632e-08,3.960090307001535e-08,8.70583341974298e-08,1.9138840192182613e-07,4.207468558624438e-07,9.249667949599176e-07,2.0334402024815952e-06,4.470299993036583e-06,9.827474642900768e-06,3.107720351911632e-05,9.827474642900768e-05,0.0003107720351911,0.00098274746429,0.0031077203519116,0.0098274746429007,0.0310772035191163,0.0982747464290077,0.3107720351911633,0.9827474642900774,301.0482786627879,301.1739150526203,301.4186585044424,301.89188802990327,302.79327069861176,304.4634214464536,307.4067618351487,312.16862944389385,318.91691169381,326.9042853631177,334.5814523458523,340.6128351072942,344.634749030656,347.019516936546,348.3033704893129,348.9097554782133,349.16286210276786,349.26771387577594,349.31307884357733,349.33411513829344,349.3472287913508,349.35191356680286,349.35363877742327,349.3544609158033,349.3546776624135,349.3546767364072,349.3547277744322,349.3548792269467,349.3547129146686,349.3547714992443,301.2679432005551,301.4796237985142,301.8169652478078,302.3507872395941,303.1857571484126,304.4701839820075,306.39410202552034,309.1672070273034,312.94883313073655,317.73499857646954,323.2539466019286,328.9755973519182,334.28935323338294,338.7433916576435,342.1660089908281,344.6237665940913,346.3043458359806,347.41465961352884,348.1317975250957,348.5882726818962,348.9699212789777,349.1623508737252,349.2588834408145,349.3069201744145,349.33084853977,349.3429732061799,349.34884042186576,349.35171465393995,349.3534686717995,349.354047576314,4.61676587202918,2.559121588118514,1.0,0.9978220984042768,0.9942584593308696,0.9849887624434394,0.9615918438909984,0.90675950962949,0.7979956862176317,0.6386690295979304,0.47789841557795,0.3450363670152205,0.2254355949070533,0.1159151035934403,0.041033092824421,0.0090680902399939,0.0,,,,
bepridil,0.0,7.913948043307462e-12,2.5026101101084438e-11,7.913948043307459e-11,2.502610110108444e-10,7.913948043307462e-10,2.502610110108444e-09,7.913948043307462e-09,2.5026101101084453e-08,7.913948043307463e-08,2.502610110108445e-07,7.913948043307464e-07,2.502610110108445e-06,7.913948043307465e-06,2.502610110108445e-05,,,,,0.6286468263826944,1.4330322227815174e-05,37350000.0,0.0001765,1000000000.0,0.8909473684210527,-54.93,7.913948043307457e-12,1.7397965201885246e-11,3.824755880498636e-11,8.408315211381029e-11,1.8484778350016983e-10,4.0636800840526215e-10,8.93356442410939e-10,1.963948235809971e-09,4.317529364350694e-09,9.491624815835658e-09,2.0866318220891987e-08,4.5872360585630187e-08,1.0084546029740981e-07,2.216979185889596e-07,4.873790744940389e-07,1.0714505745770013e-06,2.355469066769356e-06,5.178245881008268e-06,1.1383817678810004e-05,2.502610110108448e-05,7.913948043307474e-05,0.0002502610110108,0.0007913948043307,0.0025026101101084,0.0079139480433074,0.0250261011010844,0.0791394804330747,0.2502610110108449,0.7913948043307477,2.502610110108449,301.03839292642857,301.1609429377514,301.4064567761926,301.893925074962,302.8468686414043,304.6525568404157,307.88754367118395,313.14489923657334,320.48937917969715,328.8717448744673,336.4995899452054,342.12946724596674,345.664892202757,347.6452997015215,348.63578052517533,349.06074005207165,349.2289431742627,349.2975628126796,349.32767390619057,349.3417731168057,349.3501758991182,349.3531550821492,349.3540723755248,349.3545795872847,349.3546697192221,349.35465401041495,349.3546874556678,349.3546181115772,349.3547031831833,349.35485326286147,301.2508246192842,301.4621686817228,301.80510030442184,302.3572458942319,303.2355135838959,304.6069750811015,306.6873188815178,309.70858345094354,313.8300799354052,318.9989602624766,324.84043903363124,330.7155231153282,335.9714773018911,340.202456702944,343.3275630266156,345.4913406653997,346.9235273151704,347.84291939652195,348.4218232514932,348.7819632189113,349.0751745281855,349.2187419700499,349.2886920956756,349.32255347223884,349.3392822122094,349.34716095645524,349.3510347767466,349.3529341260724,349.3538948881775,349.35433718057965,4.549298894237702,2.4766330533139165,1.0,0.9979884224307604,0.994484398630516,0.9850090112004616,0.9601988781530256,0.9003920382843466,0.7811141690195236,0.6119746615872635,0.4498324269180559,0.3165930158305613,0.193898946128887,0.0880750131314169,0.0266084081515774,0.0052089792370998,0.0,,,,
bepridil,0.0,1.8799400967034302e-11,5.944892570260039e-11,1.87994009670343e-10,5.94489257026004e-10,1.87994009670343e-09,5.9448925702600406e-09,1.8799400967034305e-08,5.9448925702600414e-08,1.879940096703431e-07,5.944892570260042e-07,1.879940096703431e-06,5.944892570260043e-06,1.8799400967034312e-05,5.9448925702600434e-05,,,,,0.6522341320783558,1.4532194706502776e-05,37350000.0,0.0001765,1000000000.0,0.9253684210526316,-54.93,1.8799400967034276e-11,4.132846488894284e-11,9.085619340061496e-11,1.9973758767552277e-10,4.3910164444735536e-10,9.653178272564104e-10,2.122147615256206e-09,4.66531371717989e-09,1.0256191380484673e-08,2.2547135736182275e-08,4.9567457455323335e-08,1.0896873409257709e-07,2.395560639849514e-07,5.266382900549014e-07,1.1577577454661014e-06,2.5452061167960542e-06,5.595362417003779e-06,1.230080360526144e-05,2.704199622090549e-05,5.9448925702600434e-05,0.0001879940096703,0.000594489257026,0.0018799400967034,0.00594489257026,0.0187994009670343,0.0594489257026004,0.1879940096703432,0.5944892570260046,1.8799400967034323,5.944892570260048,301.02906184678574,301.148648332226,301.3943990288109,301.89584170624124,302.901183530802,304.8505422612008,308.39761153194064,314.1755145160216,322.1044933142784,330.7945840534309,338.2607960899248,343.43763836114306,346.50405522612,348.1226131610626,348.86577777703343,349.15843454626787,349.2709914122944,349.3167912702392,349.3370465349955,349.3462829179264,349.3517114294726,349.3536381983415,349.35442210549456,349.3547333533466,349.3547508148277,349.35484001865683,349.3548783193691,349.3547536012805,349.3546562573333,349.3547278838055,301.23390870871674,301.44409772921864,301.7917194258923,302.3615793532039,303.28383732631096,304.7466284901812,306.993027133965,310.2788192743177,314.75744994370467,320.31128525114246,326.4465942424745,332.41750055711327,337.5530181628096,341.52068315405654,344.3387633078399,346.22223643506965,347.42998092438006,348.18439287949604,348.6475262374764,348.9291491704356,349.1529546405621,349.25927416938487,349.3097005068203,349.333424704255,349.34474794901485,349.3501789692868,349.35261003002495,349.35370292754084,349.35421609533006,349.35460526219384,4.475524113512504,2.3932602146151605,1.0,0.998141279198072,0.994698323068466,0.9850194525027148,0.9587321765452314,0.89360366102729,0.7633771098767274,0.5853675447133384,0.4227019910483741,0.288184806534441,0.1629656755879097,0.0642978705459931,0.0166136373914615,0.0029518006714762,0.0,,,,
