,qNet,drug concentration
0,0.09625833982493069,0.1
1,0.09625727214501231,0.20691380811147897
2,0.09625452166466003,0.42813323987193935
3,0.09624889203023311,0.8858667904100825
4,0.09623648682886606,1.8329807108324356
5,0.09621063816720586,3.79269019073225
6,0.0961544996258806,7.847599703514611
7,0.09603726577372952,16.23776739188721
8,0.09578767891076698,33.59818286283781
9,0.09526910093922003,69.51927961775606
10,0.09421464330564087,143.8449888287663
11,0.0921855268134146,297.6351441631316
12,0.08867827383671086,615.8482110660261
13,0.08349073416065642,1274.2749857031322
14,0.07665435149742017,2636.6508987303555
15,0.06956147062530631,5455.594781168515
16,0.06448626369364739,11288.378916846883
17,0.0418937055610259,23357.21469090121
18,0.04159557105492309,48329.30238571752
19,0.04129075411027619,100000.0
