,qNet,drug concentration
0,0.0962564897798464,0.1
1,0.09625289808270683,0.20691380811147897
2,0.0962454758156371,0.42813323987193935
3,0.0962290140553078,0.8858667904100825
4,0.09619296833631762,1.8329807108324356
5,0.09611553121086122,3.79269019073225
6,0.09595064977411934,7.847599703514611
7,0.09560193529289897,16.23776739188721
8,0.09488247510974021,33.59818286283781
9,0.09347275968336206,69.51927961775606
10,0.090965808028137,143.8449888287663
11,0.08715085719201007,297.6351441631316
12,0.08240615443530432,615.8482110660261
13,0.077537360836469,1274.2749857031322
14,0.07314506060169583,2636.6508987303555
15,0.06937157513233948,5455.594781168515
16,0.06605420736678787,11288.378916846883
17,0.06298010994777063,23357.21469090121
18,0.04112876844602557,48329.30238571752
19,0.04121277598078813,100000.0
