,pulse 0,pulse 1,drug concentration
0,200.5,200.5,0.0
1,200.5,200.5,0.1
2,200.6,200.6,1.0
3,202.70000000000002,202.70000000000002,30.0
4,223.20000000000002,223.20000000000002,300.0
5,265.70000000000005,265.70000000000005,1000.0
6,428.5,428.5,10000.0
7,569.0,569.0,100000.0
