,pulse 0,pulse 1,drug concentration
0,200.8,200.8,0.0
1,200.8,200.8,0.1
2,201.0,201.0,1.0
3,205.8,205.8,30.0
4,237.10000000000002,237.10000000000002,300.0
5,291.6,291.6,1000.0
6,540.3,540.3,10000.0
7,949.9000000000001,519.1,100000.0
