,pulse 0,pulse 1,drug concentration
0,265.82170768234374,265.82156157192173,0.054814080736720804
1,281.01496665384,281.0150460925745,0.6998898493595562
2,394.07315313075225,394.07299063911245,8.93649590459128
3,638.3698027572443,638.3693797261234,114.10505987234394
4,,,1456.9462345843417
5,,,18603.49977876356
6,,,237632.29281769824
7,,,3049724.5967878047
8,,,41662794.49972338
9,,,4945727436.687763
