,qNet,drug concentration
0,0.0739031084280864,0.1
1,0.07356271652069886,0.16237767391887217
2,0.07301901727433927,0.26366508987303583
3,0.07216028941817686,0.42813323987193935
4,0.0708250187147583,0.6951927961775606
5,0.06880006611333048,1.1288378916846888
6,0.0658361069675598,1.8329807108324356
7,0.06170136437678345,2.9763514416313175
8,0.05626347975249786,4.832930238571752
9,0.04957346182937984,7.847599703514611
10,0.04190618082288497,12.742749857031335
11,0.03369801127900944,20.6913808111479
12,0.025324507024879792,33.59818286283781
13,0.016394133995265243,54.555947811685144
14,0.0042817025098982045,88.58667904100822
15,-0.016453161385221234,143.8449888287663
16,-0.019368505619153202,233.57214690901213
17,-0.036079736919874074,379.2690190732246
18,0.08389608559435882,615.8482110660261
19,0.08460652503159409,1000.0
